报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,769805450.2,,,296692698.96,,,569168661.5,206886816.47,362281845.03,82266625.49,25230542.33,,,,,,,,,,,9007233.56,1308108156.9,,,,3816563.82,4849578.62,3068945511.38,,,,,,,,24945961.01,,216822.13,1379440.37,355326306.28,,,,,,4829308.52,,,,,805793276.01,,,,,7922109.21,199118516.71,,18213214.76,287090.48,,59084099.03,13324355.46,1490440499.97,4559386011.35,,511304378.56,,,,,,892445978.92,455899003.83,436546975.09,2046596.34,662756516.25,,,35806566.34,12796152.35,,4253166.93,,,,56755239.11,,,,,,,,,,,,,,120533009.77,113969664.48,2408414102.12,,282996744.86,,,,4559874.11,,,,,11624065.36,84083629.43,1416592.96,,384680906.72,2793095008.84,,549765024.0,,,,574908187.93,50095035.0,-16620300.8,,164932393.08,,,553031489.95,,,1775921759.16,-9630756.65,1766291002.51,4559386011.35,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:44:03
20251231,,860102430.2,,,310169298.91,,,564729932.17,203407681.34,361322250.83,54468371.16,20184012.28,,,,,,,,,,7531669.84,7531669.84,1240955006.89,,,,5815690.53,4393113.58,3068349525.56,,,,,,,,25902447.16,,775915.99,1496090.37,355446147.81,,1260091648.19,440442237.18,819649411.01,,1768667.56,1768667.56,,819649411.01,,819649411.01,,,,,8698429.23,202797535.47,,18213214.76,344508.57,,58808731.12,746975.46,1494648074.51,4562997600.07,,556313140.82,,,,,,893979812.58,427189088.75,466790723.83,818741.58,592297096.75,,,56603507.6,4588088.0,,4253166.93,,,70291110.63,74544277.56,,,,,,,,,,,,,,119979151.7,138116017.02,2437239833.61,,281783825.54,,,,5437558.3,,,,,11558700.48,80656459.45,1459452.57,,380895996.34,2818135829.95,,549765024.0,,,,597405270.15,50095035.0,-10734809.43,,164932393.08,,,520883458.26,,,1772156301.06,-27294530.94,1744861770.12,4562997600.07,定期报告,是,20260430,CNY,合并期末,2026-04-20T18:20:03
20250930,,646907107.12,,,436040770.49,,,598311016.61,251889048.9,346421967.71,54929271.66,16831767.04,,,,,,,,,,,16431880.29,1411528747.26,,,,5675736.88,8803704.28,3195460001.63,,,,,,,,25642746.07,,102174.64,1495190.37,371873124.0,,,,,,2424921.71,,,,,832815141.16,,,,,12049324.39,206261546.63,,29015131.92,436377.52,,52544079.57,1313063.96,1535972821.94,4731432823.57,,456294484.24,,,,,,918556419.78,425825667.11,492730752.67,769451.63,765571980.45,,,41929036.56,7054881.65,,,,,,86745229.12,,,,,,,,,,,,,,297543268.52,144970655.39,2719435407.34,,160985655.91,,,,8232415.9,,,,,13370097.17,81029289.47,2135433.85,,265752892.3,2985188299.64,,549765024.0,,,,597405270.15,50095035.0,-10389254.41,,158928256.29,,,523331934.25,,,1768946195.28,-22701671.35,1746244523.93,4731432823.57,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T16:38:28
20250630,,712055263.96,,,354970716.11,,,546758756.82,219949015.12,326809741.7,55103014.58,18226217.84,,,,,,,,,,10929946.62,10929946.62,1402142445.98,,,,7570899.86,5761676.77,3113518938.54,,,,,,,,25986544.65,,539806.99,1495040.37,379179690.59,,1260938320.0,422580068.2,838358251.8,,4424666.77,4424666.77,,838358251.8,,838358251.8,,,,,12988249.15,181460130.38,,29015131.92,510491.9,,53359439.0,2524450.36,1529841893.88,4643360832.42,,436285024.48,,,,,,856468381.5,366037822.75,490430558.75,553080.64,744935011.69,,,34553283.53,12427923.04,,4253166.93,,,78224899.64,82478066.57,,,,,,,,,,,,,,358363899.38,130793660.32,2656858331.15,,158850863.24,,,,9006384.5,,,,,14923848.03,82902119.53,2121202.63,,267804417.93,2924662749.08,,549765024.0,,,,597405270.15,50095035.0,-10389189.94,,158928256.29,,,491898340.91,,,1737512666.41,-18814583.07,1718698083.34,4643360832.42,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T16:38:07
20250331,,910074820.81,,,161418845.75,,,499959554.97,218124120.17,281835434.8,50885147.91,20896721.64,,,,,,,,,,,9808775.43,1388403588.64,,,,7812307.61,6105022.12,3055364784.88,,,,,,,,26377100.27,,2207369.6,1494890.37,378891197.17,,,,,,119097030.75,,,,,693344093.13,,,,,13927173.91,184991748.81,,29015131.92,584606.35,,55120463.21,19165168.01,1524215973.5,4579580758.38,,389757183.95,,,,,,826516154.81,400868502.48,425647652.33,690941.5,731792155.7,,,32664562.24,7597505.78,,4175025.18,,,,65061510.36,,,,,,,,,,,,,,263722635.37,144593263.39,2462395913.1,,265221215.74,,,,10221694.13,,,,,14244933.9,84293214.48,2347073.88,,376328132.13,2838724045.23,,549765024.0,,,,597405270.15,50095035.0,-11092617.57,,158928256.29,,,497247982.47,,,1742158880.34,-1302167.19,1740856713.15,4579580758.38,定期报告,未审计,20250428,CNY,合并期末,2025-04-27T16:02:51
20241231,,803076919.18,,,256705960.02,,,567153412.5,259409551.08,307743861.42,40214577.03,15471358.24,,,,,,,,,,7505249.7,7505249.7,1355573545.65,,,,8850025.74,7817530.65,3062368578.71,,,,,,,,27072601.9,,4386417.18,1494590.37,379235051.9,,1070894238.86,398050400.06,672843838.8,,143890216.43,143890216.43,,672843838.8,,672843838.8,,,,,14866098.67,188545231.96,,29015131.92,658720.8,,54027221.39,22889786.44,1538924907.76,4601293486.47,,339257336.63,,,,108006.75,,892160359.37,467652999.81,424507359.56,1432926.61,707444714.19,,,49130083.26,8460442.04,,4175025.18,,,85451369.24,89626394.42,,,,,,,,,,,,,,274784010.73,130542928.44,2492947202.44,,295345768.0,,,,10866137.33,,,,,14134209.54,75235415.6,2535190.55,,398116721.02,2891063923.46,,549765024.0,,,,597405270.15,50095035.0,-11045938.84,,158928256.29,,,461344479.53,,,1706302056.13,3927506.88,1710229563.01,4601293486.47,定期报告,是,20260421,CNY,合并期末,2025-04-27T16:02:51
20240930,,910894244.56,,,202046624.66,,,580917792.67,253219079.75,327698712.92,55573781.66,29591009.46,,,,,,,,,,,9112473.72,1383357179.58,,,,3284629.59,2369473.54,3177147209.44,,,,,,,,45075510.51,,28599.19,1493390.37,332303534.08,,,,,,305634686.85,,,,,491912690.56,,,,,15316532.45,193201419.27,,43359392.6,732835.25,,53611348.38,15271522.39,1497941461.9,4675088671.34,,339695015.86,,,,,,922875193.06,452417733.38,470457459.68,,647722582.06,,,56112741.16,2609837.64,,,,,,60008134.66,,,,,,,,,,,,,,220731547.76,88925163.84,2338680216.04,,406812968.0,,,,14067190.99,,,,,14113547.44,67869538.19,2454473.56,,505317718.18,2843997934.22,,549765024.0,,,,603494016.53,,-10636382.02,,150847550.83,,,496294348.15,,,1789764557.49,41326179.63,1831090737.12,4675088671.34,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T18:45:06
20240630,,1118567429.19,,,30573041.1,,,620161834.56,265667804.0,354494030.56,52170218.35,33606645.44,,,,,,,,,,9931684.18,9931684.18,1270039608.04,,,,5709028.81,2940348.87,3143699838.54,,,,,,,,45513394.13,,336725.4,1492940.37,333396576.37,,877660816.48,381987755.12,495673061.36,,287361046.14,287361046.14,,495673061.36,,495673061.36,,,,,3440783.89,197868388.62,,43359392.6,1435376.6,,48776971.47,16161424.89,1474816081.84,4618515920.38,,379673857.37,,,,,,982884042.13,511180877.76,471703164.37,,606058083.41,,,46639171.79,12807162.01,,4175025.18,,,42226682.07,46401707.25,,,,,,,,,,,,,,153539810.91,62315876.35,2290319711.22,,433660000.0,,,,2265643.73,,,,,14102017.11,75753752.01,602073.74,,526383486.59,2816703197.81,,549765024.0,,,,603494016.53,,-10638541.17,,150847550.83,,,460530389.99,,,1753998440.18,47814282.39,1801812722.57,4618515920.38,定期报告,未审计,20240827,CNY,合并期末,2024-08-26T16:05:18
20240331,,1174027873.87,,,53876986.3,,,618277378.02,284803250.61,333474127.41,48920402.73,37137241.42,,,,,,,,,,,9143718.3,1142312384.96,,,,7746431.21,2909165.09,3094351581.9,,,,,,,,47910880.57,,928745.85,1492040.37,337139752.59,,,,,,184523141.12,,,,,475696829.99,,,,,4223334.76,199812724.66,,43359392.6,2263603.42,,47459926.31,87024575.89,1431834948.13,4526186530.03,,434704313.89,,,,,,938597721.27,555110767.75,383486953.52,,514250095.93,,,35059032.45,13152613.29,,,,,,40164710.53,,,,,,,,,,,,,,362084065.75,65140337.11,2403152890.22,,190000000.0,,,,2569170.76,,,,,13476614.12,82511270.84,765048.16,,289322103.88,2692474994.1,,549765024.0,,,,603464254.63,,-10102064.9,,150847550.83,,,490147456.09,,,1784122220.65,49589315.28,1833711535.93,4526186530.03,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T17:00:05
20231231,,1149480473.7,,,23490564.93,,,552068590.74,260771494.43,291297096.31,56564793.52,29132096.34,,,,,,,,,,7938404.73,7938404.73,1201851995.99,,,,9768438.61,1564412.08,3031859770.64,,,,,,,,48491045.92,,1876747.15,1491740.37,337139752.59,,842819683.08,363398360.35,479421322.73,,130577073.6,130577073.6,,479421322.73,,479421322.73,,,,,5050118.39,204415985.24,,43359392.6,3091830.24,,47846954.45,63067713.19,1365829676.47,4397689447.11,,446385363.4,,,,,,927389592.99,521481995.0,405907597.99,,581206958.77,,,47102173.77,8353216.49,,4078636.18,,,34603331.68,38681967.86,,,,,,,,,,,,,,362635630.32,88264587.09,2500019490.69,,,,,,2696269.15,,,,,13101668.59,83632888.02,816102.5,,100246928.26,2600266418.95,,555128024.0,,,,613541054.63,15439800.0,-10136847.38,,150847550.83,,,448511723.73,,,1742451705.81,54971322.35,1797423028.16,4397689447.11,定期报告,是,20250428,CNY,合并期末,2024-04-25T16:35:10
