报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1265683084.02,781210870.69,1567886638.19,786675767.5,50965114.62,64218883.39,13253768.77,,,,3301771.89,,438516682.8,21600000.0,249166975.45,3301771.89,,,-11041848.4,1574697.13,479971.13,675824.16,600423688.32,9693651.12,316694783.15,,274035254.05,,,,,,665259395.7,349119.65,,4505945.31,,661102570.04,83785276.53,,577317293.51,577317293.51,,576383894.6,933398.91,,,,,,,,,,,,,,,,,,,,9197278.29,9197278.29,,,,,,9197278.29,,,83009191.77,,-6208132.96,,,,,,586514571.8,585581172.89,933398.91,0.24,0.24,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:32:04
20251231,4746818987.26,3035966904.2,6542942535.1,3506975630.9,99196274.96,214563997.78,115367722.82,,,,57621665.33,,1405992267.37,134575174.04,577375678.32,57621665.33,,,139344108.12,6511527.6,920712.69,1265526.99,2492128205.68,34401195.63,1681667374.03,,771027843.09,5031792.93,,,,,2254690781.58,3490271.5,,7304101.99,,2250876951.09,269299754.18,,1981577196.91,1981577196.91,,1978974061.72,2603135.19,4248960229.81,,6227934291.53,,,,,381058443.95,,,,,,5846875847.58,96000000.0,565600177.02,733303492.2,,4451972178.36,-342380318.27,-342380318.27,-9771325.96,,,-9771325.96,,-332608992.31,-20657222.25,,-355622936.09,,-6642515.37,,,,,,1639196878.64,1636593743.45,2603135.19,0.77,0.77,定期报告,是,20260331,CNY,合并期末,2026-03-30T18:56:05
20250930,3675518339.46,2292857640.3,4966682958.11,2673825317.81,80982145.63,169077384.24,88095238.61,,,,47646622.53,,1156891733.58,95000000.0,434020045.74,47646622.53,,,90076283.55,5123608.56,662273.1,1278032.21,1895375767.26,24899571.15,1134114050.32,,736287073.28,75072.51,,,,,1780142572.2,1964009.46,,6738957.62,,1775367624.04,194929567.88,,1580438056.16,1580438056.16,,1571937202.04,8500854.12,,,,,,,,,,,,,,,,,,,,-360606246.79,-360606246.79,,,,,,-360606246.79,-27840421.63,,-407666470.21,,-18804965.88,,,,,,1219831809.37,1211330955.25,8500854.12,0.6,0.6,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:16:04
20250630,2604997986.45,1553799088.97,3364763786.12,1810964697.15,60615515.54,121970607.37,61355091.83,,,,36205561.29,,866896439.89,73013063.14,279939741.44,36205561.29,,,82351851.91,3337064.44,619133.81,1173330.6,1491554910.6,16440920.81,725951097.2,,749087820.08,75072.51,,,,,1113443075.85,1670554.03,,3233011.29,,1111880618.59,109802258.62,,1002078359.97,1002078359.97,,994624167.35,7454192.62,4248960229.81,,5243584397.16,,,188533392.34,,381058443.95,,,,,,4673992560.87,96000000.0,377066784.68,488868994.8,,3712056781.39,-111452660.24,-111452660.24,,,,,,-111452660.24,-27840421.63,,-116793625.87,,-8717615.02,,,,,,890625699.73,883171507.11,7454192.62,0.37,0.37,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T18:30:02
20250331,1324359596.29,775088523.12,1679094705.8,904006182.68,41346484.93,70814566.02,29468081.09,,,,12114343.0,,448842780.04,21500000.0,218486306.31,12114343.0,,,44456947.78,1033538.08,317396.11,1159583.23,675863954.03,7846266.89,390915108.85,,277027505.78,75072.51,,,,,648495642.26,501439.63,,539810.21,,648457271.68,80770703.81,,567686567.87,567686567.87,,562303527.23,5383040.64,,,,,,,,,,,,,,,,,,,,-199927735.02,-199927735.02,,,,,,-199927735.02,,,-215999145.38,,12320526.54,,,,,,367758832.85,362375792.21,5383040.64,0.23,0.23,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T20:02:09
20241231,4711289734.07,3379351085.29,7429794269.18,4050443183.89,29587275.68,225041833.7,195454558.02,,,,55802653.94,,1290481377.56,131963227.22,370572392.41,55802653.94,,,-103598638.59,8724437.26,4533413.81,46408129.12,2655649258.3,40603876.61,1686001626.73,,925529886.12,3513868.84,,,,,2055640475.77,6475643.54,,12960553.84,,2049155565.47,173906068.92,,1875249496.55,1875249496.55,,1878563242.92,-3313746.37,3788342862.72,,5666906105.64,,,177045702.34,,356877754.21,,,,,,5132982649.09,96000000.0,354091404.68,433931014.6,,4248960229.81,269575290.24,269575290.24,-59115459.83,,,-59115459.83,,328690750.07,20235189.42,,277719684.48,,3049998.81,,,,,,2144824786.79,2148138533.16,-3313746.37,0.81,0.81,定期报告,是,20260331,CNY,合并期末,2025-03-28T21:00:02
20240930,3632680981.51,2503201843.92,5677799941.54,3174598097.62,45850926.27,183935982.03,138085055.76,,,,41994795.61,,958719401.1,93900000.0,242397475.71,41994795.61,,,29255563.15,6608167.77,2694588.57,44355695.12,1996844347.08,27211131.39,1101984893.29,,867042322.4,606000.0,,,,,1635836634.43,3929540.33,,4278027.96,,1635488146.8,140411181.52,,1495076965.28,1495076965.28,,1485874510.0,9202455.28,,,,,,,,,,,,,,,,,,,,101642275.54,101642275.54,0.0,,,0.0,,101642275.54,25660028.15,,129409973.93,,-70769781.75,,,,,,1596719240.82,1587516785.54,9202455.28,0.64,0.54,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T18:55:04
20240630,2561047286.57,1735744975.48,3851712068.97,2115967093.49,25256433.29,126105793.66,100849360.37,,,,18355906.52,,679553000.17,70116696.64,136595368.1,18355906.52,,,61618909.18,3238647.45,2837139.29,34442275.19,1516311570.44,17770555.19,731742540.05,,766798475.2,,,,,,1044735716.13,2947778.81,,4322849.01,,1043360645.93,88375558.98,,954985086.95,954985086.95,,946261048.55,8724038.4,3788342862.72,,4734603911.27,,,177045702.34,,356031882.29,,,,,,4201526326.64,96000000.0,354091404.68,433931014.6,,3317503907.36,103263507.98,103263507.98,,,,,,103263507.98,25660028.15,,88053115.87,,-24088536.93,,,,,,1058248594.93,1049524556.53,8724038.4,0.39,0.33,定期报告,未审计,20250828,CNY,合并期末,2024-08-26T17:00:04
20240331,1282147542.38,907866756.62,1958040791.36,1050174034.74,17554489.85,71444273.75,53889783.9,,,,9325794.2,,308892041.16,30600000.0,12449975.38,9325794.2,,,25775689.09,187347.61,13702.0,12531721.85,663133257.01,9153090.53,391461121.08,,262519045.4,,,,,,619014285.37,1940230.97,,2308407.9,,618646108.44,73493772.82,,545152335.62,545152335.62,,544849690.84,302644.78,,,,,,,,,,,,,,,,,,,,-2213706.69,-2213706.69,,,,,,-2213706.69,,,16671281.19,,-19161125.86,,,,,,542938628.93,542635984.15,302644.78,0.25,0.21,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T20:35:05
20231231,4541001431.06,3864338285.1,8161773038.29,4297434753.19,26934613.66,292687877.89,265753264.23,,,,33504535.69,,466191465.52,129028337.51,47693697.4,33504535.69,,,63347846.03,7968218.64,16714305.17,62002161.25,2616401529.67,36370496.54,1675629220.85,,900830561.49,3571250.79,,,,,1924599901.39,14860563.29,,10368315.68,,1929092149.0,131026434.79,,1798065714.21,1798065714.21,,1786919111.87,11146602.34,3364884636.86,,5151803748.73,,,165533370.88,,336930820.58,,,,,,4649339557.27,96000000.0,331066741.75,433929952.8,,3788342862.72,217965557.44,217965557.44,1841186.15,,,1841186.15,,216124371.29,12142030.12,,193637513.86,,20785779.97,,,,,,2016031271.65,2004884669.31,11146602.34,0.78,0.65,定期报告,是,20250329,CNY,合并期末,2024-04-29T20:35:05
