报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,790000000.0,9469589000.0,,,,-139290000.0,,-109450000.0,,,1975775000.0,,,,,,,,,,,,,,,,,,11466000.0,11998090000.0,9972864000.0,378165000.0,,,,,,,,,,,,2756900000.0,,,209335000.0,,,,,,,,,-83717000.0,99625000.0,122685000.0,13455857000.0,-1457767000.0,,21700830000.0,306712000.0,,,,,,,,22007542000.0,23594888000.0,,,,,16318000.0,,,23611206000.0,-1603664000.0,,,,,7288121000.0,,,,7288121000.0,5300000000.0,,,,,5310114000.0,1978007000.0,-2268000.0,-1085692000.0,,,,,12605322000.0,11519630000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:26:03
20251231,,,1000000000.0,23440196000.0,,,,-150000000.0,,-790700000.0,,,8160245000.0,,,,,,,,,,,,,,,,,,152233000.0,31811974000.0,14902795000.0,-360928000.0,,,1627797000.0,,,,,,,,,4620873000.0,,,823850000.0,,,,,,,,,-2405876000.0,488658000.0,483672000.0,20180841000.0,11631133000.0,,73472841000.0,1067415000.0,,,,,,,,74540256000.0,79829738000.0,,,,,110653000.0,,,79940391000.0,-5400135000.0,,,,,2098244000.0,,,,2098244000.0,1200000000.0,837395000.0,,,1558310000.0,3631168000.0,-1532924000.0,-1747000.0,4696327000.0,636308000.0,610638000.0,11969014000.0,7298357000.0,7908995000.0,12605322000.0,定期报告,是,20260328,CNY,合并期末,2026-03-27T19:48:04
20250930,,,1000000000.0,23716564000.0,,,,250000000.0,,-4380500000.0,,,6189593000.0,,,,,,,,,,,,,,,,,,179227000.0,26954884000.0,12841597000.0,1164126000.0,,,1791224000.0,,,,,,,,,3341110000.0,,,562660000.0,,,,,,,,,-410151000.0,331847000.0,321145000.0,19943558000.0,7011326000.0,,60082694000.0,876861000.0,,,,,,,,60959555000.0,63816143000.0,,,,,69106000.0,,,63885249000.0,-2925694000.0,,,,,,,,,0.0,1200000000.0,506830000.0,,,,1741547000.0,-1741547000.0,-892000.0,2343193000.0,,,,,7908995000.0,10252188000.0,定期报告,未审计,20251027,CNY,合并期末,2025-10-26T15:38:03
20250630,,,1000000000.0,16637963000.0,,,,250000000.0,,-1483500000.0,,,4235737000.0,,,,,,,,,,,,,,,,,,182151000.0,20822351000.0,11372475000.0,-70784000.0,,,656652000.0,,,,,,,,,2664590000.0,,,369341000.0,,,,,,,,,749093000.0,185847000.0,216779000.0,16143993000.0,4678358000.0,,45053830000.0,707476000.0,,,,,,,,45761306000.0,48104045000.0,,,,,41919000.0,,,48145964000.0,-2384658000.0,,,,,,,,,0.0,1200000000.0,24000000.0,,,,1239876000.0,-1239876000.0,460000.0,1054284000.0,367018000.0,610638000.0,8596261000.0,7298357000.0,7908995000.0,8963279000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:00:10
20250331,,,,11766546000.0,,,,250000000.0,,-589750000.0,,,2112308000.0,,,,,,,,,,,,,,,,,,247779000.0,13786883000.0,9702710000.0,100415000.0,,,21361000.0,,,,,,,,,1996221000.0,,,193003000.0,,,,,,,,,1549732000.0,51628000.0,131111000.0,13746181000.0,40702000.0,,23641534000.0,382023000.0,,,,,,,,24023557000.0,23830930000.0,,,,,23429000.0,,,23854359000.0,169198000.0,,,,,,,,,0.0,1200000000.0,,,,,1210969000.0,-1210969000.0,264000.0,-1000805000.0,,,,,7908995000.0,6908190000.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-24T19:16:04
20241231,,,176000000.0,19197272000.0,,,,363810000.0,,3380500000.0,,,8775569000.0,,,,,,,,,,,,,,,,,,46137000.0,31939288000.0,14629457000.0,583319000.0,,,72203000.0,,,,,,,,,4807971000.0,,,801287000.0,,,,,,,,,2519622000.0,469700000.0,516225000.0,24399784000.0,7539504000.0,,81333887000.0,807619000.0,,,47247000.0,,,,,82188753000.0,82756417000.0,,,,,146112000.0,,,82902529000.0,-713776000.0,,,,,6172540000.0,,,,6172540000.0,9420997000.0,786082000.0,,,13500000.0,10256614000.0,-4084074000.0,989000.0,2742643000.0,610638000.0,675305000.0,7298357000.0,4491047000.0,5166352000.0,7908995000.0,定期报告,是,20260328,CNY,合并期末,2025-03-28T19:35:05
20240930,,,286000000.0,19930015000.0,,,,-36190000.0,,1390000000.0,,,6726323000.0,,,,,,,,,,,,,,,,,,95688000.0,28391836000.0,11674489000.0,636881000.0,,,34089000.0,,,,,,,,,4220951000.0,,,542653000.0,,,,,,,,,1404669000.0,352914000.0,335791000.0,19202437000.0,9189399000.0,,67776059000.0,668791000.0,,,46748000.0,,,,,68491598000.0,67086359000.0,,,,,70748000.0,,,67157107000.0,1334491000.0,,,,,5000000000.0,,,,5000000000.0,9420997000.0,620014000.0,,,,10062706000.0,-5062706000.0,-892000.0,5460292000.0,,,,,5166352000.0,10626644000.0,定期报告,未审计,20251027,CNY,合并期末,2024-10-30T15:40:03
20240630,,,100000000.0,16752614000.0,,,,-36215000.0,,-109000000.0,,,4655554000.0,,,,,,,,,,,,,,,,,,31267000.0,21394220000.0,9884069000.0,477293000.0,,,-35746000.0,,,,,,,,,3428162000.0,,,369460000.0,,,,,,,,,1784406000.0,214550000.0,260789000.0,16382983000.0,5011237000.0,,44174514000.0,546203000.0,,,46748000.0,,,,,44767465000.0,41261846000.0,,,,,35795000.0,,,41297641000.0,3469824000.0,,,,,5000000000.0,,,,5000000000.0,7120997000.0,129803000.0,,,,7267074000.0,-2267074000.0,187000.0,6214174000.0,355071000.0,675305000.0,11025455000.0,4491047000.0,5166352000.0,11380526000.0,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T15:55:03
20240331,,,100000000.0,12621599000.0,,,,22315000.0,,-600000000.0,,,2237534000.0,,,,,,,,,,,,,,,,,,25954000.0,14407402000.0,7043009000.0,-1438480000.0,,,-50000000.0,,,,,,,,,2382945000.0,,,199135000.0,,,,,,,,,442840000.0,64956000.0,181608000.0,8826013000.0,5581389000.0,,18912380000.0,249347000.0,,,46748000.0,,,,,19208475000.0,18796580000.0,,,,,20297000.0,,,18816877000.0,391598000.0,,,,,4000000000.0,,,,4000000000.0,5820997000.0,102662000.0,,,,5936686000.0,-1936686000.0,-259000.0,4036042000.0,,,,,5358870000.0,9394912000.0,定期报告,未审计,20250425,CNY,合并期末,2024-04-26T19:55:02
20231231,,,296912000.0,21420971000.0,,,,-2554350000.0,,200000000.0,,,8524613000.0,,,,,,,,,,,,,,,,,,129831000.0,28017977000.0,14706492000.0,2120312000.0,,,50000000.0,,,,,,,,,3388883000.0,,,793920000.0,,,,,,,,,-251031000.0,702068000.0,419399000.0,21930043000.0,6087934000.0,,227850171000.0,533218000.0,,,139389000.0,,,,,228522778000.0,235476482000.0,,,,,177553000.0,,,235654035000.0,-7131257000.0,,,,,1198308000.0,,,,1198308000.0,300000000.0,742456000.0,,,,1079592000.0,118716000.0,1741000.0,-922866000.0,675305000.0,529154000.0,4491047000.0,5560064000.0,6089218000.0,5166352000.0,定期报告,是,20250329,CNY,合并期末,2024-03-29T16:25:03
