报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,2588550356.1,1386000308.61,1149490663.18,130631512.56,65049144.76,,,,725562644.28,1654435336.92,928872692.64,371196875.54,-17871561.76,,,71800377.4,1049632.39,14945897.94,-639034.4,18633654.34,2162632104.42,22222292.23,2012074314.43,,114319615.56,,,14015882.2,425918251.68,332067.51,,8852297.05,,417398022.14,47334464.98,370063557.16,370063557.16,,373138496.79,-3074939.63,,,11825265.1,11825265.1,1263179.86,,,1263179.86,,10562085.24,,,-73144611.6,,83706696.84,,,,,,,381888822.26,384963761.89,-3074939.63,0.14,0.14,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T18:38:06
20230630,2021251360.1,975175332.68,817124797.55,82514455.49,45874556.49,,,,486217962.54,1131566607.68,645348645.14,318006875.37,-12736328.43,,,219433411.24,1307771.6,8271351.57,-735330.57,13573985.67,1365947610.07,15171884.04,1309972940.74,,33622998.93,,,7179786.36,655303750.03,52282.78,,3701743.04,,651654289.77,128839097.34,522815192.43,522815192.43,,524482652.28,-1667459.85,7523832106.64,,22891885.56,22891885.56,1263179.86,,,1263179.86,,21628705.7,,,-6655916.65,,28284622.35,,,,,,,545707077.99,547374537.84,-1667459.85,0.2,0.2,定期报告,未审计,20240830,CNY,合并期末,2023-08-23T21:38:03
20230331,1127252618.15,453003702.57,382884456.43,30858925.86,18580339.65,,,,236362372.28,567511480.0,331149107.72,223652446.82,-1454500.59,,,200809786.77,-544417.49,4666737.94,15074.89,9286914.37,622138415.05,5415024.28,656882855.36,,-42587831.6,,,2428367.01,505114203.1,39815.47,,31871.66,,505122146.91,103200593.55,401921553.36,401921553.36,,402301962.84,-380409.48,,,36396963.61,36396963.61,,,,,,36396963.61,,,46080799.56,,-9683835.95,,,,,,,438318516.97,438698926.45,-380409.48,0.15,0.15,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T23:03:02
20221231,3375583530.03,2185873860.41,1752636499.16,218463926.15,169798548.72,,,,1216554403.58,2431486779.9,1214932376.32,215537080.59,-8839941.46,0.0,0.0,-298541166.51,2794479.0,19730043.34,-443832.97,34078662.59,2929776406.71,34326569.68,2545682976.2,,332337468.64,2572231.65,,14857160.54,445807123.32,28953385.8,,14824259.07,,459936250.05,41891061.34,418045188.71,418045188.71,0.0,422356594.84,-4311406.13,7497150300.12,,-119327423.67,-119327423.67,-552635.87,0.0,0.0,-552635.87,0.0,-118774787.8,0.0,,-336952987.58,0.0,218178199.78,,0.0,,0.0,,0.0,298717765.04,303029171.17,-4311406.13,0.16,0.16,定期报告,是,20240427,CNY,合并期末,2024-04-26T23:03:02
20220930,2536015703.01,1685673690.46,1388180513.68,172448402.03,86136863.34,,,,952802066.89,1861808430.47,909006363.58,58393200.97,-24460938.04,,,-189620657.89,3412265.55,10891604.27,131257.77,14332274.99,2159870685.24,25774535.63,1904801908.33,,224031128.53,,,5263112.75,376145017.77,27604689.88,,6036587.61,,397713120.04,43693591.88,354019528.16,354019528.16,,359519352.61,-5499824.45,,,-207970661.9,-207970661.9,-95911.38,,,-95911.38,,-207874750.52,,,-350964345.95,,143089595.43,,,,,,,146048866.26,151548690.71,-5499824.45,0.14,0.14,定期报告,未审计,20231031,CNY,合并期末,2022-10-30T15:53:03
20220630,1749801559.42,1135397917.0,940184215.64,110205672.14,67923296.46,,,,631942885.53,1249555366.84,617612481.31,-41817628.92,919665.86,,,2816773.85,1549321.81,8479187.66,185124.59,11247977.9,1427459962.03,18949257.0,1222780984.64,,183086824.72,,,2642895.67,322341597.39,29198643.36,,4949589.4,,346590651.35,56122366.39,290468284.96,290468284.96,,291526533.22,-1058248.26,7497150300.12,,-77784068.34,-77784068.34,-95911.38,,,-95911.38,,-77688156.96,,,-216950112.1,,139261955.14,,,,,,,212684216.62,213742464.88,-1058248.26,0.11,0.11,定期报告,未审计,20230824,CNY,合并期末,2022-08-25T15:53:03
20220331,439382014.93,536716050.37,468575050.55,40131712.09,18047669.1,,,,305768905.8,632173618.18,326404712.38,-173843792.57,-7965721.72,,,-244917798.04,-170061.95,7784185.72,97152.59,7947373.01,686771740.41,7497749.25,531458788.52,,146274099.48,,,1541103.16,-247389725.48,531057.95,,4622948.25,,-251481615.78,-81005021.31,-170476594.47,-170476594.47,,-169961261.37,-515333.1,,,-107226677.68,-107226677.68,,,,,,-107226677.68,,,-221207647.37,,113980969.69,,,,,,,-277703272.15,-277187939.05,-515333.1,-0.06,-0.06,定期报告,未审计,20230428,CNY,合并期末,2022-04-25T21:38:03
20211231,5121995492.55,2798815101.09,2203200266.86,456872222.71,106639203.43,,,,1170139394.45,2401741146.46,1231601752.01,1688950027.54,71125918.03,,,-565366672.09,-700027.74,12229971.51,-599122.8,18526820.59,2952490948.51,43689903.72,2691193065.17,,204519572.03,5427105.6,,7661301.99,2169504544.04,1895845.7,,16753555.8,,2154646833.94,472323249.81,1682323584.13,1682323584.13,,1632123985.51,50199598.62,6562529436.88,,-284563526.94,-284563526.94,-765991.39,,,-765991.39,,-283797535.55,,,-415241432.79,,131443897.24,,,,,,,1397760057.19,1347560458.57,50199598.62,0.62,0.62,定期报告,是,20230428,CNY,合并期末,2022-04-25T21:38:03
20210930,3966387279.53,2089835325.93,1639752606.96,369056746.33,62201701.79,,,,837443109.86,1727769463.1,890326353.24,1285080568.11,58598937.92,,,-266641491.23,-187044.2,9901658.92,-9122.63,10964274.77,2065609938.28,31928776.44,2005402385.14,,22321632.8,,,5957143.9,1900777341.25,898563.01,,16072827.29,,1885603076.97,408576386.62,1477026690.35,1477026690.35,,1426568102.07,50458588.28,,,-4862964.47,-4862964.47,-1558736.13,,,-1558736.13,,-3304228.34,,,-1675361.68,,-1628866.66,,,,,,,1472163725.88,1421705137.6,50458588.28,0.54,0.54,定期报告,未审计,20221031,CNY,合并期末,2021-10-28T16:48:02
20210630,2507607439.97,1291508101.31,960796318.29,279051803.19,44036676.95,,,,517401413.56,1084440656.66,567039243.1,896368950.86,-474792.33,,,-211796283.72,-285642.79,5266622.64,7935.99,9136342.12,1282478324.97,21726941.23,1243470220.17,,11784398.45,,,5496765.12,1225129115.0,1284819.77,,3322917.92,,1223091016.85,242533278.31,980557738.54,980557738.54,,930088930.88,50468807.66,6562529436.88,,34982558.76,34982558.76,-1558736.13,,,-1558736.13,,36541294.89,,,37509101.73,,-967806.84,,,,,,,1015540297.3,965071489.64,50468807.66,0.35,0.35,定期报告,未审计,20220826,CNY,合并期末,2021-08-12T20:18:02
20210331,955891725.39,643294140.46,479974591.54,140243745.03,17653433.65,,,,233954124.21,515697328.7,281743204.49,455534045.65,,,,-382274513.31,171472.7,1002197.7,7148.67,4203109.31,527828112.99,9425952.1,507280109.53,,10972051.4,,,149999.96,428063612.4,1273941.84,,3276938.85,,426060615.39,85426968.32,340633647.07,340633647.07,,320945213.31,19688433.76,,,14141787.13,14141787.13,,,,,,14141787.13,,,16483922.35,,-2342135.22,,,,,,,354775434.2,335087000.44,19688433.76,0.12,0.12,定期报告,未审计,20220426,CNY,合并期末,2021-04-27T17:48:03
20201231,4682755761.6,2287945730.93,1705486229.83,446370113.65,110412016.05,,,,1040525807.41,2188728932.84,1148203125.43,1038894201.03,3698510.77,,,291571580.86,-1766548.67,7040002.97,-749642.32,19294629.39,2252294007.59,37049790.59,2129908945.76,,68116521.35,16557900.3,,660849.59,2430461754.01,29028577.03,,6855242.91,,2452635088.13,551108698.12,1901526390.01,1901526390.01,,1900327802.56,1198587.45,5386873619.15,,-28530081.19,-28530081.19,631647.0,,,631647.0,,-29161728.19,,,-30051739.62,,890011.43,,,,,,,1872996308.82,1871797721.37,1198587.45,0.72,0.72,定期报告,是,20220426,CNY,合并期末,2021-04-12T18:53:03
20200930,3418071380.11,1675827068.85,1283735129.51,307121445.19,84960991.15,,,,792187676.27,1645692036.97,853504360.7,894189551.74,-889534.49,,,36484152.24,-601690.83,4969806.71,-272873.55,15287688.68,1479538975.31,26985431.27,1465786966.1,,-14575605.09,0.0,,1342183.03,1938532404.8,28126966.89,,6188880.39,,1960470491.3,440350210.88,1520120280.42,1520120280.42,,1518847628.54,1272651.88,,,-20417940.51,-20417940.51,-402191.98,,,-402191.98,,-20015748.53,0.0,,-22325275.53,,2309527.0,,,,,,,1499702339.91,1498429688.03,1272651.88,0.58,0.58,定期报告,未审计,20211029,CNY,合并期末,2020-10-29T17:08:02
20200630,2093322666.77,1002329833.1,731305582.15,206612961.85,67062967.03,,,,521215824.7,1075616609.74,554400785.04,531318325.51,-833182.28,,,24932373.07,422705.42,3586402.21,-47960.8,9565163.56,932551651.45,17675680.44,933468740.89,,-18606908.33,,,14138.45,1160771015.32,27679682.81,,5890872.93,,1182559825.2,258637083.81,923922741.39,923922741.39,,922647413.14,1275328.25,5386873619.15,,10391172.52,10391172.52,-402191.98,,,-402191.98,,10793364.5,,,8439377.85,,2353986.65,,,,,,,934313913.91,933038585.66,1275328.25,0.35,0.35,定期报告,未审计,20210813,CNY,合并期末,2021-08-12T20:18:02
20200331,915374700.0,502651992.66,417704631.67,62435137.0,21841795.81,,,,283850316.29,554991873.02,271141556.73,231548292.95,,,,-108918241.85,437711.69,549161.79,-5569.31,5261035.78,453177931.17,7242574.31,433597394.75,,12333255.55,,,4706.56,462196768.83,29142172.49,,3614107.29,,487724834.03,112691533.14,375033300.89,375033300.89,,375035098.14,-1797.25,,,31989189.01,31989189.01,,,,,,31989189.01,,,31593106.46,,396082.55,,,,,,,407022489.9,391939029.64,15083460.26,0.14,0.14,定期报告,未审计,20210428,CNY,合并期末,2020-04-20T15:53:02
20191231,3937424572.74,1606653877.49,1003218609.66,520494494.94,83121614.61,,,,1169618199.61,2043062627.05,873444427.44,830914665.02,-4485098.61,,,295668343.33,463860.92,11187697.23,-219502.33,23137431.47,2066223524.57,31496150.42,1997116828.73,,33805439.88,2960274.1,,844831.44,1871201048.17,7033137.72,,13393264.9,,1864840920.99,433300753.33,1431540167.66,1431540167.66,,1431530824.81,9342.85,4551917862.48,,47518149.37,47518149.37,-403156.07,,,-403156.07,,47921305.44,,,17577398.5,,30343906.94,,,,,,,1479058317.03,1479048974.18,9342.85,0.55,0.55,定期报告,是,20210413,CNY,合并期末,2020-03-30T21:13:02
20190930,2798779150.25,1107013570.54,809003674.18,246809635.3,53916917.94,,,,860332506.22,1494056969.87,633724463.65,604776747.07,-1582715.52,,,214109884.87,719476.53,8537432.94,175281.32,3114250.76,1347513383.83,20378962.87,1303497259.84,,23292329.97,0.0,,344831.15,1451265766.42,6480266.16,,2442254.66,,1455303777.92,333025487.49,1122278290.43,1122278290.43,,1119446289.86,2832000.57,,,75888900.89,75888900.89,-562849.98,,,-562849.98,,76451750.87,,,56201129.54,,20250621.33,,,,,,,1198167191.32,1195335190.75,2832000.57,0.43,0.43,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T15:58:11
20190630,2004723301.51,785835579.96,574158707.71,180757676.18,31300765.01,,,,551882941.55,936567759.09,384684817.54,426208161.82,-1582715.52,0.0,0.0,231703574.27,72992.18,6307979.92,-53415.24,2765487.05,897144060.09,14577997.45,860697691.48,,21523539.64,0.0,,344831.52,1107579241.42,5923281.56,,2297809.34,,1111204713.64,255431045.28,855773668.36,855773668.36,0.0,852936282.78,2837385.58,4551917862.48,,58174536.83,58174536.83,-750466.64,0.0,0.0,-750466.64,0.0,58925003.47,0.0,,38280065.36,0.0,20644938.11,,0.0,,0.0,,0.0,913948205.19,911110819.61,2837385.58,0.32,0.32,定期报告,未审计,20200813,CNY,合并期末,2020-03-13T15:58:11
20190331,1043336315.29,322566683.97,286620156.4,17936215.45,18915140.73,,,,241123263.1,398760452.77,157637189.67,237723877.29,,,,239310479.08,-462913.74,2772031.48,,302894.11,407213237.61,5466757.34,416337916.56,,-14591532.94,,,96.65,636123077.68,1177629.72,,2218581.22,,635082126.18,162055611.84,473026514.34,473026514.34,,473029807.38,-3293.04,,,53332126.12,53332126.12,,,,,,53332126.12,,,29588647.19,,23743478.93,,,,,,,526358640.46,526361933.5,-3293.04,0.18,0.18,定期报告,未审计,20200421,CNY,合并期末,2020-03-13T15:58:11
20181231,2545233363.8,1057811560.75,753764812.78,167201558.14,135534198.72,,,,555214060.74,1378064423.25,822850362.51,797441813.72,-3424004.25,,,97078584.11,1091923.36,23516163.79,7000933.0,6078324.33,1423655263.32,21860989.96,1333032530.34,67692956.75,,,,1068786.27,1121578100.48,27410159.7,,33381561.1,,1115606699.08,270500480.83,845106218.25,845106218.25,,845132348.07,-26129.82,4026167286.08,,-9197741.57,-9197741.57,,,,,,-9197741.57,,-9197741.57,,,,,,,,,,835908476.68,835934606.5,-26129.82,0.33,0.33,定期报告,是,20200331,CNY,合并期末,2020-03-13T15:58:11
20180930,2017269918.51,791712705.67,605556131.54,85207003.91,101576877.48,,,,378881193.23,1049893613.25,671012420.02,696205200.23,-3194934.91,,,115823252.39,1169378.78,21591901.96,7575220.47,4311065.78,967783071.06,14801030.85,977604183.08,-24624986.74,,0.0,,2843.87,1049486847.45,17555613.99,,21893855.07,,1045148606.37,243522347.1,801626259.27,801626259.27,,802055532.02,-429272.75,,,-18908451.21,-18908451.21,,,,,,-18908451.21,,-18908451.21,,,,,,,,,,782717808.06,783147080.81,-429272.75,0.31,0.31,定期报告,未审计,20191024,CNY,合并期末,2020-03-13T15:58:11
20180630,1360875759.35,572622937.55,445295184.77,52413927.47,74676961.46,,,,219327325.73,714799476.16,495472150.43,456432727.64,-1245197.82,,0.0,102862724.84,242681.38,8230202.55,-301166.01,1458325.67,660860428.02,10154500.97,644839858.48,5864284.13,,,,1784.44,700015331.33,8173230.68,,1400904.73,,706787657.28,170512705.82,536274951.46,536274951.46,0.0,536731824.37,-456872.91,4026167286.08,,-52202457.5,-52202457.5,0.0,0.0,0.0,,,-52202457.5,0.0,-52202457.5,,,,0.0,0.0,,0.0,,0.0,484072493.96,484529366.87,-456872.91,0.21,0.21,定期报告,未审计,20190820,CNY,合并期末,2020-03-13T15:58:11
20180331,679298550.01,280736990.09,238990049.81,25650220.94,16265392.79,,,,98709072.5,365003982.24,266294909.74,238148071.85,,,,60833722.56,-857012.83,1744509.42,-300907.25,284103.67,309148334.55,3691134.52,308874405.44,-3418173.57,,,,968.16,370150215.46,7832357.17,,901315.76,,377081256.87,89740527.43,287340729.44,287340729.44,,287343120.14,-2390.7,,,-17290040.08,-17290040.08,,,,,,-17290040.08,,-17290040.08,,,,,,,,,,270050689.36,270053080.06,-2390.7,0.12,0.12,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T15:58:11
20171231,2671626421.94,1504579024.64,1073947533.13,335776997.71,91733227.86,,,,442744227.49,1393462984.47,950718756.98,725654637.75,-4021934.54,,,-81882873.95,-1493631.52,7122376.93,68414466.58,6488194.02,1352564929.73,24211001.45,1346764683.47,-18449009.44,,,,38254.25,1319061492.21,8496746.22,,14265469.11,,1313292769.32,293304434.15,1019988335.17,1019988335.17,,1019124805.62,863529.55,3395004262.18,,-46360450.51,-46360450.51,,,,,,-46360450.51,,-46360450.51,,,,,,,,,,973627884.66,972764355.11,863529.55,0.49,0.49,定期报告,是,20190426,CNY,合并期末,2020-03-13T15:58:11
20170930,2021107419.67,1100612419.01,832755120.19,235050589.73,30341849.72,,,,354361450.98,,,542222202.72,-2766798.13,,,12080452.57,-1136714.68,9012279.2,-433403.11,4388732.98,929627130.93,16891949.24,937857353.18,-25160328.36,,,,38156.87,1091480288.74,4678481.16,,11107128.75,,1085051641.15,238033176.33,847018464.82,847018464.82,,846692604.43,325860.39,,,-35761428.91,-35761428.91,,,,,,-35761428.91,,-35761428.91,,,,,,,,,,811257035.91,810931175.52,325860.39,0.4,0.4,定期报告,未审计,20181026,CNY,合并期末,2020-03-13T15:58:11
20170630,1352979035.85,718359024.72,514527131.95,186684054.91,15355393.74,,,,234139967.86,688964315.52,454824347.66,362417634.08,-2069111.31,,,32919729.57,-642191.13,5831615.3,-46744.55,,615434083.92,12387517.01,629349201.14,-26340822.21,,,,38187.98,737544951.93,7511282.19,,11245023.35,,733811210.77,159589516.15,574221694.62,574221694.62,,574083075.0,138619.62,3395004262.18,,-40587971.04,-40587971.04,,,,,,-40587971.04,,-40587971.04,,,,,,,,,,533633723.58,533495103.96,138619.62,0.27,0.27,定期报告,是,20180823,CNY,合并期末,2020-03-13T15:58:11
20170331,698921611.29,363838080.39,267788358.29,92570553.72,3480541.84,,,,126194055.46,,,195395402.8,,,,11025951.85,-153603.29,2626836.2,-5112.12,,248768674.73,5228498.4,235669832.06,7845646.3,,,,24697.97,450152936.56,3178621.39,,824140.06,,452507417.89,103420316.03,349087101.86,349087101.86,,349218693.49,-131591.63,,,-27623632.78,-27623632.78,,,,,,-27623632.78,,-27623632.78,,,,,,,,,,321463469.08,321595060.71,-131591.63,0.1663,0.1663,定期报告,未审计,20180424,CNY,合并期末,2020-03-13T15:58:11
20161231,2710412262.05,1855039650.21,1547138034.16,293042018.28,5079609.87,,,,405692403.46,1359777513.94,954085110.48,410756858.06,-3477003.69,,,16421303.85,1525474.49,21243790.26,-267218.28,,778661160.8,83344868.07,1204984815.78,-514211845.45,,,,4543322.4,1931751101.25,17152822.52,,4740668.68,,1944163255.09,296304880.42,1647858374.67,1647858374.67,,1666499975.29,-18641600.62,2239563165.62,,-9880264.08,-9880264.08,,,,,,-9880264.08,,-9880264.08,,,,,,,,,,1637978110.59,1656619711.21,-18641600.62,0.79,0.79,定期报告,是,20180411,CNY,合并期末,2020-03-13T15:58:11
20160630,1289396054.82,929306813.42,842271876.86,75912911.01,3813551.54,,,,176600552.86,670626796.17,494026243.31,138409349.36,-1923717.84,,,33839981.16,465246.39,10774111.63,,,112398970.13,55677344.59,588367756.25,-536012491.33,,,,4366360.62,1176997084.69,13615578.91,,1734719.1,,1188877944.5,167326476.3,1021551468.2,,,1039395326.82,-17843858.62,2239563165.62,,-16539172.42,-16539172.42,,,,,,-16539172.42,,-16539172.42,,,,,,,,,,1005012295.78,1022856154.4,-17843858.62,0.49,0.49,定期报告,是,20160930,CNY,合并期末,2020-03-13T15:58:11
