报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,528573724.82,7156134203.91,,,790410739.05,,,2816942701.12,,,5264511856.34,,,,,,,,,,,,,,,,,,143457058.65,16700030283.89,11431661328.2,,,,,,,,1000000000.0,,,575771.09,,2857413154.79,,,819890972.01,,,,,,,,,,459010726.7,236813808.81,16805365761.6,-105335477.71,,232588170197.07,1549378725.58,,,18596958.35,,,,,234156145881.0,238762933270.2,,,,,86183912.24,,,238849117182.44,-4692971301.44,,,,,12110311631.83,,,,12110311631.83,7641226420.43,696545276.65,,,22147264.56,8359918961.64,3750392670.19,-27277681.82,-1075191790.78,,,,,4744424446.76,3669232655.98,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T17:30:03
20230630,,,,11009993967.11,,,345828500.26,,,,,,3514097169.57,,,,,,,,,,,,,,,,,,86576086.51,14956495723.45,7133425249.26,,,,,275996275.18,,,1800000000.0,2310759821.1,,500079582.47,,2118980111.68,,,613025223.95,,,,,,,,,,366489842.19,142276407.86,15261032513.69,-304536790.24,,168681573056.71002,1007308230.38,,,,,,,1814740.84,169690696027.93,174980544204.3,,,,,64765427.46,,,175045309631.76,-5354613603.83,,,,,6782490228.83,,,,6782490228.83,1470535063.21,488589865.56,,,10601802.56,1969726731.33,4812763497.5,2796894.88,-843590001.69,3900834445.07,4744424446.76,,,4744424446.76,3900834445.07,定期报告,未审计,20240827,CNY,合并期末,2023-08-28T19:10:02
20230331,,,,9327414676.22,,,133138630.37,,,,,,1719275939.31,,,,,,,,,,,,,,,,,,10719161.55,11190548407.45,3912075350.61,,,,,72996275.18,,,1250000000.0,597196606.27,,,,1188893757.75,,,431295884.56,,,,,,,,,,206704583.44,120676834.66,7779839292.47,3410709114.98,,125485433317.45,526777159.12,,,856396.18,,,,,126013066872.75,128627437020.23,,,,,36598532.79,,,128664035553.02,-2650968680.27,,,,,,,,,0.0,1276886037.7,25612764.94,,,3729291.21,1306228093.85,-1306228093.85,-4589484.09,-551077143.23,,,,,4744424446.76,4193347303.53,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T17:30:04
20221231,,,473039536.24,20645336769.23,,,,1877833986.35,,,,,6621121543.39,,,,,,,,,,,,,,,,,,365421682.99,29982753518.2,15813998339.89,392202009.02,,,,,,,,915266713.27,,,,3162698908.64,,,961402410.68,,,,,,,,,,578770229.1,525315918.69,22349654529.29,7633098988.91,,666932102044.55,2183880597.09,,,,,,,24427200.75,669140409842.39,673763655034.04,,,,,275209009.0,,,674038864043.04,-4898454200.65,,,,,18018666850.0,,,,18018666850.0,18367028879.57,677700286.59,,,32080193.41,19076809359.57,-1058142509.57,34173245.9,1710675524.59,4744424446.76,3033748922.17,,,3033748922.17,4744424446.76,定期报告,是,20240430,CNY,合并期末,2023-03-27T19:25:03
20220930,,,487563236.24,14049445548.76,,,425189200.4,1887689218.73,,1331473604.25,,,5539138528.73,,,,,,,,,,,,,,,,,,207898325.04,23928397662.15,13173426207.85,,,,,,,,,,,,,2486673081.37,,,775847681.36,,,,,,,,,,444995182.32,323256175.79,17204198328.69,6724199333.46,,587144686850.29,1080997652.89,,,18053202.9,,,,,588243737706.08,596255932125.3899,,,,,105849360.05,238923000.0,,596600704485.44,-8356966779.36,,,,,15565030539.75,,,,15565030539.75,12880458000.0,622891838.86,,,25274097.11,13528623935.97,2036406603.78,3701856.19,407341014.07,,,,,3033748922.17,3441089936.24,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T19:35:05
20220630,,,178449280.16,12031808048.21,,,372499515.44,1926970159.17,,,,,3230613661.94,,,,,,,,,,,,,,,,,,143637650.24,17883978315.16,9645277424.15,,,,,,,,,4508371409.14,,407280771.09,,1904262069.55,,,568386538.65,,,,,,,,,,323162240.78,246428137.35,17603168590.71,280809724.45,,340188557558.41,1062326964.4,,,,,,,2946366.66,341253830889.47003,344420732709.37994,,,,,80333561.02,238923000.0,,344739989270.4,-3486158380.93,,,,,10805030539.75,,,,10805030539.75,6810000000.0,443750648.86,,,13318074.06,7267068722.92,3537961816.83,16820258.3,349433418.65,3383182340.82,3033748922.17,3383182340.82,3033748922.17,3033748922.17,3383182340.82,定期报告,未审计,20230829,CNY,合并期末,2022-08-09T19:05:05
20220331,,,,7161125912.89,,,4956886.58,1229799082.35,,,,,1602091431.93,,,,,,,,,,,,,,,,,,736015219.05,10733988532.8,6970147139.26,,,,,120895279.99,,,,698523677.68,,,,1312148416.13,,,375107016.52,,,,,,,,,,191465220.9,118895790.65,9787182541.13,946805991.67,,151250712457.32,574994476.99,,,1465278.0,,,,,151827172212.31003,154795294169.47,,,,,34903754.74,334083861.47,,155164281785.68,-3337109573.37,,,,,6448901446.77,,,,6448901446.77,4077082811.15,96476518.26,,,8531219.55,4182090548.96,2266810897.81,-8647802.75,-132140486.64,,,,,3033748922.17,2901608435.53,定期报告,未审计,20230429,CNY,合并期末,2022-04-21T18:40:04
20211231,,,282967923.76,14258401976.93,,,,,65249000.0,,1975512771.09,,6014384551.49,,,,,,,,,,,,,,,,,,18144020.26,22614660243.53,15097648703.9,456027585.77,,,,,,,1060481200.02,1686642072.01,,,,2428174114.35,,,925968567.1,,,,,,,,,,490907853.57,310592948.48,22456443045.2,158217198.33,,665149993895.0001,2159265317.72,,,,,,,48894176.0,667358153388.72,673551616050.02,,,,,293315773.08,,,673844931823.1,-6486778434.38,,12150000.0,,,26217812770.0,,,,26229962770.0,20363901727.0,501875975.24,,,23244034.1,20889021736.34,5340941033.66,-44929672.39,-1032549874.78,3033748922.17,4066298796.95,,,4066298796.95,3033748922.17,定期报告,是,20230328,CNY,合并期末,2022-03-28T19:15:04
20210930,,,,12753863593.81,,,,284731486.33,65245540.28,,1974937000.0,,4238804488.31,,,,,,,,,,,,,,,,,,48763196.18,19366345304.91,12670923232.11,1000102151.45,,,,261223689.96,,,,5944661848.37,,,,1783245608.74,,,676089788.8,,,,,,,,,,388551772.55,556368913.13,23281167005.11,-3914821700.2,,472898994899.6,1669297994.91,,,43011330.21,,,,,474611304224.72,479431712587.33,,,,,135752705.85,,,479567465293.18005,-4956161068.46,,12150000.0,,,14661256369.94,,,,14673406369.94,7340000000.0,519073834.44,,,30264014.76,7889337849.2,6784068520.74,-8391583.19,-2095305831.11,,,,,4066298796.95,1970992965.84,定期报告,未审计,20221029,CNY,合并期末,2021-10-25T19:10:03
20210630,,,,10819023419.22,,,,49482104.86,874042.11,,1974937000.0,,2821625768.12,,,,,,,,,,,,,,,,,,26593815.28,15692536149.59,8706678478.74,623354441.99,,,,207435629.0,,,,6447441059.05,,,,1250771557.28,,,534722181.71,,,,,,,,,,257823226.8,299784696.72,18328011271.29,-2635475121.7,,247669811559.33,828470578.01,,,,,,,18112511.27,248516394648.61,253448231593.46,,,,,96454329.84,,,253544685923.3,-5028291274.69,,12150000.0,,,12164149510.0,,,,12176299510.0,6260000000.0,,,,11443345.61,6271443345.61,5904856164.39,-7870989.04,-1766781221.04,2299517575.91,4066298796.95,2299517575.91,4066298796.95,4066298796.95,2299517575.91,定期报告,未审计,20220810,CNY,合并期末,2021-08-23T17:45:04
20210331,,,,8978758251.19,,,,1560174386.33,,,1625429204.65,,1401730561.88,,,,,,,,,,,,,,,,,,13321006.83,13579413410.88,2982971805.83,575739468.02,,,66172935.99,101934097.0,,,,6457233180.09,,,,728906787.57,,,352452360.63,,,,,,,,,,164465806.45,361034113.48,11790910555.06,1788502855.82,,99571346858.14,484487101.84,,,1570115.83,,,,,100057404075.81,102862502160.34,,,,,52508969.82,,,102915011130.16,-2857607054.35,,12150000.0,,,3334553228.39,,,,3346703228.39,3078607984.46,20569928.39,20569928.39,,,3099177912.85,247525315.54,-2227982.93,-823806865.92,,,,,4066298796.95,3242491931.03,定期报告,未审计,20220422,CNY,合并期末,2021-04-29T19:40:03
20201231,,,549418815.18,16083739178.3,,,1401472838.92,1095659413.67,503078183.5,2907769545.93,,,5150579661.63,,,,,,,,,,,,,,,,,,63992606.64,27755710243.77,14616253932.0,,,,,,,,,,,1974937000.0,,2102343542.79,,,737982918.85,,,,,,,,,,416019543.74,291342166.33,20138879103.71,7616831140.06,,304583575203.10004,1789482286.85,,,,,,,29808484.72,306402865974.67004,311384396068.95,,,,,378460314.0,,,311762856382.95,-5359990408.28,,44336000.0,,,9494063040.0,,,,9538399040.0,10661331848.48,390106714.85,,,,11051438563.33,-1513039523.33,-26458611.69,717342596.76,4066298796.95,3348956200.19,,,3348956200.19,4066298796.95,定期报告,是,20220329,CNY,合并期末,2021-04-29T19:40:03
20200930,,,168584400.0,13210660275.52,,,1638375160.16,402340898.22,185735107.97,,,,4070376696.79,,,,,,,,,,,,,,,,,,124554511.42,19800627050.08,11515412031.79,,,,,,,,,149623980.89,,,,1934501936.69,,,607268062.66,,,,,,,,,,296341588.82,279001638.84,14782149239.69,5018477810.39,,257115433767.8,1335025460.46,,,16054978.72,,,,,258466514206.98,261864432916.53,,,,,265354140.44,,,262129787056.97,-3663272849.99,,44336000.0,,,4959530704.77,,,,5003866704.77,6249361542.63,312964755.1,,,,6562326297.73,-1558459592.96,-7111874.74,-210366507.3,,,,,3348956200.19,3138589692.89,定期报告,未审计,20211026,CNY,合并期末,2020-10-26T17:15:03
20200630,,,,14380593245.74,,,1602283976.03,551045070.07,,,,,2553887537.65,,,,,,,,,,,,,,,,,,90771771.22,19178581600.71,7699584008.58,0.0,,,56603429.91,193310000.0,,,0.0,1696061990.54,,,,1237954184.29,,,463240457.9,,,,,,,,,,259636448.84,2990573859.93,14596964379.99,4581617220.72,,200347100883.85,929641105.8,,,,,,,13670338.68,201290412328.33,200989893422.56,,,,,185080675.62,,,201174974098.18,115438230.15,,44336000.0,,,2493985514.61,,,,2538321514.61,6104482977.53,272977109.62,,,,6377460087.15,-3839138572.54,5390505.82,863307384.15,4212263584.34,3348956200.19,,,3348956200.19,4212263584.34,定期报告,未审计,20210824,CNY,合并期末,2020-08-24T20:00:02
20200331,,,,6968900196.77,,,1300319126.71,245686500.62,,,,,1612438887.96,,,,,,,,,,,,,,,,,,54799088.02,10182143800.08,2686492523.49,,,,,,,,,1964908250.63,,120006476.71,,147129641.99,,,417094283.99,,,,,,,,,,97266574.66,132648541.89,5565546293.36,4616597506.72,,80214288593.32,60213896.09,,,5070951.68,,,,,80279573441.09,83200048033.07,,,,,43466497.25,,,83243514530.32,-2963941089.23,,,,,1455441524.04,,,,1455441524.04,2798207762.69,42391881.4,42391881.4,,,2840599644.09,-1385158120.05,5879716.65,273378014.09,,,,,3348956200.19,3622334214.28,定期报告,未审计,20210430,CNY,合并期末,2020-04-28T03:40:02
20191231,,,459000000.0,10607803818.86,,,,,,,,,4518712154.16,,,,,,,,,,,,,,,,,,51820276.41,15637336249.43,12308948617.4,31187159.53,,,453824018.47,,,,1360276200.0,1670955994.3,,,,1972778879.96,,,769922626.31,,,,,,,,,,362661720.43,482551458.96,19413106675.36,-3775770425.93,,280963651753.47003,1769577298.66,,,,,,,52661173.22,282785890225.35004,278684357268.88995,,,,,269884040.73,,,278954241309.62,3831648915.73,,,,,22553489640.0,,,,22553489640.0,22137725025.13,283166932.35,,,,22420891957.48,132597682.52,4640048.74,193116221.06,3348956200.19,3155839979.13,,,3155839979.13,3348956200.19,定期报告,是,20210430,CNY,合并期末,2020-04-28T01:50:03
20190930,,,250000000.0,9225403441.26,,,,,,,,,3222972936.37,,,,,,,,,,,,,,,,,,204884518.89,12903260896.52,9449933421.01,116613760.02,,,,,,,1981437433.79,,,,,1691194875.15,,,632473303.08,,,,,,,,,769391481.91,159854804.31,2565765885.61,17366664964.88,-4463404068.36,,31365874789.84,1176565688.16,,,1558551.78,,,,1558551.78,32543999029.78,27432165801.11,,,,,162033787.83,,,27594199588.94,4949799440.84,,,,,14759071665.49,,,,14759071665.49,14750000000.14,273353585.62,,,,15023353585.76,-264281920.27,10925235.13,233038687.34,,,,,3155839979.13,3388878666.47,定期报告,未审计,20201027,CNY,合并期末,2020-03-13T14:55:27
20190630,,,,8237172485.4,,,0.0,0.0,,,,,2211273704.94,,,,,,,,,,,,,,,,,,70259507.0,10518705697.34,6178603556.57,554757265.14,554757265.14,,0.0,70000000.0,,,411941050.04,3645793013.36,,,,1288968160.14,,,480509155.14,,,,,,,,,5025056493.91,145657646.83,5209815792.2,17986045639.42,-7467339942.08,,92229272227.34,84690755.54,,,,,,,979790.44,92314942773.32,87048954808.5,,,,,65383839.73,,,87114338648.23,5200604125.09,,,,,12735596325.07,,,,12735596325.07,8540000000.14,271213319.53,,,,8811213319.67,3924383005.4,6773760.13,1664420948.54,4820260927.67,3155839979.13,1498651927.55,288254400.0,3155839979.13,4820260927.67,定期报告,未审计,20200825,CNY,合并期末,2020-03-13T14:55:27
20190331,,,,9837199983.06,,,,,,,,,1550250049.17,,,,,,,,,,,,,,,,,,264831642.87,11652281675.1,3039516547.25,495876649.08,,,,,,,689552500.0,,,,,673305586.51,,,306005793.26,,,,,,,,,5025056493.92,86410460.19,174763523.63,10490487553.84,1161794121.26,,16663336044.36,43632919.78,,,525430.99,,,,525430.99,16707494395.13,17343333616.55,,,,,19022057.55,,,17362355674.1,-654861278.97,,,,,7190748328.64,,,,7190748328.64,6010000000.02,278248.79,278248.79,,,6010278248.81,1180470079.83,2290871.92,1689693794.04,,,,,3155839979.13,4845533773.17,定期报告,未审计,20200428,CNY,合并期末,2020-03-13T14:55:27
20181231,,,,9135673635.84,,,,2092570200.37,,,,,4747334493.87,,,,,,,,,,,,,,,,,,164823710.24,16140402040.32,11495724801.67,615879548.51,,,,903000000.0,,,,,,,,1985843037.52,,,577287432.06,,,,,,,,,,151385944.49,4207315947.77,19936436712.02,-3796034671.7,,194900839739.15,124390496.83,,,,,,,2120.0,195025232355.98,195596155915.71,,,,,174012769.02,,,195770168684.73,-744936328.75,,,,,7718972985.93,,,,7718972985.93,5450000000.09,181683161.56,,,,5631683161.65,2087289824.28,13826826.75,-2439854349.42,3155839979.13,5595694328.55,288254400.0,2961617539.71,5595694328.55,3155839979.13,定期报告,是,20200428,CNY,合并期末,2020-03-13T14:55:27
20180930,,,,9933855678.03,,,,182570200.37,,,,,3566751661.82,,,,,,,,,,,,,,,,,,8577072.55,13691754612.77,8607274140.84,519722139.5,,,,1800000000.0,,,,,,,,1558308199.39,,,439410717.97,,,,,,,,,,128926983.92,3762066941.35,16815709122.97,-3123954510.2,,130104236756.02,78495331.86,,,,,,,614035.75,130183346123.63,129828841499.58,,,,,55176107.71,,,129884017607.29,299328516.34,,,,,9213487981.01,,,,9213487981.01,9140000000.36,181683161.56,,,,9321683161.92,-108195180.91,6285990.94,-2926535183.83,,,,,5595694328.55,2669159144.72,定期报告,未审计,20191022,CNY,合并期末,2020-03-13T14:55:27
