报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,1330468159.68,,,,2086933991.26,,,5750190810.44,,,,,,,50888780.43,9218481741.81,,,490550570.24,250000000.0,,378882441.78,,,,,,,2693639380.48,,,326588681.85,143965002.55,565332845.31,4848958922.21,4369522819.6,,500592486.21,68705508.38,,,,569297994.59,661828425.43,16345638.33,,,678174063.76,-108876069.17,,,,,,8157467000.0,,8157467000.0,6123344315.07,156461726.5,,28952885.92,6308758927.49,1848708072.51,-2877554.83,6106477268.11,,,,,36399521159.53,42505998427.64,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:38:03
20251231,,6029055400.05,,4627943824.78,,,,1187372023.1,,,7873840872.81,,,,,,,68157195.47,19786369316.21,,,1671352364.3,860000000.0,,4316122411.61,,,,,,,,,,1556146751.89,707582749.32,3131717961.82,12242922238.94,7543447077.27,,2490043078.8,797720415.13,219624.87,,,3287983118.8,6210392542.57,111178056.19,,,6321570598.76,-3033587479.96,,,,,,26815031757.25,,26815031757.25,23034992659.6,1579993299.79,2240000.0,126022131.51,24741008090.9,2074023666.35,-2554808.37,6581328455.29,36399521159.53,29818192704.24,,,29818192704.24,36399521159.53,定期报告,是,20260421,CNY,合并期末,2026-04-20T21:06:14
20250930,,3999705522.19,,3416715422.1,,,,4572647686.86,,,8038780980.55,,,,,,,107629110.46,20135478722.16,,,1257414875.43,1360000000.0,,2158640424.17,,,,,,,,,,1156634926.0,580727109.29,2614098884.63,9127516219.52,11007962502.64,,1927580743.52,571697319.48,132991.06,,,2499411054.06,5493760952.84,55540785.22,,,5549301738.06,-3049890684.0,,,,,,18940211257.25,,18940211257.25,17783551542.97,1071918428.7,2240000.0,95986095.56,18951456067.23,-11244809.98,-1042702.56,7945784306.1,,,,,29818192704.24,37763977010.34,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:30:04
20250630,,,,2050771550.15,,,2173569605.15,5084859350.02,,,2867147995.38,,,,,,,55291301.31,12231639802.01,,,751639722.23,980000000.0,,,,,,,,,1624960234.31,,,554152034.15,330789103.4,443889528.99,4685430623.08,7546209178.93,,1253721738.0,185394055.65,123391.0,,,1439239184.65,3811992702.25,37614701.61,,,3849607403.86,-2410368219.21,,,,,,9202477175.0,,9202477175.0,11656010503.94,573368808.05,,62293472.33,12291672784.32,-3089195609.32,-701719.45,2045943630.95,31864136335.19,29818192704.24,,,29818192704.24,31864136335.19,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T20:50:03
20250331,,1503926977.47,,1035444102.71,200000000.0,,31617529.79,3075515182.39,,,742793056.25,,,,,,,18613192.63,6607910041.24,,,361269953.35,,,,,,,,,,,,,305371735.83,99572071.65,1370178864.97,2136392625.8,4471517415.44,,747793590.3,58358601.37,,,,806152191.67,2251698605.76,13787245.57,,,2265485851.33,-1459333659.66,,,,,,5987486175.0,,5987486175.0,7004521663.49,236860235.0,,32198492.18,7273580390.67,-1286094215.67,-267906.5,1725821633.61,,,,,29818192704.24,31544014337.85,定期报告,未审计,20260430,CNY,合并期末,2025-04-28T22:46:10
20241231,,5902095453.79,,4192893837.65,2260000000.0,,,,,,6520682540.79,,,,,,,533952364.14,19409624196.37,,,1585745659.68,,,315329937.12,2081789979.14,,,,,,,,,1398742865.33,246825176.34,493854434.12,6139568051.73,13270056144.64,,1617799699.84,725641869.01,155505.73,,,2343597074.58,5152227276.59,88802005.42,,,5241029282.01,-2897432207.43,,,,,,22728530000.0,,22728530000.0,24136436369.33,1667020111.59,700000.0,127988304.73,25931444785.65,-3202914785.65,1046420.52,7170755572.08,29818192704.24,22647437132.16,,,22647437132.16,29818192704.24,定期报告,是,20260421,CNY,合并期末,2025-04-28T23:06:13
20240930,,,,2894547089.98,2100000000.0,,3646647014.46,3634057117.17,,,4756885910.85,,,,,,,383866777.38,17416003909.84,,,1097554701.78,,,,,,,,,,587966833.93,,,1062157143.65,176383437.6,387863625.15,3329205742.11,14086798167.73,,1555167356.26,656049337.7,74712.0,,,2211291405.96,4209736349.66,63852779.59,,,4273589129.25,-2062297723.29,,,,,,13641230000.0,,13641230000.0,18887227543.33,1286451865.99,700000.0,97189971.24,20270869380.56,-6629639380.56,-1290685.68,5393570378.2,,,,,22647437132.16,28041007510.36,定期报告,未审计,20251028,CNY,合并期末,2024-10-30T20:37:10
20240630,,,,1997939662.71,2770000000.0,,2546966656.93,,,,,,,,,,,85431204.68,7400337524.32,,,745486045.82,,,,373732718.53,,,714729879.54,,,666882789.42,,,571657616.43,71253497.43,519147984.3,3680170531.47,3720166992.85,,1208022766.21,96674080.17,9028.91,,,1304705875.29,2799288258.28,48700374.48,,,2847988632.76,-1543282757.47,,,,,,10545400000.0,,10545400000.0,13354037817.35,681907776.63,,67090589.77,14103036183.75,-3557636183.75,831382.68,-1379920565.69,21267516566.47,22647437132.16,,,22647437132.16,21267516566.47,定期报告,未审计,20250826,CNY,合并期末,2024-08-26T21:02:02
20240331,,,,1091701196.19,,,1549110501.41,4071785837.27,,,229349043.72,,,,,,,710646776.91,7652593355.5,,,373031819.34,,,,,,,,,,1997968521.42,,,320627410.75,56191622.13,141840544.86,2906939918.5,4745653437.0,,765958236.52,21367279.21,,,,787325515.73,1319815389.84,13506278.96,,,1333321668.8,-545996153.07,,,,,,2305598923.78,,2305598923.78,5375071766.76,333365878.23,,29334387.2,5737772032.19,-3432173108.41,63575.22,767547750.74,,,,,22647437132.16,23414984882.9,定期报告,未审计,20250429,CNY,合并期末,2024-04-29T19:37:03
20231231,,,,3823499412.78,,,,6483047997.42,,,1822585638.05,,17280000.0,,,,,143696878.09,12290109926.34,,,1405434649.85,499000000.0,,1381051640.37,,,,,,,8801468947.39,,,1470850170.29,409419848.79,3043800430.46,17011025687.15,-4720915760.81,,139484334.39,610861173.41,207136.59,,,750552644.39,3004997212.51,107513323.84,,,3112510536.35,-2361957891.96,,,,,,28791178296.03,,28791178296.03,20537618263.25,1287765245.3,22050000.0,138938330.31,21964321838.86,6826856457.17,4681100.91,-251336094.69,22647437132.16,22898773226.85,,,22898773226.85,22647437132.16,定期报告,是,20250429,CNY,合并期末,2024-04-22T22:22:02
