报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,342408971.7,342408971.7,,,,,,322497770.26,226561427.0,,,,,,,,,3596412.53,4617586.83,21185795.59,30528950.73,36007597.58,31029121.54,,18853227.12,18839127.05,,,,,,,,1914982.55,,-7106230.98,,-143298.24,33429881.89,232670.84,,10968.5,,33651584.23,6054212.58,,27597371.65,27597371.65,,25681847.13,,1915524.52,,,,,,,,,,,,,,,,,,,,27597371.65,25681847.13,1915524.52,0.04,0.04,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:22:05
20251231,1453341598.79,1453341598.79,,,,,,1446514288.57,1055500014.18,,,,,,,,,15327104.95,24611722.42,86960615.81,123463962.27,140650868.94,141380801.98,,68794422.55,67807170.54,,,,,,,,13181195.68,-12251961.19,13354423.92,,-2273992.67,87631398.51,6903992.97,,24352021.66,,70183369.82,22279614.02,,47903755.8,47903755.8,,40944975.23,,6958780.57,,,,,,,,,,,,,,,,,,,,47903755.8,40944975.23,6958780.57,0.07,0.07,定期报告,是,20260427,CNY,合并期末,2026-04-24T17:22:05
20250930,946763774.48,946763774.48,,,,,,955271099.99,680772587.94,,,,,,,,,10964686.96,15386151.56,55615024.01,87674307.65,104858341.87,105490080.82,,53113660.38,52776117.47,,,,,,,,8164464.02,-8304.87,33779923.91,,-3163.88,86539254.05,1370275.09,,15540404.42,,72369124.72,22975899.21,,49393225.51,49393225.51,,43117312.38,,6275913.13,,,,,,,,,,,,,,,,,,,,49393225.51,43117312.38,6275913.13,0.0706,0.0779,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T16:50:09
20250630,685454583.9,685454583.9,,,,,,670214233.62,489296126.45,,,,,,,,,7023448.74,8742613.39,33640551.86,60894627.81,70616865.37,71114363.92,,40761007.78,40728994.16,,,,,,,,5445382.35,-7279.98,10613400.44,,2459.2,72055320.07,899543.98,,5513683.13,,67441180.92,21247692.99,,46193487.93,46193487.93,,42814968.2,,3378519.73,,,,,,,,,,,,,,,,,,,,46193487.93,42814968.2,3378519.73,0.07,0.07,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T20:42:06
20250331,308289020.7,308289020.7,,,,,,304237027.78,218065118.86,,,,,,,,,3496575.55,4020925.05,13609499.92,28652641.51,36392266.89,36770013.12,,14502270.67,14483642.7,,,,,,,,3655901.52,-3856.14,5800149.21,,,28006458.18,194937.37,,64116.01,,28137279.54,3844077.5,,24293202.04,24293202.04,,22752067.44,,1541134.6,,,,,,,,,,,,,,,,,,,,24293202.04,22752067.44,1541134.6,0.04,0.04,定期报告,未审计,20260429,CNY,合并期末,2025-04-24T17:58:10
20241231,1481196652.0,1481196652.0,,,,,,1440130260.75,1075682631.73,,,,,,,,,18433274.74,18159665.41,61007730.52,122831433.94,144015524.41,144356836.44,,-3771279.94,-4370857.58,,,,,,,,10834057.41,-456585760.95,-87961438.63,,875967.34,-495542063.52,1852802.2,,3688784.63,,-497378045.95,40837225.89,,-538215271.84,-538215271.84,,-544808385.89,,6593114.05,,,,,,,,,,,,,,,,,,,,-538215271.84,-544808385.89,6593114.05,-0.93,-0.93,定期报告,是,20260427,CNY,合并期末,2025-04-23T21:00:04
20240930,973546819.53,973546819.53,,,,,,927865493.72,665393154.38,,,,,,,,,13420212.56,13879667.85,36839797.72,92183420.01,106149241.2,106859382.83,,43335317.19,42784746.92,,,,,,,,8104939.94,-87808.04,6644407.45,,344945.83,104023128.18,1354397.53,,1648338.1,,103729187.61,24727961.65,,79001225.96,79001225.96,,73192369.72,,5808856.24,,,,,,,,,,,,,,,,,,,,79001225.96,73192369.72,5808856.24,0.12,0.13,定期报告,未审计,20251028,CNY,合并期末,2024-10-25T17:02:11
20240630,741818929.88,741818929.88,,,,,,675288809.89,498264245.15,,,,,,,,,9828007.22,8620831.75,25205836.33,62090623.68,71279265.76,71512619.53,,36758886.17,36343566.33,,,,,,,,6226709.84,-17020.41,-2484057.34,,62979.61,107077617.86,470078.72,,446083.3,,107101613.28,23128745.84,,83972867.44,83972867.44,,80089520.34,,3883347.1,,,,,,,,,,,,,,,,,,,,83972867.44,80089520.34,3883347.1,0.14,0.14,定期报告,未审计,20250827,CNY,合并期末,2024-08-28T18:32:04
20240331,317971664.79,317971664.79,,,,,,327865646.9,246628971.08,,,,,,,,,3995877.72,4536237.34,8302318.9,27797072.75,36605169.11,36885654.33,,20449224.8,20160309.4,,,,,,,,4455709.39,,10523247.98,,132122.71,25666322.77,281055.29,,94127.48,,25853250.58,-16072.27,,25869322.85,25869322.85,,24070389.55,,1798933.3,,,,,,,,,,,,,,,,,,,,25869322.85,24070389.55,1798933.3,0.04,0.04,定期报告,未审计,20250425,CNY,合并期末,2024-04-26T16:52:04
20231231,1213212736.42,1213212736.42,,,,,,1199590314.96,851331828.94,,,,,,,,,16305329.73,23954091.49,45113904.46,109658802.84,153226357.5,154088923.49,,93655165.92,22652350.59,,,,,,,,21394933.33,-20605934.0,4582817.38,,414532.22,113063936.31,4494442.0,,1428366.78,,116130011.53,15388497.26,,100741514.27,100741514.27,,94214931.85,,6526582.42,,,,,,,,,,,,,,,,,,,,100741514.27,94214931.85,6526582.42,0.16,0.16,定期报告,是,20250424,CNY,合并期末,2024-04-19T20:07:33
20230930,804269593.79,804269593.79,,,,,,790682475.56,518666618.31,,,,,,,,,11014729.96,14407860.62,29037374.1,82949620.84,134606271.73,135294881.3,,22257053.14,21107540.36,,,,,,,,10524421.2,824105.76,16309131.86,,426972.66,63928802.85,6725470.14,,950470.03,,69703802.96,-8467693.01,,78171495.97,78171495.97,,72948044.08,,5223451.89,,,,,,,,,,,,,,,,,,,,78171495.97,72948044.08,5223451.89,0.12,0.13,定期报告,未审计,20241026,CNY,合并期末,2023-10-24T17:02:02
20230630,519920737.89,519920737.89,,,,,,498602406.11,314906758.06,,,,,,,,,7246641.86,10080945.34,17660450.93,56153265.57,92554344.35,93230918.07,,16045202.95,15146350.13,,,,,,,,6745002.33,985970.02,8012744.56,,379597.07,53486848.71,2916347.17,,572488.33,,55830707.55,-5737120.26,,61567827.81,61567827.81,,57800675.84,,3767151.97,,,,,,,,,,,,,,,,,,,,61567827.81,57800675.84,3767151.97,0.1,0.1,定期报告,未审计,20240829,CNY,合并期末,2023-08-25T18:52:06
20230331,285644520.92,285644520.92,,,,,,265632664.85,182881654.82,,,,,,,,,3157711.22,3956358.94,7271320.47,27051016.05,41314603.35,41864821.57,,11799200.62,11322601.45,,,,,,,,4171525.09,1132901.09,-1747667.71,,,35367815.16,1883015.0,,110543.21,,37140286.95,1241770.0,,35898516.95,35898516.95,,34212030.87,,1686486.08,,,,,,,,,,,,,,,,,,,,35898516.95,34212030.87,1686486.08,0.06,0.06,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T16:52:04
20221231,1331557173.65,1331557173.65,,0.0,0.0,,,1201388352.96,807683194.32,0.0,,0.0,0.0,,0.0,0.0,,14817254.99,38580963.06,42231850.92,111147002.4,186928087.27,189490620.66,0.0,33243790.48,4903459.87,0.0,0.0,,,,,,16623192.93,-1973582.6,4614466.21,,379825.23,183056512.94,2409371.09,,4426793.12,,181039090.91,16025557.06,,165013533.85,165013533.85,,147641545.48,,17371988.37,,,,,,,,,,,,,,,,,,,,165013533.85,147641545.48,17371988.37,0.25,0.25,定期报告,是,20240422,CNY,合并期末,2023-04-21T19:27:05
