报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,6224169956.08,,,,768537336.84,,,7066364149.91,,,,,,,9426563196.73,23485634639.56,,,1783161281.5,,,,,,,,,,,,,2486757266.5,755164773.43,8398219046.31,13423302367.74,10062332271.82,,79656539.7,,959188.31,,,80615728.01,148000044.0,76721726.46,,,224721770.46,-144106042.45,,6400000000.0,,,1070299298.15,25930000000.0,,33400299298.15,23731218921.08,1706887122.77,,244574898.9,25682680942.75,7717618355.4,-44760959.79,17591083624.98,,,,,157469628180.12,175060711805.1,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:10:03
20251231,,,,21029124782.39,,,,,,,28206673372.42,,16000000.0,,,,,10351956674.74,77986331572.51,,,5779162076.76,710000000.0,,23686604001.46,8553083625.83,,,,,,4356383513.14,,,6502640321.61,3704729356.69,6898260667.87,60913120379.99,17073211192.52,,82225144.99,118127236.35,6469848.48,,4652064839.65,4858887069.47,132600000.0,346342780.4,,2242001.14,481184781.54,4377702287.93,,13600000000.0,,,1222188632.53,120128010000.0,,134950198632.53,105455191346.49,7841895721.23,,308047845.53,113605134913.25,21345063719.28,-42388235.37,42753588964.36,157469628180.12,114716039215.76,,,114716039215.76,157469628180.12,定期报告,是,20260418,CNY,合并期末,2026-04-17T20:58:03
20250930,,,,15292668708.98,4058000000.0,,,2102447371.37,,,23858721867.32,,,,,,,29970983242.57,75282821190.24,,,4375936561.04,,,,,,,,,,11644720301.97,,,4890242850.18,2348943857.05,26532801459.2,49792645029.44,25490176160.8,,37504680.57,11923930.01,3205371.43,,4603549931.58,4656183913.59,102000000.0,209784262.37,,,311784262.37,4344399651.22,,10000000000.0,,,612946971.21,72594800000.0,,83207746971.21,74074790905.97,6639015198.54,,151549577.03,80865355681.54,2342391289.67,44814311.51,32221781413.2,,,,,114716039215.76,146937820628.96,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:18:05
20250630,,,,8882940082.84,7040000000.0,,1993725432.72,3432498512.4,,,11657288153.45,,,,,,,10085887475.41,64214179522.35,,,2640422960.64,,,,,,,,,,18970311975.16,,,3533922836.74,1232508757.44,2734278882.76,31953969494.97,32260210027.38,,31667891.52,11923930.01,3481792.64,,,47073614.17,93000000.0,133007314.52,,,226007314.52,-178933700.35,,6000000000.0,,,553482389.82,26580000000.0,,33133482389.82,45652258566.09,5373847252.24,,118198186.42,51144304004.75,-18010821614.93,-28250032.93,14042204679.17,128758243894.93,114716039215.76,,,114716039215.76,128758243894.93,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T17:42:03
20250331,,,,4361694171.91,980000000.0,,,11088582171.85,,,1269441565.52,,,,,,,15706383032.03,33406100941.31,,,1394826448.11,,,,,,,,,,16572940744.23,,,2271684108.59,901626290.84,6896519967.66,28037597559.43,5368503381.88,,3016000.0,25479.0,1101517.23,,,4142996.23,,62024548.09,,,62024548.09,-57881551.86,,,,,224824513.19,13635000000.0,,13859824513.19,19682303847.82,826896022.77,,54529901.32,20563729771.91,-6703905258.72,-5966234.9,-1399249663.6,,,,,114716039215.76,113316789552.16,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T21:14:03
20241231,,16598047044.25,,16510114860.35,,,,,,,34594616988.02,,,,,,,6637066015.93,92879708186.3,,,5273719966.08,3950000000.0,,14725370327.07,10466758817.55,,,,,,,,,5739671205.38,1006322785.3,5525268246.8,59132610777.24,33747097409.06,,191232456.0,252719151.58,2006272.98,,,445957880.56,53203287.29,326724796.7,,,379928083.99,66029796.57,,,,,622676122.65,105626664000.0,,106249340122.65,94451982810.64,7048733592.53,,265714875.76,101766431278.93,4482908843.72,4738265.77,38300774315.12,114716039215.76,76415264900.64,,,76415264900.64,114716039215.76,定期报告,是,20260418,CNY,合并期末,2025-04-18T22:58:04
20240930,,,,10595139724.52,,,,,,,35572602944.39,,,,,,,37507283286.1,83675025955.01,,,3863906705.74,,,,,,,,,,,,,4259086665.62,529203999.56,18816590970.35,27468788341.27,56206237613.74,,175019074.25,252092633.83,2411270.63,,,429522978.71,24917573.0,241697487.05,,,266615060.05,162907918.66,,,,,367757011.08,51636850000.0,,52004607011.08,64741184362.69,5989373267.65,,174536689.6,70905094319.94,-18900487308.86,-21142509.42,37447515714.12,,,,,76415264900.64,113862780614.76,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T19:57:02
20240630,,17291449512.18,,7244223560.83,,,2872031618.67,,,,5054501855.63,,,,,,,7011949267.61,41056553927.46,,,2597598623.81,2280000000.0,,,4299557715.63,,,,,,,,,3232916352.45,603681451.45,1850798034.86,18501980020.09,22554573907.37,,66001869.62,251016536.4,1811117.3,,,318829523.32,24917573.0,186346528.59,,,211264101.59,107565421.73,,,,,211680301.04,36739798000.0,,36951478301.04,42753694970.93,4473044361.34,,140481626.56,47367220958.83,-10415742657.79,-7607502.36,12238789168.95,88654054069.59,76415264900.64,,,76415264900.64,88654054069.59,定期报告,未审计,20250830,CNY,合并期末,2024-08-23T20:12:03
20240331,,,,3593731433.97,220000000.0,,,,,,6980265930.37,,,,,,,6491869169.79,17285866534.13,,,1374361014.86,,,,,,,,,,588448510.54,,,2114561654.88,226757557.2,3847857259.79,8151985997.27,9133880536.86,,46616026.23,1714765.02,2232252.07,,,50563043.32,22517573.0,90011048.97,,,112528621.97,-61965578.65,,,,,45996162.84,21345921000.0,,21391917162.84,19354927213.56,726563955.96,,44504675.61,20125995845.13,1265921317.71,1113980.99,10338950256.91,,,,,76415264900.64,86754215157.55,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T20:22:02
20231231,,,,14562330829.94,,,,17597941567.73,,,,,44000000.0,,,,,9834028209.77,42038300607.44,,,4942038907.0,1990000000.0,,3072537911.99,,,,3341347828.5,,,27793080568.33,,,5908331157.31,1782756880.17,7455643716.59,89893900263.0,-47855599655.56,,25424284.65,343110499.5,3415550.45,,,371950334.6,102982460.0,415440750.81,,,518423210.81,-146472876.21,,,,,245378809.09,116350400000.0,,116595778809.09,65016398394.42,6206000493.1,4569686.67,310283468.05,71532682355.57,45063096453.52,-3183472.32,-2942159550.57,76415264900.64,79357424451.21,,,79357424451.21,76415264900.64,定期报告,是,20250419,CNY,合并期末,2024-04-16T22:07:04
20230930,,,,11171681266.58,,,,12895357139.02,,,,,,,,,,7225948901.48,31292987307.08,,,3808455282.63,,,,,,,,,,5527963709.89,,,4608194665.79,1544591447.51,35166363861.48,50655568967.3,-19362581660.22,,49964568.24,315915413.35,4798950.84,,,370678932.43,34285714.29,296814575.07,,,331100289.36,39578643.07,,,,,207756940.47,68108913000.0,,68316669940.47,50377318834.98,5622720956.73,,221457518.64,56221497310.35,12095172630.12,64466929.1,-7163363457.93,,,,,79357424451.21,72194060993.28,定期报告,未审计,20241030,CNY,合并期末,2023-10-27T19:17:03
20230630,,6607005500.09,,8456831669.95,,,1188581974.89,13211442629.03,,,2457498597.19,,,,,,,3611990282.43,35533350653.58,,,2470814921.04,9000000000.0,,,,,,,,,,,,3428681635.25,1032096098.52,1870713727.07,34115906182.61,1417444470.97,,4233437.79,312292857.7,1998536.97,,,318524832.46,,195129500.02,,,195129500.02,123395332.44,,,,,183503968.98,45263168000.0,,45446671968.98,40274270401.22,4341461712.27,,169227901.49,44784960014.98,661711954.0,79541612.88,2282093370.29,81639517821.5,79357424451.21,,,79357424451.21,81639517821.5,定期报告,未审计,20240824,CNY,合并期末,2023-08-25T21:02:03
20230331,,,,3450672085.67,,,,7594639973.58,,,2253642970.32,,,,,,,5115258129.03,18414213158.6,,,1235188455.59,,,,,,,,,,782533425.86,,,2308482430.17,329767771.44,18628864164.64,23284836247.7,-4870623089.1,,361266.02,,2558504.44,,,2919770.46,95917844.6,92639236.27,,,188557080.87,-185637310.41,,,,,96074955.88,28449774000.0,,28545848955.88,20257998061.68,794109682.23,,56917577.87,21109025321.78,7436823634.1,-46311874.26,2334251360.33,,,,,79357424451.21,81691675811.54,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T19:12:06
20221231,,2971760916.19,,15991875317.46,4555000000.0,,9366599012.04,8510918688.41,,,,,,,,,,3059354299.49,44455508233.59,,,4461253580.76,,,,,,,8043057485.03,,,,,,6033072086.65,2028973041.83,7418927219.74,51797024572.61,-7341516339.02,,109145350.34,526670921.27,6539711.01,,,642355982.62,59250000.0,595852178.91,,,655102178.91,-12746196.29,,10000000000.0,,,524892926.84,62326927000.0,,72851819926.84,62651956578.89,8091907147.0,4569686.67,262331617.94,71006195343.83,1845624583.01,251809092.4,-5256828859.9,79357424451.21,84614253311.11,,,84614253311.11,79357424451.21,定期报告,是,20240417,CNY,合并期末,2023-04-28T23:22:04
20220930,,,,12262043327.83,,,,14402777825.63,,,,,,,,,,14584021751.12,41248842904.58,,,3484808381.21,,,,,,,,,,19645987611.0,,,4721603252.37,1812822853.72,30335990108.72,60001212207.02,-18752369302.44,,110214668.81,480761271.04,6144413.33,,,597120353.18,90400000.0,413901457.22,,2785617.9,507087075.12,90033278.06,,10020225418.18,,,432431978.39,56002169000.0,,66454826396.57,47672555630.44,7361912485.69,5152906.35,177978932.02,55212447048.15,11242379348.42,263056342.03,-7156900333.93,,,,,84614253311.11,77457352977.18,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T19:52:05
