报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,3995630000.0,3547528000.0,8208584000.0,4661056000.0,150557000.0,201922000.0,51365000.0,,,,-6616000.0,,200344000.0,26785000.0,,-6616000.0,,,51623000.0,47456000.0,,4738000.0,1992906000.0,48341000.0,884813000.0,,1028003000.0,,,,,31749000.0,2002724000.0,37361000.0,,1868000.0,,2038217000.0,139845000.0,,1898372000.0,,,1793190000.0,105182000.0,,,,,,,,,,,,,,,,,,,,180391000.0,180391000.0,-8459000.0,-374000.0,,-8085000.0,,188850000.0,,,192184000.0,,-3334000.0,,,,,,2078763000.0,1973581000.0,105182000.0,0.52,0.4,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:26:04
20251231,15113456000.0,12459414000.0,31588541000.0,19129127000.0,597731000.0,807834000.0,210103000.0,,,,14649000.0,,2758472000.0,370291000.0,,14649000.0,,,-830482000.0,89426000.0,3650000.0,20596000.0,8346485000.0,197570000.0,4216083000.0,,3858058000.0,,,,,74774000.0,6766971000.0,2741000.0,,17037000.0,,6752675000.0,647611000.0,,6105064000.0,,,5654218000.0,450846000.0,25363111000.0,,31017329000.0,,,531100000.0,,578808000.0,,,,,,29907421000.0,,,1446710000.0,,28136711000.0,-1992190000.0,-1992190000.0,13432000.0,220000.0,,13212000.0,,-2005622000.0,,,-1985917000.0,,-19705000.0,,,,,,4112874000.0,3662028000.0,450846000.0,1.53,1.2,定期报告,是,20260325,CNY,合并期末,2026-03-24T18:36:06
20250930,11740161000.0,9120058000.0,23501681000.0,14381623000.0,558722000.0,706704000.0,147982000.0,,,,26257000.0,,2340579000.0,284296000.0,,26257000.0,,,-367210000.0,42886000.0,3478000.0,15391000.0,6122577000.0,138590000.0,2809990000.0,,3124448000.0,,,,,49549000.0,5617584000.0,2120000.0,,2108000.0,,5617596000.0,421763000.0,,5195833000.0,,,4879181000.0,316652000.0,,,,,,,,,,,,,,,,,,,,-1975227000.0,-1975227000.0,11361000.0,220000.0,,11141000.0,,-1986588000.0,,,-1969933000.0,,-16655000.0,,,,,,3220606000.0,2903954000.0,316652000.0,1.4,1.08,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T18:00:05
20250630,7659407000.0,5862640000.0,15369938000.0,9507298000.0,364767000.0,469950000.0,105183000.0,,,,31827000.0,,1586419000.0,133978000.0,,31827000.0,,,-226300000.0,21189000.0,3478000.0,15387000.0,3875267000.0,96649000.0,1838785000.0,,1914938000.0,,,,,24895000.0,3784140000.0,1542000.0,,564000.0,,3785118000.0,390935000.0,,3394183000.0,,,3189503000.0,204680000.0,25363111000.0,,28552614000.0,,,,,578808000.0,,,,,,27973806000.0,,,861708000.0,,27112098000.0,-683161000.0,-683161000.0,20810000.0,273000.0,,20537000.0,,-703971000.0,,,-703397000.0,,-574000.0,,,,,,2711022000.0,2506342000.0,204680000.0,0.92,0.71,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T18:24:04
20250331,3581312000.0,3144055000.0,7836626000.0,4692571000.0,219504000.0,272863000.0,53359000.0,,,,41345000.0,,509382000.0,86286000.0,,41345000.0,,,-360050000.0,9398000.0,3478000.0,14200000.0,1650583000.0,36609000.0,816569000.0,,788696000.0,,,,,8709000.0,1930729000.0,1162000.0,,314000.0,,1931577000.0,224698000.0,,1706879000.0,,,1624256000.0,82623000.0,,,,,,,,,,,,,,,,,,,,-1007219000.0,-1007219000.0,,,,,,-1007219000.0,,,-991921000.0,,-15298000.0,,,,,,699660000.0,617037000.0,82623000.0,0.47,0.36,定期报告,未审计,20260429,CNY,合并期末,2025-04-25T19:26:06
20241231,13679303000.0,10176129000.0,28690811000.0,18514682000.0,887599000.0,1120724000.0,233125000.0,,,,11623000.0,,2362461000.0,419935000.0,532996000.0,11623000.0,,,107582000.0,24995000.0,6596000.0,102318000.0,7277161000.0,180742000.0,3885965000.0,,3188648000.0,2972000.0,,,,18834000.0,6402142000.0,3799000.0,,12010000.0,,6393931000.0,872900000.0,,5521031000.0,,,5117290000.0,403741000.0,23762205000.0,,28879495000.0,,,479282000.0,,718701000.0,,,,,,27681512000.0,,,1994401000.0,,25363111000.0,1355308000.0,1355308000.0,26909000.0,-495000.0,,27404000.0,,1328399000.0,,,1428385000.0,,-99986000.0,,,,,,6876339000.0,6472598000.0,403741000.0,1.38,1.1,定期报告,是,20260325,CNY,合并期末,2025-03-21T19:40:03
20240930,10634474000.0,7915024000.0,21757302000.0,13842278000.0,771577000.0,945325000.0,173748000.0,,,,-10569000.0,,1874157000.0,285881000.0,532996000.0,-10569000.0,,,-7617000.0,18493000.0,-7800000.0,81209000.0,5411152000.0,147478000.0,2556883000.0,,2690477000.0,2972000.0,,,,13342000.0,5223322000.0,2901000.0,,8083000.0,,5218140000.0,512640000.0,,4705500000.0,,,4428072000.0,277428000.0,,,,,,,,,,,,,,,,,,,,478765000.0,478765000.0,18975000.0,-167000.0,,19142000.0,,459790000.0,,,576747000.0,,-116957000.0,,,,,,5184265000.0,4906837000.0,277428000.0,1.27,1.0,定期报告,未审计,20251025,CNY,合并期末,2024-10-30T18:15:05
20240630,7158041000.0,5224044000.0,14401847000.0,9177803000.0,510994000.0,626910000.0,115916000.0,,,,14805000.0,,1590154000.0,206130000.0,532996000.0,14805000.0,,,-232039000.0,13066000.0,-7800000.0,44817000.0,3455745000.0,97370000.0,1725287000.0,,1621884000.0,2972000.0,,,,8232000.0,3702296000.0,2071000.0,,3760000.0,,3700607000.0,490340000.0,,3210267000.0,,,3026280000.0,183987000.0,23762205000.0,,26788485000.0,,,,,718701000.0,,,,,,26069784000.0,,,1417623000.0,,24652161000.0,825642000.0,825642000.0,19350000.0,208000.0,,19142000.0,,806292000.0,,,921415000.0,,-115123000.0,,,,,,4035909000.0,3851922000.0,183987000.0,0.87,0.68,定期报告,未审计,20250823,CNY,合并期末,2024-08-30T21:10:04
20240331,3400912000.0,2454742000.0,7057913000.0,4603171000.0,223614000.0,294937000.0,71323000.0,,,,5332000.0,,807171000.0,105325000.0,257026000.0,5332000.0,,,-115360000.0,6959000.0,3026000.0,15428000.0,1526992000.0,35743000.0,747497000.0,,740293000.0,-54000.0,,,,3513000.0,1873920000.0,1042000.0,,1996000.0,,1872966000.0,253928000.0,,1619038000.0,,,1542084000.0,76954000.0,,,,,,,,,,,,,,,,,,,,462061000.0,462061000.0,186000.0,186000.0,,,,461875000.0,,,556112000.0,,-94237000.0,,,,,,2081099000.0,2004145000.0,76954000.0,0.44,0.35,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T20:35:08
20231231,13211473000.0,10447003000.0,28285529000.0,17838526000.0,411438000.0,630299000.0,218861000.0,,,,9809000.0,,2010579000.0,372352000.0,369853000.0,9809000.0,,,115941000.0,35104000.0,22938000.0,158661000.0,7049253000.0,185411000.0,3597060000.0,,3242972000.0,-2606000.0,,,,26416000.0,6162220000.0,6394000.0,,80972000.0,,6087642000.0,858687000.0,,5228955000.0,,,4929787000.0,299168000.0,21374805000.0,,26304592000.0,,,469928000.0,,488510000.0,,,,,,25346154000.0,,,1372449000.0,,23762205000.0,1734981000.0,1734981000.0,-18301000.0,1200000.0,,-19501000.0,,1753282000.0,,,1719910000.0,,33372000.0,,,,,,6963936000.0,6664768000.0,299168000.0,1.36,1.09,定期报告,是,20250322,CNY,合并期末,2024-03-27T19:05:07
20230930,10247561000.0,8061873000.0,21260541000.0,13198668000.0,336947000.0,499020000.0,162073000.0,,,,-51444000.0,,1602438000.0,292868000.0,369853000.0,-51444000.0,,,117672000.0,34710000.0,955000.0,144410000.0,5142882000.0,129531000.0,2605232000.0,,2384438000.0,1278000.0,,,,22403000.0,5104679000.0,3445000.0,,5291000.0,,5102833000.0,603868000.0,,4498965000.0,,,4270278000.0,228687000.0,,,,,,,,,,,,,,,,,,,,975831000.0,975831000.0,-6136000.0,1184000.0,,-7320000.0,,981967000.0,,,988566000.0,,-6599000.0,,,,,,5474796000.0,5246109000.0,228687000.0,1.23,0.98,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T18:30:03
