报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,432026058.54,,,,,,,,,,,85001.69,8467893.57,440578953.8,227644850.92,,,,,,137153964.79,18183206.03,18793628.71,401775650.45,38803303.35,,2523173367.43,49253591.62,200518.0,,1000000.0,,,2573627477.05,59351996.4,3383910984.49,,,,,3443262980.89,-869635503.84,,1628573563.2,,34792550.93,,,1663366114.13,60000000.0,,,4248677.08,64248677.08,1599117437.05,269440.18,768554676.74,181780763.16,,,,,950335439.9,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T21:08:09
20251231,,1782320088.59,,,,,,,,,,,2496329.18,35528184.24,1820344602.01,1063819008.73,,,,,,436432800.24,84081463.07,76598780.64,1660932052.68,159412549.33,,1514037868.29,48774886.7,148696.0,,732000.0,,,1563693450.99,170524863.48,1589388273.76,,,,1200000.0,1761113137.24,-197419686.25,,22817180.1,,428401941.39,,1168816.68,452387938.17,369000000.0,68229802.69,,18213300.02,455443102.71,-3055164.54,-1973597.12,-43035898.58,224816661.74,181780763.16,224816661.74,,,181780763.16,定期报告,是,20260331,CNY,合并期末,2026-03-30T21:22:05
20250930,,1291766476.41,,,,,,,,,,,297338.54,9224207.3,1301288022.25,759989901.63,,,,,,317171120.32,53521090.99,68369437.24,1199051550.18,102236472.07,,1113224175.82,43761296.47,75290.0,,600000.0,,,1157660762.29,123855823.55,1112141673.76,,,,1100000.0,1237097497.31,-79436735.02,,13446823.0,,320922419.02,,1000600.0,335369842.02,289000000.0,68106190.17,,14335314.99,371441505.16,-36071663.14,-232464.57,-13504390.66,224816661.74,,,,,211312271.08,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:16:28
20250630,,849135278.44,,,,,,,,,,,196276.11,6904659.69,856236214.24,520996040.0,,,,,,223145943.04,32732433.79,32598815.85,809473232.68,46762981.56,,833444983.69,36603310.68,70200.0,,600000.0,,,870718494.37,93148661.74,728600757.09,,,,1100000.0,822849418.83,47869075.54,,,,159362353.62,,1000600.0,160362953.62,110000000.0,68083490.17,,9010548.17,187094038.34,-26731084.72,1003658.96,68904631.34,224816661.74,293721293.08,224816661.74,,,293721293.08,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T20:50:05
20250331,,437463403.87,,,,,,,,,,,72754.92,14782700.66,452318859.45,280247671.6,,,,,,127323832.03,7693560.04,29958322.09,445223385.76,7095473.69,,568818500.0,23755621.02,,,100476.98,,,592674598.0,41192144.54,558009184.3,,,,300000.0,599501328.84,-6826730.84,,,,134099761.56,,600.0,134100361.56,,77880.07,,226977.83,304857.9,133795503.66,350645.47,134414891.98,224816661.74,,,,,359231553.72,定期报告,未审计,20260428,CNY,合并期末,2025-04-29T00:54:08
20241231,,1531683078.24,,,,,,,,,,,498738.47,35180724.92,1567362541.63,933697090.69,,,,,,368570788.04,62021616.96,79390775.28,1443680270.97,123682270.66,,1446068530.4,66701052.13,307268.0,,850000.0,,,1513926850.53,168644764.58,1413963284.86,,,,1100000.0,1583708049.44,-69781198.91,,26958645.0,,192914420.71,,2185480.93,222058546.64,35000000.0,94481411.23,,15246754.87,144728166.1,77330380.54,1851467.16,133082919.45,91733742.29,224816661.74,91733742.29,,,224816661.74,定期报告,是,20260331,CNY,合并期末,2025-04-29T00:54:08
20240930,,1167521963.73,,,,,,,,,,,72490.26,18435081.12,1186029535.11,660550642.49,,,,,,271899267.51,39488898.38,55462387.56,1027401195.94,158628339.17,,1155634368.27,52220375.78,129168.0,,851046.65,,,1208834958.7,124611212.51,1032033904.16,,,,1100000.0,1157745116.67,51089842.03,,26958645.0,,41715504.97,,1300518.8,69974668.77,35000000.0,94297564.33,,12272220.82,141569785.15,-71595116.38,-1012785.39,137110279.43,91733742.29,,,,,228844021.72,定期报告,未审计,20251030,CNY,合并期末,2024-10-28T19:25:04
20240630,,787199135.38,,,,,,,,,,,72490.26,11463978.82,798735604.46,479272265.59,,,,,,188680815.47,24018084.4,40412953.58,732384119.04,66351485.42,,804996318.39,46815081.45,109168.0,,850000.0,,,852770567.84,79580916.68,661033446.16,,,,1100000.0,741714362.84,111056205.0,,,,31824609.21,,1300518.8,33125128.01,,94323287.5,,11235528.13,105558815.63,-72433687.62,1364687.55,106338690.35,91733742.29,198072432.64,91733742.29,,,198072432.64,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T20:30:06
20240331,,377759789.11,,,,,,,,,,,,2307064.99,380066854.1,201177261.26,,,,,,104426331.25,11512450.49,18516777.14,335632820.14,44434033.96,,449996318.39,19876277.97,10500.0,,800000.0,,,470683096.36,53238109.51,340900000.0,,,,1100000.0,395238109.51,75444986.85,,,,1719451.86,,,1719451.86,,225604.17,,1313835.22,1539439.39,180012.47,-201143.74,119857889.54,91733742.29,,,,,211591631.83,定期报告,未审计,20250429,CNY,合并期末,2024-04-25T20:40:13
20231231,,1314437450.54,,,,,,,,,,,4680527.57,31487783.15,1350605761.26,733289223.45,,,,,,308702689.01,49392708.37,63240907.11,1154625527.94,195980233.32,,1641175241.98,46519150.37,89662.17,,1850000.0,,,1689634054.52,206098079.91,1663195582.25,,,,1650000.0,1870943662.16,-181309607.64,,,,50405922.88,,1051513.85,51457436.73,29000000.0,29923077.04,,56650105.61,115573182.65,-64115745.92,-3835332.55,-53280452.79,145014195.08,91733742.29,145014195.08,,,91733742.29,定期报告,是,20250429,CNY,合并期末,2024-03-29T20:40:10
