报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,150314336.23,100570203.62,94795569.76,2425666.68,5877.54,,,,-37470445.69,73618299.89,111088745.58,108650379.78,69873247.79,,,-31174278.78,-721106.01,9390986.41,-9371.14,1077968.04,162757386.2,4138991.47,157627992.98,,486736.84,,,503664.91,-12443049.97,89446.55,,66615.96,,-12420219.38,39066.41,-12459285.79,-12459285.79,,-15694178.83,3234893.04,,,5055149.54,3910046.94,362594.52,,997132.17,-634537.65,,3547452.42,504005.55,,3044010.35,,-563.48,,,,,,1145102.6,-7404136.25,-11784131.89,4379995.64,-0.02,-0.02,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:24:06
20251231,929905644.41,356332183.22,325437118.88,10819723.85,4751989.8,,,,-335748187.93,276945779.32,612693967.25,1016782637.48,575147067.96,,,-138292931.85,-903897.08,28457424.72,481451.83,2796964.02,647477739.69,16736467.53,622960936.6,,1849694.9,,,5930640.66,282427904.72,1938505.66,,5591606.4,,278774803.98,-9226510.9,288001314.88,288001314.88,,283488041.37,4513273.51,278948687.07,,-7688320.36,-5507990.02,28833009.42,,29804315.71,-971306.29,,-34340999.44,-30725626.94,,-17819636.1,,-204630.64,,,,,14408894.24,-2180330.34,280312994.52,277980051.35,2332943.17,0.32,0.32,定期报告,是,20260429,CNY,合并期末,2026-04-28T19:53:21
20250930,643069828.5,264961326.83,245011195.19,6958167.6,2870418.06,,,,-227633970.86,207558150.37,435192121.23,725211121.42,518783838.05,,,-140259757.49,-494491.8,19168082.5,26695.58,2090822.32,503532516.14,13162310.68,487535133.4,,1661727.85,,,1173344.21,139537312.36,1648526.0,,995114.08,,140190724.28,-9354459.99,149545184.27,149545184.27,,152173526.96,-2628342.69,,,-19494110.75,-15978979.97,17898786.51,,18851155.87,-952369.36,,-33877766.48,-27435487.65,,-18786800.93,,-8170.06,,,,,12352692.16,-3515130.78,130051073.52,136194546.99,-6143473.47,0.17,0.17,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T21:43:12
20250630,417248342.11,154190617.2,139366036.41,5778438.82,2266055.92,,,,-189297647.9,136981123.09,326278770.99,535258766.66,425769345.03,,,-98024196.7,-377967.63,12731554.72,837044.29,1930171.47,327845582.33,8320473.0,316788534.07,,1661727.85,,,1074847.41,89402759.78,1586665.18,,238940.97,,90750483.99,-19234080.9,109984564.89,109984564.89,,124849623.35,-14865058.46,278948687.07,,-29465190.85,-21771000.52,-384479.71,,1834643.97,-2219123.68,,-21386520.81,-7419666.19,,-13958684.56,,-8170.06,,,,,,-7694190.33,80519374.04,103078622.83,-22559248.79,0.139,0.139,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T18:24:11
20250331,30510855.8,82623657.42,74068269.91,2850676.6,1447138.41,,,,-99579675.51,68506987.64,168086663.15,146874939.55,81196910.01,,,-106886798.02,-94581.29,6290047.19,179264.15,1104002.31,162336595.73,3892351.93,157487460.7,,119768.24,,,837014.86,-131825739.93,1472939.4,,273461.71,,-130626262.24,-16557134.51,-114069127.73,-114069127.73,,-95730970.57,-18338157.16,,,-48939655.03,-41063924.61,-49174.97,,,-49174.97,,-41014749.64,-24496047.26,,-16518702.38,,,,,,,,-7875730.42,-163008782.76,-136794895.18,-26213887.58,-0.11,-0.11,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T16:54:04
20241231,662653979.64,312785603.57,253355557.59,37998515.94,11951954.12,,,,-390686896.75,287628986.36,678315883.11,624448851.57,369375170.44,,,85890101.73,673380.75,26566065.24,574672.07,2402201.46,671509249.93,14824121.44,659657114.52,,-4981195.5,,,2009209.47,-8855270.29,265409.51,,9157300.53,,-17747161.31,21790439.36,-39537600.67,-39537600.67,,-89230122.95,49692522.28,392641582.63,,33189360.16,26379036.17,-3668941.63,,,-3668941.63,,30047977.8,12052414.18,,17561223.67,,434339.95,,,,,,6810323.99,-6348240.51,-62851086.78,56502846.27,-0.1,-0.1,定期报告,是,20260429,CNY,合并期末,2025-04-27T16:03:11
20240930,490646725.67,196231742.93,144220876.57,31413013.38,9982113.16,,,,-289316951.2,205545643.19,494862594.39,360185741.74,194009448.62,,,202137464.37,-277798.32,19483738.65,551472.0,1651315.5,475554176.39,7655145.67,467887282.05,,-1174173.4,,,1185922.07,15092549.28,257078.19,,12060824.01,,3288803.46,45332295.79,-42043492.33,-42043492.33,,-95959999.3,53916506.97,,,21389892.61,16812666.49,-3560520.71,,,-3560520.71,,20373187.2,7183728.36,,12442050.45,,747408.39,,,,,,4577226.12,-20653599.72,-79147332.81,58493733.09,-0.107,-0.107,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:48:12
20240630,358599678.15,131053449.08,96502132.95,15439558.03,9722439.43,,,,-199663302.56,132397780.23,332061082.79,242965906.01,117258811.95,,,168925201.6,244651.82,13099004.62,544471.51,1430296.07,320395189.78,6939391.19,318971515.61,,-5659333.68,,,143616.66,38204488.37,234309.08,,1036322.27,,37402475.18,38194102.36,-791627.18,-791627.18,,-51087476.44,50295849.26,392641582.63,,19058575.03,15521722.38,-3854381.96,,,-3854381.96,,19376104.34,8081378.74,,10547317.21,,747408.39,,,,,,3536852.65,18266947.85,-35565754.06,53832701.91,-0.057,-0.057,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T18:18:10
20240331,24442544.39,62539171.71,47092524.71,11654154.24,324475.75,,,,-91722427.76,60292081.96,152014509.72,94395560.39,39209035.68,,,-48668072.9,37611.48,6417220.83,172999.65,1270480.99,140434896.58,3541557.89,136692644.82,,57077.21,,,143616.66,-115992352.19,171578.98,,333508.13,,-116154281.34,-7165802.02,-108988479.32,-108988479.32,,-101036648.65,-7951830.67,,,15611218.74,14971670.04,-119252.94,,,-119252.94,,15090922.98,13626275.55,,1469261.92,,-4614.49,,,,,,639548.7,-93377260.58,-86064978.61,-7312281.97,-0.113,-0.113,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T18:38:05
20231231,191984670.09,277297624.26,199466564.6,28035578.63,7497659.75,,,,-392779342.78,287257030.54,680036373.32,376309532.76,253562287.58,,,-107288535.31,541750.39,26517942.09,6690022.42,4695676.26,658892605.37,9817499.21,647053062.12,,-2888950.99,2825626.47,,2085368.56,-466907935.28,449836.46,,12809099.5,,-479267198.32,-55544214.89,-423722983.43,-423722983.43,,-384086624.86,-39636358.57,777696376.79,,5329826.44,4186759.62,3260832.35,,,3260832.35,,925927.27,1782133.03,,-763477.88,,-92727.88,,,,,,1143066.82,-418393156.99,-379899865.24,-38493291.75,-0.43,-0.43,定期报告,是,20250428,CNY,合并期末,2024-04-25T20:38:34
