报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,2503478081.5,,,,,,,,,,,5004331.04,31118031.21,2539600443.75,2310841396.86,,,,,,128163540.75,19108902.13,63504448.93,2521618288.67,17982155.08,,0.0,0.0,8636500.0,0.0,,,,8636500.0,25894917.71,0.0,,0.0,,0.0,25894917.71,-17258417.71,,0.0,,150000000.0,,,150000000.0,240310000.0,13265166.8,,15888026.59,269463193.39,-119463193.39,-5768.09,-118745224.11,261926425.63,,,,,143181201.52,定期报告,未审计,20260429,CNY,合并期末,2026-04-29T01:00:06
20251231,,10841724386.91,,,,,,,,,,,0.0,125403937.04,10967128323.95,10080208069.61,,,,,,476057383.57,81468837.69,265935784.21,10903670075.08,63458248.87,,66174220.76,,173734.2,0.0,,,,66347954.96,114430786.81,0.0,,,,,114430786.81,-48082831.85,,0.0,,1022904330.09,,1117217206.27,2140121536.36,1092426901.01,73641925.63,,1345561250.94,2511630077.58,-371508541.22,-5466.14,-356138590.34,618065015.97,261926425.63,618065015.97,,,261926425.63,定期报告,是,20260429,CNY,合并期末,2026-04-29T00:56:05
20250930,,8315506143.19,,,,,,,,,,,1947.68,124381316.5,8439889407.37,7835282135.06,,,,,,350234613.37,61947538.78,205313693.87,8452777981.08,-12888573.71,,66174220.76,,6641.77,,,,,66180862.53,101555381.75,,,,,,101555381.75,-35374519.22,,,,501894330.09,,654555666.4,1156449996.49,621049000.0,57872423.21,,702426749.04,1381348172.25,-224898175.76,-2599.59,-273163868.28,618065015.97,,,,,344901147.69,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:12:16
20250630,,5411653240.66,,,,,,,,,,,1947.68,63374535.03,5475029723.37,4954631546.04,,,,,,229607632.9,42067819.75,135334743.87,5361641742.56,113387980.81,,66174220.76,,316.92,0.0,,,,66174537.68,63413422.58,0.0,,,,0.0,63413422.58,2761115.1,,0.0,,295894330.09,,762545827.28,1058440157.37,376882100.0,27898707.58,,737366206.49,1142147014.07,-83706856.7,-751.61,32441487.6,618065015.97,650506503.57,618065015.97,,,650506503.57,其他,未审计,20260429,CNY,合并期末,2025-08-28T19:48:06
20250331,,2965109136.74,,,,,,,,,,,1947.68,36120669.17,3001231753.59,2882389846.94,,,,,,113904475.23,27842894.84,61150180.74,3085287397.75,-84055644.16,,31130000.0,0.0,0.0,0.0,0.0,,,31130000.0,39697669.69,0.0,,0.0,,340000.0,40037669.69,-8907669.69,,0.0,,210404330.09,,43806120.49,254210450.58,124570000.0,13955235.36,,13030416.82,151555652.18,102654798.4,-529.81,9690954.74,618382472.97,,,,,628073427.71,定期报告,未审计,20260429,CNY,合并期末,2025-04-25T19:26:09
20241231,,11729626031.83,,,,,,,,,,,19293395.3,140112038.2,11889031465.33,10794559712.92,,,,,,439787426.72,33928470.17,227455278.46,11495730888.27,393300577.06,,2904356.67,,586547.09,14909810.29,,,,18400714.05,145290398.54,63475647.42,,,,,208766045.96,-190365331.91,,428220.0,428220.0,1123989741.43,,1507725108.63,2632143070.06,1426298573.22,82011892.36,,1612019242.69,3120329708.27,-488186638.21,1832.64,-285249560.42,903314576.39,618065015.97,903314576.39,,,618065015.97,定期报告,是,20260429,CNY,合并期末,2025-04-25T19:26:09
20240930,,8785882056.15,,,,,,,,,,,10531965.29,104479631.31,8900893652.75,8087573788.42,,,,,,330696661.26,20608923.89,176203634.88,8615083008.45,285810644.3,,,,469027.9,0.0,1657638.89,,,2126666.79,120094525.91,63475647.42,,,,,183570173.33,-181443506.54,,428220.0,428220.0,623887616.43,,1072222975.76,1696538812.19,836096000.0,66669625.6,,1199047435.18,2101813060.78,-405274248.59,-1585.44,-300908696.27,903314576.39,,,,,602405880.12,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T18:50:08
20240630,,5576758172.42,,,,,,,,,,,5759926.35,73549933.7,5656068032.47,5066007937.51,,,,,,226303104.17,15151254.58,127080503.16,5434542799.42,221525233.05,,,,363500.0,0.0,0.0,,,363500.0,78768006.26,27440000.0,,,,0.0,106208006.26,-105844506.26,,0.0,,299698973.77,,765070868.05,1064769841.82,540386000.0,35137258.47,,850300659.39,1425823917.86,-361054076.04,570.08,-245372779.17,903314576.39,657941797.22,903314576.39,,,657941797.22,其他,未审计,20260430,CNY,合并期末,2024-08-29T17:05:09
20240331,,1985784447.07,,,,,,,,,,,1495.5,40220656.24,2026006598.81,1975236153.33,,,,,,117974917.98,9492800.18,65200262.4,2167904133.89,-141897535.08,,0.0,0.0,0.0,,0.0,,,0.0,53740047.63,27440000.0,,,,0.0,81180047.63,-81180047.63,,0.0,,221235259.88,,1170534777.6,1391770037.48,279710000.0,18080667.51,,971092897.57,1268883565.08,122886472.4,211.36,-100190898.95,903314576.39,,,,,803123677.44,定期报告,未审计,20250426,CNY,合并期末,2024-04-15T21:25:04
20231231,,14294718462.37,,,,,,,,,,,38689208.73,222912636.28,14556320307.38,14291607544.28,,,,,,498639640.35,35104307.66,319687293.78,15145038786.07,-588718478.69,,1200000000.0,24000000.0,118872222.49,,0.0,,,1342872222.49,424592421.14,623313809.04,,,,0.0,1047906230.18,294965992.31,,3786675.95,,1951771588.17,,1455322585.49,3410880849.61,1583809757.37,67400303.16,,1311786153.7,2962996214.23,447884635.38,64071.2,154196220.2,749118356.19,903314576.39,749118356.19,,,903314576.39,定期报告,是,20260131,CNY,合并期末,2024-04-15T21:40:05
