报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,9399147000.0,,,,,1394845000.0,,,,449697000.0,,,,,29495045000.0,,,,,,,,,,,137401168000.0,141046576000.0,3804164000.0,,,,,,,,,,,943149000.0,,16807013000.0,22864886000.0,86604000.0,252991000.0,394543000.0,,,,,,11531000.0,996303000.0,,1007834000.0,,,,,,,,8353000.0,303668000.0,,,1346724000.0,207233000.0,,222362900000.0,,,8749230000.0,,1130758000.0,130315000.0,1000443000.0,177209123000.0,,,,,,,,265216000.0,,13222834000.0,,,,,,,,205130000.0,,,99318000.0,,,,,,,,,,5619000.0,,,1011204000.0,,,,,7385000.0,,39782000.0,,323659000.0,202269258000.0,,2461393000.0,,,,2139982000.0,-69041000.0,,,,6710528000.0,3456195000.0,,,5258871000.0,,,,19957928000.0,135714000.0,222362900000.0,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:22:04
20251231,,11189245000.0,,,,,1472619000.0,,,,470693000.0,,,,,30626342000.0,,,,,,,,,,,130203929000.0,133672844000.0,3618347000.0,,,,,,,,,,,927149000.0,,19647772000.0,20980573000.0,89063000.0,336375000.0,394543000.0,,2091727000.0,1050622000.0,1041105000.0,,11286000.0,1041105000.0,,1052391000.0,,,,,,,,13137000.0,310451000.0,,,1346719000.0,239372000.0,,219300373000.0,,,6898348000.0,,1159255000.0,9106000.0,1150149000.0,170317401000.0,,,,,,,,344342000.0,,16331070000.0,,,,,,,,224802000.0,,,64174000.0,,,,,,,,,,6020000.0,,,2850752000.0,,,,,11796000.0,,29904000.0,,1229964000.0,199467828000.0,,2461393000.0,,,,2146855000.0,-71321000.0,,,,6710528000.0,3456195000.0,,,4892461000.0,,,,19596111000.0,236434000.0,219300373000.0,定期报告,是,20260429,CNY,合并期末,2026-04-28T19:22:04
20250930,,9516120000.0,,,,,1829371000.0,,,,356599000.0,,,,,22972000000.0,,,,,,,,,,,127925592000.0,131957134000.0,4165052000.0,,,,,,,,,,,901819000.0,,23568392000.0,17150702000.0,91523000.0,395495000.0,377868000.0,,,,,,152254000.0,852516000.0,,1004770000.0,,,,,,,,12134000.0,237937000.0,,,1437520000.0,264511000.0,,208042353000.0,,,6897992000.0,,657032000.0,6740000.0,650292000.0,167942282000.0,,,,,,,,393536000.0,,9875691000.0,,,,,,,,225752000.0,,,77989000.0,,,,,,,,,,7160000.0,,,2049893000.0,,,,,11546000.0,,28592000.0,,483428000.0,188650893000.0,,2461393000.0,,,,2146855000.0,6627000.0,,,,6502976000.0,3456195000.0,,,4575048000.0,,,,19149094000.0,242366000.0,208042353000.0,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:10:04
20250630,,8804020000.0,,,,,1611346000.0,,,,217464000.0,,,,,25334663000.0,,,,,,,,,,,127431877000.0,131419695000.0,4151111000.0,,,,,,,,,,,893883000.0,,23709111000.0,15611900000.0,93983000.0,520190000.0,377868000.0,,1816063000.0,1011503000.0,804560000.0,,167772000.0,804560000.0,,972332000.0,,,,,,,,12789000.0,237418000.0,,,1429004000.0,319482000.0,,207577330000.0,,,8056721000.0,,1966677000.0,8985000.0,1957692000.0,164827682000.0,,,,,,,,534288000.0,,10298098000.0,,,,,,,,164672000.0,,,89289000.0,,,,,,,,,,8091000.0,,,2035955000.0,,,,,13022000.0,,50989000.0,,329942000.0,188375426000.0,,2461393000.0,,,,2146855000.0,244371000.0,,,,6502976000.0,3456195000.0,,,4142686000.0,,,,18954476000.0,247428000.0,207577330000.0,定期报告,未审计,20250816,CNY,合并期末,2025-08-15T18:46:07
20250331,,9055553000.0,,,,,1347226000.0,,,,303767000.0,,,,,17601351000.0,,,,,,,,,,,125948728000.0,129605340000.0,3839615000.0,,,,,,,,,,,880996000.0,,27370142000.0,20573673000.0,96443000.0,546280000.0,378468000.0,,,,,,132324000.0,813128000.0,,945452000.0,,,,,,,,13647000.0,243213000.0,,,1487758000.0,265381000.0,,207058078000.0,,,5917647000.0,,1962169000.0,11050000.0,1951119000.0,164356978000.0,,,,,,,,544357000.0,,12101191000.0,,,,,,,,144735000.0,,,96292000.0,,,,,,,,,,5023000.0,,,2022167000.0,,,,,12729000.0,,38704000.0,,721600000.0,187923592000.0,,2461393000.0,,,,2144069000.0,159453000.0,,,,5602976000.0,3056195000.0,,,5446439000.0,,,,18870525000.0,263961000.0,207058078000.0,定期报告,未审计,20250422,CNY,合并期末,2025-04-21T18:24:04
20241231,,8516925000.0,,,,,1282513000.0,,,,224138000.0,,,,,19703047000.0,,,,,,,,,,,120434790000.0,124129589000.0,3868977000.0,,,,,,,,,,,864996000.0,,30536017000.0,14417494000.0,98902000.0,782203000.0,378468000.0,,1807685000.0,976103000.0,831582000.0,,126303000.0,831582000.0,,957885000.0,,,,,,,,14177000.0,249584000.0,,,1464737000.0,306239000.0,,200232115000.0,,,5111168000.0,,1824207000.0,16554000.0,1807653000.0,154991816000.0,,,,,,,,803208000.0,,15979948000.0,,,,,,,,244730000.0,,,50369000.0,,,,,,,,,,4953000.0,,,2008532000.0,,,,,12806000.0,,54194000.0,,287428000.0,181373359000.0,,2461393000.0,,,,2144069000.0,236087000.0,,,,5602976000.0,3056195000.0,,,5088970000.0,,,,18589690000.0,269066000.0,200232115000.0,定期报告,是,20260429,CNY,合并期末,2025-03-28T20:15:04
20240930,,7982773000.0,,,,,1248323000.0,,,,232452000.0,,,,,9905426000.0,,,,,,,,,,,116850509000.0,121543928000.0,4854078000.0,,,,,,,,,,,844752000.0,,26705838000.0,18697873000.0,101362000.0,750770000.0,365213000.0,,,,,,96332000.0,841852000.0,,938184000.0,,,,,,,,14340000.0,243423000.0,,,1626683000.0,117591000.0,,186625512000.0,,,9773730000.0,,1822682000.0,18911000.0,1803771000.0,149723605000.0,,,,,,,,741086000.0,,3946593000.0,,,,,,,,235519000.0,,,70371000.0,,,,,,,,,,5862000.0,,,2049902000.0,,,,,12859000.0,,44546000.0,,296571000.0,168723326000.0,,2461393000.0,,,,2144069000.0,174039000.0,,,,5397255000.0,3056195000.0,,,4385379000.0,,,,17618330000.0,283856000.0,186625512000.0,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:55:03
20240630,,8753700000.0,,,,,1447076000.0,,,,165259000.0,,,,,11205560000.0,,,,,,,,,,,117829634000.0,122806670000.0,5136884000.0,,,,,,,,,,,835368000.0,,22328646000.0,20127463000.0,103822000.0,701678000.0,365213000.0,,1786555000.0,933538000.0,853017000.0,,65758000.0,853017000.0,,918775000.0,,,,,,,,14940000.0,245047000.0,,,1609586000.0,95361000.0,,186747128000.0,,,9619177000.0,,2835384000.0,27101000.0,2808283000.0,150562860000.0,,,,,,,,695923000.0,,,,,,,,,,171938000.0,,,81071000.0,,,,,,,,,,9672000.0,,,4587527000.0,,,,,14604000.0,,48732000.0,,583803000.0,169210691000.0,,2461393000.0,,,,2144069000.0,206894000.0,,,,5397255000.0,3056195000.0,,,3983267000.0,,,,17249073000.0,287364000.0,186747128000.0,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T16:30:04
20240331,,8799099000.0,,,,,1202824000.0,,,,107033000.0,,,,,15882092000.0,,,,,,,,,,,116211162000.0,120895539000.0,4854866000.0,,,,,,,,,,,801729000.0,,21097009000.0,18193593000.0,106273000.0,671230000.0,365213000.0,,,,,,40077000.0,870562000.0,,910639000.0,,,,,,,,15752000.0,253659000.0,,,1540962000.0,152737000.0,,186311006000.0,,,9294770000.0,,2838076000.0,33710000.0,2804366000.0,149921759000.0,,,,,,,,660715000.0,,270207000.0,,,,,,,,144142000.0,,,76947000.0,,,,,,,,,,7012000.0,,,5054888000.0,,,,,14181000.0,,34211000.0,,401391000.0,168718299000.0,,2461393000.0,,,,2143660000.0,171879000.0,,,,4747255000.0,2656195000.0,,,5125239000.0,,,,17305621000.0,287086000.0,186311006000.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T16:45:03
20231231,,8239032000.0,,,,,1537961000.0,,,,78863000.0,,,,,17717250000.0,,,,,,,,,,,111045270000.0,115352491000.0,4475177000.0,,,,,,,,,,,785710000.0,,22188704000.0,20591326000.0,108707000.0,624457000.0,365213000.0,,1781194000.0,890589000.0,890605000.0,,23253000.0,890605000.0,,913858000.0,,,,,,,,15330000.0,260757000.0,,,1465264000.0,91877000.0,,186029579000.0,,,9345202000.0,,3909179000.0,100477000.0,3808702000.0,142367607000.0,,,,,,,,628588000.0,,8401254000.0,,,,,,,,223146000.0,,,59099000.0,,,,,,,,,,13977000.0,,,4804888000.0,,,,,13227000.0,,19589000.0,,167860000.0,169953616000.0,,2172069000.0,359436000.0,,,908173000.0,172002000.0,,,,4747255000.0,2656195000.0,,,4775544000.0,,,,15790674000.0,285289000.0,186029579000.0,定期报告,是,20250329,CNY,合并期末,2024-04-26T16:45:03
