报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,35469538244.0,,,,50901.0,9996906273.0,,,,33433055160.0,,,,,89845326106.0,2018681257.0,,,,,,,,,,400195607535.0,412589435000.0,12896898000.0,,,,,,,,,,,939140054.0,,93696497768.0,139302340205.0,,217289178.0,,46125054527.0,,,,,305614390.0,2616981155.0,,2922595545.0,,,,,,,,354511143.0,657402787.0,,111219627.0,3252924470.0,957355255.0,,859495496035.0001,,,36200909507.0,,74742128845.0,9451537521.0,65290591324.0,544281106584.0,,,,,,,,230578763.0,7413840105.0,23642305163.0,,,,,,,,672301821.0,,,793114828.0,,,,,,,,,,231446332.0,5558922.0,,102462826617.0,,,,,350165247.0,,,,3275189713.0,794301472447.0001,,4470662011.0,10998900943.0,,10998900943.0,15321868945.0,621496329.0,,,,3073096674.0,9906451963.0,,,18416411413.0,,,,62808888278.0,2385135310.0,859495496035.0001,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T21:08:11
20251231,,29012189934.0,,,,50901.0,7833074281.0,,,,35628242556.0,,,,,93037508311.0,3859590048.0,,,,,,,,,,361073453336.0,373433453000.0,12838500000.0,,,,,,,,,,,922998240.0,,74021441659.0,134514034515.0,,186884803.0,,41237267212.0,5214898060.0,2580122851.0,2634775209.0,,255920026.0,2634775209.0,,2890695235.0,,,,,,,,361983634.0,674067710.0,,114966583.0,3374774823.0,678100220.0,,789421324000.9999,,,26879627828.0,,67385332894.0,6209078009.0,61176254885.0,481849616910.0,,,,,,,,189109066.0,12481806485.0,21524587687.0,,,,,,,,1068407860.0,,,575623013.0,,,,,,,,,,240775117.0,5750609.0,,109755753687.0,,,,,359592808.0,,,,3757327069.0,726073311032.9999,,4470662011.0,10998900943.0,,10998900943.0,15321868945.0,407671580.0,,,,3073096674.0,9905523416.0,,,16849123899.0,,,,61026847468.0,2321165500.0,789421324000.9999,定期报告,是,20260429,CNY,合并期末,2026-04-28T21:02:03
20250930,,27708289552.0,,,,50901.0,14179950331.0,,,,34168236056.0,,,,,86373380655.0,3078161394.0,,,,,,,,,,356224443080.0,368552279000.0,12794524000.0,,,,,,,,,,,940334633.0,,74867092626.0,129414909742.0,6591.0,215862052.0,,40591151598.0,,,,,243225528.0,2643338725.0,,2886564253.0,,,,,,,,363365713.0,664286283.0,,111434444.0,3314855834.0,937604304.0,,776039980042.0,,,21657634338.0,,71929090100.0,5918821404.0,66010268696.0,482422583519.0,,,,,,,,173891047.0,7614611870.0,28230924338.0,,,,,,,,836747730.0,,,532805769.0,,,,,,,,,,316422512.0,6038139.0,,97235394679.0,,,,,363616210.0,,,,3301550477.0,714621310728.0,,4470662011.0,8998900943.0,,8998900943.0,15322191584.0,385278222.0,,,,3058462541.0,8430233469.0,,,18487369803.0,,,,59153098573.0,2265570741.0,776039980042.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T21:18:05
20250630,,26648284432.0,,,,50901.0,10422521249.0,,,,35073369165.0,,,,,86851404861.0,4160830647.0,,,,,,,,,,350789275937.0,363497149027.0,13160271595.0,,,,,,,,,,,952472987.0,,74717304012.0,116412745796.0,6591.0,294369836.0,,40600941515.0,5276107564.0,2604052163.0,2672055401.0,,221243341.0,2672055401.0,,2893298742.0,,,,,,,,375365235.0,679898158.0,,105273148.0,3025906754.0,970485791.0,,754973805756.9999,,,22325227935.0,,71554194926.0,8083102023.0,63471092903.0,473164658483.0,,,,,,,,286864345.0,6600539754.0,27054500711.0,,,,,,,,726454331.0,,,469970945.0,,,,,,,,,,269441756.0,6325669.0,,88063391542.0,,,,,371368472.0,,,,3022473787.0,693915412656.0,,4470662011.0,8998900943.0,,8998900943.0,15279665985.0,1207458162.0,,,,3058462541.0,8429308826.0,,,17145570376.0,,,,58590028844.0,2468364257.0,754973805756.9999,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:10:03
20250331,,27693370938.0,,,,50901.0,11426625166.0,,,,37656008392.0,,,,,65409199565.0,4344186242.0,,,,,,,,,,349915483357.0,362889779000.0,13467219000.0,,,,,,,,,,,924834730.0,,74608815096.0,106270416888.0,6591.0,615107916.0,,39494179267.0,,,,,218240792.0,2710032924.0,,2928273716.0,,,,,,,,396642748.0,681126332.0,,111260098.0,3054692998.0,1623890450.0,,727154171391.0001,,,22913179726.0,,72914321741.0,13523969202.0,59390352539.0,473211289240.0,,,,,,,,470492557.0,7116047391.0,16665305633.0,,,,,,,,675552752.0,,,579716496.0,,,,,,,,,,174689716.0,6613199.0,,68799769466.0,,,,,390106011.0,,,,3118786312.0,667035870240.0,,4470662011.0,8998900943.0,,8998900943.0,15279665985.0,902268921.0,,,,2754306944.0,8428637174.0,,,16883606645.0,,,,57718048623.0,2400252528.0,727154171391.0001,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T22:40:08
20241231,,26775304009.0,,,,50901.0,9773772454.0,,,,35328188051.0,,,,,76415423128.0,3092143641.0,,,,,,,,,,320502300657.0,333358540866.0,13315540065.0,,,,,,,,,,,922481498.0,,76254804769.0,101479528614.0,6591.0,632891458.0,,35057893683.0,5282107022.0,2531402508.0,2750704514.0,152493.0,212128415.0,2750552021.0,,2962680436.0,,,,,,,,396226995.0,675421788.0,,114794004.0,2870486696.0,459674002.0,,693714073375.0001,,,21094166662.0,,61909649162.0,7499715630.0,54409933532.0,427396838232.0,,,,,,,,593348445.0,6263073659.0,24782208689.0,,,,,,,,1191907462.0,,,299982129.0,,,,,,,,,,324524306.0,6900729.0,,89993982147.0,,,,,389608945.0,,,,4212120615.0,638458311182.0,,3833082551.0,9288835154.0,,8998900943.0,11495125897.0,1667795565.0,,,,2754306944.0,8428200524.0,,,15443704712.0,,,,52911051347.0,2344710846.0,693714073375.0001,定期报告,是,20260429,CNY,合并期末,2025-04-28T22:40:08
20240930,,24895571564.0,,,,50901.0,7595138289.0,,,,35762811619.0,,,,,85555722567.0,,,,,,,,,,,317832570728.0,330287881000.0,12873071000.0,,,,,,,,,,,906340721.0,,78546509820.0,84104749743.0,6591.0,364270155.0,,34304959988.0,,,,,517311357.0,2376784212.0,,2894095569.0,,,,,,,,367455968.0,646546114.0,,81277112.0,2830326355.0,495369584.0,,677183773388.0,,,25471244931.0,,60330251202.0,7016652351.0,53313598851.0,427403963688.0,,,,,,,,382910836.0,91088450.0,23357927797.0,,,,,,,,1062487476.0,,,231152835.0,,,,,,,,,,280072539.0,7188254.0,,85233094735.0,,,,,358854665.0,,,,2446629326.0,626656866734.0,,3672707517.0,6363051097.0,,5998900943.0,10532256196.0,1178085213.0,,,,2671135013.0,7581337329.0,,,16237994311.0,,,,48236566676.0,2290339978.0,677183773388.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T19:45:02
20240630,,24604298944.0,,,,50901.0,8363292220.0,,,,35563003887.0,,,,,77800882559.0,1368763340.0,,,,,,,,,,312487128785.0,325116228676.0,13051259563.0,,,,,,,,,,,879790455.0,,77361404326.0,78384364434.0,6591.0,349545466.0,,34912879017.0,4876786809.0,2456593233.0,2420193576.0,152493.0,544555942.0,2420041083.0,,2964597025.0,,,,,,,,352761333.0,635681049.0,,49392753.0,2947107657.0,489425943.0,,659514376684.9999,,,25301187738.0,,66834825282.0,17490305644.0,49344519638.0,423989426215.0,,,,,,,,421277125.0,385441900.0,20737919202.0,,,,,,,,901816907.0,,,427534579.0,,,,,,,,,,399294013.0,7475789.0,,68057066428.0,,,,,342292485.0,,,,2221096585.0,610026654248.0,,3666744572.0,6365847806.0,,5998900943.0,10496672262.0,1463712329.0,,,,2671135013.0,7581335638.0,,,15011202461.0,,,,47256650081.0,2231072356.0,659514376684.9999,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T16:45:03
20240331,,23416682460.0,,,,49492.0,9952072443.0,,,,39253333567.0,,,,,64754591574.0,1307842487.0,,,,,,,,,,309254747452.0,321879179000.0,13093212000.0,,,,,,,,,,,871673323.0,,86117489652.0,71375817086.0,6591.0,372047848.0,,33435966262.0,,,,,517096973.0,2459635733.0,,2976732706.0,,,,,,,,351875589.0,609438512.0,,50356898.0,3198585116.0,901198834.0,,648200507892.0,,,25534775558.0,,57028126482.0,11643756373.0,45384370109.0,419547877345.0,,,,,,,,276030787.0,565903800.0,18592466186.0,,,,,,,,703649884.0,,,974154334.0,,,,,,,,,,529006079.0,7763319.0,,72453344778.0,,,,,336271425.0,,,,2439239281.0,598988609258.0,,3666740451.0,6365849839.0,,5998900943.0,10496646271.0,1131137410.0,,,,2671135013.0,7579689826.0,,,15064679725.0,,,,46975878535.0,2236020099.0,648200507892.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-27T01:50:05
20231231,,21897448637.0,,,,270465.0,6313777285.0,,,,35985115165.0,,,,,52444001027.0,1318736703.0,,,,,,,,,,281137535547.0,293400737557.0,12699231714.0,,,,,,,,,,,839990455.0,,94330966036.0,68642172554.0,6591.0,315080880.0,,31051810628.0,4843792613.0,2346274600.0,2497518013.0,152493.0,473999919.0,2497365520.0,,2971365439.0,,,,,,,,336699762.0,643323292.0,,47347087.0,3191992480.0,373816190.0,,601841456223.0001,,,25860966909.0,,50930956372.0,3935290553.0,46995665819.0,372431608046.0,,,,,,,,356920288.0,,21730540369.0,,,,,,,,1084084113.0,,,774501504.0,,,,,,,,,,579935665.0,8050849.0,,77566981464.0,,,,,321512260.0,,,,2529252146.0,554175309985.0,,3666738687.0,6365850720.0,,5998900943.0,10496635320.0,976662873.0,,,,2671135013.0,7579689826.0,,,13723272898.0,,,,45479985337.0,2186160901.0,601841456223.0001,定期报告,是,20250429,CNY,合并期末,2024-04-26T20:55:03
