报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,5117571257.62,20122404353.47,,,,,,,,,3901103495.01,,,,,,,,,,,,,,,,,,220874297.43,30821314817.23,9227826752.88,,,,1829317020.0,,,,200000000.0,13194633257.32,,1936173000.0,,3402581174.67,,,457862363.37,,,,,,,,,689499401.14,238482721.12,325025135.28,32542916058.03,-1721601240.8,,20886939763.98,166452242.35,,,93047126.93,,,,,21146439133.26,18666302763.45,,,,,39199833.24,32918271.83,,18738420868.52,2408018264.74,,,,,,,,,0.0,,279789040.48,,,11099350.45,290888390.93,-290888390.93,74277.82,395602910.83,,,,,7429117271.96,7824720182.79,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T22:50:04
20251231,,,1528498952.78,33698358844.47,,,,,,2621250265.5,,884983832.45,15736382636.31,,,,,,,,,,,,,,,,,,302348078.59,58492085767.1,9207321774.03,,,,6311463210.0,,,,106400000.0,,,2293020020.0,,9343858526.43,,,1479620202.19,,,,,,,,,,1189238048.18,860521253.42,31700695006.5,26791390760.6,,32060871152.71,279287376.31,,,1411747178.27,,,,,33751905707.29,59750084103.86,,,,,166170010.5,3810391.33,,59920064505.69,-26168158798.4,,,,,7000000000.0,,,,7000000000.0,5000000000.0,907290263.48,,,59798981.85,5967089245.33,1032910754.67,484231.94,1656626948.81,435218358.01,423428125.84,6993898913.95,5349062197.31,5772490323.15,7429117271.96,定期报告,是,20260428,CNY,合并期末,2026-04-27T22:48:05
20250930,,,,18075677163.3,,,,3643600000.0,,4189135225.31,500000000.0,461185649.7,12425592094.62,,,,,,,,,,,,,,,,,,233853005.34,42775201015.87,14206323324.72,,,,4016817158.2,393973036.06,,,,,,,,6743841455.26,,,1090702883.14,,,,,,,,,,872979690.52,842582173.91,28667993503.59,14107207512.28,,20132132031.53,227675538.72,,,528205544.2,,,,,20888013114.45,39888804920.86,,,,,101265184.01,,,39990070104.87,-19102056990.42,,,,,7000000000.0,,,,7000000000.0,,667278587.06,,,27134829.23,694413416.29,6305586583.71,-681463.54,1310055642.03,,,,,5772490323.15,7082545965.18,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:44:07
20250630,,,,11933095670.41,,,,600000000.0,,9302136692.76,,5587740939.98,8183852165.77,,,,,,,,,,,,,,,,,,214714597.75,38284187079.67,12271272971.4,,,,4016635690.0,135211918.98,,,,,,2985123230.0,,4602964253.91,,,707416066.98,,,,,,,,,,615203638.28,760519228.24,26499131057.35,11785056022.32,,20132132031.53,157243851.46,,,528205544.2,,,,,20817581427.19,32397857562.45,,,,,96031992.77,,,32493889555.22,-11676308128.03,,,,,,,,,0.0,,370695165.28,,,26445228.28,397140393.56,-397140393.56,-681463.54,-289073962.81,450591567.61,423428125.84,5032824792.73,5349062197.31,5772490323.15,5483416360.34,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T20:44:03
20250331,,,468141212.04,5634151823.6,,,,,4841154400.0,2191595692.24,,5920601777.02,4526021384.19,,,,,,,,,,,,,,,,,,203591896.79,25595247914.47,17699336199.65,,,,,,,,,,,513701152.67,,3612217834.55,,,425088635.37,,,,,,,,,,362432521.5,295997676.65,24278936201.93,1316311712.54,,15145484895.9,168335111.81,,,40764415.09,,,,,15354584422.8,19135912046.58,,,,,36050961.75,,,19171963008.33,-3817378585.53,,,,,,,,,0.0,,291702251.38,,,,291702251.38,-291702251.38,475145.22,-2792293979.15,,,,,5772490323.15,2980196344.0,定期报告,未审计,20260428,CNY,合并期末,2025-04-27T17:00:04
20241231,,,,23548195099.65,,,,,193845600.0,1569209978.12,3536913731.93,,17729691789.63,,,,,,,,,,,,,,,,,,22533124.85,46600389324.18,7774710045.39,1392838559.11,,,,312382512.33,,,300000000.0,,,,,9949643615.86,,,1460089616.95,,,,,,,,,8926223433.04,942373808.03,693751089.71,31781091275.8,14819298048.38,,31170585674.19,167279976.93,,,588858414.8,,,,,31926724065.92,48692581535.23,,,,,115139129.07,-26732161.02,,48780988503.28,-16854264437.36,,,,,3000000000.0,,,,3000000000.0,,797711400.47,,,48674023.53,846385424.0,2153614576.0,-434916.63,118213270.39,423428125.84,413437390.8,5349062197.31,5240839661.96,5654277052.76,5772490323.15,定期报告,是,20260428,CNY,合并期末,2025-04-27T16:32:03
20240930,,,,20024109450.82,,,,,55000000.0,,3139266774.76,,15667329057.2,,,,,,,,,,,,,,,,,,65952580.53,39735578003.31,9801413586.98,1290893272.68,,,,458345669.11,,,600000000.0,1597888405.93,,,,8653777683.53,,,1266172523.25,,,,,,,,,11945687545.99,1031276609.18,859470166.72,39983339511.17,-247761507.86,,19561346721.31,175395879.53,,,367587403.23,,,,,20104330004.07,18865900000.0,,,,,86911608.61,,,18952811608.61,1151518395.46,,,,,3000000000.0,,,,3000000000.0,,557711400.5,,,33484201.1,591195601.6,2408804398.4,-35654.79,3312525631.21,,,,,5654277052.76,8966802683.97,定期报告,未审计,20251031,CNY,合并期末,2024-10-28T21:20:03
20240630,,,,18375651032.9,,,,,,,1781878310.17,,9667127381.3,,,,,,,,,,,,,,,,,,101896290.44,32871195836.32,7555056206.87,,,,4900000000.0,213956533.34,,,500000000.0,5523542392.08,,,,6544701062.8,,,734629304.41,,,,,,,,,6044384105.4,509481400.72,505386403.19,33605496404.62,-734300568.3,,13731346721.31,8824887.19,,,398714665.19,,,,,14138886273.69,14420000000.0,,,,,30923945.32,,,14450923945.32,-312037671.63,,,,,3000000000.0,,,,3000000000.0,,44323.94,,,25850393.94,25894717.88,2974105282.12,1396737.34,1929163779.53,423897706.03,413437390.8,7159543126.26,5240839661.96,5654277052.76,7583440832.29,定期报告,未审计,20250828,CNY,合并期末,2024-08-28T20:15:02
20240331,,,,9671416338.7,,,402254234.96,,769134166.66,,,,4427497845.55,,,,,,,,,,,,,,,,,,335071354.48,15605373940.35,10675369716.59,,,,,327894105.69,,,250000000.0,248540743.77,,803249093.21,,3417005713.23,,,463321246.45,,,,,,,,,314826546.9,253370155.2,109237433.2,16998915065.08,-1393541124.73,,3983355907.85,6546718.72,,,106541922.52,,,,,4096444549.09,2560000000.0,,,,,1491961.15,,,2561491961.15,1534952587.94,,,,,,,,,0.0,,43868.95,,,12893652.48,12937521.43,-12937521.43,-33799.62,128440142.16,,,,,5654277052.76,5782717194.92,定期报告,未审计,20250428,CNY,合并期末,2024-04-26T23:05:03
20231231,,,1563825213.08,15285273794.29,,,2113760427.69,,,,1418564455.66,4460275060.59,19449004396.24,,,,,,,,,,,,,,,,,,32826070.48,44323529418.03,21686690996.45,,,,770000000.0,,,,1035000000.0,706627745.61,,,,11770674538.19,,,1534621393.45,,,,,,,,,,1115391021.17,978578329.19,39941846674.91,4381682743.12,,21255942295.08,85938066.57,,,395313927.35,,,,,21737194289.0,27711308920.9,,,,,57655575.37,,,27768964496.27,-6031770207.27,,,,,,,,,0.0,,954224357.89,,,42751700.45,996976058.34,-996976058.34,4125898.88,-2642937623.61,413437390.8,438007832.07,5240839661.96,7859206844.3,8297214676.37,5654277052.76,定期报告,是,20250428,CNY,合并期末,2024-04-26T23:05:03
20230930,,,1704400355.9,21878975208.34,,,1643690458.62,,,,,3842520188.21,14348304435.39,,,,,,,,,,,,,,,,,,401803332.84,43988194209.3,19195827466.46,,,,2770000000.0,,,,1105000000.0,3733020901.18,,3783853555.77,,9155935788.48,,,1124311039.11,,,,,,,,,,1046457403.86,624778305.9,42757125640.98,1231068568.32,,21622767809.33,31180717.37,,,264555191.4,,,,,21918503718.1,25483862804.27,,,,,55016770.89,,,25538879575.16,-3620375857.06,,,,,,,,,0.0,,712619580.09,,,34015497.88,746635077.97,-746635077.97,24155966.5,-3111786400.21,,,,,8297214676.37,5185428276.16,定期报告,未审计,20241029,CNY,合并期末,2023-10-27T17:40:03
20230630,,,2072381848.61,28937370687.23,,,1892919750.09,,,,1436049442.6,,9890292433.11,,,,,,,,,,,,,,,,,,318207465.49,44547221627.13,15328424711.12,,,,5870000000.0,,,,2385000000.0,4490269132.27,,,,6690622277.62,,,753776630.2,,,,,,,,,4470830203.73,759686776.12,540053072.32,41666164190.47,2881057436.66,,10562418021.33,36825021.03,,,256222854.58,,,,,10855465896.94,14921082030.59,,,,,33075450.76,,,14954157481.35,-4098691584.41,,,,,,,,,0.0,,3918571.39,,,23674222.24,27592793.63,-27592793.63,418246.6,-1244808694.78,410402014.97,438007832.07,6642003966.62,7859206844.3,8297214676.37,7052405981.59,定期报告,未审计,20240829,CNY,合并期末,2023-08-25T20:25:04
20230331,,,572865229.11,20632078752.64,,,182449770.02,150000000.0,,1803566756.91,,,4383910404.83,,,,,,,,,,,,,,,,,,241935809.64,27966806723.15,4073674294.59,,,,4830000000.0,,,,,,,6220814447.5,,3674484307.0,,,523371462.2,,,,,,,,,4925475692.9,312766904.79,77418054.34,24837023329.95,3129783393.2,,3174667271.84,19400218.28,,,1093619.07,,,,,3195161109.19,8204000000.0,,,,,19560546.59,,,8223560546.59,-5028399437.4,,,,,,,,,0.0,,224086.4,,,13535204.11,13759290.51,-13759290.51,-40227.78,-1912415562.49,,,,,8297214676.37,6384799113.88,定期报告,未审计,20240427,CNY,合并期末,2023-04-28T20:20:05
20221231,,,,24400456734.36,,,,,,17378428015.66,,,19497225938.41,,,,,,,,,,,,,,,,,20791560.21,86849631.55,61515464760.19,12497565232.48,840970342.15,,,11460000000.0,7601293338.2,,,1177080000.0,,,682189173.5,,10611791125.69,,,1486207325.29,,,,,,,,,3356194236.66,1295093873.7,1194216345.18,52217066662.55,9298398097.64,,24580288000.0,77199290.34,,,668392552.61,,,,,25325879842.95,28468623056.29,,,,,118322931.47,,,28586945987.76,-3261066144.81,,1968563434.24,,,,,,,1968563434.24,2000000000.0,917831843.13,,,53213959.59,2971045802.72,-1002482368.48,-24027425.22,5010822159.13,438007832.07,451650435.53,7859206844.3,2834742081.71,3286392517.24,8297214676.37,定期报告,是,20240427,CNY,合并期末,2023-04-28T22:00:04
20220930,,,,21661332990.2,,,,,,17830644101.4,,,14778932694.62,,,,,,,,,,,,,,,,,,823501960.48,55568152250.09,10556977530.95,1246247820.98,,,7620000000.0,4628021698.7,,,1227080000.0,,,3658539855.4,,8394236641.24,,,909198672.42,,,,,,,,,11038749943.85,990805670.04,1088016688.33,51357874521.91,4210277728.18,,21933591553.74,226163078.8,,,6430000.0,,,,,22166184632.54,24140178529.88,,,,,80956027.01,,,24221134556.89,-2054949924.35,,1968563434.24,,,,,,,1968563434.24,2000000000.0,661197893.09,,,38229795.68,2699427688.77,-730864254.53,-40227.78,1424423321.52,,,,,3286392517.24,4710815838.76,定期报告,未审计,20231028,CNY,合并期末,2023-10-27T17:40:03
