报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,9311973720.0,66238556214.0,63000881815.0,3237674399.0,,4199870799.0,2187225600.0,2117480678.0,,1046031214.0,4837259292.0,,,,,,,,,,,,,,,,,,620440154.0,90558837671.0,44593845035.0,2611390060.0,,,,,,,,,,408674445.0,,3794865932.0,,,978980090.0,,,,,,,,,,333274122.0,433253248.0,53154282932.0,37404554739.0,,57372242602.0,1822232090.0,,,,,,,,59194474692.0,78903836605.0,,,,,120916140.0,,,79024752745.0,-19830278053.0,,,,,27955812891.0,,,,27955812891.0,35700000000.0,113994341.0,,,5498598571.0,41346341124.0,-13390528233.0,-72423270.0,4111325183.0,,,,,15447407849.0,19558733032.0,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T21:08:06
20251231,,,5726032751.0,53430145967.0,53430145967.0,,,6946877862.0,,,1480143605.0,,18675142307.0,,,,,,,,,,,,,,,,,,217004948.0,86475347440.0,48337945396.0,1753566821.0,,,496762800.0,,,1288087404.0,,3257277496.0,,,,9690671890.0,,,2836381965.0,,,,,,,,,4248791837.0,2010404863.0,1464394103.0,75384284575.0,11091062865.0,,247049414722.0,7115926550.0,,,39090104.0,,,,,254204431376.0,291878249830.0,,,,,412589139.0,,,292290838969.0,-38086407593.0,,6107456149.0,,,232946959913.0,,,,241054093423.0,210090000000.0,2943928179.0,,,230319440.0,213393735059.0,27660358364.0,-64315126.0,600698510.0,,,,,14846709339.0,15447407849.0,定期报告,是,20260429,CNY,合并期末,2026-04-28T21:20:03
20250930,,,518246186.0,53818917604.0,53818917604.0,,,11749275394.0,1212227988.0,3453935340.0,508715985.0,802652319.0,13933262784.0,,,,,,,,,,,,,,,,,,173692569.0,86170926169.0,41827021810.0,1739953075.0,,,,,,1630175741.0,,,,,,7410615319.0,,,2260429199.0,,,,,,,,,,1463444653.0,1767822343.0,58099462140.0,28071464029.0,,185969064590.0,5436432802.0,,,9906377.0,,,,,191415403769.0,224982961383.0,,,,,283475039.0,,,225266436422.0,-33851032653.0,,1348259566.0,,,168695145122.0,,,,170043404688.0,158210000000.0,1606778711.0,,,230319440.0,160138651718.0,9904752970.0,-21858238.0,4103326108.0,,,,,14846709339.0,18950035447.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T21:26:04
20250630,,,1203989039.0,45022726203.0,44523849712.0,498876491.0,,9250496124.0,304520196.0,2271701002.0,,,10053489769.0,,,,,,,,,,,,,,,,,,169170192.0,68276092525.0,36274830394.0,1001154546.0,,,,,,,,,,1075707263.0,,5390492617.0,,,1709598421.0,,,,,,,,,4229734756.0,937338055.0,1391560914.0,52010416966.0,16265675559.0,,143934278636.0,2723125767.0,,,7966722.0,,,,,146665371125.0,163732901730.0,,,,,188686102.0,,,163921587832.0,-17256216707.0,,351488221.0,,,104241359851.0,,,,104592848072.0,102820000000.0,1264230727.0,,,,104149602288.0,443245784.0,-16586358.0,-563881722.0,,,,,14846709339.0,14282827617.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:40:03
20250331,,,1821210641.0,50197136832.0,44173449795.0,6023687037.0,,4945633276.0,,,,631281076.0,5079157814.0,,,,,,,,,,,,,,,,,,134078814.0,62808498453.0,34194904408.0,1314720254.0,,,2329232400.0,,,,,8116135108.0,,1252061067.0,,2844632919.0,,,1134872730.0,,,,,,,,,,235014052.0,524291235.0,51945864173.0,10862634280.0,,82073982492.0,1450335536.0,,,9008222.0,,,,,83533326250.0,75958634279.0,,,,,127955001.0,,,76086589280.0,7446736970.0,,609032587.0,,,52823906370.0,,,,53432938957.0,70204558080.0,299326284.0,,,,70537042037.0,-17104103080.0,3004597.0,1208272767.0,,,,,14846709338.0,16054982105.0,定期报告,未审计,20260429,CNY,合并期末,2025-04-28T23:02:03
20241231,,,,57518259006.0,53957917811.0,3560341195.0,,7291278211.0,1080253300.0,3057184151.0,,,18802165843.0,,,,,,,,,,,,,,,,,,989524609.0,88738665120.0,45524137453.0,3153070074.0,,,,4736704709.0,,,,,,1773076000.0,,9158349159.0,,,2795428161.0,,,,,,,,,6898171341.0,2657193823.0,1073937253.0,77770067973.0,10968597147.0,,204480398173.0,5709921567.0,,,12279897.0,,,,,210202599637.0,236789835438.0,,,,,515346294.0,,,237305181732.0,-27102582095.0,,6295380407.0,,,243604381470.0,,,,252899206316.0,231420000000.0,3113518061.0,,,,234672467401.0,18226738915.0,66162196.0,2158916163.0,,,,,12687793176.0,14846709339.0,定期报告,是,20260429,CNY,合并期末,2025-04-28T23:06:09
20240930,,,,57253495664.0,54174646682.0,3078848982.0,,6307192183.0,726904980.0,1631505300.0,1318475867.0,,14056348491.0,,,,,,,,,,,,,,,,,,338597159.0,81632519644.0,41308159225.0,2980298068.0,,,,454497886.0,,,,,,,,7205470526.0,,,2205906823.0,,,,,,,,,437183207.0,1830126573.0,1007946110.0,57429588418.0,24202931226.0,,142369464445.0,5107307816.0,,,6347967.0,,,,,147483120228.0,176589082381.0,,,,,264469637.0,,,176853552018.0,-29370431790.0,,,,,158834263949.0,,,,158834263949.0,152190690764.0,2088732411.0,,,,154380392964.0,4453870985.0,-60347626.0,-773977205.0,,,,,12687793176.0,11913815971.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:20:03
20240630,,,,64952197992.0,51409613523.0,13542584469.0,,2395666163.0,535373700.0,,139140867.0,3452397419.0,9261272035.0,,,,,,,,,,,,,,,,,,538403049.0,81274451225.0,36112216771.0,2796359348.0,,,,601241682.0,,,,987723017.0,,,,5255937647.0,,,1636092673.0,,,,,,,,,,1390044737.0,852269296.0,49631885171.0,31642566054.0,,90041723197.0,3820017073.0,,,6347967.0,,,,,93868088237.0,113614100473.0,,,,,189170519.0,,,113803270992.0,-19935182755.0,,,,,82412216150.0,,,,82412216150.0,92719999766.0,1881523372.0,,,,94669869466.0,-12257653316.0,14464848.0,-535805169.0,,,,,12687793176.0,12151988007.0,定期报告,未审计,20250829,CNY,合并期末,2024-08-30T16:35:04
20240331,,,,54963918175.0,47263191000.0,7700727175.0,,,1927236100.0,,10028069.0,256328235.0,4622199733.0,,,,,,,,,,,,,,,,,,508757808.0,62288468120.0,30865479195.0,2546101286.0,,,,335823150.0,,,1613619868.0,3131180151.0,,,,2820656534.0,,,1103367064.0,,,,,,,,,,457569814.0,926333442.0,43800130504.0,18488337616.0,,44826033769.0,2045448586.0,,,,,,,,46871482355.0,53470367683.0,,,,,73794538.0,,,53544162221.0,-6672679866.0,,,,,32191488070.0,,,,32191488070.0,37770000192.0,149499848.0,,,,37956309158.0,-5764821088.0,10344559.0,6061181221.0,,,,,12687793176.0,18748974397.0,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T20:50:03
20231231,,,6985300596.0,47472000665.0,47472000665.0,,,11478682150.0,,9610023936.0,2001764133.0,,17591918134.0,,,,,,,,,,,,,,,,,,251544500.0,95391234114.0,45823018166.0,1839502162.0,,,8943690235.0,,,3648121828.0,,,,,,8568237292.0,,,2733464427.0,,,,,,,,,4472250587.0,2395832834.0,501652401.0,78925769932.0,16465464182.0,,180739567719.0,5930243344.0,,,2103734.0,,,,,186671914797.0,201418814374.0,,,,,420930809.0,,,201839745183.0,-15167830386.0,,66000000.0,,,199146027662.0,,,,199212027662.0,200960001391.0,1776766562.0,,,,202877170481.0,-3665142819.0,75513642.0,-2291995381.0,,,,,14979788557.0,12687793176.0,定期报告,是,20250429,CNY,合并期末,2024-04-26T21:15:03
