报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,456419598.66,,,,,,,,,,,169685.85,54330077.74,510919362.25,357324511.91,,,,,,100062872.72,42059765.24,131550494.39,630997644.26,-120078282.01,,2494539.22,145588.4,11592.66,,,,,2651720.28,3197369.86,187267956.85,,,,,190465326.71,-187813606.43,,,,1850000.0,,,1850000.0,9679428.67,928722.5,,1243144.38,11851295.55,-10001295.55,11530484.29,-306362699.7,577496852.16,,,,,271134152.46,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T23:44:05
20251231,,1801365782.97,,,,,,,,,,,51223205.77,227105527.79,2079694516.53,1074111346.61,,,,,,364152311.23,123525636.12,271685816.1,1833475110.06,246219406.47,,38218971.57,373089.45,628338.57,65366341.66,0.0,,,104586741.25,7923782.43,89587712.28,,,,,97511494.71,7075246.54,,200000.0,200000.0,20000000.0,,67660631.36,87860631.36,130064057.13,69520503.02,1537475.05,3341628.01,202926188.16,-115065556.8,-22192337.56,116036758.65,461460093.51,577496852.16,461460093.51,,,577496852.16,定期报告,是,20260429,CNY,合并期末,2026-04-28T23:44:05
20250930,,1294702921.61,,,,,,,,,,,42808667.27,179867083.68,1517378672.56,800722172.83,,,,,,280303569.83,90376420.58,196855554.0,1368257717.24,149120955.32,,209939.85,716120.4,232117.0,65366341.66,,,,66524518.91,5464657.81,58207712.28,,,,,63672370.09,2852148.82,,,,940000.0,,46743529.88,47683529.88,100977276.48,47093257.54,4761130.0,,148070534.02,-100387004.14,7458668.12,59044768.12,461460093.51,,,,,520504861.63,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:28:15
20250630,,912893619.82,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,27166690.75,98430216.35,1038490526.92,532579259.51,0.0,0.0,0.0,0.0,0.0,199242467.31,68657814.84,129910847.11,930390388.77,108100138.15,,200000.0,716120.4,156917.0,52000000.0,,,,53073037.4,5145910.89,3352000.0,,0.0,,0.0,8497910.89,44575126.51,,,,1140000.0,,44902993.98,46042993.98,79638789.7,24543618.14,4761130.0,,104182407.84,-58139413.86,8198823.85,102734674.65,461460093.51,564194768.16,461460093.51,,,564194768.16,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:30:05
20250331,,444668317.62,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,19479153.39,49623192.42,513770663.43,270126202.66,0.0,0.0,0.0,0.0,0.0,105054099.89,41397152.15,108049368.54,524626823.24,-10856159.81,,0.0,627165.04,241548.52,52000000.0,200000.0,,,53068713.56,3318959.14,0.0,0.0,0.0,,0.0,3318959.14,49749754.42,,0.0,0.0,1140000.0,,30000000.0,31140000.0,30561974.99,2438025.01,0.0,0.0,33000000.0,-1860000.0,-33960.52,36999634.09,461460093.51,,,,,498459727.6,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T01:44:06
20241231,,2101070712.35,,,,,,,,,,,555707.72,146291558.57,2247917978.64,1428939609.67,,,,,,428188193.13,128661524.31,498409134.02,2484198461.13,-236280482.49,,50000.0,115147.73,5568.68,70747212.85,18000000.0,,,88917929.26,3607862.27,0.0,,,,,3607862.27,85310066.99,,482020042.47,0.0,20081640.33,,57755947.78,559857630.58,174856406.9,94809659.78,37834495.43,0.0,269666066.68,290191563.9,-850896.84,138370251.56,323089841.95,461460093.51,323089841.95,,,461460093.51,定期报告,是,20260429,CNY,合并期末,2025-04-29T01:44:06
20240930,,1257800592.88,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,602228.69,239807551.19,1498210372.76,952233322.84,0.0,0.0,0.0,0.0,0.0,342992669.8,127419562.37,368484784.0,1791130339.01,-292919966.25,,0.0,100035.02,4568.68,14665022.91,0.0,,,14769626.61,8576330.77,0.0,,0.0,,0.0,8576330.77,6193295.84,,305369473.8,0.0,7134000.0,,20849227.84,333352701.64,37530000.0,32099600.22,5010841.05,0.0,69629600.22,263723101.42,17841.46,-22985727.53,323089841.95,,,,,300104114.42,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:55:05
20240630,,830024475.13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,490504.7,166376565.15,996891544.98,571663802.39,0.0,0.0,0.0,0.0,0.0,242643403.56,102329771.86,319788663.9,1236425641.71,-239534096.73,,0.0,100035.02,3969.88,1665022.91,0.0,,,1769027.81,5963736.57,0.0,,0.0,,0.0,5963736.57,-4194708.76,,265369773.8,0.0,7334000.0,,0.0,272703773.8,36900000.0,31639600.22,2554266.05,0.0,68539600.22,204164173.58,-355681.13,-39920313.04,323089841.95,283169528.91,323089841.95,,,283169528.91,定期报告,未审计,20250830,CNY,合并期末,2024-07-26T22:00:02
20240331,,445297923.51,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,449765.47,107034073.54,552781762.52,371663557.24,0.0,0.0,0.0,0.0,0.0,141781456.14,78676604.37,213194766.07,805316383.82,-252534621.3,,0.0,0.0,1898.2,0.0,0.0,,,1898.2,1172348.96,0.0,,0.0,,0.0,1172348.96,-1170450.76,,265369773.8,0.0,0.0,,0.0,265369773.8,32700000.0,17635428.22,0.0,0.0,50335428.22,215034345.58,-369084.7,-39039811.18,323089841.95,,,,,284050030.77,定期报告,未审计,20250429,CNY,合并期末,2024-04-17T16:55:05
20231231,,3564866202.47,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,51597958.86,390105397.82,4006569559.15,1650750109.88,0.0,0.0,0.0,0.0,0.0,757980580.59,397360127.81,627615769.93,3433706588.21,572862970.94,,0.0,14292.46,395645021.17,10000000.0,0.0,,,405659313.63,109909905.78,2540000.0,,0.0,,76999083.7,189448989.48,216210324.15,,100199550.0,199550.0,101880000.0,,300000000.0,502079550.0,1460629215.08,173238438.49,27810240.0,4024798.83,1637892452.4,-1135812902.4,-787190.48,-347526797.79,670616639.74,323089841.95,670616639.74,,,323089841.95,定期报告,是,20250429,CNY,合并期末,2024-03-29T23:00:05
