报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,22063227544.11,,2547561938.09,1490000000.0,,196586979.59,,,,11470517365.7,,,,,,,475637594.35,38243531421.84,,,354790967.32,,,,22714438330.81,,,,,,,,,630936018.98,344915652.06,719533265.19,24764614234.36,13478917187.48,,120285575.84,2341354.04,615078.85,,,123242008.73,240552215.91,17112971.84,,,257665187.75,-134423179.02,,,,,,6757960000.0,,6757960000.0,7472904604.24,371664403.8,,42763101.0,7887332109.04,-1129372109.04,-4895964.49,12210225934.93,,,,,73344231480.0,85554457414.93,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:30:08
20251231,,,,8907611752.55,,,,9313372273.85,,,13129964053.41,,,,,,,384723818.29,31735671898.1,,,1298384940.44,3175000000.0,,11993484041.98,,,,,,,5392002100.9,,,3263739999.29,1824199853.78,2828580685.46,29775391621.85,1960280276.25,,1159515343.4,87556655.91,1126430.31,,,1248198429.62,986094499.99,157514450.14,,,1143608950.13,104589479.49,,1499250000.0,,,19800000.0,39655877601.63,,41174927601.63,29287843922.0,2003838494.29,7892000.0,162375237.52,31454057653.81,9720869947.82,-8583793.73,11777155909.83,73344231480.0,61567075570.17,,,61567075570.17,73344231480.0,定期报告,是,20260428,CNY,合并期末,2026-04-27T20:52:05
20250930,,3162649843.82,,6557960586.05,,,,4573798380.17,,,10335556195.56,,,,,,,325915840.25,24955880845.85,,,953515998.17,4755000000.0,,10201399819.38,,,,,,,,,,2642327451.86,1219511094.61,1778608925.8,21550363289.82,3405517556.03,,851427118.6,55828504.22,808308.0,,,908063930.82,812238999.99,72445773.43,,,884684773.42,23379157.4,,1499250000.0,,,,25478992341.07,,26978242341.07,17687548946.0,1683032155.68,7892000.0,122953875.16,19493534976.84,7484707364.23,-5163960.83,10908440116.83,,,,,61567075570.17,72475515687.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:02:03
20250630,,,,3969049758.5,,,443238955.03,6973750099.1,,,4117981904.88,,,,,,,419048886.78,15923069604.29,,,581373705.05,905000000.0,,,,,,,,,1931073186.19,,,2023684621.15,913349894.77,620612551.49,6975093958.65,8947975645.64,,572464680.98,33899898.74,689456.65,,,607054036.37,607139494.94,46222817.94,,,653362312.88,-46308276.51,,1499250000.0,,,,4849910956.84,,6349160956.84,11176161958.65,1423386713.7,1892000.0,85402972.71,12684951645.06,-6335790688.22,-4065920.52,2561810760.39,64128886330.56,61567075570.17,,,61567075570.17,64128886330.56,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T19:16:04
20250331,,14963418367.1,,2000448514.95,765000000.0,,,,,,456061736.69,,,,,,,702118370.13,18887046988.87,,,292152846.49,,,1022475302.89,12438177998.44,,,,,,,,,1126213419.89,325100339.83,421804068.92,15625923976.46,3261123012.41,,207262171.23,4429326.03,241270.8,,,211932768.06,98011414.14,18929759.28,,,116941173.42,94991594.64,,1499250000.0,,,,1689337650.97,,3188587650.97,5860860000.0,452100661.76,,50002413.19,6362963074.95,-3174375423.98,-985559.69,180753623.38,,,,,61567075570.17,61747829193.55,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T00:54:03
20241231,,18917054294.3,,7386443336.12,125000000.0,,,,,,15179735048.37,,,,,,,758626537.87,42366859216.66,,,1353122954.32,,,4964257150.26,12166912786.05,,,,,,,,,3114397577.42,541040143.73,1557135186.5,23696865798.28,18669993418.38,,254678803.17,114084613.57,507148.63,,,369270565.37,341307181.81,245948417.1,,,587255598.91,-217985033.54,,1999000000.0,,,5000000.0,21442601307.05,,23446601307.05,26218124168.0,2237253113.13,2648800.0,177464059.85,28632841340.98,-5186240033.93,5148263.57,13270916614.48,61567075570.17,48296158955.69,,,48296158955.69,61567075570.17,定期报告,是,20260428,CNY,合并期末,2025-04-29T01:04:03
20240930,,21828392740.34,,4935534829.54,1330000000.0,,3047446467.16,,,,11471956466.83,,,,,,,575075276.59,43188405780.46,,,898274580.08,,,,14464182084.32,,,,,,,,,2560804795.09,373543479.97,883351050.4,19180155989.86,24008249790.6,,126379773.7,81511515.88,308041.27,,,208199330.85,340017535.35,165223988.68,,,505241524.03,-297042193.18,,1999000000.0,,,5000000.0,8096737308.24,,10100737308.24,21320918068.0,1999205087.39,2648800.0,142906781.5,23463029936.89,-13362292628.65,-2513882.09,10346401086.68,,,,,48296158955.69,58642560042.37,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:32:02
20240630,,18156652858.48,,3285010659.98,1850000000.0,,3522201905.6,,,,862238934.87,,,,,,,684510635.52,28360614994.45,,,643828122.41,,,,15456579374.15,,,,,,,,,1960011728.74,281467077.68,547141693.93,18889027996.91,9471586997.54,,124088825.43,43502738.72,113819.84,,,167705383.99,70314000.0,128293942.39,,,198607942.39,-30902558.4,,1999000000.0,,,,4824136724.63,,6823136724.63,15107911600.0,1622476177.89,2648800.0,90755850.77,16821143628.66,-9998006904.03,900897.91,-556421566.98,47739737388.71,48296158955.69,,,48296158955.69,47739737388.71,定期报告,未审计,20250830,CNY,合并期末,2024-08-27T20:22:03
20240331,,15166568394.63,,1700259401.26,,,2203381877.62,,,,,,,,,,,554002918.76,19624212592.27,,,363477459.86,2650000000.0,,,8943182029.56,,,605366323.22,,,,,,579492488.08,177722662.96,279132405.25,13598373368.93,6025839223.34,,61045132.25,11757885.28,81137.66,,,72884155.19,40014000.0,94312356.62,,,134326356.62,-61442201.43,,1999000000.0,,,,3568080724.63,,5567080724.63,10551671500.0,731985797.35,,47632711.62,11331290008.97,-5764209284.34,-470825.26,199716912.31,,,,,48296158955.69,48495875868.0,定期报告,未审计,20250429,CNY,合并期末,2024-04-29T18:12:02
20231231,,,,7919362627.01,,,,15381841812.12,,,,,,,,,,982516241.72,24283720680.85,,,1602031320.24,3379000000.0,,1353744748.57,,,,45476361.39,,,7004514432.65,,,3284436143.03,710732008.23,2233709249.79,19613644263.9,4670076416.95,,299605443.12,113051107.3,2005741.78,,,414662292.2,600114504.0,254275598.64,,,854390102.64,-439727810.44,,2500000000.0,,,1500000.0,22730208397.66,,25231708397.66,25482840000.0,2106519877.2,331866.29,196841361.78,27786201238.98,-2554492841.32,5587770.79,1681443535.98,48296158955.69,46614715419.71,,,46614715419.71,48296158955.69,定期报告,是,20250429,CNY,合并期末,2024-04-26T19:57:02
20230930,,415050921.06,,6171885761.35,,,,9131161044.72,,,,,,,,,,1105408043.17,16823505770.3,,,1214746232.21,2769000000.0,,915211295.61,,,,1253999014.36,,,,,,2696997511.58,502631294.01,2387752924.62,11740338272.39,5083167497.91,,253117331.19,71397933.11,380786.66,,,324896050.96,594210504.0,192290324.52,,,786500828.52,-461604777.56,,2500000000.0,,,,16235664618.0,,18735664618.0,21999968050.0,1982982629.68,331866.29,141849796.53,24124800476.21,-5389135858.21,10198986.32,-757374151.54,,,,,46614715419.71,45857341268.17,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T17:32:05
20230630,,,,4006888071.27,,,,11432967995.84,,,4019267213.46,,,,,,,1005864167.21,20464987447.78,,,854644909.99,2159000000.0,,701154814.68,,,,,,,5966123988.55,,,2058233339.2,413910133.94,1533421382.42,13686488568.78,6778498879.0,,155418739.87,41504401.6,247088.45,,,197170229.92,417700000.0,120862524.76,,,538562524.76,-341392294.84,,2500000000.0,,,,12044838050.0,,14544838050.0,14526178050.0,793707324.16,331866.29,92749055.8,15412634429.96,-867796379.96,10143886.6,5579454090.8,52194169510.51,46614715419.71,,,46614715419.71,52194169510.51,定期报告,未审计,20240828,CNY,合并期末,2023-08-28T20:02:02
