报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1385427000.0,959942000.0,1881584000.0,921642000.0,60452000.0,73748000.0,13296000.0,,,,-877000.0,,352765000.0,46053000.0,,-877000.0,,,11536000.0,1016000.0,,593000.0,689362000.0,23044000.0,316748000.0,,349498000.0,,,,,72000.0,696065000.0,845000.0,,3448000.0,,693462000.0,58088000.0,,635374000.0,635374000.0,,634542000.0,832000.0,,,,,,,,,,,,,,,,,,,,57093000.0,57093000.0,,,,,,57093000.0,,,65784000.0,,-8691000.0,,,,,,692467000.0,691635000.0,832000.0,0.29,0.29,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:26:03
20251231,4819401000.0,3449769000.0,7720020000.0,4270251000.0,131303000.0,208184000.0,76881000.0,,,,583000.0,,1252850000.0,199579000.0,644292000.0,583000.0,,,-22014000.0,4090000.0,,2820000.0,2319392000.0,45754000.0,1469753000.0,,803597000.0,,,,,288000.0,2500009000.0,5250000.0,,5840000.0,,2499419000.0,191278000.0,,2308141000.0,2308141000.0,,2309132000.0,-991000.0,4624013000.0,,6933145000.0,,,,,461242000.0,,,,,,6471903000.0,,,724245000.0,,5648658000.0,-280932000.0,-280932000.0,,,,,,-280932000.0,-60104000.0,,-198756000.0,,-22072000.0,,,,,,2027209000.0,2028200000.0,-991000.0,1.01,1.01,定期报告,是,20260328,CNY,合并期末,2026-03-27T19:48:05
20250930,3765473000.0,2610166000.0,5811618000.0,3201452000.0,116437000.0,171959000.0,55522000.0,,,,978000.0,,1067793000.0,150900000.0,,978000.0,,,-33531000.0,3106000.0,,524000.0,1749265000.0,33090000.0,1022815000.0,,693144000.0,,,,,216000.0,2016208000.0,5908000.0,,4636000.0,,2017480000.0,182070000.0,,1835410000.0,1835410000.0,,1832667000.0,2743000.0,,,,,,,,,,,,,,,,,,,,-224373000.0,-224373000.0,,,,,,-224373000.0,,,-178503000.0,,-45870000.0,,,,,,1611037000.0,1608294000.0,2743000.0,0.82,0.82,定期报告,未审计,20251027,CNY,合并期末,2025-10-26T15:38:03
20250630,2645165000.0,1775869000.0,3888594000.0,2112725000.0,82439000.0,118004000.0,35565000.0,,,,1132000.0,,809706000.0,102230000.0,,1132000.0,,,-26596000.0,2091000.0,,524000.0,1142031000.0,22045000.0,606595000.0,,513247000.0,,,,,144000.0,1503134000.0,3873000.0,,2150000.0,,1504857000.0,123987000.0,,1380870000.0,1380870000.0,,1379266000.0,1604000.0,4624013000.0,,6003279000.0,,,,,,,,,,,6003279000.0,,,,,5979279000.0,-136892000.0,-136892000.0,,,,,,-136892000.0,,,-114149000.0,,-22743000.0,,,,,,1243978000.0,1242374000.0,1604000.0,0.62,0.62,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:42:04
20250331,1350376000.0,890080000.0,1955107000.0,1065027000.0,56483000.0,73794000.0,17311000.0,,,,536000.0,,436900000.0,54878000.0,,536000.0,,,-35183000.0,1036000.0,,524000.0,676178000.0,9775000.0,335493000.0,,330838000.0,,,,,72000.0,674198000.0,3169000.0,,1524000.0,,675843000.0,56951000.0,,618892000.0,618892000.0,,617657000.0,1235000.0,,,,,,,,,,,,,,,,,,,,-202555000.0,-202555000.0,,,,,,-202555000.0,,,-156685000.0,,-45870000.0,,,,,,416337000.0,415102000.0,1235000.0,0.28,0.28,定期报告,未审计,20260430,CNY,合并期末,2025-04-24T19:16:05
20241231,4725784000.0,3442419000.0,8156740000.0,4714321000.0,136804000.0,217309000.0,80505000.0,,,,3438000.0,,998201000.0,190582000.0,262799000.0,3438000.0,,,63279000.0,3745000.0,47246000.0,30652000.0,2229493000.0,38084000.0,1452854000.0,,738267000.0,,,,,288000.0,2496291000.0,8060000.0,,10916000.0,,2493435000.0,240219000.0,,2253216000.0,2253216000.0,,2252133000.0,1083000.0,3360245000.0,,5612378000.0,,,,,450429000.0,,,,,,5161949000.0,,,438936000.0,,4624013000.0,232729000.0,232729000.0,,,,,,232729000.0,18390000.0,,164419000.0,,49920000.0,,,,,,2485945000.0,2484862000.0,1083000.0,0.98,0.98,定期报告,是,20260328,CNY,合并期末,2025-03-28T19:35:04
20240930,3625287000.0,2571255000.0,6160280000.0,3589025000.0,122110000.0,180874000.0,58764000.0,,,,1106000.0,,818041000.0,150150000.0,,1106000.0,,,42270000.0,2361000.0,46748000.0,21396000.0,1685318000.0,28243000.0,987731000.0,,669128000.0,,,,,216000.0,1939969000.0,5574000.0,,6159000.0,,1939384000.0,169626000.0,,1769758000.0,1769758000.0,,1765957000.0,3801000.0,,,,,,,,,,,,,,,,,,,,53752000.0,53752000.0,,,,,,53752000.0,,,53752000.0,,53752000.0,,,,,,1823510000.0,1819709000.0,3801000.0,0.8,0.8,定期报告,未审计,20251027,CNY,合并期末,2024-10-30T15:40:04
20240630,2557139000.0,1689904000.0,4118494000.0,2428590000.0,109115000.0,144179000.0,35064000.0,,,,1571000.0,,649060000.0,102858000.0,,1571000.0,,,44992000.0,1545000.0,46748000.0,14204000.0,1106723000.0,19120000.0,622851000.0,,464608000.0,,,,,144000.0,1450416000.0,1584000.0,,5289000.0,,1446711000.0,111484000.0,,1335227000.0,1335227000.0,,1332364000.0,2863000.0,3360245000.0,,4692609000.0,,,,,,,,,,,4692609000.0,,,,,4668609000.0,118703000.0,118703000.0,,,,,,118703000.0,,,56678000.0,,62025000.0,,,,,,1453930000.0,1451067000.0,2863000.0,0.6,0.6,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T16:00:05
20240331,1304309000.0,847077000.0,2080609000.0,1233532000.0,63565000.0,81575000.0,18010000.0,,,,567000.0,,305217000.0,55870000.0,,567000.0,,,39591000.0,720000.0,46748000.0,824000.0,657872000.0,9671000.0,340896000.0,,307233000.0,,,,,72000.0,646437000.0,1132000.0,,457000.0,,647112000.0,46033000.0,,601079000.0,601079000.0,,598932000.0,2147000.0,,,,,,,,,,,,,,,,,,,,31126000.0,31126000.0,,,,,,31126000.0,,,31126000.0,,,,,,,,632205000.0,630058000.0,2147000.0,0.27,0.27,定期报告,未审计,20250425,CNY,合并期末,2024-04-26T19:55:03
20231231,4537523000.0,3460636000.0,8218408000.0,4757772000.0,132007000.0,214690000.0,82683000.0,,,,4051000.0,,705148000.0,197861000.0,87791000.0,4051000.0,,,-3106000.0,2926000.0,139389000.0,96472000.0,2148248000.0,36934000.0,1460240000.0,,650786000.0,,,,,288000.0,2389275000.0,4292000.0,,6272000.0,,2387295000.0,179490000.0,,2207805000.0,2207805000.0,,2200488000.0,7317000.0,2127831000.0,,4328319000.0,,,,,438851000.0,,,,,,3889468000.0,,,430223000.0,,3360245000.0,108826000.0,108826000.0,,,,,,108826000.0,21748000.0,,32423000.0,,54655000.0,,,,,,2316631000.0,2309314000.0,7317000.0,0.98,0.82,定期报告,是,20250329,CNY,合并期末,2024-03-29T16:30:03
