报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20251231,,,,,,,,,,,,,,1305.77,1305.77,,,,,,,1440667.23,,347224.16,1787891.39,-1786585.62,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,1210106.38,1210106.38,,,,24168.0,24168.0,1185938.38,,-600647.24,714664.52,114017.28,714664.52,,,114017.28,定期报告,是,20260430,CNY,合并期末,2026-04-30T19:44:10
20250630,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,839229.98,839229.98,0.0,0.0,0.0,0.0,0.0,0.0,895626.28,0.0,634279.71,1529905.99,-690676.01,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-690676.01,714664.52,,,,,23988.51,定期报告,未审计,20250828,CNY,合并期末,2025-08-28T16:30:06
20241231,,,,,,,,,,,,,,27284.88,27284.88,,,,,,,1677330.06,,4439707.85,6117037.91,-6089753.03,,,40558978.08,-387.04,-387.04,,,,40558591.04,,,,,,,0.0,40558591.04,,,,,,4971485.23,4971485.23,,,,51055473.14,51055473.14,-46083987.91,,-11615149.9,12329814.42,714664.52,12329814.42,,,714664.52,定期报告,是,20260430,CNY,合并期末,2025-04-30T17:08:32
20240630,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,781.78,7796436.93,7797218.71,0.0,0.0,0.0,0.0,0.0,0.0,853674.35,29760.66,34237416.79,35120851.8,-27323633.09,,0.0,15209616.78,0.0,0.0,0.0,,,15209616.78,0.0,0.0,0.0,0.0,,0.0,0.0,15209616.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12071266.31,12329814.42,258548.11,12329814.42,,,258548.11,定期报告,未审计,20250828,CNY,合并期末,2025-08-29T10:28:06
20240331,,,,,,,,,,,,,781.75,4356376.97,4357158.72,,,,,,,579377.76,20270.07,15977322.74,16576970.57,-12219811.85,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0,,-12219811.85,12732014.81,,,,,512202.96,定期报告,未审计,20240430,CNY,合并期末,2024-04-30T02:55:06
20231231,,11833138.07,,,,,,,,,,,,12449595.55,24282733.62,4965339.93,,,,,,3256485.78,,5483001.01,13704826.72,10577906.9,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,10989823.37,10989823.37,,691242.0,,8847042.37,9538284.37,1451539.0,,12029445.9,300368.52,12329814.42,300368.52,,,12329814.42,定期报告,是,20250430,CNY,合并期末,2024-04-30T02:55:06
20230930,,10508064.3,,,,,,,,,,,424.5,-7426554.61,3081934.19,20332278.4,,,,,,1011775.46,-7253027.31,5320223.48,19411250.03,-16329315.84,,,,,,,,,0.0,18529703.9,,,,,,18529703.9,-18529703.9,,20000000.0,,14505074.87,,,34505074.87,,,,,0.0,34505074.87,,-353944.87,378439.82,,,,,24494.95,定期报告,未审计,20231031,CNY,合并期末,2023-10-30T17:10:03
20230630,,8433554.18,,,,,,,,,,,,7975.17,8441529.35,4145291.41,,,,,,1889595.29,,3920418.92,9955305.62,-1513776.27,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,1702803.9,1702803.9,,,,9900.0,9900.0,1692903.9,,179127.63,280721.08,459848.71,280721.08,,,459848.71,定期报告,未审计,20240829,CNY,合并期末,2023-08-29T21:30:02
20230331,,31333525.36,,,,,,,,,,,419.75,-1233871.64,30100073.47,34335033.2,,,,,,479455.68,-6826652.98,19666735.06,47654570.96,-17554497.49,,,,0.0,,,,,0.0,21465993.12,,,,,,21465993.12,-21465993.12,,20000000.0,,19652575.37,,0.0,39652575.37,,0.0,,0.0,0.0,39652575.37,,632084.76,378439.82,,,,,1010524.58,定期报告,未审计,20240430,CNY,合并期末,2023-04-29T02:35:06
20221231,,30601170.98,,,,,,,,,,,96050.55,1003012.88,31700234.41,19361152.08,,,,,,6146074.18,473701.2,15929170.02,41910097.48,-10209863.07,,,,517000.0,,,,,517000.0,44979.95,,,,,,44979.95,472020.05,,,,,,23750279.0,23750279.0,,152765.59,,14593810.52,14746576.11,9003702.89,,-734140.13,1034508.65,300368.52,1034508.65,,,300368.52,定期报告,是,20240430,CNY,合并期末,2023-04-29T02:35:06
