报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1347736190.14,1347736190.14,,,,,,1476344999.96,1203196083.9,,,,,,,,,26296447.66,49224048.4,61384575.99,136355660.62,-111816.61,10713498.63,,-2279238.26,-2279238.26,,,,,,,,23047424.8,,1028424.16,,1160981.4,-105651217.72,6210668.23,,7224993.49,,-106665542.98,11073240.61,,-117738783.59,-117738783.59,,-121525353.24,,3786569.65,,,,,,,,,,,,,,,,,,,,-117738783.59,-121525353.24,3786569.65,-0.028,-0.028,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T23:02:02
20251231,6925845132.98,6925845132.98,,,,,,7189058386.13,5967455913.29,,,,,,,,,105887282.36,263798812.57,290671985.9,586089238.65,-24844846.64,70714074.99,,21909577.64,-11678431.23,,,,,,,,128682060.15,-58803762.76,-113378882.46,,3882149.06,-280922111.52,48199742.42,,30035131.64,,-262757500.74,32755075.77,,-295512576.51,-295512576.51,,-294280677.48,,-1231899.03,-579482.23,-579482.23,-45127.49,-45127.49,,,,-534354.74,,,,,,,,,-534354.74,,,-296092058.74,-294860159.71,-1231899.03,-0.07,-0.07,定期报告,是,20260429,CNY,合并期末,2026-04-28T23:04:02
20250930,4514497137.16,4514497137.16,,,,,,4746918305.06,3912084361.65,,,,,,,,,74004577.33,184929100.11,174077739.15,415404086.07,-13581559.25,59878568.5,,26336104.35,-7251554.98,,,,,,,,72920410.39,-19604328.37,-18580061.11,,2931096.58,-168417946.06,17937576.96,,13885049.19,,-164365418.29,24595941.57,,-188961359.86,-188961359.86,,-185804978.42,,-3156381.44,-534354.74,-534354.74,,,,,,-534354.74,,,,,,,,,-534354.74,,,-189495714.6,-186339333.16,-3156381.44,-0.042,-0.042,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:32:04
20250630,3207731942.85,3207731942.85,,,,,,3305409901.65,2758166135.56,,,,,,,,,51260842.58,118775901.52,114303971.14,277091465.72,-14188414.87,42092229.97,,30312923.31,-3274736.02,,,,,,,,45541279.54,-17510642.11,-20724573.95,,1077259.35,-58981712.66,12980895.32,,9816966.37,,-55817783.71,23850812.91,,-79668596.62,-79668596.62,,-79031846.24,,-636750.38,-628649.05,-628649.05,,,,,,-628649.05,,,,,,,,,-628649.05,,,-80297245.67,-79660495.29,-636750.38,-0.018,-0.018,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T17:30:07
20250331,1631494936.47,1631494936.47,,,,,,1641622309.99,1389405233.96,,,,,,,,,21988207.91,59167425.46,53723482.52,130556915.19,-13218955.05,22493446.77,,-1603495.05,-1603495.05,,,,,,,,19703163.14,,1783665.57,,651489.46,10407449.6,10867689.45,,1573040.95,,19702098.1,12238224.33,,7463873.77,7463873.77,,7396081.8,,67791.97,-137387.49,-137387.49,,,,,,-137387.49,,,,,,,,,-137387.49,,,7326486.28,7258694.31,67791.97,0.002,0.002,定期报告,未审计,20260429,CNY,合并期末,2025-04-28T17:40:03
20241231,9886097757.33,9886097757.33,,,,,,11046788460.29,9206181408.27,,,,,,,,,98205374.06,337042737.59,457864974.69,976107086.54,-28613120.86,56780496.79,,-29945486.06,-37198316.41,,,,,,,,59716686.71,-2555212159.44,-510425913.77,,347104.71,-4196210470.81,15882323.16,,120595443.46,,-4300923591.11,-35649850.76,,-4265273740.35,-4265273740.35,,-4228257792.02,,-37015948.33,-130305418.02,-130305418.02,-130561203.96,-18943822.7,,-111617381.26,,255785.94,,,,,,,,,255785.94,,,-4395579158.37,-4358563210.04,-37015948.33,-0.96,-0.96,定期报告,是,20260429,CNY,合并期末,2025-04-27T16:02:51
20240930,7244164509.17,7244164509.17,,,,,,7271485357.05,6254571271.05,,,,,,,,,68388881.41,233612077.75,255827198.9,471399817.15,-12313889.21,47363693.49,,1867163.8,-5774280.55,,,,,,,,56158122.06,,3401166.59,,107146.43,34212751.0,8156463.68,,64556006.17,,-22186791.49,53317531.89,,-75504323.38,-75504323.38,,-44186433.83,,-31317889.55,-43724.12,-43724.12,-75304.82,,,-75304.82,,31580.7,,,,,,,,,31580.7,,,-75548047.5,-44230157.95,-31317889.55,-0.01,-0.01,定期报告,未审计,20251029,CNY,合并期末,2024-10-25T20:42:05
20240630,5204229384.76,5204229384.76,,,,,,5188387706.46,4519705718.89,,,,,,,,,47162176.16,158017862.43,172992168.56,306136331.59,-15626551.17,35397869.58,,-3586240.83,-3975064.83,,,,,,,,38097018.26,,3689827.51,,78391.18,54120674.42,1944841.05,,64003500.17,,-7937984.7,44447846.97,,-52385831.67,-52385831.67,,-18828390.85,,-33557440.82,143252.31,143252.31,-32610.17,,,-32610.17,,175862.48,,,,,,,,,175862.48,,,-52242579.36,-18685138.54,-33557440.82,-0.004,-0.004,定期报告,未审计,20250823,CNY,合并期末,2024-08-23T19:07:08
20240331,2604050812.22,2604050812.22,,,,,,2607222951.18,2252161511.52,,,,,,,,,18619503.49,85009490.9,97606793.6,167943981.0,-14118329.33,17340095.32,,-2386893.38,-2386893.38,,,,,,,,22817686.62,,2309736.81,,11829.89,19580220.98,1035088.45,,62800981.72,,-42185672.29,14296260.05,,-56481932.34,-56481932.34,,-26395575.09,,-30086357.25,190051.69,190051.69,,,,,,190051.69,,,,,,,,,190051.69,,,-56291880.65,-26205523.4,-30086357.25,-0.006,-0.006,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T21:37:09
20231231,11560688799.9,11560688799.9,,,,,,11432913383.43,9943617331.77,,,,,,,,,103099878.72,377513443.67,363673477.93,686297644.55,-41288393.21,77232431.04,,83174547.48,-6841418.77,,,,-1572246.34,,,,104332472.53,-50840461.69,-49890951.87,,2514453.58,215493230.16,18303802.75,,17204656.92,,216592375.99,27759214.83,,188833161.16,188833161.16,,182339091.93,,6494069.23,17808790.08,17808790.08,18252384.03,8006510.19,,10245873.84,,-443593.95,,,,,,,,,-443593.95,,,206641951.24,200147882.01,6494069.23,0.04,0.04,定期报告,是,20250428,CNY,合并期末,2024-04-12T21:12:03
