报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,786522513.71,,,20287552.05,140896102.74,,,1901627945.58,,,,,,,127542873.83,2976876987.91,,,139276869.33,1330000000.0,,,,,,,,,94267336.61,,,258242564.15,137492545.37,303834794.93,2263114110.39,713762877.52,,95910691.15,,53735.0,,172801256.23,268765682.38,,43704716.4,,41205300.04,84910016.44,183855665.94,,,,,26008984.69,1600000000.0,500000000.0,2126008984.69,,78856382.26,,620290178.04,699146560.3,1426862424.39,-670283.98,2323810683.87,,,,,15851545197.55,18175355881.42,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T22:14:03
20251231,,2013147786.14,,2895481923.4,,,,,,,3274749779.77,,,,,,,568876379.55,8752255868.86,,,551607161.55,,,2125101100.2,1608287753.09,,,,,,,,,1335065853.05,404324796.15,986549037.71,7010935701.75,1741320167.11,,55571767.62,85742667.87,774111.81,,862541004.12,1004629551.42,,181196740.31,,2266022606.27,2447219346.58,-1442589795.16,,,,,105420720.0,4000000000.0,1600000000.0,5705420720.0,2200000000.0,534872232.76,,1091581408.21,3826453640.97,1878967079.03,-934167.67,2176763283.31,15851545197.55,13674781914.24,,,13674781914.24,15851545197.55,定期报告,是,20260429,CNY,合并期末,2026-04-28T22:18:03
20250930,,2275910723.91,,2070675235.86,400000000.0,,,,,,2014086107.06,,,,,,,316241202.74,7076913269.57,,,424224623.68,,,1528188806.46,1763035845.18,,,,,,,,,1095014757.14,169866630.58,389837632.67,5370168295.71,1706744973.86,,50695198.21,44563293.68,162944.61,,295388534.4,390809970.9,,115343231.49,,1956678535.83,2072021767.32,-1681211796.42,,,,,67939371.13,3000000000.0,1100000000.0,4167939371.13,2200000000.0,521399025.2,1184960.45,561714614.99,3283113640.19,884825730.94,-532823.45,909826084.93,,,,,13674781914.24,14584607999.17,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:46:09
20250630,,,,1343784486.8,,,,853411812.56,,,248106535.51,,,,,,,447503493.15,2892806328.02,,,267590378.79,400000000.0,,90119597.67,,,,,,,928582403.22,,,566005669.28,122050239.38,442230844.35,2816579132.69,76227195.33,,5974330.39,12695187.31,68815.32,,166342672.22,185081005.24,,71717916.82,,2199481960.42,2271199877.24,-2086118872.0,,,,,42599778.5,3000000000.0,,3042599778.5,1000000000.0,361449010.56,,559995496.91,1921444507.47,1121155271.03,-313138.68,-889049544.32,12785732369.92,13674781914.24,,,13674781914.24,12785732369.92,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:10:02
20250331,,,,650407525.44,,,,2250671854.36,,,,,,,,,,542206983.67,3443286363.47,,,144259704.32,1100000000.0,,462136359.66,,,,231778884.37,,,1620114862.06,,,255931542.03,49822176.43,122184085.25,3986227614.12,-542941250.65,,5894021.59,,39054.11,,103882127.1,109815202.8,,32330204.29,,773722689.04,806052893.33,-696237690.53,,,,,26511160.55,1300000000.0,,1326511160.55,1000000000.0,79615594.07,504482.77,29451209.17,1109066803.24,217444357.31,-64769.86,-1021799353.73,,,,,13674781914.24,12652982560.51,定期报告,未审计,20260429,CNY,合并期末,2025-04-25T20:20:05
20241231,,1866889750.1,,2640515593.67,900000000.0,,,,,,3418965510.74,,,,,,,193411322.21,9019782176.72,,,474706192.12,,,478614248.51,779652825.35,,,,,,,,,1275856281.34,175105463.08,1154831007.26,4439422217.66,4580359959.06,,20168283.85,89674597.61,434909.36,,254983360.41,365261151.23,,277539367.58,,1409633177.64,1687172545.22,-1321911393.99,,,,,181393970.78,2200000000.0,645170000.0,3026563970.78,1500000000.0,428149412.32,25536000.0,269300605.14,2197450017.46,829113953.32,347291.53,4087909809.92,13674781914.24,9586872104.32,,,9586872104.32,13674781914.24,定期报告,是,20260429,CNY,合并期末,2025-04-25T20:20:05
20240930,,1874812491.16,,1727489446.09,,,900195443.48,,,,2140781799.83,,,,,,,407694189.58,7050973370.14,,,341070430.84,400000000.0,,,2415938659.39,,,,,,,,,1039084234.5,130936306.01,907155804.76,5334841635.5,1716131734.64,,9962666.35,13498533.11,652951.39,,238451517.4,262565668.25,,201521767.74,,511700920.75,713222688.49,-450657020.24,,,,,142468821.49,2200000000.0,134860000.0,2477328821.49,1114220000.0,391739790.89,25549909.02,153820396.45,1659780187.34,817548634.15,-252512.78,2082770835.77,,,,,9586872104.32,11669642940.09,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T20:02:03
20240630,,2029643978.53,,1197734203.2,,,811034528.08,,,,,,,,,,,243367635.43,4281780345.24,,,234756248.67,620000000.0,,,2089523011.37,,,378088929.12,,,,,,654538689.68,77728229.34,618426424.12,4773717732.3,-491937387.06,,1595501.48,8417379.21,156846.19,,3556528.2,13726255.08,,120949467.1,,511668462.98,632617930.08,-618891675.0,,,,,89515157.03,1000000000.0,70650000.0,1160165157.03,,88376863.13,25536000.0,130514393.19,218891256.32,941273900.71,-32287.31,-169587448.66,9417284655.66,9586872104.32,,,9586872104.32,9417284655.66,定期报告,未审计,20250828,CNY,合并期末,2024-08-23T19:02:02
20240331,,2724407236.12,,569488007.48,,,402204815.42,,,,688735920.88,,,,,,,113791875.96,4498627855.86,,,133092884.58,1150000000.0,,,2470997780.22,,,,,,,,,263413057.04,27520415.59,621634722.25,4666658859.68,-168031003.82,,,638622.42,36067.23,,,674689.65,,44752641.36,,12000754.87,56753396.23,-56078706.58,,,,,33356924.18,1000000000.0,27730000.0,1061086924.18,,77062017.1,25549909.02,51745123.3,128807140.4,932279783.78,30639.66,708200713.04,,,,,9586872104.32,10295072817.36,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T20:22:02
20231231,,3126405686.53,,2578602298.86,3400000000.0,,,,,,,,100656200.0,,,,,769637402.76,9975301588.15,,,509609943.98,,,1030340965.65,1098752459.17,,,412939731.68,,,,,,1412618874.95,190646757.31,1697176227.41,6352084960.15,3623216628.0,,84730117.08,135959481.41,1776547.11,,11084264.7,233550410.3,28000000.0,262966018.25,,2572364954.37,2863330972.62,-2629780562.32,,,,,807019788.48,800000000.0,2883120000.0,4490139788.48,1749032901.46,547586917.92,26796000.0,3629782938.93,5926402758.31,-1436262969.83,453419.19,-442373484.96,9586872104.32,10029245589.28,,,10029245589.28,9586872104.32,定期报告,是,20250426,CNY,合并期末,2024-04-26T20:27:03
20230930,,,,1902088622.96,2400000000.0,,,1674166059.31,,,,,,,,,,706852306.95,6683106989.22,,,396378072.37,,,656147737.27,,,,881855673.38,,,1186072246.2,,,1183994212.66,184322645.27,1161489423.45,5650260010.6,1032846978.62,,82248023.05,72716795.41,1564666.88,,,156529485.34,28000000.0,146952575.16,,989292319.99,1164244895.15,-1007715409.81,,,,,520197705.83,800000000.0,2801000000.0,4121197705.83,1573776407.12,493871968.03,25536000.0,2803159187.73,4870807562.88,-749609857.05,886071.3,-723592216.94,,,,,10029245589.28,9305653372.34,定期报告,未审计,20241030,CNY,合并期末,2023-10-27T18:47:03
20230630,,,,1363644133.68,,,,2575454958.86,,,,,,,,,,499466114.61,4438565207.15,,,237854133.09,,,194779784.32,,,,170335133.91,,,1402417833.37,,,695445896.73,105083062.03,707482665.29,3513398508.74,925166698.41,,79700029.02,8732156.54,1463747.24,,,89895932.8,28000000.0,81746968.14,,,109746968.14,-19851035.34,,,,,494300481.38,,2127220000.0,2621520481.38,1435638401.46,173086723.01,,1797097246.55,3405822371.02,-784301889.64,985953.68,121999727.11,10151245316.39,10029245589.28,,,10029245589.28,10151245316.39,定期报告,未审计,20240824,CNY,合并期末,2023-08-24T22:32:02
20230331,,1555283809.76,,619301978.8,,,,,,,681579395.95,,,,,,,277433628.05,3133598812.56,,,151924766.65,,,206186269.5,904235639.76,,,,,,,,,274637574.34,51518364.57,230965810.3,1819468425.12,1314130387.44,,41363095.93,737418.02,59828.79,,12074.87,42172417.61,28000000.0,31940841.45,,,59940841.45,-17768423.84,,,,,99958099.24,,1079990000.0,1179948099.24,1100501651.46,155478229.68,20015497.76,642248073.85,1898227954.99,-718279855.75,-2438.41,578079669.44,,,,,10029245589.28,10607325258.72,定期报告,未审计,20240427,CNY,合并期末,2023-04-28T16:27:12
