报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,123504767.42,,,,,,,,,,,,1100075.18,124604842.6,109123945.69,,,,,,6200748.27,10107198.31,2327200.64,127759092.91,-3154250.31,,590000000.0,2059150.98,,,,,,592059150.98,925942.07,590000000.0,,,,,590925942.07,1133208.91,,,,,,,0.0,,,,-131540.85,-131540.85,131540.85,,-1889500.55,1102860662.01,,,,,1100971161.46,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T18:18:09
20251231,,657327061.38,,,,,,,,,,,,6305044.76,663632106.14,506197360.13,,,,,,29444549.47,38952435.29,5900441.45,580494786.34,83137319.8,,2710000000.0,8582426.48,,,,,,2718582426.48,2953806.56,2710000000.0,,,,,2712953806.56,5628619.92,,,,,,,0.0,,120000000.0,120000000.0,1179315.0,121179315.0,-121179315.0,,-32413375.28,1135274037.29,1102860662.01,1135274037.29,,,1102860662.01,定期报告,是,20260415,CNY,合并期末,2026-04-14T19:42:03
20250930,,512754352.85,,,,,,,,,,,391749.54,10381376.16,523527478.55,401290959.35,,,,,,20003019.22,32394120.85,5305554.48,458993653.9,64533824.65,,2220000000.0,5942698.58,,,,,,2225942698.58,1934386.96,2220000000.0,,,,,2221934386.96,4008311.62,,,,,,,0.0,,,,589657.5,589657.5,-589657.5,,67952478.77,1135274037.29,,,,,1203226516.06,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:12:24
20250630,,318690837.05,,,,,,,,,,,391749.54,7505044.05,326587630.64,252509542.9,,,,,,12862847.16,31640194.53,3699613.81,300712198.4,25875432.24,,1600000000.0,4125481.96,,,,,,1604125481.96,1757130.45,1600000000.0,,,,,1601757130.45,2368351.51,,,,,,,0.0,,,,589657.5,589657.5,-589657.5,,27654126.25,1135274037.29,1162928163.54,1135274037.29,,,1162928163.54,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:28:08
20250331,,161907703.05,,,,,,,,,,,0.0,1540445.32,163448148.37,134581886.18,,,,,,7474360.06,17449785.07,1462484.31,160968515.62,2479632.75,,810000000.0,1978330.59,,,,,,811978330.59,119102.51,810000000.0,,,,,810119102.51,1859228.08,,,,,,,0.0,,,,0.0,0.0,0.0,,4338860.83,1135274037.29,,,,,1139612898.12,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T17:54:07
20241231,,682596037.57,,,,,,,,,,,244639.2,8049780.04,690890456.81,532098417.99,,,,,,31996700.19,34614005.09,4364246.73,603073370.0,87817086.81,,2390000000.0,9854759.36,,,,,,2399854759.36,13596900.06,2390000000.0,,,,,2403596900.06,-3742140.7,,,,,,,0.0,,,,650719.81,650719.81,-650719.81,,83424226.3,1051849810.99,1135274037.29,1051849810.99,,,1135274037.29,定期报告,是,20260415,CNY,合并期末,2025-04-11T19:54:04
20240930,,505627731.55,,,,,,,,,,,250798.97,10162526.03,516041056.55,403402794.27,,,,,,22269229.83,28020324.18,4239603.67,457931951.95,58109104.6,,2030000000.0,,,,7652704.57,,,2037652704.57,4509570.81,2030000000.0,,,,,2034509570.81,3143133.76,,,,,,,0.0,,,,466922.23,466922.23,-466922.23,,60785316.13,1051849810.99,,,,,1112635127.12,定期报告,未审计,20251029,CNY,合并期末,2024-10-24T17:25:09
20240630,,303440433.64,,,,,,,,,,,11822.39,9003907.91,312456163.94,255146028.92,,,,,,14265986.33,18173148.34,4086158.23,291671321.82,20784842.12,,1170000000.0,,,,5295429.13,,,1175295429.13,3458136.0,1170000000.0,,,,,1173458136.0,1837293.13,,,,,,,0.0,,,,312413.42,312413.42,-312413.42,,22309721.83,1051849810.99,1074159532.82,1051849810.99,,,1074159532.82,定期报告,未审计,20250829,CNY,合并期末,2024-08-27T17:30:05
20240331,,112707622.54,,,,,,,,,,,11822.39,3921430.92,116640875.85,117241047.75,,,,,,8361556.78,10858959.59,1706210.77,138167774.89,-21526899.04,,200000000.0,,,,517446.37,,,200517446.37,1900500.0,600000000.0,,,,,601900500.0,-401383053.63,,,,,,,0.0,,0.0,0.0,156206.71,156206.71,-156206.71,,-423066159.38,1051849810.99,,,,,628783651.61,定期报告,未审计,20250430,CNY,合并期末,2024-04-25T18:35:10
20231231,,546398593.27,,,,,,,,,,,76606559.34,16443450.42,639448603.03,404863139.36,,,,,,32237550.13,30008103.42,10034103.73,477142896.64,162305706.39,,1795000000.0,,,,5729658.49,,,1800729658.49,4978176.28,1957198138.78,,,,,1962176315.06,-161446656.57,,,,,,,0.0,,38000000.0,38000000.0,656820.98,38656820.98,-38656820.98,,-37797771.16,1089647582.15,1051849810.99,1089647582.15,,,1051849810.99,定期报告,是,20250412,CNY,合并期末,2024-04-11T21:10:03
