报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,1034948413.02,428404559.84,261144424.77,92236379.11,76108850.77,,,,223781867.79,259297812.59,35515944.8,122797841.28,3016530.35,,,255082877.55,457202.92,1699535.72,72851.81,2651676.11,719973088.6,4386515.21,717404379.75,,-3188603.28,,,1370796.92,314975324.42,69966.73,,880358.3,,314164932.85,63027040.37,251137892.48,251137892.48,,250978078.46,159814.02,,,-2590939.97,-2590939.97,-585985.49,,-54040.94,-531944.55,,-2004954.48,-2028285.88,,-1334388.6,,1357720.0,,,,,,,248546952.51,248387138.49,159814.02,0.037,0.037,定期报告,未审计,20241030,CNY,合并期末,2023-10-27T15:48:03
20230630,748518659.9,280876055.37,169729692.9,60506189.51,51036924.23,,,,157200101.03,182163879.41,24963778.38,30174374.06,2870023.04,,,276453947.58,553197.47,660550.46,62244.39,2538189.54,480774616.6,3569743.18,476854563.69,,-603144.62,,,953454.35,267744043.3,43989.23,,3782422.54,,264005609.99,53984929.01,210020680.98,210020680.98,,209833183.13,187497.85,-1420939675.64,,-1304195.13,-1304195.13,-449904.62,,-54011.4,-395893.22,,-854290.51,-1128808.54,,274518.03,,,,,,,,,208716485.85,208528988.0,187497.85,0.031,0.031,定期报告,未审计,20240830,CNY,合并期末,2023-08-28T15:43:03
20230331,466321999.88,143473402.77,84350621.41,39299397.1,18448583.8,,,,60099001.64,71841990.6,11742988.96,144728671.31,4056032.67,226947.92,,115332472.67,-211747.74,330275.19,39705.24,2530218.8,267027913.65,1746485.9,265560148.63,,-728285.15,,,449564.27,199294086.23,1947.84,,3302164.81,,195993869.26,46880391.04,149113478.22,149113478.22,,148925156.82,188321.4,,,511557.95,511557.95,431662.63,,53997.82,377664.81,,79895.32,-82356.73,,162252.05,,,,,,,,,149625036.17,149436714.77,188321.4,0.022,0.022,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T23:03:02
20221231,1172256510.73,639095552.46,386268380.83,115617644.78,147121752.88,,,,238487289.57,321122691.82,82635402.25,393272760.98,-26184741.62,7989161.83,,-105384530.46,1262478.65,1123937.38,61825.2,4337196.95,1670484569.87,9373645.12,1012519766.5,,611393297.35,35182015.22,,2015845.68,-498228059.14,442130.2,,17241430.64,,-515027359.58,-51744089.7,-463283269.88,-463283269.88,,-459116420.5,-4166849.38,-930989097.98,,-21666355.47,-21666355.47,-11105559.74,,-6373063.32,-4732496.42,,-10560795.73,-3835579.08,,-8345216.65,,1620000.0,,,,,,,-484949625.35,-480782775.97,-4166849.38,-0.067,-0.067,定期报告,是,20240427,CNY,合并期末,2024-04-26T23:03:02
20220930,1001108532.25,452793112.62,295704320.19,69070930.96,93056975.55,,,,172767183.19,243447386.97,70680203.78,213460793.53,-1372958.13,,,155805110.61,1540992.71,793662.17,18773.18,3928904.24,1076694779.56,5700324.19,755338479.68,,314276960.11,,,1379015.58,-75586247.31,402793.74,,402817.32,,-75586270.89,-7481530.83,-68104740.06,-68104740.06,,-63675395.93,-4429344.13,,,-17113078.75,-17113078.75,-7960302.81,,-5862504.42,-2097798.39,,-9152775.94,-2911890.59,,-6240885.35,,,,,,,,,-85217818.81,-80788474.68,-4429344.13,-0.009,-0.009,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T15:43:09
20220630,739873739.76,294893423.55,199326102.48,39145738.68,62196554.33,,,,112082600.79,165326796.21,53244195.42,76320295.91,10198759.26,,,251493931.65,708516.14,619350.23,1054.94,3754566.55,821405725.69,4011740.62,501095438.51,,315337373.55,,,961173.01,-81531985.93,389979.73,,-216355.18,,-80925651.02,-4858553.99,-76067097.03,-76067097.03,,-77816467.22,1749370.19,-930088617.9,,-10003902.18,-10003902.18,-4584825.95,,-3571922.53,-1012903.42,,-5419076.23,-2319560.44,,-3099515.79,,,,,,,,,-86070999.21,-87820369.4,1749370.19,-0.011,-0.011,定期报告,未审计,20230829,CNY,合并期末,2022-08-29T17:23:03
20220331,246971226.47,125898552.01,105277859.89,7999915.09,14182142.65,,,,51627879.1,82790773.61,31162894.51,103068083.56,-5653524.88,,,-36680646.66,-64788.9,298333.48,39.06,2823774.82,236052970.18,815326.3,236959784.61,,-2140341.8,,,418201.07,10918256.29,377261.22,,-33441.53,,11328959.04,5581248.94,5747710.1,5747710.1,,9288376.18,-3540666.08,,,-6293370.07,-6293370.07,-2337289.97,,-1016858.43,-1320431.54,,-3956080.1,,,-3956080.1,,,,,,,,,-545659.97,2995006.11,-3540666.08,0.001,0.001,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T17:13:03
20211231,1630374413.67,802171314.2,510600677.59,184450288.31,116948454.18,,,,164275183.57,365244513.25,200969329.68,521362159.62,-24593339.84,12422048.33,,139029416.88,-327683.48,665053.46,135983.69,3062985.73,1438040251.29,12560759.24,1150627240.78,,273430998.56,,,1421252.71,192334162.38,303657.13,,2243380.3,,190394439.21,56588908.88,133805530.33,133805530.33,,121313712.26,12491818.07,-1049560403.55,,-12617397.69,-12617397.69,-6498877.65,,-4080125.02,-2418752.63,,-6118520.04,-9580813.39,,38552638.54,,-35090345.19,,,,,,,121188132.64,108696314.57,12491818.07,0.018,0.018,定期报告,是,20230428,CNY,合并期末,2023-04-27T16:03:03
20210930,1276733935.43,576652050.02,373910179.74,137613887.54,69562567.37,,,,109719898.16,126743072.08,17023173.92,686512292.27,-3226393.93,,,-99856618.01,-90601.15,1128440.38,105576.64,2562897.12,830150991.34,8580526.03,835202284.18,,-13789424.31,,,157605.44,446582944.09,129828.03,,1258815.43,,445453956.69,102576714.2,342877242.49,342877242.49,,340369856.88,2507385.61,,,-14995060.56,-14995060.56,-4370946.89,,-4241803.73,-129143.16,,-10624113.67,,,-10624113.67,,,,,,,,,327882181.93,325374796.32,2507385.61,0.05,0.05,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T15:48:03
20210630,671859021.48,331150745.39,217941220.73,87195571.48,29327593.33,,,,65619469.61,176061034.28,110441564.67,356419210.35,-1981355.52,,,-83853134.27,-140120.8,96330.28,26496.45,2540024.47,497037876.87,4263285.66,506490568.5,,-13789424.31,,,73447.02,174821144.61,40578.02,,1227779.33,,173633943.3,34466042.68,139167900.62,139167900.62,,137585417.88,1582482.74,-1049528807.77,,-14485038.76,-14485038.76,-4865643.1,,-4241803.73,-623839.37,,-9619395.66,,,-9619395.66,,,,,,,,,124682861.86,123100379.12,1582482.74,0.02,0.02,定期报告,未审计,20220830,CNY,合并期末,2021-08-27T15:48:03
20210331,127279306.18,139022475.93,112955452.13,9487471.27,14560586.42,,,,21998627.94,87003686.13,65005058.19,195696969.46,-9986056.78,,,-231551884.71,93971.24,,12060.55,2007085.77,213275871.49,1600826.46,226549744.91,,-14874699.88,,,,-85996565.31,37500.3,,-94105489.23,,8146424.22,4674894.73,3471529.49,3471529.49,,4674571.84,-1203042.35,,,1357480.96,1357480.96,-552770.73,,,-552770.73,,1910251.69,3722987.15,,-1812735.46,,,,,,,,,4829010.45,6032052.8,-1203042.35,0.001,0.001,定期报告,未审计,20220429,CNY,合并期末,2021-04-29T15:48:02
20201231,1171581594.14,838910080.89,495544477.66,203416837.16,131848840.59,,,,21758637.86,472170341.88,450411704.02,588914203.88,-45148722.01,,,-281147956.51,-956679.74,,-15620.91,4118928.67,1857509922.69,14129227.3,1077000796.51,,766379898.88,,,,-685928328.55,26929142.38,,412329758.49,,-1071328944.66,-315573259.95,-755755684.71,-755755684.71,,-760549605.63,4793920.92,-279897387.24,,19629227.97,19629227.97,1390482.0,,,1390482.0,,18238745.97,1467935.38,,16770810.59,,,,,,,,,-736126456.74,-740920377.66,4793920.92,-0.112,-0.112,定期报告,是,20220429,CNY,合并期末,2021-04-29T15:48:02
20200930,798365671.02,618279824.08,366666093.91,141005847.64,102301488.03,,,,-9830527.99,362184711.07,372015239.06,545181465.41,13148644.76,,,-358998990.5,-349960.58,,48805.49,4035055.11,785067650.88,11280474.97,763501572.08,,10285603.83,,,,13298020.14,26858366.31,,5402393.66,,34753992.79,-60999491.96,95753484.75,95753484.75,,99173430.39,-3419945.64,,,20111741.37,20111741.37,673814.5,,,673814.5,,19437926.87,-5882438.38,,25320365.25,,,,,,,,,115865226.12,119285171.76,-3419945.64,0.015,0.015,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T15:58:03
20200630,495105234.78,400345015.16,221271743.06,80793278.32,90170942.68,,,,-19328051.89,255122758.75,274450810.64,342217032.2,15071548.83,,,-231017557.52,219551.42,,26331.44,2642913.97,510966718.09,8050863.48,496847374.07,,6068480.54,,,,-15861483.31,6536694.98,,5096341.68,,-14421130.01,-53723441.79,39302311.78,39302311.78,,52928602.76,-13626290.98,-279897387.24,,13847394.22,13847394.22,-670891.11,,,-670891.11,,14518285.33,-4350660.34,,18868945.67,,,,,,,,,53149706.0,66775996.98,-13626290.98,0.008,0.008,定期报告,未审计,20210828,CNY,合并期末,2020-08-28T17:08:02
20200331,328552550.47,184633746.03,121384445.01,37886621.52,21368808.35,,,,-7671599.84,138624783.1,146296382.94,311579729.56,-1349462.0,,,-161437850.17,234956.55,,9728.5,1203839.84,269313241.26,3832863.43,265513638.01,,-33260.18,,,,59239309.21,9559.12,,5053775.95,,54195092.38,-34546247.15,88741339.53,88741339.53,,98347046.06,-9605706.53,,,-4209282.23,-4209282.23,-1210353.05,,,-1210353.05,,-2998929.18,-6202320.88,,3203391.7,,,,,,,,,84532057.3,94137763.83,-9605706.53,0.014,0.014,定期报告,未审计,20210430,CNY,合并期末,2020-04-29T20:58:02
20191231,1776981330.69,601679980.18,329792035.1,107575592.27,148195537.88,,,,-229204153.08,657295154.49,886499307.57,686916099.52,15934014.96,,,706295222.98,245702.35,,2069.01,11046409.73,1194016803.2,14080627.14,1180343163.5,,-406987.44,,,,582964527.49,59920809.11,,14763743.61,,628121592.99,154304212.65,473817380.34,473817380.34,,462904411.69,10912968.65,-734821943.7,,-14198698.72,-14198698.72,2076187.33,,,2076187.33,,-16274886.05,-11175185.64,,-39374782.54,,34275082.13,,,,,,,459618681.62,448705712.97,10912968.65,0.068,0.068,定期报告,是,20210430,CNY,合并期末,2020-04-29T20:58:02
20190930,1406067282.72,430594442.84,253100480.59,56237553.49,100580164.69,,,,-256445178.67,449789502.02,706234680.69,595242945.97,5868456.5,,,627174859.5,435279.73,,5147.14,9059786.21,821737838.34,9647692.99,859098144.92,,-47007999.57,,,,584329444.38,3286353.27,,1174865.89,,586440931.76,154177181.56,432263750.2,432263750.2,,400668456.67,31595293.53,,,-39476086.41,-39476086.41,1405896.74,,,1405896.74,,-40881983.15,-11844108.1,,-49943521.89,,20905646.84,,,,,,,392787663.79,361192370.26,31595293.53,0.059,0.059,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T15:58:11
20190630,1070774194.44,293649768.93,175299968.32,36489659.36,62169086.06,,,,-200501014.24,292388989.42,492890003.66,410614083.88,5267422.31,,,560002330.31,28407.1,,2860.51,6977757.95,565221813.44,6640892.55,590230515.83,,-31649594.94,,,,505552381.0,3273376.91,,86710.29,,508739047.62,145572602.67,363166444.95,363166444.95,,357923291.7,5243153.25,-751360636.74,,-23944746.39,-23944746.39,1856221.22,,,1856221.22,,-25800967.61,-3062159.47,,-43635735.42,,20896927.28,,,,,,,339221698.56,333978545.31,5243153.25,0.053,0.053,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T15:58:11
20190331,709451469.28,153746067.78,84099185.35,13983060.85,35531832.56,,,,-110029567.51,163295964.46,273325531.97,219212117.33,253033.23,,,445232254.76,-267406.63,,5540.7,1552462.85,231412970.22,3385139.01,297608305.91,-69580474.7,-69580474.7,,,,478038499.06,3242187.3,,74146.67,,481206539.69,128700950.38,352505589.31,352505589.31,,354763910.79,-2258321.48,,,28422292.96,28422292.96,15785426.17,,,15785426.17,,12636866.79,12636866.79,,,,,,,,,,,380927882.27,383186203.75,-2258321.48,0.052,0.052,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T15:58:11
20181231,392515663.16,620915992.83,298226208.71,160148040.11,152808649.17,,,,-169078431.43,1049052728.45,1218131159.88,393687096.13,10795644.38,,,-461130327.13,-1051909.56,,19763.82,9153478.5,2079561144.18,15554147.75,1126197403.95,937809592.48,,,,,-1687045481.02,8333200.16,,-8130278.21,,-1670582002.65,-345125417.85,-1325456584.8,-1325456584.8,,-1322256826.72,-3199758.08,1167227491.37,,-50997797.51,-49599571.52,,,,,,-49599571.52,-9832689.12,-39779950.72,,,,,,,13068.32,,-1398225.99,-1376454382.31,-1371856398.24,-4597984.07,-0.194,-0.194,定期报告,是,20200430,CNY,合并期末,2020-03-13T15:58:11
20180930,652260058.73,459040255.05,234080848.22,95956671.18,121989572.25,,,,-77132494.52,869121858.8,946254353.32,620164991.83,9270223.45,,,-356242293.88,-1016044.27,,11097.02,7434547.5,787142491.99,11279470.34,800111503.53,-24248481.88,,,,,-134882433.26,1138800.46,,11615353.18,,-145358985.98,29995429.85,-175354415.83,-175354415.83,,-177068544.47,1714128.64,,,-245051408.0,-231072526.51,,,,,,-231072526.51,,-231054492.55,,,,,,,-18033.96,,-13978881.49,-420405823.83,-408141070.98,-12264752.85,-0.026,-0.026,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T15:58:11
20180630,493225942.72,323020145.08,166156080.36,58771443.54,94659149.99,,,,-73766837.14,600610158.27,674376995.41,439337990.72,5859850.73,,,-196387068.46,-1556386.45,,7474.85,2570624.12,526074187.5,7970656.69,534702213.71,-16598682.9,,,,,-32848244.78,71050.79,,60029057.56,,-92806251.55,12073192.7,-104879444.25,-104879444.25,,-105380467.46,501023.21,1167227491.37,,-13858321.43,-3533099.85,,,,,,-3533099.85,,-3515065.89,,,,,,,-18033.96,,-10325221.58,-118737765.68,-108913567.31,-9824198.37,-0.015,-0.015,定期报告,未审计,20190817,CNY,合并期末,2020-03-13T15:58:11
20180331,339248840.47,155310989.6,85702844.09,14274360.77,54549380.04,,,,-26206269.47,295416609.38,321622878.85,129186803.17,-5929832.4,,,82457691.19,-2215112.34,,6162.65,708575.67,293802304.8,2804546.62,288163237.71,2834520.47,,,,,45446535.67,8679.58,,39700832.33,,5754382.92,-142706.89,5897089.81,5897089.81,,5252537.61,644552.2,,,58682116.38,62920978.63,,,,,,62920978.63,,62939012.59,,,,,,,-18033.96,,-4238862.25,64579206.19,68173516.24,-3594310.05,0.001,0.001,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T15:58:11
20171231,1306804757.58,707753341.9,290149401.08,126948427.22,286307557.95,,,,184447801.8,1409316390.45,1224868588.65,550381276.44,1787776.63,,,-144237129.67,-4404961.25,2936107.43,19189.39,9909131.54,1081946275.48,13088119.2,1081941911.03,-13083754.75,,,,,224858482.1,1963514.44,,21489810.82,,205332185.72,79466191.87,125865993.85,125865993.85,,116278799.56,9587194.29,1302072365.83,,-16084170.17,1150482.73,,,,,,1150482.73,,1163551.05,,,,,,,-13068.32,,-17234652.9,109781823.68,117429282.29,-7647458.61,0.017,0.017,定期报告,是,20190427,CNY,合并期末,2020-03-13T15:58:11
20170930,886551492.24,445275284.27,221845965.97,86424001.34,134001172.95,,,,180145482.02,,,323754010.27,1918381.81,,,-62227887.07,-3331504.68,2936107.43,,,749894815.82,7461887.3,753634265.85,-11201337.33,,,,,136656676.42,9755024.56,,2585579.56,,143826121.42,45943949.6,97882171.82,97882171.82,,86982648.37,10899523.45,,,-5664529.85,7999476.69,,,,,,7999476.69,,7999476.69,,,,,,,,,-13664006.54,92217641.97,94982125.06,-2764483.09,0.013,0.013,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T15:58:11
20170630,373544122.97,269080010.38,135838628.6,41685889.01,88843766.0,,,,146219652.43,737774721.38,591555068.95,174745653.85,417932.16,,,-217425530.45,-1802736.56,2727073.32,,,457633391.81,4275465.49,464674711.94,-11316785.62,,,,,-84089268.84,5731319.86,,1017387.39,,-79375336.37,33230076.24,-112605412.61,-112605412.61,,-123199035.32,10593622.71,1302072365.83,,-21177596.78,-7340300.63,,,,,,-7340300.63,,-7340300.63,,,,,,,,,-13837296.15,-133783009.39,-130539335.95,-3243673.44,-0.018,-0.018,定期报告,未审计,20180830,CNY,合并期末,2020-03-13T15:58:11
20170331,159281189.82,138934458.28,72049447.72,21305071.64,41701031.44,,,,110043471.14,,,53261167.56,-45253.85,,,-143951955.37,-393403.02,1387451.23,,,233820680.45,1336193.47,241055506.61,-8571019.63,,,,,-74539490.63,1998649.07,,967747.33,,-73508588.89,23261643.75,-96770232.64,-96770232.64,,-94658809.06,-2111423.58,,,10349699.03,12219804.41,,,,,,12219804.41,,12219804.41,,,,,,,,,-1870105.38,-86420533.61,-82439004.65,-3981528.96,-0.014,-0.014,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T15:58:11
20161231,1803972311.9,901642401.25,371241411.74,199000301.18,277632750.33,,,,338821200.12,1287252558.3,948431358.18,609331668.82,199892.13,,,-50448994.78,4120234.61,505801.88,,,1045482687.16,47804495.18,1012730041.01,-15051849.03,,,,,758489624.74,5835180.39,,1442564.52,,762882240.61,96750386.21,666131854.4,666131854.4,,667720967.04,-1589112.64,1143461768.74,,-134612961.7,-148040343.89,,,,,,-148040343.89,,-148040343.89,,,,,,,,,13427382.19,531518892.7,519680623.15,11838269.55,0.1,0.1,定期报告,是,20180324,CNY,合并期末,2020-03-13T15:58:11
20160930,1020102667.95,498485107.93,289405488.51,121801237.2,78937458.75,,,,284370851.86,,,269535594.57,-76971.81,,,-33905346.96,1578425.96,38034.59,,,707820777.14,40694059.42,683942837.92,-16816120.2,,,,,312281890.81,1893779.79,,496715.11,,313678955.49,29778754.86,283900200.63,,,288558742.22,-4658541.59,,,68699219.99,49591166.51,,,,,,49591166.51,,49591166.51,,,,,,,,,19108053.48,352599420.62,338149908.73,14449511.89,0.043,0.043,定期报告,未审计,20171027,CNY,合并期末,2020-03-13T15:58:11
20160630,593975276.08,334578845.59,199981298.13,84560189.89,45546714.59,,,,162457393.02,640096538.52,477639145.5,100485457.81,-41809.76,,,-4763256.72,1178801.79,38034.59,,,440937709.98,36609732.07,420971030.02,-16643052.11,,,,,153037566.1,1523294.94,,38414.14,,154522446.9,10720272.23,143802174.67,,,146303200.09,-2501025.42,1143461768.74,,-6853993.15,-28003499.87,,,,,,-28003499.87,,-28003499.87,,,,,,,,,21149506.72,136948181.52,118299700.22,18648481.3,0.033,0.033,定期报告,是,20170826,CNY,合并期末,2020-03-13T15:58:11
