报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,294818000.0,29417070000.0,,,,2310007000.0,,3528237000.0,,,12208001000.0,,,,,,,,,,,,,,,,,,1154954000.0,48913087000.0,26005657000.0,976111000.0,,,2271014000.0,,,,,,,,,5186374000.0,,,1741557000.0,,,,,,,,,4240473000.0,867646000.0,892367000.0,42181199000.0,6731888000.0,,55824369000.0,730672000.0,,,44949000.0,,,,,56599990000.0,60650887000.0,,,,,339923000.0,,,60990810000.0,-4390820000.0,,3100000.0,,,17073383000.0,,,,17076483000.0,17373724000.0,982049000.0,,,,18431699000.0,-1355216000.0,-33688000.0,952164000.0,,,,,11537172000.0,12489336000.0,定期报告,未审计,20241025,CNY,合并期末,2023-10-26T17:55:03
20230630,,,,27950354000.0,,,,2273326000.0,,,,,7682662000.0,,,,,,,,,,,,,,,,,,1058210000.0,38964552000.0,21663009000.0,1419106000.0,,,2747728000.0,405893000.0,,,,5099685000.0,,,,3622883000.0,,,1265954000.0,,,,,,,,,127766000.0,675153000.0,833997000.0,37861174000.0,1103378000.0,,38505661000.0,502851000.0,,,104507000.0,,,,,39113019000.0,42791001000.0,,,,,233125000.0,,,43024126000.0,-3911107000.0,,,,,12808339000.0,,,,12808339000.0,10425535000.0,870075000.0,,,,11340127000.0,1468212000.0,11411000.0,-1328106000.0,10209066000.0,11537172000.0,,,11537172000.0,10209066000.0,定期报告,未审计,20240821,CNY,合并期末,2023-08-24T22:30:04
20230331,,,67068000.0,29196419000.0,,,,261758000.0,15710000.0,4117546000.0,,,4311427000.0,,,,,,,,,,,,,,,,,,37481000.0,38007409000.0,11603349000.0,2981454000.0,,,,,,,,,,,,2749301000.0,,,554388000.0,,,,,,,,,5965876000.0,300824000.0,740214000.0,24895406000.0,13112003000.0,,14121196000.0,200478000.0,,,6710000.0,,,,,14328384000.0,24326348000.0,,,,,56368000.0,,,24382716000.0,-10054332000.0,,,,,3272001000.0,,,,3272001000.0,7313631000.0,89789000.0,,,,7430967000.0,-4158966000.0,31296000.0,-1069999000.0,,,,,11537172000.0,10467173000.0,定期报告,未审计,20240430,CNY,合并期末,2023-04-20T16:50:04
20221231,,,937446000.0,28623601000.0,,,58584000.0,3845887000.0,1408531000.0,1772671000.0,,1506506000.0,13606675000.0,,,,,,,,,,,,,,,,,,173327000.0,51933228000.0,30965160000.0,,,,,,,,,,,,,4476694000.0,,,2122270000.0,,,,,,,,,,1006872000.0,208648000.0,38779644000.0,13153584000.0,,43478229000.0,915691000.0,,,115705000.0,,,,48086000.0,44557711000.0,56136524000.0,,,,,571370000.0,,,56707894000.0,-12150183000.0,,,,,30438112000.0,,,,30438112000.0,29981020000.0,935613000.0,,,4527000.0,31028278000.0,-590166000.0,100340000.0,513575000.0,11537172000.0,11023597000.0,,,11023597000.0,11537172000.0,定期报告,是,20240322,CNY,合并期末,2023-03-23T19:55:03
20220930,,,1005658000.0,23716107000.0,,,,4384584000.0,,1663333000.0,,,11458125000.0,,,,,,,,,,,,,,,,,,1334858000.0,43562665000.0,24666812000.0,584758000.0,,,1726421000.0,,,,,,,,,4527608000.0,,,1619898000.0,,,,,,,,,5129035000.0,896912000.0,1022688000.0,40174132000.0,3388533000.0,,35642666000.0,590283000.0,,,12427000.0,,,,,36245376000.0,40497134000.0,,,,,351604000.0,,,40848738000.0,-4603362000.0,,1598000.0,,,26739878000.0,,,,26741476000.0,25184230000.0,842037000.0,,,,26102652000.0,638824000.0,59363000.0,-516642000.0,,,,,11023597000.0,10506955000.0,定期报告,未审计,20231027,CNY,合并期末,2022-10-27T16:30:03
20220630,,,932093000.0,23750811000.0,,,,3664837000.0,,182266000.0,,435562000.0,7737053000.0,,,,,,,,,,,,,,,,,,169991000.0,36872613000.0,22677295000.0,620257000.0,,,1556486000.0,,,,,,,,,3478580000.0,,,1201794000.0,,,,,,,,,,581064000.0,597660000.0,30713136000.0,6159477000.0,,27261021000.0,370014000.0,,,11181000.0,,,,,27642216000.0,32094543000.0,,,,,271126000.0,,,32365669000.0,-4723453000.0,,1371000.0,,,14550181000.0,,,,14551552000.0,16507360000.0,773664000.0,,,2544000.0,17334032000.0,-2782480000.0,54428000.0,-1292028000.0,9731569000.0,11023597000.0,,,11023597000.0,9731569000.0,定期报告,未审计,20230825,CNY,合并期末,2022-08-15T16:25:04
20220331,,,233621000.0,19403948000.0,,,,1516481000.0,,180701000.0,,,4088874000.0,,,,,,,,,,,,,,,,,,13463000.0,25437088000.0,10318759000.0,1494529000.0,,,200136000.0,,,,,,,,,2664725000.0,,,738067000.0,,,,,,,,,695440000.0,168565000.0,455684000.0,16735905000.0,8701183000.0,,11035560000.0,185803000.0,,,116185000.0,,,,,11337548000.0,21342470000.0,,,,,150806000.0,,,21493276000.0,-10155728000.0,,,,,7027640000.0,,,,7027640000.0,6844517000.0,98001000.0,,,,6973963000.0,53677000.0,-12662000.0,-1413530000.0,,,,,11023597000.0,9610067000.0,定期报告,未审计,20230421,CNY,合并期末,2022-04-22T18:40:04
20211231,,,863525000.0,26411287000.0,,,10061000.0,1297789000.0,,,,,12839010000.0,,,,,,,,,,,,,,,,,,75972000.0,41497644000.0,31076448000.0,,,,1771295000.0,,,,,11967000.0,,,,4330110000.0,,,1968556000.0,,,,,,,,,2824334000.0,794663000.0,407842000.0,43185215000.0,-1687571000.0,,45983120000.0,419926000.0,,,125704000.0,,,,,46528750000.0,44573668000.0,,,,,398890000.0,,,44972558000.0,1556192000.0,,67146000.0,,,33017518000.0,,,,33084664000.0,28006095000.0,917342000.0,,,2732000.0,29017608000.0,4067056000.0,-41962000.0,3893715000.0,11023597000.0,7129882000.0,,,7129882000.0,11023597000.0,定期报告,是,20230324,CNY,合并期末,2022-03-30T16:55:04
20210930,,,628314000.0,22779691000.0,,,,1089004000.0,,,,,9519445000.0,,,,,,,,,,,,,,,,,,79824000.0,34096278000.0,30472852000.0,432262000.0,,,903021000.0,,,,,1097426000.0,,,,3445935000.0,,,1542876000.0,,,,,,,,,1304269000.0,590424000.0,956581000.0,40745646000.0,-6649368000.0,,39494449000.0,463138000.0,,,13279000.0,,,,66684000.0,40037550000.0,41551618000.0,,,,,159188000.0,,,41710806000.0,-1673256000.0,,,,,25800000000.0,,,,25800000000.0,18587350000.0,791402000.0,,,57163000.0,19481293000.0,6318707000.0,-12862000.0,-2016779000.0,,,,,7129882000.0,5113103000.0,定期报告,未审计,20221028,CNY,合并期末,2021-10-20T16:35:04
20210630,,,,22721761000.0,,,,1004310000.0,20028000.0,,,1442368000.0,6295380000.0,,,,,,,,,,,,,,,,,,47238000.0,31531085000.0,19548342000.0,1038655000.0,,,,378242000.0,,,,1149967000.0,,,,2601592000.0,,,1143136000.0,,,,,,,,,,480372000.0,2175653000.0,28515959000.0,3015126000.0,,29065638000.0,277846000.0,,,27211000.0,,,,,29370695000.0,30892853000.0,,,,,99363000.0,,,30992216000.0,-1621521000.0,,,,,13660000000.0,,,,13660000000.0,13932075000.0,690953000.0,,,2732000.0,14625760000.0,-965760000.0,-17891000.0,409954000.0,7539836000.0,7129882000.0,,,7129882000.0,7539836000.0,定期报告,未审计,20220816,CNY,合并期末,2021-08-16T19:25:04
20210331,,,,19795932000.0,,,,2387551000.0,,,,,3019589000.0,,,,,,,,,,,,,,,,,,36816000.0,25239888000.0,7735173000.0,1229387000.0,,,68411000.0,1254623000.0,,,,316619000.0,,,,1663279000.0,,,711575000.0,,,,,,,,,1766175000.0,293981000.0,1544074000.0,16583297000.0,8656591000.0,,15598792000.0,196651000.0,,,154000.0,,,,,15795597000.0,20805499000.0,,,,,41228000.0,,,20846727000.0,-5051130000.0,,,,,5350000000.0,,,,5350000000.0,7541780000.0,58880000.0,,,31142000.0,7631802000.0,-2281802000.0,24467000.0,1348126000.0,,,,,7129882000.0,8478008000.0,定期报告,未审计,20220423,CNY,合并期末,2021-04-29T17:50:04
20201231,,,3352971000.0,22888060000.0,,,2235790000.0,15832000.0,362632000.0,,,,11223264000.0,,,,,,,,,,,,,,,,,,144352000.0,40222901000.0,22281544000.0,,,,,,,,,2740065000.0,,,,4300227000.0,,,1540471000.0,,,,,,,,,3477482000.0,847513000.0,915156000.0,36102458000.0,4120443000.0,,43668247000.0,308102000.0,,,17243000.0,,,,,43993592000.0,45675528000.0,,,,,457279000.0,,,46132807000.0,-2139215000.0,,52450000.0,,,32767108000.0,,,,32819558000.0,34175982000.0,879458000.0,,,,35055440000.0,-2235882000.0,-58008000.0,-312662000.0,7129882000.0,7442544000.0,,,7442544000.0,7129882000.0,定期报告,是,20220331,CNY,合并期末,2021-03-30T16:45:04
20200930,,,1714258000.0,20404343000.0,,,2012090000.0,,283685000.0,,,,8150264000.0,,,,,,,,,,,,,,,,,,100855000.0,32665495000.0,21201018000.0,,,,,,,,647573000.0,2249685000.0,,,,3085126000.0,,,1314081000.0,,,,,,,,,2936343000.0,704042000.0,946695000.0,33084563000.0,-419068000.0,,36558246000.0,258080000.0,,,1851000.0,,,,,36818177000.0,36879219000.0,,,,,305933000.0,,,37185152000.0,-366975000.0,,38385000.0,,,25856229000.0,,,,25894614000.0,26880754000.0,729799000.0,,,,27610553000.0,-1715939000.0,-6630000.0,-2508612000.0,,,,,7442544000.0,4933932000.0,定期报告,未审计,20211021,CNY,合并期末,2020-10-27T16:25:04
20200630,,,753600000.0,19690581000.0,,,2610878000.0,1147992000.0,,,,,5393413000.0,,,,,,,,,,,,,,,,,,49143000.0,29645607000.0,15755115000.0,,,,103081000.0,,,,,1527708000.0,,,,2473427000.0,,,1004392000.0,,,,,,,,,2843326000.0,561010000.0,824519000.0,25092578000.0,4553029000.0,,27995823000.0,267829000.0,,,6788000.0,,,,,28270440000.0,27561373000.0,,,,,200065000.0,,,27761438000.0,509002000.0,,27115000.0,,,12516502000.0,,,,12543617000.0,15465899000.0,181809000.0,,,,15647708000.0,-3104091000.0,8820000.0,1966760000.0,9409304000.0,7442544000.0,8966783000.0,6807677000.0,7442544000.0,9409304000.0,定期报告,未审计,20210817,CNY,合并期末,2020-08-21T17:40:03
20200331,,,95264000.0,9784222000.0,,,1807825000.0,-53233000.0,321605000.0,-1028885000.0,,,2756452000.0,,,,,,,,,,,,,,,,,,97243000.0,14862611000.0,8871858000.0,-1807825000.0,,,-321605000.0,,,,53233000.0,1028885000.0,,,,1944791000.0,,,641626000.0,,,,,,,,,3405842000.0,180555000.0,574073000.0,16700863000.0,-1838252000.0,,15403518000.0,105850000.0,,,6161000.0,,,,,15515529000.0,15285812000.0,,,,,115584000.0,,,15401396000.0,114133000.0,,26259000.0,,,4932428000.0,,,,4958687000.0,4040000000.0,43500000.0,,,,4083500000.0,875187000.0,22746000.0,-826186000.0,,,,,7442544000.0,6616358000.0,定期报告,未审计,20210430,CNY,合并期末,2020-04-22T18:00:03
20191231,,,-272570000.0,21847585000.0,,,,1419039000.0,,2702699000.0,,,10923839000.0,,,,,,,,,,,,,,,,,,162713000.0,37055875000.0,17539789000.0,175456000.0,,,290419000.0,272570000.0,,,,,,,,3362292000.0,,,1452674000.0,,,,,,,,,897931000.0,924177000.0,1074375000.0,25989683000.0,11066192000.0,,36252606000.0,309385000.0,,,7870000.0,,,,126000.0,36569987000.0,34232342000.0,,,,,246237000.0,,,34478579000.0,2091408000.0,,167900000.0,,,30412229000.0,,,,30580129000.0,41275556000.0,610002000.0,,,,41885558000.0,-11305429000.0,18079000.0,1870250000.0,7442544000.0,5572294000.0,6807677000.0,5027463000.0,5572294000.0,7442544000.0,定期报告,是,20210331,CNY,合并期末,2020-04-22T18:00:03
20190930,,,-133000000.0,16804495000.0,,,,462445000.0,,1883038000.0,,,8446286000.0,,,,,,,,,,,,,,,,,,382382000.0,27845646000.0,14966392000.0,-17158000.0,,,226695000.0,,,,,,,,,2643183000.0,,,1170854000.0,,,,,,,,,-734325000.0,746751000.0,885892000.0,19888284000.0,7957362000.0,,33690873000.0,286957000.0,,,249000.0,,,,,33978079000.0,31674128000.0,,,,,140773000.0,,,31814901000.0,2163178000.0,,167900000.0,,,22655389000.0,,,,22823289000.0,32085556000.0,559888000.0,,,,32645444000.0,-9822155000.0,33175000.0,331560000.0,,,,,5572294000.0,5903854000.0,定期报告,未审计,20201028,CNY,合并期末,2020-03-13T14:55:27
20190630,,,344998000.0,12597238000.0,,,,1646012000.0,,-1106137000.0,,,5801851000.0,,,,,,,,,,,,,,,,,,83357000.0,19367319000.0,10959866000.0,-2945390000.0,,,237107000.0,,,,,,,,,1959560000.0,,,871963000.0,,,,,,,,,-1825838000.0,623698000.0,530146000.0,10411112000.0,8956207000.0,,25130257000.0,249731000.0,,,175000.0,,,,,25380163000.0,21459705000.0,,,,,99886000.0,,,21559591000.0,3820572000.0,,,,,8275343000.0,,,,8275343000.0,16668193000.0,562284000.0,,,,17230477000.0,-8955134000.0,1985000.0,3823630000.0,437584000.0,544831000.0,8958340000.0,5027463000.0,5572294000.0,9395924000.0,定期报告,未审计,20200822,CNY,合并期末,2020-03-13T14:55:27
20190331,,,116663000.0,10145870000.0,,,,499594000.0,,-2889267000.0,,,2909689000.0,,,,,,,,,,,,,,,,,,199386000.0,10981935000.0,2632375000.0,-3542613000.0,,,161817000.0,,,,,,,,,1262362000.0,,,520241000.0,,,,,,,,,3567313000.0,117600000.0,605716000.0,5324811000.0,5657124000.0,,12047656000.0,96542000.0,,,,,,,,12144198000.0,7634825000.0,,,,,56147000.0,,,7690972000.0,4453226000.0,,,,,369083000.0,,,,369083000.0,8370000000.0,52761000.0,,,,8422761000.0,-8053678000.0,-21524000.0,2035148000.0,,,,,5572294000.0,7607442000.0,定期报告,未审计,20200423,CNY,合并期末,2020-03-13T14:55:27
20181231,,,-249430000.0,14903323000.0,,,,242869000.0,,,,,9722640000.0,,,,,,,,,,,,,,,,,,271676000.0,24891078000.0,15352836000.0,2049574000.0,,,,,,,,,,,,3121337000.0,,,1193271000.0,,,,,,,,,,743047000.0,985668000.0,23445733000.0,1445345000.0,,63830996000.0,194810000.0,,,,,,,22323000.0,64048129000.0,69516378000.0,,,,,90296000.0,,,69606674000.0,-5558545000.0,,3600000.0,,,58747822000.0,,,,58751422000.0,55080000000.0,506297000.0,,,,55586297000.0,3165125000.0,25754000.0,-922321000.0,544831000.0,539506000.0,5027463000.0,5955109000.0,6494615000.0,5572294000.0,定期报告,是,20200423,CNY,合并期末,2020-03-13T14:55:27
20180930,,,-370430000.0,17694757000.0,,,,-2386094000.0,,,,,7311525000.0,,,,,,,,,,,,,,,,,,85306000.0,22335064000.0,14319268000.0,2263102000.0,,,,,,,,,,,,2547502000.0,,,921029000.0,,,,,,,,,,569055000.0,717958000.0,21337914000.0,997150000.0,,50876612000.0,152180000.0,,,,,,,1382000.0,51030174000.0,57187964000.0,,,,,59668000.0,,,57247632000.0,-6217458000.0,,3600000.0,,,45027531000.0,,,,45031131000.0,42210000000.0,456168000.0,,,,42666168000.0,2364963000.0,28160000.0,-2827185000.0,,,,,6494615000.0,3667430000.0,定期报告,未审计,20191026,CNY,合并期末,2020-03-13T14:55:27
