报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,556950709.49,,,,,,,,,,,,11466980.36,568417689.85,353179941.62,,,,,,141767305.71,15159443.51,20782171.83,530888862.67,37528827.18,,25313846.11,6926332.61,10480.5,,,,,32250659.22,136236500.8,2895000000.0,,,,,3031236500.8,-2998985841.58,,,,,,,0.0,,,,5821334.61,5821334.61,-5821334.61,,-2967278349.01,7882590433.45,,,,,4915312084.44,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T17:50:04
20251231,,2355426536.92,,,,,,,,,,,6349620.32,163322684.4,2525098841.64,1563598161.8,,,,,,666870725.23,45420490.28,74501106.39,2350390483.7,174708357.94,,1879014250.74,124996636.44,8404183.6,,92553820.98,,,2104968891.76,428201906.14,2495982730.33,,,,,2924184636.47,-819215744.71,,,,,,,0.0,,37578002.87,,105234073.0,142812075.87,-142812075.87,,-787319462.64,8669909896.09,7882590433.45,8669909896.09,,,7882590433.45,定期报告,是,20260429,CNY,合并期末,2026-04-28T17:50:04
20250930,,1589952040.61,,,,,,,,,,,6349620.32,94645912.14,1690947573.07,1121724050.85,,,,,,521549486.46,32839320.4,41282247.31,1717395105.02,-26447531.95,,24182975.6,45063083.25,4441790.61,,90177180.98,,,163865030.44,251835128.46,2362085616.44,,,,3281659.95,2617202404.85,-2453337374.41,,,,,,,0.0,,37578002.87,,77087073.53,114665076.4,-114665076.4,,-2594449982.76,8669909896.09,,,,,6075459913.33,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:12:18
20250630,,1059191587.69,,,,,,,,,,,,64602191.64,1123793779.33,624050932.6,,,,,,367255789.8,22346503.37,24478277.56,1038131503.33,85662276.0,,4020847.54,4124825.78,4396438.36,,69112820.98,,,81654932.66,181373262.47,1250000000.0,,,,,1431373262.47,-1349718329.81,,,,,,,0.0,,37578002.87,,60090616.95,97668619.82,-97668619.82,,-1361724673.63,8669909896.09,7308185222.46,8669909896.09,,,7308185222.46,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T17:12:05
20250331,,482163823.09,,,,,,,,,,,,25371424.04,507535247.13,334963171.21,,,,,,146557150.46,9380290.26,13147957.86,504048569.79,3486677.34,,3394572.96,4124825.78,3955978.36,,35200799.16,,,46676176.26,93318974.9,1250000000.0,,,,,1343318974.9,-1296642798.64,,,,,,,0.0,,,,32186700.73,32186700.73,-32186700.73,,-1325342822.03,8669909896.09,,,,,7344567074.06,定期报告,未审计,20260429,CNY,合并期末,2025-04-24T19:00:07
20241231,,2904971300.0,,,,,,,,,,,6860875.52,211736853.87,3123569029.39,1233752546.86,,,,,,679181403.05,44955514.91,91235563.4,2049125028.22,1074444001.17,,1049555918.58,82991885.65,12731767.71,,106836026.23,,,1252115598.17,557021576.0,971000000.0,,,,,1528021576.0,-275905977.83,,,,,,3923580.0,3923580.0,,37578002.87,,128888828.97,166466831.84,-162543251.84,,635994771.5,8033915124.59,8669909896.09,8033915124.59,,,8669909896.09,定期报告,是,20260429,CNY,合并期末,2025-04-24T19:00:07
20240930,,1642651640.54,,,,,,,,,,,6860875.52,153173763.24,1802686279.3,809670946.05,,,,,,531301647.26,30470383.6,65585009.84,1437027986.75,365658292.55,,31956343.15,7651563.24,12689224.71,,42126590.03,,,94423721.13,341350855.79,950000000.0,,,,,1291350855.79,-1196927134.66,,,,,,,0.0,,37578002.87,,73356160.47,110934163.34,-110934163.34,,-942203005.45,8033915124.59,,,,,7091712119.14,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T15:40:06
20240630,,1117048673.39,,,,,,,,,,,6847528.9,118590443.69,1242486645.98,565965897.25,,,,,,382439817.99,26862220.53,47565463.57,1022833399.34,219653246.64,,22830359.71,6521928.14,12687330.71,,30185555.65,,,72225174.21,246950632.81,950000000.0,,,,,1196950632.81,-1124725458.6,,,,,,,0.0,,37578002.87,,46243447.03,83821449.9,-83821449.9,,-988893661.86,8033915124.59,7045021462.73,8033915124.59,,,7045021462.73,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T21:30:05
20240331,,517269308.0,,,,,,,,,,,6847528.9,38578629.11,562695466.01,272925407.21,,,,,,151010347.73,13594646.04,30653632.43,468184033.41,94511432.6,,20734217.81,325069.5,40986.88,,6755621.83,,,27855896.02,116527217.71,450000000.0,,,,,566527217.71,-538671321.69,,,,,,,0.0,,,,38638183.0,38638183.0,-38638183.0,,-482798072.09,8033915124.59,,,,,7551117052.5,定期报告,未审计,20250425,CNY,合并期末,2024-04-26T23:00:06
20231231,,2549545161.42,,,,,,,,,,,3659678.11,173383420.49,2726588260.02,1173703705.8,,,,,,677636189.1,47673415.39,80296990.64,1979310300.93,747277959.09,,1265515643.1,50530619.93,7549463.06,,138861278.63,,,1462457004.72,680518587.33,1250000000.0,,,,,1930518587.33,-468061582.61,,,,,,,0.0,,101599785.53,,103440122.29,205039907.82,-205039907.82,,74176468.66,7959738655.93,8033915124.59,7959738655.93,,,8033915124.59,定期报告,是,20250425,CNY,合并期末,2024-04-26T23:00:06
