报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,329730831.61,,926099738.23,540000000.0,,523008042.88,2473731153.41,,,3656167680.33,,,,,,,2396919835.61,10845657282.07,,,238970533.53,,,,,,,,,,,,,325432533.28,113421325.72,2303635742.47,3720694113.93,7124963168.14,,,250739983.11,21194.5,,,250761177.61,,5099840.71,,,1539378528.97,-1288617351.36,,,,,1513642390.0,3023000000.0,,4536642390.0,5856047980.0,106773249.53,,32504380.12,5995325609.65,-1458683219.65,-9473089.15,4368189507.98,,,,,22398402893.28,26766592401.26,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:44:02
20251231,,5061612799.48,,4483986422.25,,,,,,,2918508351.78,,,,,,,5153002358.09,18928439222.76,,,1102836751.07,962179839.45,,3902707489.59,3416871267.33,,,,,,,,,1308003300.66,566313741.45,6725356446.26,17984268835.81,944170386.95,,85462923.78,1670605839.23,385354.09,,,1756454117.1,,78058163.74,,,7182455263.68,-5426001146.58,,3000000000.0,,,1705868167.9,26036150000.0,,30742018167.9,23223742026.71,1150334293.57,,137254319.43,24511330639.71,6230687528.19,-4353112.57,1744503655.99,,,,,20653899237.29,22398402893.28,定期报告,是,20260331,CNY,合并期末,2026-03-30T18:58:03
20250930,,5994818249.36,,3148392047.61,5360000000.0,,,,,,3872705081.97,,,,,,,3257303013.63,22384879072.38,,,747221301.75,,,3686189396.21,3923308392.05,,,,,,,,,834041715.56,374555822.5,4431794825.15,13997111453.22,8387767619.16,,79105458.33,576901754.84,182316.22,,,656189529.39,,35372412.45,,,7781027105.45,-7124837576.06,,,,,774993220.76,17398150000.0,,18173143220.76,16684578225.12,772971054.75,,117097377.99,17574646657.86,598496562.9,-4350087.82,1857076518.18,,,,,20653899237.29,22510975755.47,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:36:12
20250630,,2787575434.72,,2101625855.67,3990000000.0,,1109478582.43,2533650681.57,,,660780766.42,,,,,,,1673034526.56,15511495486.93,,,515032208.72,,,,,,,,,,,,,575716358.63,193344661.19,2274710611.21,3558803839.75,11952691647.18,,12754066.74,350261507.6,21981.08,,,363037555.42,,21625735.65,,,7158690772.43,-6795653217.01,,,,,245440540.8,3741150000.0,,3986590540.8,9294453000.0,229431142.26,,72207972.94,9596092115.2,-5609501574.4,-3163732.27,-455626876.5,,,,,20653899237.29,20198272360.79,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T17:08:04
20250331,,4879394427.34,,1128911070.58,,,,1313432894.56,,,,,,,,,,934270973.59,9593824079.12,,,308830250.79,360000000.0,,233832575.46,,,,602503373.49,,,,,,323422699.28,88454634.92,2134199960.43,4051243494.37,5542580584.75,,12754066.74,150266446.66,7708.54,,,163028221.94,,8357890.22,,,4760445325.89,-4597417103.95,,,,,,115190000.0,,115190000.0,3037734000.0,80822185.37,,34995931.15,3153552116.52,-3038362116.52,-809574.07,-2094008209.79,,,,,20653899237.29,18559891027.5,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T16:50:10
20241231,,299247549.09,,4403102056.74,,,598689451.14,300548158.69,,,4655110521.35,,,,,,,5940012727.29,16196710464.3,15249395851.81,,1146162033.31,1091789424.19,,,,,,,,,,,,1222889809.31,347919251.33,7294946702.03,26353103071.98,-10156392607.68,,16536836154.76,1483800722.71,1522205.44,,,18022159082.91,,146096277.12,,,2065915888.07,15956243194.84,,,,,,17813610000.0,,17813610000.0,16279685000.0,1132880178.31,,146844971.54,17559410149.85,254199850.15,10187941.81,6064238379.12,,,,,14589660858.17,20653899237.29,定期报告,是,20260331,CNY,合并期末,2025-04-03T17:27:02
20240930,,,,2710936986.26,,,4554447423.73,,,,3512503942.73,,,,,,,6723916897.29,17802423478.89,15757738526.56,,744858900.62,635000000.0,,,1481965946.47,,,,,,,,,858246545.91,313223842.64,5814851249.1,25605885011.3,-7803461532.41,,4537602.35,533705061.98,640984.34,,,16870195710.76,1842396.08,84756409.81,,,86598805.89,16783596904.87,,,,,,9203513000.0,,9203513000.0,12943475000.0,821035802.47,,100257385.02,13864768187.49,-4661255187.49,-4582067.87,4314298117.1,,,,,14589660858.17,18903958975.27,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:17:03
20240630,,,,1861739078.41,,,3822980934.75,3399839865.66,,,,,,,,,,4142628007.81,13227187886.63,16241942352.41,,495659991.03,1465000000.0,,,,,,58329467.66,,,,,,586980478.01,207875635.99,3550551338.18,22695825552.51,-9468637665.88,,3065300.0,369749021.56,182600.22,,,13537302353.61,1842396.08,66980111.64,,,68822507.72,13468479845.89,,,,,,2299504000.0,,2299504000.0,5146913000.0,239796670.76,,52119055.7,5438828726.46,-3139324726.46,3757439.14,864274892.69,,,,,14589660858.17,15453935750.86,定期报告,未审计,20250827,CNY,合并期末,2024-08-27T18:12:02
20240331,,,,999972117.41,,,2692337797.2,3129792466.51,,,312458093.1,,,,,,,1497257064.31,8631817538.53,10170997109.55,,267838625.51,1595000000.0,,,,,,,,,,,,314371980.5,99321198.55,1281310887.44,13916363615.67,-5284546077.14,,3065300.0,212784275.76,87928.82,,,7690536149.16,,14153270.23,1842396.08,,15995666.31,7674540482.85,,,,,,429309000.0,,429309000.0,1500475000.0,54902733.33,,24063289.27,1579441022.6,-1150132022.6,646518.71,1240508901.82,,,,,14589660858.17,15830169759.99,定期报告,未审计,20250430,CNY,合并期末,2024-04-26T17:22:02
20231231,,210613234.18,,3652127913.37,1564275285.3,,,,,,,,,,,,,4400664352.6,9827680785.45,,,1034270213.96,,,200723314.83,1778646373.0,,,3112838031.62,,,,,,1548561482.77,520493203.31,1968297225.46,10993092159.68,-1165411374.23,,205555599.14,1693449197.24,4613033.06,,,1903617829.44,,97482190.79,1000000.0,,3061027424.54,-1157409595.1,,,,,,12427913000.0,,12427913000.0,13324155000.0,870255317.22,,224882380.49,14419292697.71,-1991379697.71,29618299.28,-4284582367.76,,,,,18874243225.93,14589660858.17,定期报告,是,20250404,CNY,合并期末,2024-04-03T19:17:03
20230930,,3484371339.32,,3332002428.67,,,42279512.56,,,,,,,,,,,1521827187.57,8380480468.12,,,700785474.83,1050000000.0,,,1468478283.12,,,2069065596.84,,,,,,1253650424.61,452218439.03,1093418296.79,8326582073.87,53898394.25,,337500.0,268140176.16,683773.9,,,1389525670.66,,61319023.89,,,61319023.89,1328206646.77,,,,,,6813152000.0,,6813152000.0,10482134000.0,735485490.45,,140257373.65,11357876864.1,-4544724864.1,55723241.48,-3106896581.6,,,,,18874243225.93,15767346644.33,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T17:47:03
20230630,,1969620737.19,,2213987957.15,,,842926107.46,,,,,,,,,,,1139979576.43,6166514378.23,,,463908480.72,700000000.0,,,1489706646.06,,,111246080.76,,,,,,709431499.27,319385905.31,504120691.02,4430471964.85,1736042413.38,,337500.0,177383091.71,589015.45,,,996969804.97,,45905551.35,,,45905551.35,951064253.62,,,,,,3116717000.0,,3116717000.0,6237161000.0,300505180.69,,105286934.66,6642953115.35,-3526236115.35,66331681.44,-772797766.91,,,,,18874243225.93,18101445459.02,定期报告,未审计,20240828,CNY,合并期末,2023-08-10T19:02:03
20230331,,2373077529.97,,1090527028.51,,,373928419.27,,,,,,,,,,,359322403.62,4264487004.0,,,225962152.42,1300000000.0,,,531701748.25,,,108620460.88,,,,,,372688447.32,122508098.44,426206716.18,3087687623.49,1176799380.51,,337500.0,8160468.98,413319.96,,,1164963539.48,,9169960.06,,,9169960.06,1155793579.42,,,,,,685896000.0,,685896000.0,3618090000.0,122280827.61,,70390619.46,3810761447.07,-3124865447.07,-40301751.31,-832574238.45,,,,,18874243225.93,18041668987.48,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T20:37:06
20221231,,442251055.78,,4923681006.5,1447793678.43,,1988461623.86,9919140557.73,,,,,,,,,,1403741248.98,20172080418.57,,,891788366.98,,,,,,,3894367550.45,,,,,,1698725991.45,789533004.42,1522509024.89,8796923938.19,11375156480.38,,189961169.23,1350602402.01,206644.34,,,1540770215.58,,110802516.28,,,11595985644.97,-10055215429.39,,,,,,17637233456.37,,17637233456.37,21360410796.8,1812798906.55,,194111388.65,23367321092.0,-5730087635.63,101015843.71,-4309130740.93,,,,,23183373966.86,18874243225.93,定期报告,是,20240404,CNY,合并期末,2023-03-30T19:27:04
20220930,,4915413224.75,,4542022370.11,,,2537314490.07,6828377756.55,,,,,,,,,,3235600019.47,22339289184.49,,,678414010.85,2050000000.0,,,,,,5253512611.69,,,,,,975688218.18,529211963.73,4130260663.6,13617087468.05,8722201716.44,,,213846812.01,137810.39,,,213984622.4,,33688800.32,,,7283717402.05,-7069732779.65,,,,,,12718250000.0,,12718250000.0,17350244796.8,1665884399.0,,157818545.24,19173947741.04,-6455697741.04,117852171.7,-4685376632.55,,,,,23183373966.86,18497997334.31,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T20:57:04
20220630,,4983821626.21,,2957350110.2,,,177057505.39,4115578474.69,,,269912238.98,,,,,,,2518885617.47,15313579060.84,,,462778256.3,2050000000.0,,,,,,,,,,,,677631549.08,353671720.38,4020605005.64,7564686531.4,7748892529.44,,,198883833.54,73268.14,,,198957101.68,,21796562.86,,,7011887787.9,-6812930686.22,,,,,,7444675000.0,,7444675000.0,8951715000.0,382063905.36,,84370455.41,9418149360.77,-1973474360.77,51278516.1,-986234001.45,,,,,23183373966.86,22197139965.41,定期报告,未审计,20230811,CNY,合并期末,2022-08-25T23:07:05
20220331,,1519970324.99,,1813355037.5,,,,9260455367.3,,,,,,,,,,1912079094.08,14721575294.29,,,241222008.17,1800000000.0,,424477341.81,,,,1874481902.28,,,,,,370319005.73,168094364.09,1045214623.59,5923809245.67,8797766048.62,,,99434795.41,2311.73,,,99437107.14,,4893819.47,,,9707852365.21,-9608415258.07,,,,,,2479334000.0,,2479334000.0,1471970000.0,112438139.18,,31188347.12,1615596486.3,863737513.7,-8676772.93,44411531.32,,,,,23183373966.86,23227785498.18,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T17:02:04
20211231,,,,4470321588.64,979243713.97,,,6863601473.44,,,4209622524.48,,,,,,,3420048225.08,20073512986.63,4192707794.93,,602675970.03,,,1721590060.92,,,,,,,,,,1883606677.64,637834307.5,3729776163.22,12768190974.24,7305322012.39,,2194721123.62,1328248312.47,2768620.36,,,3525738056.45,,123029841.11,83000000.0,,2375994483.41,1149743573.04,,4474353052.43,,,,25421858000.0,,29896211052.43,30279740161.3,1693528201.72,,176635046.73,32149903409.75,-2253692357.32,-44757614.81,6156615613.3,,,,,17026758353.56,23183373966.86,定期报告,是,20230331,CNY,合并期末,2022-04-28T17:02:04
20210930,,,,4004853638.7,1300000000.0,,,7826750501.96,,,2206991090.55,,,,,,,951222261.65,16289817492.86,2917012240.08,,686821549.01,,,2705407621.66,,,,,,,2917012240.08,,,1419271286.02,687393006.37,711916994.29,9824412682.5,6465404810.36,,10241500.0,364279932.92,932090.34,,,2084140961.87,,54850089.02,45000000.0,,99850089.02,1984290872.85,,,,,,21344642000.0,,21344642000.0,25623906000.0,1542390548.23,,116816849.37,27283113397.6,-5938471397.6,-23491074.76,2487733210.85,,,,,17026758353.56,19514491564.41,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T16:17:04
