报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,662394820.22,,,,,,,,,,,,3212401.0,665607221.22,236359237.77,,,,,,225268434.04,62437063.26,39876766.13,563941501.2,101665720.02,,744000000.0,731043.54,96952158.98,,,,,841683202.52,143552432.83,929000000.0,,,,,1072552432.83,-230869230.31,,,,,,,0.0,14500000.0,3101292.83,,16296000.0,33897292.83,-33897292.83,-97581.77,-163198384.89,1006193052.55,,,,,842994667.66,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T17:20:07
20251231,,2842042914.5,,,,,,,,,,,2666686.18,14919784.37,2859629385.05,1160262690.73,,,,,,736409287.75,242537464.24,171848287.59,2311057730.31,548571654.74,,3225550989.04,3554135.65,13288810.03,,,,,3242393934.72,627870994.73,2924000000.0,,,,,3551870994.73,-309477060.01,,,,623500000.0,,180000000.0,803500000.0,527449200.0,121585110.83,,37211.72,649071522.55,154428477.45,137796.74,393660868.92,612532183.63,1006193052.55,612532183.63,,,1006193052.55,定期报告,是,20260328,CNY,合并期末,2026-03-27T17:58:04
20250930,,2076384904.12,,,,,,,,,,,2666686.18,7545860.89,2086597451.19,882702709.72,,,,,,563241097.4,179039216.07,120523305.26,1745506328.45,341091122.74,,2609050989.04,3092953.33,1469805.35,,,,,2613613747.72,598082584.93,2269000000.0,,,,,2867082584.93,-253468837.21,,,,523500000.0,,,523500000.0,527449200.0,118990394.2,,37211.72,646476805.92,-122976805.92,177360.52,-35177159.87,612532183.63,,,,,577355023.76,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T17:20:23
20250630,,1341999882.45,,,,,,,,,,,3900.0,5229554.39,1347233336.84,572987168.64,,,,,,390111680.24,112281077.62,90376696.14,1165756622.64,181476714.2,,1920050989.04,2464649.94,608286.33,,,,,1923123925.31,549271999.48,1660000000.0,,,,,2209271999.48,-286148074.17,,,,200000000.0,,,200000000.0,95500000.0,114058556.54,,37211.72,209595768.26,-9595768.26,203613.36,-114063514.87,612532183.63,498468668.76,612532183.63,,,498468668.76,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:08:09
20250331,,718300315.74,,,,,,,,,,,,922849.3,719223165.04,251061873.2,,,,,,226671053.92,54319973.62,27458180.19,559511080.93,159712084.11,,1250050989.04,1739399.08,123550.33,,,,,1251913938.45,127861175.95,1260000000.0,,,,,1387861175.95,-135947237.5,,,,,,,0.0,10500000.0,2794607.85,,6000.0,13300607.85,-13300607.85,41562.01,10505800.77,612532183.63,,,,,623037984.4,定期报告,未审计,20260429,CNY,合并期末,2025-04-27T16:02:49
20241231,,3233905840.7,,,,,,,,,,,993600.33,10794185.68,3245693626.71,1332149081.74,,,,,,782708089.05,300057892.57,110456538.06,2525371601.42,720322025.29,,1730937757.57,62015347.8,8523039.89,,,,,1801476145.26,288119587.25,2066000000.0,,,,,2354119587.25,-552643441.99,,,,610300000.0,,,610300000.0,465000000.0,161204208.81,,92814.05,626297022.86,-15997022.86,-71489.91,151610070.53,460922113.1,612532183.63,460922113.1,,,612532183.63,定期报告,是,20260328,CNY,合并期末,2025-03-28T19:35:14
20240930,,2535100514.16,,,,,,,,,,,934450.33,6299943.24,2542334907.73,1145392436.88,,,,,,611577256.92,238206528.26,74987723.72,2070163945.78,472170961.95,,870937757.57,21517249.45,5088389.13,,,,,897543396.15,231566091.37,866000000.0,,,,,1097566091.37,-200022695.22,,,,608107083.34,,,608107083.34,420000000.0,158307497.32,,92814.05,578400311.37,29706771.97,-20443.79,301834594.91,460922113.1,,,,,762756708.01,定期报告,未审计,20251030,CNY,合并期末,2024-10-29T18:10:04
20240630,,1782027053.68,,,,,,,,,,,699150.33,3312863.78,1786039067.79,706960948.08,,,,,,430663410.85,165239112.29,50603919.77,1353467390.99,432571676.8,,602445043.91,20898917.82,4227409.34,,,,,627571371.07,174228132.02,599000000.0,,,,,773228132.02,-145656760.95,,,,138754916.67,,,138754916.67,295000000.0,155997726.49,,92814.05,451090540.54,-312335623.87,5377.91,-25415330.11,460922113.1,435506782.99,460922113.1,,,435506782.99,定期报告,未审计,20250829,CNY,合并期末,2024-08-27T16:20:20
20240331,,906971457.59,,,,,,,,,,,54600.0,1588077.02,908614134.61,379965849.8,,,,,,254584029.55,85413000.74,11114712.06,731077592.15,177536542.46,,442355043.91,674520.55,2777500.51,,,,,445807064.97,83346240.08,440000000.0,,,,43099.85,523389339.93,-77582274.96,,,,,,,0.0,75000000.0,2599909.73,,6000.0,77605909.73,-77605909.73,-47388.26,22300969.51,460922113.1,,,,,483223082.61,定期报告,未审计,20250428,CNY,合并期末,2024-04-29T18:25:05
20231231,,3466296120.1,,,,,,,,,,,4467308.5,43834652.56,3514598081.16,1567131171.7,,,,,,851186050.86,280316982.4,120814932.36,2819449137.32,695148943.84,,205864288.23,80204307.91,49791043.14,,,,,335859639.28,580382789.08,171100000.0,,,,,751482789.08,-415623149.8,,,,428920000.0,,,428920000.0,430010000.0,117114153.44,,59252.8,547183406.24,-118263406.24,283078.34,161545466.14,299376646.96,460922113.1,299376646.96,,,460922113.1,定期报告,是,20250329,CNY,合并期末,2024-03-28T17:10:06
