报告日,资产,货币资金,其中：现金,其中：存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,进出口押汇,拆出资金,其中：拆放同业,其中：拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收租赁款,应收保证金,其他应收款,贴现,发放贷款及垫款总额,减：贷款损失准备,发放贷款及垫款净额,代理证券,委托资金,合同资产,存货净额,待处理抵债资产总额,减：抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资子公司,投资性房地产,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,衍生金融资产,其他权益工具投资,应收投资款项,长期应收款,未确认的收益,递延税款贷项,固定资产原值,减：累计折旧,固定资产净值,减：固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产合计,资产总计,负债,短期借款,拆入资金,向中央银行借款,同业存入及拆入,其中：同业存放款项,联行存放款项,吸收存款及同业存放,吸收存款,应解汇款及临时存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,其中：应付工资,其中：应付福利费,应交税金,应付股利,应付利息,应付债券款,应付债券：优先股,应付债券：永续债,应付次级债,应付保证金,应付代理证券款,其他应付款,衍生金融负债,预提费用,汇出汇款,长期借款,合同负债,专项应付款,划分为持有待售的负债,预计负债,长期应付款,长期递延收益,租赁负债,其他负债,货币兑换,一年内到期的长期负债,其他流动负债,流动负债合计,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,未分配利润,其中：拟分配现金股利,外币折算差额,其他储备,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20111231,,234476751.11,,,,,,,,,,,,,17014686.34,6435794.72,10578891.62,,,,41310069.38,9781819183.86,,1459967.39,,,,,,,,,,,,,,,,,9784013.29,,,,,,,,9781819183.86,,,41650499.06,7456277.47,34194221.59,,104780000.0,34194221.59,,138974221.59,,,,760000.0,,,1284132.39,,,,,,10226883025.35,,4776500000.0,310000000.0,,310000000.0,,,,,,,1042575795.43,183203049.02,,183203049.02,178886918.79,,,,40423985.21,,22687635.65,497627997.09,,,,,,36705636.17,,,,364320186.5,,,,,,,,,,,,,,,7452931203.86,,2000000000.0,,,,196214018.89,,,84134348.74,99196726.05,394406727.81,,,,2773951821.49,,2773951821.49,10226883025.35,其他,是,20130411,CNY,合并期末,2020-11-20T09:11:14
20110630,,458228783.58,,,,,,,,,,,,,8461893.0,7961893.0,500000.0,,,,35156553.0,,,3286414.0,,,89978104.05,-89978104.05,,,,,,,,,,,,,10022762.65,,,,,,,,9601696590.73,1279470313.93,4546995.66,,,,,,35067515.32,,35067515.32,,,,500500.0,,,,,,,,,8782972594.3,,4644000000.0,760000000.0,,760000000.0,,,,,,,497019899.22,,,100697775.21,89542426.14,,,,36145569.88,11346549.38,31420421.26,497352343.09,,,,155924464.91,,288929962.69,,,,180286975.59,,,,,,,,,,,,,,,7297213383.03,,854700000.0,,,,196214018.89,,,56056497.37,68262710.02,310525984.99,,,,1485759211.27,,1485759211.27,8782972594.3,其他,未审计,20110715,CNY,合并期末,2020-11-20T09:11:14
20101231,,99895353.01,,,,,,,,,,,,,3546149.0,1546149.0,2000000.0,,,,27277442.05,,,2444269.5,,,59978104.05,-59978104.05,,,,,,,,,,,,,10261512.01,,,,,,,,7785340807.82,963060224.75,4546995.66,41361399.06,5494270.34,35867128.72,,,35867128.72,,35867128.72,,,,445500.0,,,,,,,,,6942039833.31,,3618000000.0,540000000.0,,540000000.0,,,,,,,230527848.19,103265428.11,,103265428.11,82647257.27,,,,20620614.62,11346549.38,11235208.27,497070469.09,,,,449599754.9,,4208696.53,,,,21097703.54,,,,,,,,,,,,,,,5594166525.56,,854700000.0,,,,196214018.89,,,56056497.37,68262710.02,172640081.47,,,,1347873307.75,,1347873307.75,6942039833.31,其他,是,20110325,CNY,合并期末,2020-11-20T09:11:14
20100630,,299873100.3,,,,,,,,,,,,,,,,,,,22798795.0,,,2803063.0,,,46937838.89,-46937838.89,,,,,,,,,,,,,10500261.37,,,,,,,,5435359503.38,642292800.75,1157393.88,,,,,,36770120.66,,36770120.66,,,,,,,,,,,,,5118874204.07,,2685000000.0,360000000.0,,360000000.0,,,,,,,314661586.0,,,60011887.11,28507930.85,,,,25333740.06,,6021756.24,14000.0,,,,335532546.07,,3574950.86,,,,26770717.3,,,,,,,,,,,,,,,3846586508.37,,854700000.0,,,,196214018.89,,,39038324.68,34939993.88,147395358.25,,,,1272287695.7,,1272287695.7,5118874204.07,其他,未审计,20101108,CNY,合并期末,2020-11-20T09:11:14
20091231,,82702329.4,,,,,,,,,,,,,,,,,,,16604509.0,,,2559142.75,,,34937838.89,-34937838.89,,,,,2595262.84,,2595262.84,,,,,,1753085.77,,,,,,,,3491440245.17,,1157393.88,49735082.46,5601563.94,44133518.52,,,44133518.52,,44133518.52,,,,,,,,,,,,,3606850254.56,,1320000000.0,425000000.0,,425000000.0,,,,,,,256000000.0,,,80202440.21,14829606.3,,,,26909741.22,,4387102.89,14000.0,,,,276014289.96,,3476357.74,,,,32293606.49,,,,,,,,,,,,,,,2440284538.69,,769230000.0,,,,136385018.89,,,39038324.68,34939993.88,186972378.42,,,,1166565715.87,,1166565715.87,3606850254.56,其他,是,20100318,CNY,合并期末,2020-11-20T09:11:14
20090630,,138246612.04,,,,,,,,,,,,,,,,,,,13944166.32,,,,,,22280144.97,-22280144.97,,,,,5453988.64,,5453988.64,,3035741.04,,,,1813981.93,,,,,,,,2721725510.27,,1118623.39,,,,,4083584.25,40330116.76,,44413701.01,,,,,,,,,,,,,2604490937.94,,805000000.0,290000000.0,,290000000.0,,,,,,,110000000.0,,,65020155.11,2078369.16,,,,15930505.79,,3397833.55,14000.0,,,,,,3108421.59,,,,,,,,,,,,,,,,,,,1499603299.89,,769230000.0,,,,136385018.89,,,28014446.27,18330303.91,152927868.98,,,,1104887638.05,,1104887638.05,2604490937.94,其他,未审计,20090709,CNY,合并期末,2020-11-20T09:11:14
20081231,,31302847.65,,,,,,,,,,,,,730000.0,,730000.0,,,,9157292.51,,,2736378.0,,,16280144.97,-16280144.97,,,,,2595262.84,,2595262.84,,,,,,1874878.09,,,,,,,,2062840181.59,,1118623.39,44930423.02,4219155.55,40711267.47,,2568511.54,40711267.47,,43279779.01,,,,,,,,,,,,,1904960306.18,,680000000.0,195000000.0,,195000000.0,,,,,,,95000000.0,,,50953424.81,14808745.44,,,,12070928.62,15000000.0,2608022.91,14000.0,,,,183186424.74,,2718204.48,,,,,,,,,,,,,,,,,,,1252478374.39,,500000000.0,,,,1770018.89,,,28014446.27,18330303.91,104367162.72,,,,652481931.79,,652481931.79,1904960306.18,其他,是,20090327,CNY,合并期末,2020-11-20T09:11:14
20080630,,89338800.69,89338800.69,,,,,,,,,,,,560000.0,,560000.0,,,,8940105.12,,,276345.5,,,,,,,,,,,,,,,,,1935774.25,,,,,,,,1598631808.33,192127818.96,771101.35,,,,,,40090365.65,,40090365.65,90489000.0,,,2595262.84,,,,,,,,,1623677549.88,,,220000000.0,590000000.0,220000000.0,,,,,,,,,,25156190.01,2566505.63,,,,8014910.62,,2623412.98,14000.0,,,,,,3075141.86,,,,,,,,,,,,,,,,,,,991090220.3,,500000000.0,,,,1770018.89,,,21958255.9,11044659.69,97814395.1,,,,632587329.58,,632587329.58,1623677549.88,其他,未审计,20080711,CNY,合并期末,2020-11-20T09:11:14
20071231,,20216275.15,,,,,,,,,,,,,1712549.47,,1712549.47,,,,3012411.28,,,50066.25,,,7949065.55,-7949065.55,,,,,2595262.84,,2595262.84,,,,,,1996670.41,,,,,,,,,135652016.37,771101.35,13790816.18,3132873.5,10657942.68,,27908322.0,10657942.68,,38566264.68,1238344181.27,,,,,,,,,,,,1162892599.43,,340000000.0,,,,,,,,,,,,,49928676.17,3918321.47,,,,15207207.55,,1946105.66,14000.0,,,,142286504.28,,1900654.88,,,,,,,,,,,,,,,,,,,555972571.36,,500000000.0,,,,1770018.89,,,21958255.9,11044659.69,72147093.59,,,,606920028.07,,606920028.07,1162892599.43,其他,是,20101108,CNY,合并期末,2020-11-20T09:11:14
20061231,,71856654.63,,68107.43,,,,,,,,,,,,,,,,,,920425254.08,,952603.88,,,7759777.4,-7759777.4,,,,,,,,,,,,,,,,,,,,,,,,19257741.26,3776535.5,15481205.76,,10845503.0,15481205.76,,26326708.76,,,,,,,,,,,,,935952793.37,,180000000.0,,,,,,,,,,,,,895055.19,,2592514.13,1881490.42,711023.71,10772595.94,,,,,,,105469648.43,,59028438.67,,,,,,,,,,,,38000.0,,,,,,,358796252.36,,500000000.0,,,,1770018.89,,,17488066.8,8433768.35,49464686.97,,,,577156541.01,,577156541.01,935952793.37,其他,是,20080407,CNY,合并期末,2020-11-20T09:11:14
20051231,,14661170.25,,67428.07,,,,,,,,,708394.06,,,,,,,,,809589246.51,,376057.0,,,5674401.0,-5674401.0,,,,,,,,,,,,,,,,,,,,,,,,16902101.86,3166995.0,13735106.86,,,13735106.86,,13735106.86,,,,,,,,,,,,,776350089.02,,105000000.0,,,,,,,,,,,,,833729.35,,2357950.59,1881490.42,476460.17,7709544.49,,,,,,,72581769.01,,29643081.68,,,,,,,,,,,,108000.0,,,,,,,218234075.12,,500000000.0,,,,1770018.89,,,14084014.09,7512066.96,34749913.96,,,,558116013.9,,558116013.9,776350089.02,其他,未审计,20080407,CNY,合并期末,2020-11-20T09:11:14
