报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,114318848.76,114318848.76,,,,,,88718831.79,80305619.73,,,,,,,,,834116.19,4169974.21,2494953.94,3758744.61,-2844576.89,419607.62,,276214.7,,,,,280577.56,,,,709049.47,1185954.36,708576.73,,16889.32,28777279.11,,,108410.96,,28668868.15,3158675.94,,25510192.21,25510192.21,,25510192.21,,,-36037.43,-36037.43,,,,,,-36037.43,,,,,,,,,-36037.43,,,25474154.78,25474154.78,,0.25,0.25,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T15:50:04
20251231,459224100.04,459224100.04,,,,,,333806766.95,314588560.63,,,,,,,,,3824893.32,18118298.46,10004791.3,17167939.12,-29897715.88,4591797.26,,1630166.08,-532390.86,,,,-45023.7,,,,6641952.5,-2855190.42,-417022.66,,75558.03,130447772.92,178.92,,164202.37,,130283749.47,17550041.14,,112733708.33,112733708.33,,112733708.33,,,-41357.58,-41357.58,,,,,,-41357.58,,,,,,,,,-41357.58,,,112692350.75,112692350.75,,1.08,1.08,定期报告,是,20260423,CNY,合并期末,2026-04-22T18:20:04
20250930,337150896.66,337150896.66,,,,,,237304846.25,230197940.89,,,,,,,,,2182784.78,13176634.45,6246103.88,13273399.5,-27772017.25,4273892.84,,3325460.71,,,,,-1547247.83,,,,3544939.92,-1216641.5,-57471.9,,70352.71,103965442.52,178.92,,14152.37,,103951469.07,12952844.29,,90998624.78,90998624.78,,90998624.78,,,,,,,,,,,,,,,,,,,,,,90998624.78,90998624.78,,0.87,0.87,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T16:12:13
20250630,216495874.49,216495874.49,,,,,,146410543.65,148078721.56,,,,,,,,,1482968.03,9406334.5,3643478.81,8614416.53,-24815375.78,2905299.2,,725772.99,,,,,296145.63,,,,2405456.9,-480374.13,-676511.47,,-29706.0,72326114.76,6924.07,,14207.22,,72318831.61,8855284.12,,63463547.49,63463547.49,,63463547.49,,,,,,,,,,,,,,,,,,,,,,63463547.49,63463547.49,,0.61,0.61,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T16:56:04
20250331,103935712.21,103935712.21,,,,,,62615678.45,71484904.23,,,,,,,,,539849.84,4927430.92,1823714.55,3953920.74,-20114141.83,1150265.91,,915765.92,,,,,354098.07,,,,575074.5,-361065.97,476020.05,,,43279926.33,177.08,,14206.59,,43265896.82,5338301.35,,37927595.47,37927595.47,,37927595.47,,,,,,,,,,,,,,,,,,,,,,37927595.47,37927595.47,,0.36,0.36,定期报告,未审计,20260428,CNY,合并期末,2025-04-28T15:58:03
20241231,422241051.55,422241051.55,,,,,,323994646.72,286084368.39,,,,,,,,,4024515.64,20644105.62,9880232.45,17024536.68,-13663112.06,4114080.57,,-284319.21,-94937.12,,,,2827009.83,,,,6338831.13,-2031384.1,-1451785.85,,-112060.49,103532696.14,178741.0,,173699.06,,103537738.08,13173270.14,,90364467.94,90364467.94,,90931213.22,,-566745.28,,,,,,,,,,,,,,,,,,,,90364467.94,90931213.22,-566745.28,0.87,0.87,定期报告,是,20260423,CNY,合并期末,2025-04-22T20:12:04
20240930,300513011.34,300513011.34,,,,,,230778407.68,201008197.75,,,,,,,,,2898520.71,14758218.23,7183440.23,14486046.27,-9556015.51,3429526.53,,21262.85,,,,,167928.8,,,,5087956.84,-251966.54,-108199.59,,-112060.49,74539525.53,21772.15,,11717.76,,74549579.92,8631488.89,,65918091.03,65918091.03,,66251312.96,,-333221.93,,,,,,,,,,,,,,,,,,,,65918091.03,66251312.96,-333221.93,0.64,0.64,定期报告,未审计,20251028,CNY,合并期末,2024-10-27T15:52:08
20240630,205976040.51,205976040.51,,,,,,157954844.77,138689567.57,,,,,,,,,2019208.38,10175841.38,5137541.65,9876024.42,-7943338.63,2066221.43,,,,,,,-7350373.04,,,,1868209.85,16775.53,-534251.24,,-103696.47,41917860.37,965.15,,11616.77,,41907208.75,4896915.01,,37010293.74,37010293.74,,37155190.44,,-144896.7,,,,,,,,,,,,,,,,,,,,37010293.74,37155190.44,-144896.7,0.36,0.36,定期报告,未审计,20250827,CNY,合并期末,2024-08-28T19:52:06
20240331,98218086.29,98218086.29,,,,,,73539024.23,65054307.88,,,,,,,,,1168455.1,4649161.76,2156313.22,4512807.23,-4002020.96,427499.99,,,,,,,-5157907.17,,,,1556839.45,160927.75,176451.31,,4888.12,21420261.52,965.15,,10000.0,,21411226.67,2539854.16,,18871372.51,18871372.51,,19003092.9,,-131720.39,,,,,,,,,,,,,,,,,,,,18871372.51,19003092.9,-131720.39,0.18,0.18,定期报告,未审计,20250429,CNY,合并期末,2024-04-28T15:57:04
20231231,417413947.34,417413947.34,,,,,,305663166.53,278006488.18,,,,,,,,,3909672.75,18019995.62,9548396.79,14959048.66,-18780435.47,3413445.18,,471247.3,,,,,-3420127.04,,,,3677773.88,-1924878.22,172944.62,,-156399.23,110571342.12,118534.36,,286161.21,,110403715.27,13574143.2,,96829572.07,96829572.07,,96918907.53,,-89335.46,,,,,,,,,,,,,,,,,,,,96829572.07,96918907.53,-89335.46,0.93,0.93,定期报告,是,20250423,CNY,合并期末,2024-04-21T15:47:03
