报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,1874179003.65,,,,,,,,,,,1081117.56,48909148.38,1924169269.59,2060766094.68,,,,,,96119960.03,109467416.56,54623584.38,2320977055.65,-396807786.06,,,,,,,,,0.0,104146611.68,,,,,,104146611.68,-104146611.68,,,,1103822733.5,,,1103822733.5,953157824.42,6246106.54,,1718843.38,961122774.34,142699959.16,-620799.44,-358875238.02,721811581.73,,,,,362936343.71,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T17:46:14
20251231,,9724145839.94,,,,,,,,,,,90977459.54,142494976.81,9957618276.29,8400579162.11,,,,,,321090348.07,258151055.94,507285761.48,9487106327.6,470511948.69,,,,9880985.43,,,,,9880985.43,662982812.21,,,,,,662982812.21,-653101826.78,,,,961471940.94,,19655.56,961491596.5,1119964358.93,117291556.43,,7028302.54,1244284217.9,-282792621.4,-1645743.42,-467028242.91,1188839824.64,721811581.73,1188839824.64,,,721811581.73,定期报告,是,20260425,CNY,合并期末,2026-04-24T17:46:14
20250930,,6689982863.88,,,,,,,,,,,50001962.71,496436176.69,7236421003.28,6094205385.66,,,,,,259182184.81,317720252.39,154429512.18,6825537335.04,410883668.24,,,,3160.0,,,,,3160.0,437659785.48,,,,,,437659785.48,-437656625.48,,,,382112262.88,,19655.56,382131918.44,655190634.73,55138469.89,,3032725.36,713361829.98,-331229911.54,-771405.67,-358774274.45,1188839824.64,,,,,830065550.19,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:14:20
20250630,,4751138697.55,,,,,,,,,,,47279607.73,23728734.8,4822147040.08,4130957096.9,,,,,,180931299.35,205418545.98,225932985.61,4743239927.84,78907112.24,,,,,,,,,0.0,204507653.38,,,,,,204507653.38,-204507653.38,,,,181162915.0,,,181162915.0,418703158.03,51535672.13,,2228730.27,472467560.43,-291304645.43,459181.91,-416446004.66,1188839824.64,772393819.98,1188839824.64,,,772393819.98,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T16:38:06
20250331,,2386359901.09,,,,,,,,,,,46378438.37,76769764.65,2509508104.11,1935487804.13,,,,,,108051185.2,111761552.14,214496790.43,2369797331.9,139710772.21,,,,,,,,,0.0,94578635.83,,,,,,94578635.83,-94578635.83,,,,,,,0.0,223010106.08,6418833.15,,1434995.18,230863934.41,-230863934.41,1681106.21,-184050691.82,1188839824.64,,,,,1004789132.82,定期报告,未审计,20260425,CNY,合并期末,2025-04-28T17:48:07
20241231,,9038850726.9,,,,,,,,,,,111263305.21,51488403.23,9201602435.34,7237522231.63,,,,,,316552442.52,204433630.47,260297706.88,8018806011.5,1182796423.84,,300000000.0,,2018971.04,,,,,302018971.04,671503992.17,502440412.94,,,,,1173944405.11,-871925434.07,,695879243.82,,2685041760.02,,,3380921003.84,2685938090.66,231029902.81,43303019.94,77386536.03,2994354529.5,386566474.34,6133232.01,703570696.12,485269128.52,1188839824.64,485269128.52,0.0,0.0,1188839824.64,定期报告,是,20260425,CNY,合并期末,2025-04-23T17:24:05
20240930,,6642711867.68,,,,,,,,,,,99182416.41,102259733.43,6844154017.52,5192500794.74,,,,,,240239957.13,239871184.21,400323126.94,6072935063.02,771218954.5,,300000000.0,,953408.53,,,,,300953408.53,479289315.5,500000000.0,,,,,979289315.5,-678335906.97,,,,2557012160.02,,,2557012160.02,2252447953.4,181070650.25,,73668800.39,2507187404.04,49824755.98,12609241.23,155317044.74,485269128.52,,,,,640586173.26,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:25:05
20240630,,4611041593.84,,,,,,,,,,,69968789.35,24682449.67,4705692832.86,3468588724.26,,,,,,166226644.16,161599209.87,182581716.92,3978996295.21,726696537.65,,0.0,,896408.53,,0.0,,,896408.53,234229388.75,500000000.0,,,,0.0,734229388.75,-733332980.22,,,,1356382943.02,,,1356382943.02,1022886860.91,125719477.13,0.0,63187170.75,1211793508.79,144589434.23,11848419.16,149801410.82,485269128.52,635070539.34,485269128.52,0.0,0.0,635070539.34,定期报告,未审计,20250828,CNY,合并期末,2024-08-30T20:00:16
20240331,,2302263288.74,,,,,,,,,,,43357528.11,7712483.59,2353333300.44,1749443724.7,,,,,,90986169.09,92831554.63,152701590.82,2085963039.24,267370261.2,,,,251950.0,0.0,,,,251950.0,99268511.65,,,,,0.0,99268511.65,-99016561.65,,,,808243176.12,,,808243176.12,749216993.58,7165431.65,,13694961.9,770077387.13,38165788.99,5421541.84,211941030.38,485269128.52,,,,,697210158.9,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T21:25:05
20231231,,8896349724.96,,,,,,,,,,,141192230.07,198902919.3,9236444874.33,7571146161.94,,,,,,314102011.0,327580726.56,275565028.39,8488393927.89,748050946.44,,605100.0,,256778.11,,15551892.71,,,16413770.82,638851906.44,,,,,3293409.68,642145316.12,-625731545.3,,0.0,,3291553850.27,,,3291553850.27,3271533252.93,175026355.07,1813388.25,44733590.71,3491293198.71,-199739348.44,6090161.03,-71329786.27,556598914.79,485269128.52,556598914.79,0.0,0.0,485269128.52,定期报告,是,20250424,CNY,合并期末,2024-04-26T21:25:05
20230930,,6946126325.9,,,,,,,,,,,114001644.17,123126847.75,7183254817.82,5412327148.5,,,,,,240817598.12,291620957.12,286829668.54,6231595372.28,951659445.54,,,,166000.0,605100.0,15551892.71,,,16322992.71,599166316.93,,,,,4681228.75,603847545.68,-587524552.97,,0.0,,3263185471.97,,,3263185471.97,3107042760.61,165600727.48,1813388.25,43565792.34,3316209280.43,-53023808.46,14098026.4,325209110.51,556598914.79,,,,,881808025.3,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T17:55:02
20230630,,4535870568.22,,,,,,,,,,,79638027.49,58423202.18,4673931797.89,3450249517.34,,,,,,169204263.74,203223866.72,165890093.02,3988567740.82,685364057.07,,605100.0,,5000.0,605100.0,15551892.71,,,16161992.71,423304036.31,0.0,,,,174446.75,423478483.06,-407316490.35,,0.0,,2292175221.54,,0.0,2292175221.54,2103838834.5,155993148.6,1813388.25,8877480.95,2268709464.05,23465757.49,14949235.05,316462559.26,556598914.79,873061474.05,556598914.79,0.0,0.0,873061474.05,定期报告,未审计,20240831,CNY,合并期末,2023-08-30T18:25:02
20230331,,2254446371.93,,,,,,,,,,,30414898.69,211548289.44,2496409560.06,1863448754.32,,,,,,90325954.12,130946103.79,102980001.71,2187700813.94,308708746.12,,,,0.0,605100.0,0.0,,,605100.0,178045729.94,,,,,112749.88,178158479.82,-177553379.82,,0.0,,1284748200.0,,,1284748200.0,1102700000.0,5545825.38,,5731603.84,1113977429.22,170770770.78,-3911828.02,298014309.06,556598914.79,,,,,854613223.85,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T20:30:04
20221231,,9621220278.33,,,,,,,,,,,193131420.3,164443096.5,9978794795.13,8078422303.48,,,,,,351275094.41,388837881.64,365992084.54,9184527364.07,794267431.06,,0.0,,1300680.29,,52188464.61,,,53489144.9,1078458032.82,,,,,33648550.66,1112106583.48,-1058617438.58,,1214286.16,,3277229791.25,,0.0,3278444077.41,3012552714.76,160224426.72,0.0,30662071.66,3203439213.14,75004864.27,8839221.85,-180505921.4,737104836.19,556598914.79,737104836.19,0.0,0.0,556598914.79,定期报告,是,20240427,CNY,合并期末,2023-04-27T20:30:04
20220930,,6551971933.17,,,,,,,,,,,159152549.12,48900670.68,6760025152.97,6191704022.69,,,,,,248154996.58,285196623.79,278062369.07,7003118012.13,-243092859.16,,,0.0,355378.44,0.0,28795948.83,,,29151327.27,772229111.85,,,,,13090980.96,785320092.81,-756168765.54,,1214286.16,,2433139440.63,0.0,0.0,2434353726.79,1558895358.32,153595550.61,0.0,62237904.13,1774728813.06,659624913.73,15911500.92,-323725210.05,737104836.19,,,,,413379626.14,定期报告,未审计,20231031,CNY,合并期末,2022-10-25T18:20:03
20220630,,4688886836.85,,,,,,,,,,,99956273.25,26765794.16,4815608904.26,4169994164.8,,,,,,181032624.31,149974090.89,160070852.67,4661071732.67,154537171.59,,,,77000.0,0.0,19795973.42,,,19872973.42,434509637.67,,,,,12952430.75,447462068.42,-427589095.0,,1214286.16,,1476822809.48,,0.0,1478037095.64,810593143.96,11289932.63,0.0,56571705.06,878454781.65,599582313.99,7464830.54,333995221.12,737104836.19,1071100057.31,737104836.19,0.0,0.0,1071100057.31,定期报告,未审计,20230831,CNY,合并期末,2022-08-26T19:10:03
20220331,,1762911036.72,,,,,,,,,,,14507705.0,4039577.6,1781458319.32,2061904822.23,,,,,,102375357.1,72806073.23,72307102.65,2309393355.21,-527935035.89,,,,77000.0,0.0,2784623.67,,,2861623.67,241392625.69,,,,,1294102.38,242686728.07,-239825104.4,,1214286.16,,649538904.38,,0.0,650753190.54,56168433.33,2469015.16,,17822401.01,76459849.5,574293341.04,-883066.48,-194349865.73,737104836.19,,,,,542754970.46,定期报告,未审计,20230428,CNY,合并期末,2022-04-30T05:10:03
20211231,,7558506271.77,,,,,,,,,,,84100809.16,69860145.64,7712467226.57,5871925678.88,,,,,,322332482.8,182035792.0,365093350.94,6741387304.62,971079921.95,,0.0,0.0,33023.74,,6353765.42,,,6386789.16,925330463.48,0.0,,,,28004956.33,953335419.81,-946948630.65,,15754400.0,0.0,905052890.85,0.0,0.0,920807290.85,716387353.38,100447044.44,3069908.19,86883864.38,903718262.2,17089028.65,-8596520.81,32623799.14,704481037.05,737104836.19,704481037.05,0.0,0.0,737104836.19,定期报告,是,20230428,CNY,合并期末,2022-04-30T01:05:07
20210930,,5093438846.77,,,,,,,,,,,72348887.6,57621096.36,5223408830.73,3993233394.22,,,,,,220626550.53,140519295.69,330166533.25,4684545773.69,538863057.04,,,0.0,10700.0,,0.0,,,10700.0,740417544.78,,,,,7668460.16,748086004.94,-748075304.94,,15754400.0,,817306014.83,0.0,0.0,833060414.83,426357260.63,93312667.87,0.0,6592235.43,526262163.93,306798250.9,-3946665.87,93639337.13,704481037.05,,,,,798120374.18,定期报告,未审计,20221026,CNY,合并期末,2021-10-29T18:45:03
20210630,,3380908217.73,,,,,,,,,,,55911626.0,17741865.93,3454561709.66,2612586215.95,,,,,,151917371.98,93979908.49,161994582.11,3020478078.53,434083631.13,,,0.0,8238.15,,0.0,,,8238.15,514460806.55,,,,,293503.83,514754310.38,-514746072.23,,15754400.0,0.0,508145041.99,0.0,0.0,523899441.99,280516447.53,89825023.7,0.0,1418505.51,371759976.74,152139465.25,-3659225.97,67817798.18,704481037.05,772298835.23,704481037.05,,,772298835.23,定期报告,未审计,20220827,CNY,合并期末,2021-08-27T18:40:03
