报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,723098129.01,249533684.3,199046642.25,36512080.09,10131867.66,,,,196980953.4,418209505.4,221228552.0,259608195.81,7141370.82,,,10365165.36,-621168.15,1852538.76,13675.15,5365084.38,346423611.92,10714524.75,334980920.21,,728166.96,,,,376674517.09,62904.01,,1405312.4,,375332108.7,80478445.93,294853662.77,294853662.77,,292929492.77,1924170.0,,,283637291.04,283637291.04,181232282.39,,,181232282.39,,102405008.65,,,104944580.27,,-2539571.62,,,,,,,578490953.81,576566783.81,1924170.0,0.07,0.07,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T18:13:06
20251231,2805733627.47,902621914.48,684898105.39,159758512.76,41520807.91,,,,708125855.37,1516623596.65,808497741.28,1279240204.7,2683827.47,,,-99538839.76,-844378.76,7228361.0,469228.04,8431282.4,1462872144.77,25539768.4,1436755409.48,,576966.89,,,,1342861482.7,3711625.11,,12540412.06,,1334032695.75,251718278.26,1082314417.49,1082314417.49,,1077653543.98,4660873.51,2563144784.56,,-331566886.67,-331566886.67,134886975.6,,,134886975.6,,-466453862.27,,,-464826405.86,,-1627456.41,,,,,,,750747530.82,746086657.31,4660873.51,0.29,0.29,定期报告,是,20260425,CNY,合并期末,2026-04-24T18:23:08
20250930,2262095344.56,673341797.04,516722994.53,112811430.48,30762064.87,,,,501686152.7,1091877271.89,590191119.19,1090934893.15,-3054711.79,,,-57776995.03,-447586.11,46882956.67,543084.07,6931042.07,1114082455.71,18381181.14,1054582782.68,,-842818.41,,,41961310.3,1148012888.85,1346659.96,,2842469.07,,1146517079.74,228982479.7,917534600.04,917534600.04,,913097789.81,4436810.23,,,-384701464.59,-384701464.59,101337765.57,,,101337765.57,,-486039230.16,,,-485007459.82,,-1031770.34,,,,,,,532833135.45,528396325.22,4436810.23,0.25,0.25,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:13:47
20250630,1577595645.01,405289834.84,295172367.53,80755040.98,20257519.89,,,,315622727.04,705143160.52,389520433.48,723433824.58,3089538.31,,,83603680.15,-240360.25,45221738.88,9940.53,4654259.24,786152112.8,14140499.21,735523500.18,,-5484981.34,,,41973094.75,791443532.21,770033.93,,1375304.46,,790838261.68,167918050.62,622920211.06,622920211.06,,620715326.78,2204884.28,2563144784.56,,94131384.73,94131384.73,89348736.97,,,89348736.97,,4782647.76,,,6993325.38,,-2210677.62,,,,,,,717051595.79,714846711.51,2204884.28,0.17,0.17,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T16:23:10
20250331,756774803.37,215886587.44,157649181.98,44296112.91,9086638.25,,,,155699819.37,342918372.85,187218553.48,420365359.73,9198095.77,,,-40291087.46,-68286.53,1781344.63,9179.56,3391886.63,384194485.55,5301878.31,375670784.48,,3221822.76,1609849.59,,20978987.95,372580317.82,116469.57,,674067.6,,372022719.79,94609224.04,277413495.75,277413495.75,,276537819.82,875675.93,,,-260432677.62,-260432677.62,25851718.48,,,25851718.48,,-286284396.1,,,-286218510.61,,-65885.49,,,,,,,16980818.13,16105142.2,875675.93,0.08,0.08,定期报告,未审计,20260425,CNY,合并期末,2025-04-29T16:54:04
20241231,2728622881.35,795503507.83,511439033.28,187135759.42,73160197.98,,,,806052570.67,1417066438.89,611013868.22,1069784803.1,-21748072.03,,,36288448.47,592928.93,7844191.37,201345.34,12355085.64,1441735286.53,28660896.8,1399038018.44,,14036371.29,,,418861502.38,1286887594.82,5861969.93,,13368743.59,,1279380821.16,270403684.99,1008977136.17,1008977136.17,,1001644895.54,7332240.63,2347649429.22,,168330493.32,168330493.32,25539270.62,,,25539270.62,,142791222.7,,,144287682.33,,-1496459.63,,,,,,,1177307629.49,1169975388.86,7332240.63,0.27,0.27,定期报告,是,20260425,CNY,合并期末,2025-03-21T17:08:08
20240930,2006852869.36,510223755.9,290679390.65,140507081.67,63463367.29,,,,596333320.93,1040638253.7,444304932.77,613349217.6,-1625535.43,,,268218691.76,-340370.21,8683246.35,262027.51,10122979.52,1099841703.87,16809403.17,1071202715.06,,8849969.49,2970642.03,,2979616.15,907011165.49,1087227.95,,3853950.94,,904244442.5,203828790.76,700415651.74,700415651.74,,696045919.31,4369732.43,,,-146302121.25,-146302121.25,3238656.94,,,3238656.94,,-149540778.19,,,-148135939.39,,-1404838.8,,,,,,,554113530.49,549743798.06,4369732.43,0.19,0.19,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:03:19
20240630,1677616406.56,340588418.83,197644806.17,95565630.01,36881800.48,,,,445986332.74,748811202.44,302824869.7,362451101.01,-43675476.46,,,284166409.84,230590.87,234176759.62,220323.5,9796470.15,971889810.53,11861645.31,724384440.33,,8096944.68,849855.98,,226696924.23,705726596.03,379733.18,,2003336.26,,704102992.95,155151937.78,548951055.17,548951055.17,,546158079.08,2792976.09,2347649429.22,,-14588193.46,-14588193.46,-10435660.54,,,-10435660.54,,-4152532.92,,,-3284649.88,,-867883.04,,,,,,,534362861.71,531569885.62,2792976.09,0.15,0.15,定期报告,未审计,20250830,CNY,合并期末,2024-08-27T16:53:15
20240331,881820091.85,172717106.61,102922487.25,46805576.51,18375698.97,,,,241484955.23,409468722.34,167983767.11,193000081.59,-23687314.29,,,187278632.95,51726.41,77358538.36,220323.51,9708727.19,513738607.99,5502875.42,430611439.54,,2149894.27,,,75474398.76,368081483.86,94481.3,,1905037.51,,366270927.65,103271987.19,262998940.46,262998940.46,,262572246.67,426693.79,,,-29764316.55,-29764316.55,-1584367.67,,,-1584367.67,,-28179948.88,,,-29035088.78,,855139.9,,,,,,,233234623.91,232807930.12,426693.79,0.07,0.07,定期报告,未审计,20250430,CNY,合并期末,2024-04-25T18:28:21
20231231,2476059703.15,633129167.34,409667906.61,159849551.95,34682812.79,,,,1028257333.58,1751251776.21,722994442.63,354309495.4,-16315762.46,,,101207281.13,563854.22,343621460.67,473882.24,14497228.57,1622273777.26,22203923.23,1256261147.67,,7330724.26,,,336477982.1,853785925.89,6379622.68,,16081345.93,,844084202.64,160954666.14,683129536.5,683129536.5,,677014894.3,6114642.2,2235017034.6,,356320261.14,356320261.14,-1007115.65,,,-1007115.65,,357327376.79,,,357144483.67,,182893.12,,,,,,,1039449797.64,1033335155.44,6114642.2,0.18,0.18,定期报告,是,20250322,CNY,合并期末,2024-04-25T18:28:21
