报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,613500000.0,2440837000.0,,,,-500000000.0,,-279826000.0,,,2078073000.0,,,,,,,,,,,,,,,,,,27737000.0,4380321000.0,3962576000.0,326553000.0,,,-987594000.0,,,,,,,-298271000.0,,2243005000.0,,,294040000.0,,,,,,,,,3516032000.0,95681000.0,80182000.0,9232204000.0,-4851883000.0,,27707119000.0,285661000.0,,,0.0,,,,,27992780000.0,21567501000.0,,,,,12214000.0,,0.0,21579715000.0,6413065000.0,,,,,3090789000.0,,,,3090789000.0,0.0,184150000.0,,,0.0,191727000.0,2899062000.0,-7774000.0,4452470000.0,,,,,20258643000.0,24711113000.0,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T19:52:04
20251231,,,1530000000.0,15916230000.0,,,,-1340000000.0,,8261132000.0,,,8508894000.0,,,,,,,,,,,,,,,,,,49530000.0,32925786000.0,7122483000.0,624589000.0,,,987594000.0,,,,,,,298271000.0,,4083408000.0,,,891119000.0,,,,,,,,,-1041366000.0,801024000.0,677640000.0,14444762000.0,18481024000.0,,90475324000.0,671238000.0,,,4219000.0,,,,,91150781000.0,101030404000.0,,,,,43944000.0,,,101074348000.0,-9923567000.0,,,,,8939372000.0,,,,8939372000.0,13390000000.0,457807000.0,,,52729000.0,13900536000.0,-4961164000.0,-10125000.0,3586168000.0,3955344000.0,5032619000.0,16303299000.0,11639856000.0,16672475000.0,20258643000.0,定期报告,是,20260424,CNY,合并期末,2026-04-23T20:02:03
20250930,,,554000000.0,13635203000.0,,,,-1190000000.0,,12705846000.0,,,6569830000.0,,,,,,,,,,,,,,,,,,169226000.0,32444105000.0,4301821000.0,167050000.0,,,5141000.0,,,,,,,,,3127366000.0,,,696308000.0,,,,,,,,,-1042564000.0,667966000.0,791500000.0,8714588000.0,23729517000.0,,75406190000.0,653763000.0,,,7399000.0,,,,,76067352000.0,78651661000.0,,,,,25954000.0,,,78677615000.0,-2610263000.0,,,,,2988448000.0,,,,2988448000.0,12890000000.0,459578000.0,,,,13391501000.0,-10403053000.0,-5036000.0,10711165000.0,,,,,16672475000.0,27383640000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:10:03
20250630,,,554000000.0,5564538000.0,,,,-2990000000.0,,1309177000.0,,,4581623000.0,,,,,,,,,,,,,,,,,,168160000.0,9187498000.0,3528147000.0,86464000.0,,,347594000.0,,,,,,,,,2387742000.0,,,498164000.0,,,,,,,,,78832000.0,454176000.0,510685000.0,7891804000.0,1295694000.0,,47186716000.0,654820000.0,,,7279000.0,,,,,47848815000.0,45944479000.0,,,,,24206000.0,,,45968685000.0,1880130000.0,,,,,995733000.0,,,,995733000.0,3310000000.0,368285000.0,,,30957000.0,3709242000.0,-2713509000.0,-1519000.0,460796000.0,4718677000.0,5032619000.0,12414594000.0,11639856000.0,16672475000.0,17133271000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:22:03
20250331,,,370000000.0,19023434000.0,,,,-1120000000.0,,-5405968000.0,,,2283206000.0,,,,,,,,,,,,,,,,,,28678000.0,15179350000.0,2602883000.0,490872000.0,,,471782000.0,,,,,,,0.0,,1434518000.0,,,291590000.0,,,,,,,,,-999166000.0,250582000.0,65713000.0,4608774000.0,10570576000.0,,17458916000.0,268385000.0,,,285000.0,,,,,17727586000.0,32780000000.0,,,,,5301000.0,,0.0,32785301000.0,-15057715000.0,,,,,0.0,,,,0.0,2020000000.0,184526000.0,,,0.0,2219530000.0,-2219530000.0,-515000.0,-6707184000.0,,,,,16672475000.0,9965291000.0,定期报告,未审计,20260424,CNY,合并期末,2025-04-24T20:10:12
20241231,,,-2170000000.0,11213568000.0,,,,-360000000.0,,5616445000.0,,,9567216000.0,,,,,,,,,,,,,,,,,,40780000.0,23908009000.0,13174254000.0,379029000.0,,,-150000000.0,,,,,,,,,4217138000.0,,,949073000.0,,,,,,,,,662586000.0,897176000.0,528141000.0,20657397000.0,3250612000.0,,109174638000.0,483037000.0,,,9196000.0,,,,,109666871000.0,110531922000.0,,,,,45630000.0,,,110577552000.0,-910681000.0,,,,,17228824000.0,,,,17228824000.0,11770000000.0,453711000.0,,,52203000.0,12275914000.0,4952910000.0,4623000.0,7297464000.0,5032619000.0,3684769000.0,11639856000.0,5690242000.0,9375011000.0,16672475000.0,定期报告,是,20260424,CNY,合并期末,2025-04-24T20:10:12
20240930,,,-550000000.0,14272218000.0,,,,-892956000.0,,5481778000.0,,,7442105000.0,,,,,,,,,,,,,,,,,,70130000.0,25823275000.0,10976288000.0,308725000.0,,,,,,,,,,,,3370332000.0,,,732041000.0,,,,,,,,,700538000.0,712022000.0,353944000.0,17153890000.0,8669385000.0,,88906781000.0,355498000.0,,,18350000.0,,,,,89280629000.0,86020169000.0,,,,,36520000.0,,,86056689000.0,3223940000.0,,,,,15301876000.0,,,0.0,15301876000.0,11770000000.0,452140000.0,,,0.0,12265512000.0,3036364000.0,-2158000.0,14927531000.0,,,,,9375011000.0,24302542000.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T18:05:04
20240630,,,-465000000.0,19043038000.0,,,,172381000.0,,4083900000.0,,,5080849000.0,,,,,,,,,,,,,,,,,,2376000.0,27917544000.0,8763916000.0,242299000.0,,,,,,,,,,,,2763740000.0,,,517925000.0,,,,,,,,,1094666000.0,536903000.0,320707000.0,14240156000.0,13677388000.0,,71895282000.0,320555000.0,,,1548000.0,,,,,72217385000.0,69538101000.0,,,,,21604000.0,,,69559705000.0,2657680000.0,,,,,5535435000.0,,,,5535435000.0,7100000000.0,369469000.0,,,30364000.0,7499833000.0,-1964398000.0,-2160000.0,14368510000.0,4720358000.0,3684769000.0,19023163000.0,5690242000.0,9375011000.0,23743521000.0,定期报告,未审计,20250829,CNY,合并期末,2024-08-28T19:30:03
20240331,,,135000000.0,14376432000.0,,,,-30000000.0,,4972011000.0,,,2506544000.0,,,,,,,,,,,,,,,,,,30470000.0,21990457000.0,6232547000.0,219107000.0,,,0.0,,,,,,,,,1860026000.0,,,256980000.0,,,,,,,,,460818000.0,294601000.0,135181000.0,9459260000.0,12531197000.0,,42623113000.0,123332000.0,,,51294000.0,,,,,42797739000.0,45597942000.0,,,,,113109000.0,,,45711051000.0,-2913312000.0,,,,,,,,,0.0,5360000000.0,3280000.0,,,0.0,5384235000.0,-5384235000.0,45000.0,4233695000.0,,,,,9375011000.0,13608706000.0,定期报告,未审计,20250425,CNY,合并期末,2024-04-25T20:20:03
20231231,,,3518960000.0,21654835000.0,,,,-204469000.0,,-4394700000.0,,,9621093000.0,,,,,,,,,,,,,,,,,,89931000.0,30285650000.0,17468389000.0,-30552000.0,,,150000000.0,,,,,,,,,4027678000.0,,,926477000.0,,,,,,,,,428537000.0,846373000.0,626835000.0,24443737000.0,5841913000.0,,100162153000.0,194111000.0,,,15431000.0,,,,,100371695000.0,107506307000.0,,,,,53248000.0,,,107559555000.0,-7187860000.0,,,,,6985200000.0,,,,6985200000.0,7200000000.0,427940000.0,,,49195000.0,7677135000.0,-691935000.0,1923000.0,-2035959000.0,3684769000.0,5389015000.0,5690242000.0,6021955000.0,11410970000.0,9375011000.0,定期报告,是,20250425,CNY,合并期末,2024-04-25T20:45:02
