报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,42407131634.04,37701255980.34,7965750086.92,5679294187.68,,25048341261.71,,23363659122.87,5618222355.65,51011663.48,51011663.48,,,,,,1549426918.55,,,,,846795.0,,,266760253.41,19921689.06,0.0,4814352027.69,377391866.67,,,,,,,525298580.73,,,525298580.73,,154226845.83,116067356.72,13702713.15,,,,652791830.4,223074503.98,113167977505.86,,,,5303203561.65,4582064558.34,488253989.46,2127723.17,7954386607.14,72876112.92,72876112.92,,1329641052.24,226533230.63,,,,43679105517.4,,,,,43498487.14,,,,23761093777.54,,,,,,16263789.45,146372488.18,142863587.8,176139653.62,87924424136.68,,2625000000.0,,,,8114012431.39,,-51065239.42,,1417476362.33,3883844686.51,,9240354889.16,,25229623129.97,13930239.21,25243553369.18,113167977505.86,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T21:10:06
20251231,,38512055767.02,33752102580.71,5545653394.81,4851265950.07,,24717891545.36,,22046958584.85,4218806251.71,51797239.63,51797239.63,,,,,,1415330800.16,,,,,508455.0,,,275258386.66,20256981.57,0.0,6694915117.48,240731929.85,,,1088091271.78,556318451.83,531772819.95,,531772819.95,,,531772819.95,,164271840.69,120444059.57,13702713.15,,,,671181025.12,201718996.65,105443255909.23,,,,5230974794.51,4598666736.66,695521480.84,3065367.7,7207780793.07,123635876.99,123635876.99,,1247634902.79,218884050.38,,,,38730395492.66,,,,,44255187.14,,,,22057830163.23,,,,,,18793721.99,156359731.08,154101673.17,163604815.37,80651504787.58,,2625000000.0,,,,8114012431.39,,-109468827.12,,1417476362.33,3883537329.26,,8847091124.65,,24777648420.51,14102701.14,24791751121.65,105443255909.23,定期报告,是,20260423,CNY,合并期末,2026-04-22T21:10:06
20250930,,37032162684.29,33090647291.15,7724520787.95,5596657131.65,,23530620833.25,,25444932387.28,6624648855.78,52078247.35,52078247.35,,,,,,1738770263.19,,,,,5369380.27,,,226657295.55,20592274.08,,9209784427.85,262957089.83,,,,,,,541546549.54,,,541546549.54,,176611748.66,111110476.63,13702713.15,,,,796419892.96,212335298.71,113724821206.32,,,,5071842082.2,4320805847.26,793485735.61,5384267.42,12672839117.68,416237296.72,416237296.72,,1548167058.45,210227896.75,,,,38331695082.12,1134803000.0,,,,26985300.0,,,,24087539861.81,,,,,,16686026.73,167079396.47,263679913.69,231511829.44,89298969712.35,,2625000000.0,,,,8114012431.39,,-169923365.35,,1281866570.23,3611312220.61,,8948981861.65,,24411249718.53,14601775.44,24425851493.97,113724821206.32,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T19:28:03
20250630,,34667928059.64,29450580990.7,5043284372.9,4419123795.54,,19316315115.66,,29466127829.01,5709248344.85,53875876.86,53875876.86,,,,,,1107891632.15,,,,,466536.27,,,217900572.53,20927566.59,,5606461969.54,273250783.5,,,1094622153.99,543289653.67,551332500.32,,551332500.32,,,551332500.32,,155287771.04,117221943.46,13702713.15,,,,758216593.77,200206795.46,103279646976.7,,,,2416230410.95,4101670571.92,113935828.35,7452663.46,14757613353.44,129770204.2,129770204.2,,1373095738.27,171208928.9,,,,33876125173.82,,,,,28155200.0,,,,21617271927.8,,,,,,14617530.12,145490449.92,148809196.31,479329364.29,79380776541.75,,2625000000.0,,,,8114012431.39,,-150125814.5,,1281866570.23,3611232588.91,,8401875837.61,,23883861613.64,15008821.31,23898870434.95,103279646976.7,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:22:04
20250331,,28556753719.29,25517924441.34,6151005231.93,5401777655.69,,20978462596.69,,27051001844.26,7390885003.77,32844599.89,32844599.89,,,,,,1351071216.26,,,,,3600844.78,,,216167652.29,21262859.1,,6600215757.33,274567872.47,,,,,,,557411642.78,,,557411642.78,,157606993.07,118087209.4,13702713.15,,,,721125870.49,197123222.55,100392896849.5,,,,5535339315.07,3472534973.91,374293631.6,12174082.79,15187317667.52,22904016.12,22904016.12,,1165535289.29,199282254.7,,,,31276219570.52,,,,,29127600.0,,,,18682781678.09,,,,,,17857723.78,148704250.33,133790127.69,272483168.35,76530345349.76,,2625000000.0,,,,8114012431.39,,-199051679.14,,1281866570.23,3611133703.26,,8413808972.09,,23846769997.83,15781501.91,23862551499.74,100392896849.5,定期报告,未审计,20250425,CNY,合并期末,2025-04-25T00:54:07
20241231,,31480661058.25,27281443453.2,7188155938.95,5907167050.75,,20934604764.67,,24577127914.21,8227313721.86,41753259.72,41753259.72,,,,,,1408185759.53,,,,,7079873.24,,,223625632.15,21598151.61,,4187304704.61,286896544.66,,,1083688348.15,521542256.02,562146092.13,,562146092.13,,,562146092.13,,170258669.83,118630490.78,13702713.15,,,,689644633.74,207433293.47,100346123216.56,,,,5578399454.02,3331327027.77,438605437.23,13848555.39,11272705712.22,78958826.65,78958826.65,,1013435426.97,218736560.15,,,,33306919122.29,,,,,29127600.0,,,,20868416211.99,,,,,,25284461.75,162358078.62,142596774.4,302721416.71,76783440666.16,,2625000000.0,,,,8114012431.39,,-198277653.44,,1281866570.23,3611033006.35,,8113029463.92,,23546663818.45,16018731.95,23562682550.4,100346123216.56,定期报告,是,20260423,CNY,合并期末,2025-04-25T00:54:07
20240930,,28183087804.72,25674329706.67,7953092867.32,6769870577.61,,15787804898.54,,25685084947.13,9103082460.03,36440876.57,36440876.57,,,,,,2058523743.99,,,,,7483414.75,,,207767747.48,21933444.12,72492977.67,3174514332.44,210200320.02,,,,,,,567262066.28,,,567262066.28,,174090583.28,124646267.15,13702713.15,,,,814955234.06,237459432.77,94433626131.47,,,,615095356.92,4213252114.45,480592128.97,18815685.75,10789458757.1,1972629524.54,1972629524.54,,833946304.18,112715945.22,,,,31401866136.4,,,,,23701700.0,,,,20242567647.31,,,,,,43041578.9,165356355.61,179051115.88,349388967.08,71441479318.31,,2625000000.0,,,,8114012431.39,,-295003354.28,,1204321820.65,3454636622.3,,7872654644.24,,22975622164.3,16524648.86,22992146813.16,94433626131.47,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T19:42:02
20240630,,22573429313.91,19543494968.67,4543582796.24,3827943937.35,,16135130323.97,,23057796504.99,9609705449.11,85703031.63,85703031.63,,,,,,1574264305.96,,,,,23682086.2,,,211033517.69,22268736.63,71676101.98,4320098868.99,167669719.04,,,1101755526.37,525725646.9,576029879.47,,576029879.47,,,576029879.47,,129023968.17,128614719.53,13702713.15,,,,690721149.44,257001367.44,84191134553.54,,,,2986687077.89,3330584334.38,1960596555.61,15072746.47,9626411615.05,19066838.53,19066838.53,,708962934.02,26704338.57,,,,23742141540.63,,,,,23811700.0,,,,18161766899.58,,,,,,22614447.12,120575240.44,62493764.53,513900765.11,61321390797.93,,2625000000.0,,,,8114012431.39,,-201609943.77,,1204321820.65,3454547184.75,,7657767631.17,,22854039124.19,15704631.42,22869743755.61,84191134553.54,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T20:02:03
20240331,,22581670281.75,19327347132.07,4714083845.79,3949388085.92,,17231246546.73,,24863735832.49,7576929611.56,37960358.14,37960358.14,,,,,,1739298803.71,,,,,26762582.76,,,227086020.38,22604029.14,70869281.7,4096620260.96,46479971.47,,,,,,,584278994.23,,,584278994.23,,128026356.29,136067916.48,13702713.15,,,,649765286.83,315875119.17,85063063812.73,,,,3001395158.78,2397984222.22,1823669280.67,13695958.31,11516921661.68,69373234.41,69373234.41,,648050775.59,32271462.02,,,,23803352374.1,,,,,31739551.11,,,,18139891200.72,,,,,,30221710.87,118573772.64,67327470.44,460633470.35,62155101303.91,,2625000000.0,,,,8114012431.39,,-382553985.18,,1204321820.65,3454450217.69,,7875900403.25,,22891130887.8,16831621.02,22907962508.82,85063063812.73,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T23:12:03
20231231,,22361765330.0,19573725609.58,4794926874.9,3591929318.34,0.0,18040783557.0,,23963081423.11,8569292412.87,49258567.13,49258567.13,,0.0,,,,2416975189.74,,,,,61132394.96,,0.0,230880254.94,22939321.65,70051782.21,6394338743.89,46479971.47,,,1094235736.87,501517760.92,592717975.95,,592717975.95,0.0,,592717975.95,0.0,134952664.39,140352772.53,13702713.15,,,,641309746.7,345534871.36,88890476567.95,,,,3764452385.09,3752956099.47,3151921638.59,43309758.04,11224761359.97,141831980.84,141831980.84,,636718092.13,36271232.18,,,,24222224235.09,,,,,31792779.38,,,,18162083703.43,,,,,,39412937.57,126869177.34,86566922.24,667129310.96,66088301612.32,,2625000000.0,,,,8114012431.39,,-362453208.85,,1204321820.65,3454358233.42,,7749657837.38,,22784897113.99,17277841.64,22802174955.63,88890476567.95,定期报告,是,20250425,CNY,合并期末,2024-04-26T23:12:03
