报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,463800297.69,,,,,,,,,,,8736152.32,4832589.68,477369039.69,288179690.59,,,,,,112169620.35,21010295.42,20853878.52,442213484.88,35155554.81,,170000000.0,,568135.0,,,,,170568135.0,5555976.4,404560592.83,,,,,410116569.23,-239548434.23,,,,11695332.0,,,11695332.0,274161750.79,4383505.47,,2966091.53,281511347.79,-269816015.79,-1164111.76,-475373006.97,776116612.8,,,,,300743605.83,定期报告,未审计,20260427,CNY,合并期末,2026-04-26T16:00:10
20251231,,1685581293.26,,,,,,,,,,,24320111.38,17784040.47,1727685445.11,1100830885.58,,,,,,399417806.27,62449043.34,94703797.98,1657401533.17,70283911.94,,212000000.0,928705.63,3836723.35,,,,,216765428.98,97483096.12,215472662.22,,,,,312955758.34,-96190329.36,,651197143.28,,744931047.51,,,1396128190.79,538538907.2,15555117.83,,130771695.24,684865720.27,711262470.52,511836.13,685867889.23,90248723.57,776116612.8,90248723.57,,,776116612.8,定期报告,是,20260427,CNY,合并期末,2026-04-26T16:00:10
20250930,,1182178242.61,,,,,,,,,,,10692420.92,9188219.25,1202058882.78,794836524.31,,,,,,298188170.22,42280928.29,82034798.39,1217340421.21,-15281538.43,,96000000.0,657004.52,1366141.47,,,,,98023145.99,76308898.96,122000000.0,,3472662.22,,,201781561.18,-103758415.19,,,,579908168.53,,,579908168.53,310500208.36,10194414.57,,126330905.4,447025528.33,132882640.2,2550270.89,16392957.47,90248723.57,,,,,106641681.04,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:14:17
20250630,,805749255.61,,,,,,,,,,,7599288.58,5054414.79,818402958.98,551194613.48,,,,,,200047558.33,31723432.92,55327441.82,838293046.55,-19890087.57,,36000000.0,641988.59,4735033.4,,,,,41377021.99,48276775.03,46000000.0,,3472662.22,,,97749437.25,-56372415.26,,,,422615210.96,,,422615210.96,236773418.36,6659345.92,,44671682.97,288104447.25,134510763.71,3184244.58,61432505.46,90248723.57,151681229.03,90248723.57,,,151681229.03,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T21:18:06
20250331,,525130992.66,,,,,,,,,,,3064221.82,731629.53,528926844.01,424252217.79,,,,,,103203974.66,17588852.99,17276661.47,562321706.91,-33394862.9,,15000000.0,541522.33,256917.0,,,,,15798439.33,31242639.21,20000000.0,,,,,51242639.21,-35444199.88,,,,239395856.8,,,239395856.8,138214458.36,3573322.65,,2248772.05,144036553.06,95359303.74,1542912.27,28063153.23,90248723.57,,,,,118311876.8,定期报告,未审计,20260427,CNY,合并期末,2026-04-26T16:00:10
20241231,,1413206376.93,,,,,,,,,,,19541432.08,9606531.8,1442354340.81,999261886.09,,,,,,350979871.53,50648354.58,110823478.59,1511713590.79,-69359249.98,,109178540.63,1251664.48,1501198.45,,,,,111931403.56,128515435.27,63000000.0,,,,,191515435.27,-79584031.71,,32383245.0,24775500.0,434557278.34,,,466940523.34,320303870.0,29807623.65,1600000.0,16923955.21,367035448.86,99905074.48,2019342.54,-47018864.67,137267588.24,90248723.57,137267588.24,,,90248723.57,定期报告,是,20260427,CNY,合并期末,2025-04-25T00:54:10
20240930,,1129966124.58,,,,,,,,,,,18742244.15,5937260.21,1154645628.94,879362908.04,,,,,,261287832.57,29251046.46,77199779.1,1247101566.17,-92455937.23,,91000000.0,1053407.82,1020010.79,,,,,93073418.61,122858774.8,50000000.0,,5000000.0,,,177858774.8,-84785356.19,,30427470.0,24775500.0,397700000.0,,,428127470.0,298110230.0,27760147.77,1600000.0,7539810.21,333410187.98,94717282.02,1753149.1,-80770862.3,137267588.24,,,,,56496725.94,定期报告,未审计,20251028,CNY,合并期末,2024-10-30T17:00:04
20240630,,739486031.83,,,,,,,,,,,15134715.96,3678771.16,758299518.95,595652106.35,,,,,,176261011.52,18102055.05,48812034.6,838827207.52,-80527688.57,,91000000.0,982027.16,272467.65,,,,,92254494.81,89658800.58,50000000.0,,5000000.0,,,144658800.58,-52404305.77,,13657350.0,13525500.0,249200000.0,,,262857350.0,173483070.0,23320780.63,,5174157.27,201978007.9,60879342.1,955637.06,-71097015.18,137267588.24,66170573.06,137267588.24,,,66170573.06,定期报告,未审计,20250829,CNY,合并期末,2024-08-27T20:10:05
20240331,,469367692.31,,,,,,,,,,,13786807.16,2517606.68,485672106.15,400915428.16,,,,,,92045834.63,7706908.86,21104942.7,521773114.35,-36101008.2,,52000000.0,426534.48,114349.26,,,,,52540883.74,60985891.65,36000000.0,,,,,96985891.65,-44445007.91,,8097300.0,8097300.0,160000000.0,,,168097300.0,130460000.0,2445462.48,,2386632.97,135292095.45,32805204.55,416724.67,-47324086.89,137267588.24,,,,,89943501.35,定期报告,未审计,20250425,CNY,合并期末,2024-04-29T18:35:09
20231231,,1654198526.79,,,,,,,,,,,30610069.24,15471101.91,1700279697.94,1144900346.39,,,,,,285766203.94,60908051.45,112140461.18,1603715062.96,96564634.98,,448000000.0,679408.29,3404114.25,,40020000.0,,,492103522.54,191918813.95,399978540.63,,,,,591897354.58,-99793832.04,,9652560.0,,302165400.0,,,311817960.0,308627810.0,10516714.88,,10632351.89,329776876.77,-17958916.77,8811529.25,-12376584.58,149644172.82,137267588.24,149644172.82,,,137267588.24,定期报告,是,20250425,CNY,合并期末,2024-04-11T22:20:03
