报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,540255341.12,,,20070988.83,,,1057916510.49,27348528.64,1030567981.85,108728239.41,3841145.0,,,,,,,,,,,29688021.42,523595880.34,,,,5740072.27,43036251.87,2339999687.29,,,,,,,,,53421159.03,,,23337341.15,,,,,,25954690.97,,,,,477479457.58,,,,7127236.54,84152944.85,15986589.98,,,101265170.23,,20715198.35,12949711.68,815262263.82,3155261951.11,,406278995.74,,,,,,904307303.58,50000000.0,854307303.58,,6073837.35,,,33680188.37,7843582.19,,,,,,46910270.58,,,,,,,,,,,,,,39231446.36,31615633.73,1475941257.9,,,,,,63173287.42,,,,,,44442734.46,,,107616021.88,1583557279.78,,270916968.0,,,,584152137.09,,-3300182.02,,64246892.12,,,626752569.41,,,1542768384.6,28936286.73,1571704671.33,3155261951.11,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T17:58:06
20251231,,593339411.56,,,20276680.09,,,1158535973.57,88875047.04,1069660926.53,90508943.83,2762972.29,,,,,,,,,,26831151.57,26831151.57,528299461.7,,,,6149310.77,56572200.43,2489857444.94,,,,,,,,,54304468.93,,,23337341.15,,730294718.98,246986944.12,483307774.86,,25465708.49,25465708.49,,483307774.86,,483307774.86,,,,6581339.13,90975722.59,15885536.72,,,84909596.98,,20747073.43,10989194.96,809922418.11,3299779863.05,,468305010.46,,,,,,996361033.17,56308983.43,940052049.74,,11149356.86,,,46257922.87,3622140.73,,,,,43337395.58,43337395.58,,,,,,,,,,,,,,31486532.98,59122080.48,1659641473.13,,,,,,62900355.89,,,,,,37201299.22,,,100101655.11,1759743128.24,,270916968.0,,,,580747283.72,,-827966.09,,64246892.12,,,595973681.71,,,1511056859.46,28979875.35,1540036734.81,3299779863.05,定期报告,是,20260425,CNY,合并期末,2026-04-24T17:58:06
20250930,,676684890.23,,,80000000.0,,,1212663713.19,96684703.53,1115979009.66,61384179.18,3170588.21,,,,,,,,,,,20810985.1,522293317.28,,,,6354277.2,32794661.89,2622787305.99,,,,,,,,,63177451.39,,,19782156.74,,,,,,,,,,,473028277.67,,,,6630693.71,87517205.22,16368014.85,,,80663492.72,,22167475.9,51507409.79,814211484.28,3436998790.27,,595168060.7,,,,,,1025626595.47,68836261.56,956790333.91,,6802044.89,,,34566244.92,9207990.5,,,,,,86431945.61,,,,,,,,,,,,,,24334474.25,43843986.86,1825981343.2,,,,,,74946802.06,,,,,1535928.63,33082840.88,,,109565571.57,1935546914.77,,270916968.0,,,,584822402.46,31591474.8,278284.89,,61304213.36,,,586571225.97,,,1472301619.88,29150255.62,1501451875.5,3436998790.27,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:20:09
20250630,,630422502.95,,,130000000.0,,,1285987058.02,66865020.63,1219122037.39,77332472.11,4648492.41,,,,,,,,,,22680306.66,22680306.66,521051832.18,,,,4765487.28,40181002.12,2722529582.79,,,,,,,,,64894120.97,,,19782156.74,,674706246.08,219084086.65,455622159.43,,,,,455622159.43,,455622159.43,,,,5460429.06,93415057.88,16466599.73,,,84223668.46,,20541327.71,53919471.86,808864562.78,3531394145.57,,560325108.09,,,,,,1165597048.93,85100000.0,1080497048.93,,11107442.83,,,35299957.17,7090930.95,,,,,68715998.93,68715998.93,,,,,,,,,,,,,,57753639.94,49172367.18,1955062494.02,,,,,,80564288.5,,,,,2729019.15,30595981.43,,,113889289.08,2068951783.1,,271906715.0,,,,588186578.03,41053665.75,1849128.89,,61304213.36,,,555920161.53,,,1438113131.06,24329231.41,1462442362.47,3531394145.57,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T20:12:06
20250331,,581490511.26,,,140000000.0,,,1158090582.87,108267892.24,1049822690.63,44251438.66,8345830.12,,,,,,,,,,,22216672.7,497314756.97,,,,389766.86,31882618.1,2489232283.23,,,,,,,,,65777430.87,,,19782156.74,,,,,,,,,,,424990919.3,,,,5250105.69,99304810.94,16404388.39,,,87807643.07,,23654116.56,41973524.78,779694990.65,3268927273.88,,448444981.03,,,,,,975488431.05,131000000.0,844488431.05,,9364081.18,,,35426989.35,16885304.47,,,,,,69730243.92,,,,,,,,,,,,,,61397331.34,90391097.97,1707128460.31,,,,,,87576078.49,,,,,2686688.72,30624070.15,,,120886837.36,1828015297.67,,271906715.0,,,,588186578.03,41053665.75,2332219.35,,61304213.36,,,538738835.75,,,1421414895.74,19497080.47,1440911976.21,3268927273.88,定期报告,未审计,20250426,CNY,合并期末,2025-04-26T02:16:06
20241231,,476196768.77,,,140000000.0,,,1175466754.06,50664827.52,1124801926.54,78234353.82,3440098.62,,,,,,,,,,23858048.37,23858048.37,518420049.5,,,,5629001.09,33677196.94,2460326319.78,,,,,,,,,66660740.77,,,19782156.74,,642006994.76,204557380.76,437449614.0,,,,,437449614.0,,437449614.0,,,,5404048.61,105491956.95,17081275.19,,,89101501.63,,23655750.72,26542444.38,785765440.38,3246091760.16,,265673908.6,,,,,,1170268546.43,207702484.83,962566061.6,,6341094.87,,,46322766.32,7273938.08,,,,,68102588.78,68102588.78,,,,,,,,,,,,,,106291957.78,25581551.35,1695856352.21,,,,,,92469514.82,,,,,2686688.72,32539158.87,,,127695362.41,1823551714.62,,271906715.0,,,,588186578.03,41053665.75,1362686.75,,61304213.36,,,520550120.34,,,1402256647.73,20283397.81,1422540045.54,3246091760.16,定期报告,是,20260425,CNY,合并期末,2025-04-26T02:16:06
20240930,,594678288.61,,,120246150.04,,,957350025.97,31287642.52,926062383.45,64668840.62,22271601.33,,,,,,,,,,,28058731.5,553693122.62,,,,5448272.26,38294846.43,2384709879.38,,,,,,,,,70035300.93,,,18060000.0,,,,,,,,,,,414227898.94,,,,,110155963.9,17841388.85,,,94981531.09,,24451678.62,19638708.28,769392470.61,3154102349.99,,375734937.57,,,,,,992288902.01,123000000.0,869288902.01,,16048490.23,,,34128960.1,8501829.94,,,,,,42017919.17,,,,,,,,,,,,,,108225132.16,13907898.5,1590854069.68,,,,,,101716978.58,,,,,,33665073.13,,,135382051.71,1726236121.39,,271906715.0,,,,602136927.95,35142925.49,1534116.79,,61075528.47,,,524900119.7,,,1426410482.42,1455746.18,1427866228.6,3154102349.99,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T19:10:09
20240630,,696461381.17,,,75246150.04,,,1025875741.04,199886893.45,825988847.59,110848113.11,13503461.98,,,,,,,,,,21914649.05,21914649.05,505558588.37,,,,5390032.42,39087788.63,2493885905.81,,,,,,,,,73357819.92,,,18060000.0,,596295683.15,185922264.25,410373418.9,,,,,410373418.9,,410373418.9,,,,,94696575.21,18569040.4,,,96819527.53,,25333576.25,21196179.69,758406137.9,3252292043.71,,473511745.55,,,,146508.41,,865720615.12,35503270.87,830217344.25,,10803450.58,,,30335268.95,5401102.58,,,,,40093153.8,40093153.8,,,,,,,,,,,,,,73907502.88,174697338.06,1674616685.93,,33320000.0,,,,90847138.33,,,,,,33802044.75,,,157969183.08,1832585869.01,,272756438.0,,,,608384952.38,39426521.12,1290049.15,,61075528.47,,,519556362.26,,,1423636809.14,-3930634.44,1419706174.7,3252292043.71,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T17:50:11
20240331,,498299747.5,,,142820460.6,,,836761385.33,115123639.99,721637745.34,112311292.8,4687546.61,,,,,,,,,,,20022402.87,484685558.72,,,,5516089.17,36629391.07,2141733874.67,,,,,,,,,74913719.13,,,,,,,,,,,,,,408271147.23,,,,,97313169.98,19266950.07,,,97021256.69,,22113576.73,33472487.57,752372307.4,2894106182.07,,321728138.53,,,,852170.28,,829237577.54,208177704.39,621059873.15,,5861581.24,,,29171360.2,6397024.5,,,,,,52686021.3,,,,,,,,,,,,,,74125524.73,11659651.8,1331719050.12,,37490000.0,,,,91114402.15,,,,,,19862369.13,,380695.8,148847467.08,1480566517.2,,272796478.0,,,,608496907.96,22439797.59,2586404.73,,61075528.47,,,495180731.1,,,1417696252.67,-4156587.8,1413539664.87,2894106182.07,定期报告,未审计,20240427,CNY,合并期末,2024-04-27T01:15:04
20231231,,457577738.61,,,217649867.32,,,838670627.94,94171653.0,744498974.94,95023910.4,2619439.27,,,,,,,,,,21089663.09,21089663.09,490521974.01,,,,5539147.96,38571586.63,2167263955.23,,,0.0,,,,,,75797029.03,,,,,585032005.4,168362241.14,416669764.26,,,,,416669764.26,,416669764.26,,,,,102327439.92,19924227.99,,,96833112.72,,22114312.21,11239717.93,744905604.06,2912169559.29,,293303434.74,,,,128069.44,,853470063.01,222672260.08,630797802.93,,5790488.38,,,34094310.73,4110551.46,,,,,56546543.04,56546543.04,,,,,,,,,,,,,,35149455.25,29172570.96,1311765487.01,,82490000.0,,,,93454737.93,,,,,,20967535.91,,0.0,196912273.84,1508677760.85,,272796478.0,,,,604664203.88,19850538.69,2007881.32,,61075528.47,,,486308660.88,,,1407002213.86,-3510415.42,1403491798.44,2912169559.29,定期报告,是,20250426,CNY,合并期末,2024-04-27T01:15:04
