报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,200140596.7,200140596.7,0.0,0.0,0.0,,,196328139.15,161272226.81,0.0,,0.0,0.0,0.0,0.0,0.0,,2855509.46,14548328.89,2397148.22,6095014.41,9159911.36,4816088.55,0.0,931117.32,0.0,0.0,,,,,,,3994597.0,-33005.72,-3759707.24,,-503997.71,4441461.2,79957.2,,0.0,,4521418.4,-167137.84,,4688556.24,4688556.24,,4688556.24,,,,,,,,,,,,,,,,,,,,,,4688556.24,4688556.24,,0.0326,0.0326,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T20:26:06
20251231,983162377.99,983162377.99,,,,,,916748478.6,779586801.58,,,,,,,,,12319176.61,64239204.36,11847931.74,31541944.03,17213420.28,15912671.37,,5327574.29,0.0,0.0,,0.0,0.0,,,,11742213.6,-2105216.37,-2850322.42,,186738962.67,265267111.16,1064817.12,,772691.67,,265559236.61,31682713.08,,233876523.53,233876523.53,,233876523.53,,,,,,,,,,,,,,,,,,,,,,233876523.53,233876523.53,,1.6241,1.6241,定期报告,是,20260425,CNY,合并期末,2026-04-24T20:38:08
20250930,724163669.47,724163669.47,0.0,0.0,0.0,,,660817791.48,576594734.47,0.0,,0.0,0.0,0.0,0.0,0.0,,8910245.91,47047369.35,7988061.71,21300417.14,-1023037.1,594264.91,0.0,4939129.85,0.0,0.0,,0.0,0.0,,,,8171341.63,1930804.58,-6829925.02,,190187634.56,261744863.59,73571.28,,340962.23,,261477472.64,31159339.58,,230318133.06,230318133.06,,230318133.06,,,,,,,,,,,,,,,,,,,,,,230318133.06,230318133.06,,1.5994,1.5994,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T16:42:18
20250630,389864199.77,389864199.77,0.0,0.0,0.0,,,363082402.28,309387722.43,0.0,,0.0,0.0,0.0,0.0,0.0,,5837289.21,30501449.54,5425660.71,14458396.22,-2528115.83,335240.06,0.0,4033638.77,0.0,0.0,,0.0,0.0,,,,6093462.99,124111.15,-1053438.78,,190229041.91,226208613.53,116.0,,252309.85,,225956419.68,29076667.64,,196879752.04,196879752.04,,196879752.04,,,,,,,,,,,,,,,,,,,,,,196879752.04,196879752.04,,1.3672,1.3672,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T16:20:04
20250331,180223221.52,180223221.52,0.0,0.0,0.0,,,167129710.61,144469664.49,0.0,,0.0,0.0,0.0,0.0,0.0,,2790457.9,13228135.16,2253827.53,6761342.15,-2373716.62,154080.67,0.0,1222861.11,0.0,0.0,0.0,0.0,0.0,,,,3943605.64,1401235.49,-284399.36,,187870136.99,207246950.78,0.0,,33817.55,,207213133.23,-649319.9,,207862453.13,207862453.13,0.0,207862453.13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,207862453.13,207862453.13,0.0,1.4435,1.4435,定期报告,未审计,20260425,CNY,合并期末,2025-04-26T00:54:32
20241231,878619299.37,878619299.37,0.0,0.0,0.0,,,816817947.24,707689032.9,0.0,,0.0,0.0,0.0,0.0,0.0,,13561782.11,61899851.68,11089781.4,35275577.23,-12698078.08,1027359.81,0.0,1187029.76,0.0,0.0,0.0,0.0,0.0,,,,17129078.65,-3551386.58,-2975290.84,,5529562.86,79120345.98,432741.89,,261236.7,,79291851.17,3496303.01,,75795548.16,75795548.16,0.0,75795548.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,75795548.16,75795548.16,0.0,0.5264,0.5264,定期报告,是,20260425,CNY,合并期末,2025-04-26T00:54:32
20240930,623412187.33,623412187.33,0.0,0.0,0.0,,,585790204.61,501068604.22,0.0,,0.0,0.0,0.0,0.0,0.0,,10464844.6,45235733.89,7329650.51,25565125.55,-3873754.16,858160.78,0.0,1187029.76,0.0,0.0,,0.0,0.0,,,,14270965.39,3849968.08,-4722674.77,,2027386.78,54234657.96,19316.5,,78523.3,,54175451.16,-1961243.29,,56136694.45,56136694.45,,56136694.45,,,,,,,,,,,,,,,,,,,,,,56136694.45,56136694.45,,0.3898,0.3898,定期报告,未审计,20251025,CNY,合并期末,2024-10-29T18:02:03
20240630,320026208.56,320026208.56,0.0,0.0,0.0,,,303028521.54,252710121.01,0.0,,0.0,0.0,0.0,0.0,0.0,,6359680.47,28590482.52,4783698.42,17394151.83,-6809612.71,605659.7,0.0,993486.95,0.0,0.0,,0.0,0.0,,,,13378104.07,3094012.38,237582.8,,-1291043.24,33409829.98,1107.51,,47523.3,,33363414.19,-321244.75,,33684658.94,33684658.94,,33684658.94,,,,,,,,,,,,,,,,,,,,,,33684658.94,33684658.94,,0.2339,0.2339,定期报告,未审计,20250823,CNY,合并期末,2024-08-27T16:47:03
20240331,159578709.7,159578709.7,0.0,0.0,0.0,,,144445682.28,121529267.94,0.0,,0.0,0.0,0.0,0.0,0.0,,3099965.07,12167787.7,2358303.7,8003739.1,-2713381.23,415613.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11314990.39,409919.9,247356.19,,-964678.32,26140615.58,0.0,,4305.0,,26136310.58,-206992.24,,26343302.82,26343302.82,0.0,26343302.82,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,26343302.82,26343302.82,0.0,0.18,0.18,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T22:27:03
20231231,952682767.05,952682767.05,0.0,0.0,0.0,,,854638471.5,742129654.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12031480.63,59599901.23,13351898.21,33466704.4,-5941166.97,1474067.94,0.0,362751.12,0.0,0.0,0.0,0.0,-7106887.79,,,,7178972.91,-4057994.37,-2514229.69,,-1042691.71,90864216.02,793641.58,,484784.54,,91173073.06,-14769268.59,,105942341.65,105942341.65,0.0,105942341.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,105942341.65,105942341.65,0.0,0.74,0.74,定期报告,是,20250426,CNY,合并期末,2024-04-26T22:27:03
