报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1439463139.43,297432111.59,648764293.9,,493266733.94,,,1400683522.9,279346460.47,212490645.77,,,,,,,,8506599.55,5501398.07,7937729.23,535944866.83,100428105.71,101058690.74,250527717.27,288248988.97,253841042.83,,140609.62,,65923604.56,,,,3034060.33,,29492639.68,,396969.58,426016489.27,217.03,,33665.26,,425983041.04,74412566.0,,351570475.04,351570475.04,,284304622.14,,67265852.9,111101292.03,111106307.09,92196379.23,,,92196379.23,,18909927.86,,,20058073.79,,-310200.91,,,,-837945.02,,-5015.06,462671767.07,395410929.23,67260837.84,0.06,0.06,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:12:06
20251231,6943158407.68,1775200914.62,3038084896.15,,2129872596.91,,,6306553157.14,1699067633.47,581678599.08,,,,,,,,36698983.11,35003167.21,35129927.31,2486711916.61,340609480.06,344194994.85,1091653450.29,-3244951439.16,683489754.32,,-157726.69,,3569650038.69,,,,6778266.92,-18078872.27,13549052.51,,319112.36,963713682.9,3083693.03,,249202105.41,,717595270.52,129111778.76,,588483491.76,588483491.76,,435658236.2,,152825255.56,57546732.7,57331028.87,333791066.1,,8593944.54,325197121.56,,-276460037.23,-242041991.62,,-31097641.53,,-2435314.77,,,,-885089.31,,215703.83,646030224.46,492989265.07,153040959.39,0.05,0.05,定期报告,是,20260418,CNY,合并期末,2026-04-17T19:58:03
20250930,5192135724.93,1188578423.26,2387532146.35,,1616025155.32,,,4621510136.68,1138342087.79,433960462.1,,,,,,,,22788287.4,28174675.14,22721915.8,1631108133.82,240045836.46,243072088.32,1104368738.17,781811092.71,764964238.17,,-101157.28,,-150689700.65,,,,4754937.09,,12834507.55,,196902.25,1219432169.92,73929.01,,225821931.93,,993684167.0,103747550.19,,889936616.81,889936616.81,,754272349.47,,135664267.34,-9200941.82,-9464732.61,452975765.58,,156505658.04,296470107.54,,-462440498.19,-415833990.36,,-44519100.82,,-1602513.99,,,,-484893.02,,263790.79,880735674.99,744807616.86,135928058.13,0.12,0.12,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T17:22:23
20250630,3330247455.83,623344186.61,1646826829.46,,1060076439.76,,,2847632569.88,600074816.66,230729803.67,,,,,,,,12135552.14,19592112.25,15307574.84,1068335874.24,148638991.14,150815821.79,752817844.94,466815315.24,385879103.02,,195831.15,,-204246242.12,,,,4223214.05,,20836390.91,,225499.76,770664894.94,70822.49,,11687221.0,,759048496.43,122306079.33,,636742417.1,636742417.1,,525451990.13,,111290426.97,100316070.19,99681741.19,531192191.94,,156505658.04,374686533.9,,-431510450.75,-415833990.36,,-12733855.15,,-2416256.67,,,,-526348.57,,634329.0,737058487.29,625133731.32,111924755.97,0.08,0.08,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T21:18:08
20250331,1586614713.21,231496800.23,830841225.95,,524276687.03,,,1320486600.76,222274139.79,109664919.74,,,,,,,,4968336.48,9935685.96,7728424.21,477582615.07,77152446.28,78522284.03,411180033.23,202976077.09,217643886.91,,26087.32,,-252710993.52,,,,3970788.96,,21765947.83,,47737.74,242203757.87,33517.44,,603242.65,,241634032.66,15521974.11,,226112058.55,226112058.55,,192104115.32,,34007943.23,76522672.74,76321817.29,103443259.38,,,103443259.38,,-27121442.09,,,-26062245.89,,-941715.13,,,,-117481.07,,200855.45,302634731.29,268425932.61,34208798.68,0.02,0.02,定期报告,未审计,20260430,CNY,合并期末,2025-04-24T22:00:06
20241231,7422796887.05,323137510.72,4272827007.35,,2826832368.98,,,6078028340.32,244207126.2,385216610.02,,,,,,,,45018923.77,48422019.6,30298637.22,2746693158.79,346232955.94,350076875.4,2231938908.78,704959732.69,471971036.38,,406702.35,,-1417066176.94,,,,18438219.47,-20582102.37,247965625.83,,10611710.26,889502258.02,911806.38,,45575740.66,,844838323.74,123878504.78,,720959818.96,720959818.96,,505506807.1,,215453011.86,303295077.33,302107488.28,664849231.73,,126237025.9,538612205.83,,-362741743.45,-386686158.56,,22800668.85,,456198.85,,,,687547.41,,1187589.05,1024254896.29,807614295.38,216640600.91,0.01,0.01,定期报告,是,20260418,CNY,合并期末,2025-04-24T22:00:06
20240930,5894683430.01,598597074.49,3274070486.22,,2022015869.3,,,4437216451.83,597043446.05,233910040.24,,,,,,,,27067920.83,37255096.47,21052977.89,1870333784.16,264521569.84,267474233.97,1386031616.35,454017049.03,438198601.94,,389874.63,,-81714069.95,,,,16013004.5,3633628.32,124554837.69,,155859.71,1974517162.11,540695.51,,29583293.53,,1945474564.09,384342166.45,,1561132397.64,1561132397.64,,1217637581.25,,343494816.39,165524195.43,164672139.09,399393316.65,,164361762.54,235031554.11,,-234721177.56,-229348628.41,,-5240202.3,,32435.36,,,,-164782.21,,852056.34,1726656593.07,1382309720.34,344346872.73,0.2,0.2,定期报告,未审计,20251025,CNY,合并期末,2024-10-28T16:32:03
20240630,3877202735.45,254569598.92,2238829561.94,,1383803574.59,,,2768529929.8,231647357.95,140176880.86,,,,,,,,18628032.63,24848141.47,11747200.36,1197181927.69,179286228.06,180909539.71,965014160.78,264777551.15,306315855.13,,511145.62,,46360885.8,,,,15581372.3,-2340086.9,76301539.48,,227976.59,1510093189.69,126955.66,,27837145.29,,1482383000.06,320173225.66,,1162209774.4,1162209774.4,,897793505.0,,264416269.4,166521096.52,165622146.16,362993792.83,,164361762.54,198632030.29,,-197371646.67,-229348628.41,,32107652.97,,-347603.8,,,,216932.57,,898950.36,1328730870.92,1063415651.16,265315219.76,0.15,0.15,定期报告,未审计,20250827,CNY,合并期末,2024-08-27T16:52:04
20240331,1965740627.28,114369292.73,1128376307.42,,722995027.13,,,1494148266.49,116073073.84,64754029.9,,,,,,,,10886159.86,11759836.31,5386819.85,604865076.61,91483859.07,92002223.17,588939411.05,37895157.59,154012079.08,,19423.08,,225917219.88,,,,15137881.97,,40540645.08,,-219741.29,790882947.1,118546.28,,330435.22,,790671058.16,183933877.38,,606737180.78,606737180.78,,459269672.59,,147467508.19,168739772.56,168333448.64,146074784.62,,,146074784.62,,22258664.02,,,21874218.24,,374224.06,,,,10221.72,,406323.92,775476953.34,627603121.23,147873832.11,0.08,0.08,定期报告,未审计,20250425,CNY,合并期末,2024-04-24T18:22:08
20231231,9776282402.97,1098990716.3,4391026576.58,,4286265110.09,,,6644801213.86,1102658408.96,214452516.97,,,,,,,,39527364.94,54906025.37,23783357.59,3089735017.22,337976744.52,344699207.51,1781761778.29,333043396.85,422134391.9,,318472.01,,-15732229.27,,,,247707215.58,,-20480006.47,,925248.82,3677263286.63,2241529.91,,23775974.56,,3655728841.98,841991009.99,,2813737831.99,2813737831.99,,2306311371.79,,507426460.2,-37971546.37,-38231173.39,190202245.09,,70597995.99,119604249.1,,-228433418.48,-286564298.63,,56235161.22,,1666254.64,,,,229464.29,,259627.02,2775766285.62,2268080198.4,507686087.22,0.39,0.39,定期报告,是,20250425,CNY,合并期末,2024-04-24T18:27:03
