报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,294080133.24,294080133.24,,,,,,300113613.56,261339388.44,,,,,,,,,914326.32,3206983.95,2792889.8,22876449.89,8983575.16,8913768.55,,60500.0,,,,,,,,,82284.69,-2546067.17,16089846.93,,,7653084.13,3140448.04,,1389300.96,,9404231.21,3186750.0,,6217481.21,6217481.21,,2247402.55,,3970078.66,1483961.86,1210390.13,,,,,,1210390.13,,,,,,,,,1210390.13,,273571.73,7701443.07,3457792.68,4243650.39,0.00171,0.00171,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:24:04
20251231,947961038.51,947961038.51,,,,,,1071278195.02,874354805.39,,,,,,,,,3612690.22,17523526.69,18705008.89,122006529.51,35075634.32,35338113.26,,-5679197.46,-293880.49,,,,9926.11,,,,608466.59,-56734854.27,-85033027.85,,-30698276.81,-300844120.2,4078647.81,,5035960.7,,-301801433.09,109723.14,,-301911156.23,-301911156.23,,-290119935.74,,-11791220.49,5417731.88,4279703.23,23952.19,,,23952.19,,4255751.04,,,,,,,,,4255751.04,,1138028.65,-296493424.35,-285840232.51,-10653191.84,-0.22,-0.22,定期报告,是,20260430,CNY,合并期末,2026-04-29T19:24:04
20250930,663532998.16,663532998.16,,,,,,736723677.58,594806873.0,,,,,,,,,2646377.89,15248016.01,13272649.32,81199985.62,29549775.74,29646032.71,,550998.04,,,,,,,,,168268.71,5049544.81,7699917.01,,-23916394.89,-83638345.74,3562112.94,,-174831.92,,-79901400.88,4595859.16,,-84497260.04,-84497260.04,,-89992700.34,,5495440.3,4612226.74,3521356.03,,,,,,3521356.03,,,,,,,,,3521356.03,,1090870.71,-79885033.3,-86471344.31,6586311.01,-0.07,-0.07,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T16:38:16
20250630,450164693.33,450164693.33,,,,,,495930789.44,398385326.5,,,,,,,,,1854113.11,8265117.66,9119169.87,58215622.68,20091439.62,19931729.71,,550998.04,,,,,,,,,136345.68,2791110.81,-1393835.32,,-20128186.03,-63809662.93,2876682.45,,783896.39,,-61716876.87,3013216.56,,-64730093.43,-64730093.43,,-69490713.0,,4760619.57,5999808.33,4603808.56,,,,,,4603808.56,,,,,,,,,4603808.56,,1395999.77,-58730285.1,-64886904.44,6156619.34,-0.05,-0.05,定期报告,未审计,20250816,CNY,合并期末,2025-08-15T18:00:03
20250331,212628798.44,212628798.44,,,,,,239806501.16,192868971.06,,,,,,,,,806077.21,2926110.16,4844828.75,27745375.61,10615138.37,10796021.41,,,,,,,,,,,125817.36,2164189.1,7056008.97,,,-17831687.29,2713506.29,,729997.62,,-15848178.62,1580115.21,,-17428293.83,-17428293.83,,-19159820.9,,1731527.07,594343.27,490753.9,,,,,,490753.9,,,,,,,,,490753.9,,103589.37,-16833950.56,-18669067.0,1835116.44,-0.01458,-0.01458,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T16:52:07
20241231,781927418.51,781927418.51,,,,,,850458766.57,647218706.53,,,,,,,,,2552181.4,21995174.43,22259796.54,122921659.23,33511248.44,34684345.93,,-33142898.06,-1807398.88,,,,2850.4,,,,456080.98,-53669734.81,38514801.78,,6111854.15,-110258393.62,4067846.05,,1286903.81,,-107477451.38,-1781452.32,,-105695999.06,-105695999.06,,-110136571.63,,4440572.57,-1341958.21,680492.29,1158.3,,,1158.3,,679333.99,,,,,,,,,679333.99,,-2022450.5,-107037957.27,-109456079.34,2418122.07,-0.08,-0.08,定期报告,是,20260430,CNY,合并期末,2025-04-26T00:54:32
20240930,583081475.61,583081475.61,,,,,,639483820.76,494584861.37,,,,,,,,,2069256.5,16413661.39,16029963.0,86546339.9,23839738.6,26018757.93,,2770188.82,,,,,,,,,109354.34,5686811.9,5526914.28,,6663833.61,-35645242.2,4669072.36,,2019719.11,,-32995888.95,1460597.35,,-34456486.3,-34456486.3,,-34404262.56,,-52223.74,2694154.19,2701415.19,,,,,,2701415.19,,,,,,,,,2701415.19,,-7261.0,-31762332.11,-31702847.37,-59484.74,-0.03,-0.03,定期报告,未审计,20251030,CNY,合并期末,2024-10-30T16:27:03
20240630,435387689.77,435387689.77,,,,,,463218496.16,367264077.54,,,,,,,,,1432186.84,9270854.58,10246398.45,58650218.74,16354760.01,17381584.32,,6543232.47,,,,,,,,,107354.34,11748209.89,5476946.77,,,-3955062.92,2466561.85,,1858845.53,,-3347346.6,2247960.01,,-5595306.61,-5595306.61,,-8300202.21,,2704895.6,1381739.31,1854708.47,,,,,,1854708.47,,,,,,,,,1854708.47,,-472969.16,-4213567.3,-6445493.74,2231926.44,-0.01,-0.01,定期报告,未审计,20250816,CNY,合并期末,2024-08-27T17:42:03
20240331,199709951.67,199709951.67,,,,,,232854033.7,183690382.62,,,,,,,,,665664.25,4255501.09,5795718.06,30141197.46,8305570.22,8897243.9,,136138.89,,,,,,,,,107323.77,4356231.13,3173210.5,,,-25371177.74,1282991.48,,1042292.1,,-25130478.36,1434915.49,,-26565393.85,-26565393.85,,-26432126.9,,-133266.95,277142.0,1483158.03,,,,,,1483158.03,,,,,,,,,1483158.03,,-1206016.03,-26288251.85,-24948968.87,-1339282.98,-0.02,-0.02,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T19:02:03
20231231,1039516897.3,1039516897.3,,,,,,1272610460.13,1022402960.21,,,,,,,,,4413300.47,29982901.76,25114126.15,132536290.8,58160880.74,61117930.41,,551931482.93,-5200858.96,,,,1115.82,,,,1292562.69,-86852243.01,-176737264.36,,-8513719.94,48028371.3,12851291.34,,14986468.66,,45893193.98,-15210930.05,,61104124.03,61104124.03,,94885709.99,,-33781585.96,1173893.62,-668997.84,-28411.04,,,-28411.04,,-640586.8,,,,,,,,,-640586.8,,1842891.46,62278017.65,94216712.15,-31938694.5,0.16,0.16,定期报告,是,20250426,CNY,合并期末,2024-04-09T21:17:03
