报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,96260625.33,,,,,,,,,,,,16010334.52,112270959.85,159536769.13,,,,,,12402974.38,5416728.23,7255949.65,184612421.39,-72341461.54,,,,7500.0,,90275471.23,,,90282971.23,34310607.51,,,,,136233185.0,170543792.51,-80260821.28,,,,54000000.0,,,54000000.0,12318004.18,415679.39,,641700.36,13375383.93,40624616.07,-771519.18,-112749185.93,194247520.04,,,,,81498334.11,定期报告,未审计,20260427,CNY,合并期末,2026-04-26T15:56:04
20251231,,426468987.53,,,,,,,,,,,12439.36,14266900.21,440748327.1,410318365.46,,,,,,42669368.02,13600760.98,48029628.69,514618123.15,-73869796.05,,150049400.0,500000.0,777657.41,,677088516.86,,,828415574.27,117974886.49,500000.0,,,,635000000.0,753474886.49,74940687.78,,,,90454676.87,,,90454676.87,18200000.0,2134636.74,,2860123.58,23194760.32,67259916.55,-248631.18,68082177.1,126165342.94,194247520.04,126165342.94,,,194247520.04,定期报告,是,20260427,CNY,合并期末,2026-04-26T15:56:04
20250930,,259048663.93,,,,,,,,,,,8343.29,8265165.8,267322173.02,306181977.69,,,,,,29799888.84,17212469.04,28228414.31,381422749.88,-114100576.86,,,500000.0,758900.41,,676852755.74,,,678111656.15,51433896.11,500001.0,,,,635000000.0,686933897.11,-8822240.96,,,,83948908.05,,,83948908.05,18200000.0,1224808.17,,1997165.51,21421973.68,62526934.37,-372655.39,-60768538.84,126165342.94,,,,,65396804.1,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:28:14
20250630,,164908571.21,,,,,,,,,,,,6080345.48,170988916.69,171817057.2,,,,,,18341761.54,11337121.07,21162270.18,222658209.99,-51669293.3,,,,20300.0,,501136629.56,,,501156929.56,28960460.79,500000.0,,,,535000000.0,564460460.79,-63303531.23,,,,81757654.18,,,81757654.18,18200000.0,484734.38,,1355465.15,20040199.53,61717454.65,-77291.2,-53332661.08,126165342.94,72832681.86,126165342.94,,,72832681.86,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T17:06:13
20250331,,106107905.25,,,,,,,,,,,,2375470.2,108483375.45,85648521.33,,,,,,9020052.49,7571164.89,21192910.62,123432649.33,-14949273.88,,,,20300.0,,250708852.4,,,250729152.4,1225700.06,,,,,260000000.0,261225700.06,-10496547.66,,,,12318004.18,,,12318004.18,900000.0,175427.59,,873728.53,1949156.12,10368848.06,-31899.59,-15108873.07,126165342.94,,,,,111056469.87,定期报告,未审计,20260427,CNY,合并期末,2025-04-29T02:50:10
20241231,,339076281.5,,,,,,,,,,,16159.11,59187266.2,398279706.81,315883319.85,,,,,,34177302.16,14827104.29,47469201.83,412356928.13,-14077221.32,,,4266721.18,247080.0,,1048580253.38,,,1053094054.56,6226658.34,400000.0,,,,920130763.77,926757422.11,126336632.45,,236639.34,236639.34,30000000.0,,,30236639.34,85239750.0,1487896.95,,4593891.96,91321538.91,-61084899.57,-352817.79,50821693.77,75343649.17,126165342.94,75343649.17,,,126165342.94,定期报告,是,20260427,CNY,合并期末,2025-04-29T02:50:10
20240930,,273768105.08,,,,,,,,,,,,53511596.77,327279701.85,245322268.19,,,,,,25865743.87,11816854.13,46589769.43,329594635.62,-2314933.77,,,4266721.18,246500.0,,828208748.39,,,832721969.57,5109269.64,400000.0,,,,660132436.94,665641706.58,167080262.99,,236639.34,236639.34,30000000.0,,,30236639.34,77639750.0,1265795.14,,3813785.64,82719330.78,-52482691.44,-551942.4,111730695.38,75343649.17,,,,,187074344.55,定期报告,未审计,20251029,CNY,合并期末,2024-10-29T20:25:04
20240630,,165027239.84,,,,,,,,,,,,51712850.94,216740090.78,168017618.89,,,,,,17977539.38,9571694.87,40573250.19,236140103.33,-19400012.55,,,4226236.18,91600.0,,647629577.66,,,651947413.84,4168836.56,300000.0,,,,490000000.0,494468836.56,157478577.28,,236639.34,,30000000.0,,,30236639.34,67739750.0,931385.7,,2840137.81,71511273.51,-41274634.17,-199565.16,96604365.4,75343649.17,171948014.57,75343649.17,,,171948014.57,定期报告,未审计,20250827,CNY,合并期末,2024-08-28T20:45:05
20240331,,80277776.75,,,,,,,,,,,,48621791.63,128899568.38,61562154.61,,,,,,9375341.05,6113082.24,31842246.7,108892824.6,20006743.78,,,3726236.18,91600.0,,276440263.89,,,280258100.07,584698.98,,,,,250000000.0,250584698.98,29673401.09,,,,10000000.0,,,10000000.0,10900000.0,463733.45,,1694449.86,13058183.31,-3058183.31,-154074.29,46467887.27,75343649.17,,,,,121811536.44,定期报告,未审计,20250429,CNY,合并期末,2024-04-28T16:05:18
20231231,,345698395.48,,,,,,,,,,,,56680110.67,402378506.15,312433925.45,,,,,,85146147.69,15693689.82,52198003.45,465471766.41,-63093260.26,,,800000.0,4053.88,2377877.18,668615090.18,,,671797021.24,21275403.9,,,,,630000000.0,651275403.9,20521617.34,,15290000.0,15290000.0,131835860.23,,,147125860.23,79611557.7,15126226.57,11760000.0,12656223.26,107394007.53,39731852.7,-309153.8,-3148944.02,78492593.19,75343649.17,78492593.19,,,75343649.17,定期报告,是,20250429,CNY,合并期末,2024-04-22T22:10:06
