报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,219384119.11,,,,,,,,,,,1667669.08,855909.45,221907697.64,124560414.0,,,,,,81103987.62,36047043.09,14871319.68,256582764.39,-34675066.75,,,,176923.23,,,,,176923.23,39749426.77,,,,,,39749426.77,-39572503.54,,,,,,,0.0,,,,,0.0,0.0,,-74247570.29,116571471.91,,,,,42323901.62,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T18:40:11
20251231,,1108924205.79,,,,,,,,,,,5348753.17,6061379.79,1120334338.75,503155229.21,,,,,,331438544.3,109686457.97,61022422.6,1005302654.08,115031684.67,,,,1957092.05,,,,,1957092.05,7195697.99,40000000.0,,,,,47195697.99,-45238605.94,,9800000.0,9800000.0,,,1177922.94,10977922.94,150000.0,56851200.0,,374256.72,57375456.72,-46397533.78,-103465.54,23292079.41,93279392.5,116571471.91,93279392.5,,,116571471.91,定期报告,是,20260408,CNY,合并期末,2026-04-07T20:58:05
20250930,,807681265.48,,,,,,,,,,,6692916.98,6353156.88,820727339.34,364025162.28,,,,,,231005729.03,89322235.68,39162973.16,723516100.15,97211239.19,,,,474867.94,,,,,474867.94,6570777.84,40000000.0,,,,,46570777.84,-46095909.9,,,,,,,0.0,,56851200.0,,218769.0,57069969.0,-57069969.0,,-5954639.71,93279392.5,,,,,87324752.79,定期报告,未审计,20251023,CNY,合并期末,2025-10-22T16:36:15
20250630,,443273793.23,,,,,,,,,,,6152814.32,4885725.0,454312332.55,205170486.79,,,,,,152447411.78,68765871.9,24451341.29,450835111.76,3477220.79,,,,443139.57,,,,,443139.57,3097111.65,,,,,,3097111.65,-2653972.08,,,,,,,0.0,,56851200.0,,218769.0,57069969.0,-57069969.0,,-56246720.29,93279392.5,37032672.21,93279392.5,,,37032672.21,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T18:46:08
20250331,,158954890.57,,,,,,,,,,,1825940.74,546975.43,161327806.74,91048045.86,,,,,,77257750.29,39480057.81,26456588.56,234242442.52,-72914635.78,,,,389178.4,,,,,389178.4,1666314.47,,,,,,1666314.47,-1277136.07,,,,,,,0.0,,,,,0.0,0.0,,-74191771.85,93279392.5,,,,,19087620.65,定期报告,未审计,20260429,CNY,合并期末,2025-04-17T20:20:12
20241231,,896965719.53,,,,,,,,,,,5388929.62,11711203.21,914065852.36,434495337.1,,,,,,268773187.38,80832227.66,58858544.1,842959296.24,71106556.12,,60000000.0,7177500.0,1864104.68,,,,,69041604.68,44764249.58,,,,,,44764249.58,24277355.1,,,,150000.0,,,150000.0,,86630400.0,,351617.5,86982017.5,-86832017.5,-666529.61,7885364.11,85394028.39,93279392.5,85394028.39,,,93279392.5,定期报告,是,20260408,CNY,合并期末,2025-04-17T20:20:12
20240930,,619332009.23,,,,,,,,,,,6717150.43,22448820.7,648497980.36,334212656.53,,,,,,185007788.6,69595586.88,63758819.88,652574851.89,-4076871.53,,60000000.0,7177500.0,481741.59,,,,,67659241.59,22936824.85,,,,,,22936824.85,44722416.74,,,,,,,0.0,,86630400.0,,351617.5,86982017.5,-86982017.5,,-46336472.29,85394028.39,,,,,39057556.1,定期报告,未审计,20251023,CNY,合并期末,2024-10-16T16:10:05
20240630,,370934296.73,,,,,,,,,,,2261002.13,20764182.72,393959481.58,199338234.49,,,,,,125534374.73,45237727.14,32920530.7,403030867.06,-9071385.48,,60000000.0,7177500.0,464578.77,,,,,67642078.77,19768046.92,,,,,,19768046.92,47874031.85,,,,,,,0.0,,86630400.0,,195238.5,86825638.5,-86825638.5,,-48022992.13,85394028.39,37371036.26,85394028.39,,,37371036.26,定期报告,未审计,20250826,CNY,合并期末,2024-08-22T16:50:11
20240331,,153704614.65,,,,,,,,,,,1424732.6,405150.46,155534497.71,82431782.12,,,,,,59416138.7,24927909.14,21923032.14,188698862.1,-33164364.39,,50000000.0,5981250.0,2511.17,,,,,55983761.17,8546987.88,,,,,,8546987.88,47436773.29,,,,,,,0.0,,432664.33,,,432664.33,-432664.33,,13839744.57,85394028.39,,,,,99233772.96,定期报告,未审计,20250418,CNY,合并期末,2024-04-17T17:45:03
20231231,,890473274.82,,,,,,,,,,,9837643.02,19537744.5,919848662.34,378853532.33,,,,,,220217803.87,69025032.54,64320503.7,732416872.44,187431789.9,,20000000.0,818472.22,411771.63,,,,,21230243.85,49362378.86,,,,,,49362378.86,-28132135.01,,,,,,,0.0,,86630400.0,,454019.39,87084419.39,-87084419.39,1662.48,72216897.98,13177130.41,85394028.39,13177130.41,,,85394028.39,定期报告,是,20250418,CNY,合并期末,2024-04-17T17:45:03
