报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,374035605.71,,,,,,1794047103.65,12190257.6,1781856846.05,9982528.22,103146836.27,,,,,,,,,,,102967005.5,524720829.78,,,,36552128.22,77889655.08,7968763119.49,,,,,,,,42890970.93,50164440.68,,430173709.82,,,,,,,239557774.79,,,,,3069693315.05,,,,4945421427.06,8897991.66,758236640.0,1698766.87,,13455509.68,,523640513.77,362497172.88,5500906806.13,13469669925.62,,2897182469.7,,,,,,2792415834.46,339050167.74,2453365666.72,,255064472.36,,,149338530.61,72856113.9,,21892000.0,,,,88654652.43,,,,,,,,,,,,,,419840186.45,348310589.29,7023662849.2,,959830505.94,,,,8984434.84,,,,,889244.58,203479513.16,6063290.1,,1179246988.62,8202909837.82,,2358968436.0,,,,702603856.35,,-335391984.53,6754741.68,558293687.18,,,1698314691.21,,,4989543427.89,277216659.91,5266760087.8,13469669925.62,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T18:00:13
20251231,,345312350.08,,,,,,2527826116.28,53236321.07,2474589795.21,20713543.36,83323257.97,,,,,,,,,,103043202.36,103043202.36,485058633.05,,,,51816092.79,73376923.69,9010006885.2,,,,,,,,38375256.26,32381972.26,,435173709.82,,,4659583815.63,1559217780.58,3100366035.05,330709.0,251888763.48,251888763.48,,3100035326.05,1606288.25,3101641614.3,,,,5319536765.62,9593568.84,763271984.67,17362797.57,,14689587.56,,520996655.33,417985255.29,5603361165.38,14613368050.58,,3529638795.08,,,,,,3165570065.32,193595352.46,2971974712.86,,271039766.21,,,171315539.86,93654305.34,,18440000.0,,,72940520.79,91380520.79,,,,,,,,,,,,,,589715571.76,367590895.77,8279905460.13,,824939731.56,,,,9338930.56,,,,,889244.58,203799547.46,7070963.04,1588856.18,1047627273.38,9327532733.51,,2368966150.0,,,,730596408.99,36482462.45,-335594694.34,7247436.2,558293687.18,,,1676413294.04,,,4969439819.62,316395497.45,5285835317.07,14613368050.58,定期报告,是,20260430,CNY,合并期末,2026-04-16T20:20:04
20250930,,572477087.95,,,,,,2686579154.59,52510205.81,2634068948.78,13371040.22,111461439.03,,,,,,,,,,,93837611.2,602238644.2,,,,,108023172.73,9808396202.9,,,,,,,,41716588.5,34593239.83,,511605538.08,,,,,,,394455622.46,,,,,3036009012.05,,,,5620408052.98,6750119.47,756932549.31,15645201.62,,19866736.08,,490675190.99,369582139.78,5677831938.17,15486228141.06,,3944108290.51,,,,,,3295121762.48,270856787.71,3024264974.77,12701.03,251404708.86,,,150143242.37,87662295.98,71250.0,95113179.34,,,,147032257.32,,,,,,,,,,,,,,279457852.9,372747771.99,8527690883.44,,1328979040.71,,,,8452683.29,,,,,889244.58,207921035.36,10625071.2,1588856.18,1558455931.32,10086146814.76,,2368966150.0,,,,744958701.84,36482462.45,-270623591.12,7544932.49,520603435.02,,,1746629881.46,,,5081597047.24,318484279.07,5400081326.31,15486228141.06,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T21:06:07
20250630,,454495740.32,,,,,,2793670611.17,51781881.64,2741888729.53,7335866.08,123239082.63,,,,,,,,,,162332492.8,162332492.8,662372044.12,,,,,153045230.57,10072365838.73,,,,,,,,39311082.04,35379867.28,,511605538.08,,,4407218658.8,1480158244.34,2927060414.46,88738.99,529439013.77,529439013.77,,2926971675.47,3623268.09,2930594943.56,,,,5715874771.04,8074251.23,772052400.08,14293119.92,,21590536.55,,490633565.09,397193265.88,5750167583.48,15822533422.21,,3860263653.96,,,,,,3441808295.79,216239644.47,3225568651.32,,388541083.34,,,137474434.6,65945686.64,63333.33,118653895.26,,,76956402.81,195673631.4,,,,,,,,,,,,,,323541757.02,406417391.65,8819665934.4,,1300981005.17,,,,8876617.6,,,,,889244.58,212323851.92,10961507.72,20254923.2,1554287150.19,10373953084.59,,2368966150.0,,,,744070235.14,36482462.45,-270838904.16,9055251.66,520603435.02,,,1786778865.87,,,5122152571.07,326427766.55,5448580337.62,15822533422.21,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:36:09
20250331,,552245239.47,,,365948.25,,,2915648334.92,72038017.97,2843610316.95,7731803.16,140178346.6,,,,,,,,,,,142376491.08,638031976.36,,,,,231305999.11,10150957641.38,,,,,,,,31253350.8,45577411.38,,507015538.08,,,,,,,339187931.49,,,,,2959493528.68,,,,5523073502.43,8195487.51,761389717.19,21477516.23,,21356009.58,,607948760.68,384244764.58,5687140016.2,15838097657.58,,3524838020.6,,,,,,3776940898.5,440592750.38,3336348148.12,1224552.83,395196947.28,,,128344911.34,113577975.34,416876.94,18485133.69,,,,172418792.54,,,,,,,,,,,,,,294163626.64,442940493.81,8849646218.88,,1306667802.83,,,,10494319.59,,,,,889244.58,185519219.2,7880240.63,21119705.54,1532570532.37,10382216751.25,,2368966150.0,,,,741910486.07,36482462.45,-274245738.46,9416754.11,520603435.02,,,1790628143.55,,,5120796767.84,335084138.49,5455880906.33,15838097657.58,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T19:12:06
20241231,,446795531.82,,,365948.25,,,3373856199.4,76448882.42,3297407316.98,20425959.23,110568405.72,,,,,,,,,,131790651.29,131790651.29,640861491.86,955453.88,,,,219686112.94,10732461290.2,,,,,,,,31270605.24,46291063.52,,511605538.08,,,4313024817.64,1327550716.74,2985474100.9,88738.99,510998404.52,510998404.52,,2985385361.91,3203588.41,2988588950.32,,,,5787155535.81,10421790.6,768255591.56,18837957.96,,21988058.86,,477847652.73,420700771.92,5806806385.31,16539267675.51,,3979014531.75,,,,,,4077631868.08,177054290.67,3900577577.41,1034036.79,305530344.93,,,173382632.29,136012440.27,,11628755.97,,,124241977.27,135870733.24,,,,,,,,,,,,,,288755278.98,434423941.72,9531655808.05,,1333419766.18,,,,10002872.31,,,,,889244.58,206691647.82,8745287.82,22068565.27,1581817383.98,11113473192.03,,2368966150.0,,,,741534997.6,36482462.45,-270267454.25,10055802.43,520603435.02,,,1741321254.63,,,5075731722.98,350062760.5,5425794483.48,16539267675.51,定期报告,是,20260417,CNY,合并期末,2025-04-17T22:52:05
20240930,,539979357.5,,,,,,2762580380.09,19438642.6,2743141737.49,3184891.02,142680926.0,,,,,,,,,,,69896494.26,623480978.57,8892075.86,,,,304543229.56,10237598726.73,,,,,,,,37312841.21,47701499.71,12266146.82,596520326.2,,,,,,,1203243566.91,,,,,2286932396.97,,,,5782360393.87,9941404.07,780017740.7,20779603.97,,19068840.36,,435660783.22,343539040.73,5792984190.86,16030582917.59,,3547752090.9,,,,,,3962418194.65,342910849.41,3619507345.24,,289763170.69,,,130862045.66,126934837.55,120805.56,84999028.95,,,,189065833.77,,,,,,,,,,,,,,206277901.74,390324546.26,8843398621.22,,1399523553.96,,,,4996133.33,,,,,,200891128.34,9515725.83,3177712.36,1618104253.82,10461502875.04,,2368966150.0,,,,745981089.01,36482462.45,-185309410.04,18399559.14,486687039.09,,,1810305050.85,,,5208547015.59,360533026.96,5569080042.55,16030582917.59,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:45:15
20240630,,663725823.44,,,,,,2952642210.64,24459216.49,2928182994.15,28519889.3,216076025.81,,,,,,,,,,59890777.51,59890777.51,650104074.72,,,,,233069814.19,10520848293.75,,,,,,,,38875682.17,48410304.86,16196450.0,596520326.2,,,3450960335.85,1273174486.39,2177785849.46,88738.99,1209344423.74,1209344423.74,,2177697110.47,3818235.48,2181515345.95,,,,5716819678.14,15052664.17,798730789.0,18613055.22,,17344942.87,,435222462.41,321588065.9,5697414512.48,16218262806.23,,3504921898.9,,,,,,4289327893.58,311203613.79,3978124279.79,,254867444.81,,,152039162.49,116541952.4,,23685133.69,,,55748586.81,79433720.5,,,,,,,,,,,,,,193302664.49,399709006.91,8990143744.08,,1383240143.67,,,,10927640.4,,,,,,204268593.81,39886157.89,3177712.36,1641500248.13,10631643992.21,,2369111152.0,,,,765191091.82,36660497.45,-196303966.31,1163017.47,486687039.09,,,1848706987.64,,,5237894824.26,348723989.76,5586618814.02,16218262806.23,定期报告,未审计,20240823,CNY,合并期末,2024-08-22T19:20:08
20240331,,581762917.71,,,,,,2721474071.38,16004817.69,2705469253.69,42668091.12,176244434.77,,,,,,,,,,,59916803.04,821488938.67,,,,,215368508.44,10237488723.25,,,,,,,,39878391.94,33362558.6,16196450.0,575346131.85,,,,,,,1134149288.1,,,,,2054532681.05,,,,5618564958.12,14490817.21,814571487.36,10772521.26,,15354620.09,,386571709.37,311032118.0,5406258774.82,15643747498.07,,3217103871.67,,,,,,3884750269.73,383725681.18,3501024588.55,,440282746.26,,,110684296.82,122506895.19,,10177883.59,,,,111126358.12,,,,,,,,,,,,,,202178699.43,397963775.47,8486596912.69,,1292493176.67,,,,14104656.49,,,,,,206524741.71,11854577.68,3177712.36,1528154864.91,10014751777.6,,2369111152.0,,,,752156899.7,36660497.45,-196311768.91,8938503.33,486687039.09,,,1870811714.99,,,5254733042.74,374262677.73,5628995720.47,15643747498.07,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:35:11
20231231,,767224099.47,,,,,,3046032448.1,44100625.01,3001931823.09,87528703.7,87080566.15,,,,,,,,,,58594819.01,58594819.01,711726712.95,,,,,212490349.01,11085340834.18,,,,,,,,41564216.3,34076210.74,16196450.0,588492242.85,,,3179172596.42,1208444698.53,1970727897.89,88738.99,1033114507.36,1033114507.36,,1970639158.9,3831065.35,1974470224.25,,,,6114663135.79,13953480.93,791129807.94,41895603.44,,15397939.13,,386848238.81,395699110.37,5332838032.12,16418178866.3,,3715065879.25,,,,,,4126404658.1,293795090.79,3832609567.31,,424314348.85,,,165323891.25,147596537.25,,387883.59,,,115986702.52,116374586.11,,,,,,,,,,,,,,118635910.51,443840552.62,9257556363.94,,1354113737.92,,,,11991496.61,,,,,,209367517.25,13486296.13,11913915.81,1600872963.72,10858429327.66,,2369111152.0,,,,742130080.39,36660497.45,-196460288.44,9908752.73,486687039.09,,,1806809770.22,,,5181526008.54,378223530.1,5559749538.64,16418178866.3,定期报告,是,20250418,CNY,合并期末,2024-03-29T22:45:03
