报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,905635763.13,,,,,,371840111.15,100000.0,371740111.15,,42614023.56,,,,,,,,,,,24374122.58,2431896362.05,,,,,94268574.61,3875054233.64,,,,,,,,218930837.59,1836181159.32,368286360.82,,5200000.0,,,,,,543700120.29,,,,,153449990.47,6835.57,,,4425276.56,17491214.9,19625449.42,,7260749.12,5396579.19,,404658136.14,10357000.0,3590544432.83,7465598666.47,,186694097.38,,,,,,527737574.45,149507707.46,378229866.99,635654.3,108954699.05,,,28573095.94,16594759.0,,1608000.0,,,,274674717.43,,,,,,,,,,,,,,100698454.11,5717093.6,1250280145.26,,1161802930.56,,,,15831185.3,,,,,,7682544.0,5833883.2,,1191150543.06,2441430688.32,,809095632.0,,,,135159358.28,,,,407500380.85,,,3581998246.71,,,4933753617.84,90414360.31,5024167978.15,7465598666.47,定期报告,未审计,20260418,CNY,合并期末,2026-04-17T19:58:05
20251231,,1018826558.0,,,,,,367768221.82,100000.0,367668221.82,,34798426.09,,,,,,,,,,22999953.5,22999953.5,2459507935.27,,,,,84650175.73,3992091233.31,,,,,,,,199870347.53,1846716869.71,364821012.2,,5200000.0,,226825158.29,76436605.66,150388552.63,,506717859.86,506717859.86,,150388552.63,,150388552.63,7695.88,,,3539962.9,18339331.64,19878572.18,,7260749.12,4835958.67,,403334440.24,6026000.0,3533397389.66,7525488622.97,,188758466.47,,,,,,642722133.79,162311018.78,480411115.01,218126.0,87336561.12,,,36426862.97,23767318.52,,11608000.0,,,280628204.63,292236204.63,,,,,,,,,,,,,,117381042.72,4701893.97,1393548610.19,,1104698500.0,,,,15831185.3,,,,,,7722557.25,5686645.57,,1133938888.12,2527487498.31,,809095632.0,,,,135159358.28,,,,407500380.85,,,3561395948.08,,,4913151319.21,84849805.45,4998001124.66,7525488622.97,定期报告,是,20260418,CNY,合并期末,2026-04-17T19:58:05
20250930,,1050494382.2,,,,,,404093038.75,130000.0,403963038.75,,44112147.06,,,,,,,,,,,30862859.41,3122217904.44,,,,,120711158.7,4783588367.06,,,,,,,,165234709.88,1435212351.18,365937940.51,,5200000.0,,,,,,388777019.16,,,,,152408700.69,8556.19,,,11096876.5,18646767.67,20107166.65,,7260749.12,5592941.89,,388064954.63,64235.89,2952516093.46,7736104460.52,,260101549.24,,,,,,660381573.41,113266436.58,547115136.83,,241686781.91,,,20514383.34,42933202.48,,1608000.0,,,,267877891.9,,,,,,,,,,,,,,3747757.64,12406752.23,1509649892.15,,1211730000.0,,,,15548439.05,,,,,,7762570.5,1783454.94,,1236824464.49,2746474356.64,,809095632.0,,,,135159358.28,,,,407500380.85,,,3548082274.57,,,4899837645.7,89792458.18,4989630103.88,7736104460.52,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:14:02
20250630,,590060591.8,,,,,,535112783.36,,535112783.36,,58885336.58,,,,,,,,,,37513981.18,37513981.18,3063216197.99,,,,,133640881.49,4426679656.34,,,,,,,,136404097.45,1446240168.48,315459887.91,,5200000.0,,227529275.01,71914103.05,155615171.96,,359181806.86,359181806.86,,155615171.96,,155615171.96,9416.5,,,8249883.94,20250328.7,20371468.46,,7260749.12,5992560.18,,412896574.35,562309.22,2885444539.19,7312124195.53,,339700000.0,,,,,,436508740.15,104627573.11,331881167.04,,520723930.05,,,20844287.21,25904073.91,184604.41,1578000.0,,,251637958.94,253400563.35,,,,,,,,,,,,,,4448275.68,26514990.1,1628044860.45,,769600000.0,,,,16036628.07,,,,,,7802583.75,5883480.13,,799322691.95,2427367552.4,,809095632.0,,,,135159358.28,,,,407500380.85,,,3447391558.33,,,4799146929.46,85609713.67,4884756643.13,7312124195.53,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T19:30:02
20250331,,325326277.59,,,,,,549958121.99,,549958121.99,,70297589.33,,,,,,,,,,,36621591.0,3227618313.43,,,,,126046088.01,4342060616.33,,,,,,,,111977249.39,1509746450.06,312562527.05,,5200000.0,,,,,,341441035.71,,,,,153777341.57,10036.81,,,6192634.98,21394073.39,19341290.75,,7260749.12,6231824.59,,415477260.19,875471.7,2905295310.33,7247355926.66,,224245570.83,,,,,,445198784.6,18319010.19,426879774.41,,459583029.56,,,29775984.06,34072631.64,,1578000.0,,,,762781584.52,,,,,,,,,,,,,,4290611.66,23859252.06,1983807448.93,,360000000.0,,,,16948103.58,,,,,,7842597.0,8565634.1,,393356334.68,2377163783.61,,809095632.0,,,,135159358.28,,,,407500380.85,,,3438189404.96,,,4789944776.09,80247366.96,4870192143.05,7247355926.66,定期报告,未审计,20250424,CNY,合并期末,2025-04-23T22:38:04
20241231,,349609439.12,,,,,,475695321.77,12023335.54,463671986.23,,139611349.38,,,,,,,,,,36501192.09,36501192.09,3246362077.35,,,,,116165890.22,4369387476.02,,,,,,,,105900498.03,1519009291.62,305331959.24,,5200000.0,,220619294.02,67268176.24,153351117.78,,346314955.09,346314955.09,,153351117.78,,153351117.78,10897.12,,,5442206.09,22537818.08,19631691.91,,7260749.12,6573442.12,,409328770.41,2596292.66,2903047483.18,7272434959.2,,184747056.86,,,,,,619816429.01,,619816429.01,,352990937.31,,,31619687.4,44388864.26,,1578000.0,,,749616705.54,751194705.54,,,,,,,,,,,,,,4251425.14,30327161.6,2019336267.12,,360000000.0,,,,18980462.15,,,,,,7882610.25,5961344.15,,392824416.55,2412160683.67,,809095632.0,,,,135159358.28,,,,407500380.85,,,3432103445.64,,,4783858816.77,76415458.76,4860274275.53,7272434959.2,定期报告,是,20260418,CNY,合并期末,2025-04-23T22:38:04
20240930,,352194000.15,,,,,,428030949.46,1085114.29,426945835.17,,121150690.14,,,,,,,,,,,50511977.7,3215543305.24,,,,,204017238.58,4374328374.38,,,,,,,,84534573.94,149000925.63,249205192.58,,5200000.0,,,,,,1305789246.38,,,,,154889044.35,11757.43,,,2880213.11,6623851.08,19332765.12,,7260749.12,3231655.02,,296456267.46,,2281536028.11,6655864402.49,,99300000.0,,,,,,326411139.2,,326411139.2,,241509334.48,,,19850482.83,31781478.13,,1578000.0,,,,760500600.63,,,,,,,,,,,,,,1470635.52,12656831.56,1493480502.35,,310000000.0,,,,5405086.72,,,,,,,2187615.75,,317592702.47,1811073204.82,,809095632.0,,,,135159358.28,,,,407500380.85,,,3418617000.68,,,4770372371.81,74418825.86,4844791197.67,6655864402.49,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T19:00:05
20240630,,351500454.26,,,,,,398664485.05,260000.0,398404485.05,,102593698.63,,,,,,,,,,49224833.66,49224833.66,3127191712.26,,,,,212821304.51,4243700339.93,,,,,,,,84085593.21,153275392.73,241466003.42,,5200000.0,,219189047.62,62663854.05,156525193.57,,1120050360.53,1120050360.53,,156525193.57,,156525193.57,12617.74,,,1703851.56,7536740.55,13613565.44,,7260749.12,3282083.09,,289969201.66,5489161.0,2087766662.06,6331467001.99,,44900000.0,,,,,,331828857.35,,331828857.35,,171097255.34,,,20529603.2,43346447.59,,1500000.0,,,756158276.79,757658276.79,,,,,,,,,,,,,,1974007.0,8720873.95,1380055321.22,,80000000.0,,,,5487014.01,,,,,,,2806278.54,,88293292.55,1468348613.77,,809095632.0,,,,135159358.28,,,,407500380.85,,,3433198249.17,,,4784953620.3,78164767.92,4863118388.22,6331467001.99,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T21:45:03
20240331,,277346271.61,,,,,,423639047.64,104240.0,423534807.64,,187829288.41,,,,,,,,,,,44855132.26,3063219726.84,,,,,192912371.67,4190091801.99,,,,,,,,82731615.56,159437107.21,203012543.73,,5200000.0,,,,,,1056100802.13,,,,,158785178.65,13478.05,,,289963.56,8722088.64,1201010.76,,7260749.12,3561026.49,,281930409.09,13123493.0,1981079502.43,6171171304.42,,40000000.0,,,,,,335910024.02,,335910024.02,,44196380.91,,,19144704.91,51213123.86,,1500000.0,,,,746132879.97,,,,,,,,,,,,,,2797830.74,2752416.76,1242147361.17,,50000000.0,,,,5523053.73,,,,,,,2880023.85,,58403077.58,1300550438.75,,809095632.0,,,,135159358.28,,,,407500380.85,,,3447027523.59,,,4798782894.72,71837970.95,4870620865.67,6171171304.42,定期报告,未审计,20240430,CNY,合并期末,2024-04-30T00:55:07
20231231,,940744893.27,,,60000000.0,,,463437468.54,2150000.0,461287468.54,2900000.0,80045114.0,,,,,,,,,,35212551.8,35212551.8,3001095314.51,,,,,123616141.79,4707944329.55,,,,,,,,84394589.56,160607615.77,147558643.01,,5200000.0,,218565314.18,56941598.19,161623715.99,,907325790.15,907325790.15,,161623715.99,,161623715.99,14338.36,,,892845.64,8803877.57,1307047.97,,7260749.12,3389626.48,,377808971.09,35735530.88,1901030495.95,6608974825.5,,,,,,,,396514984.77,,396514984.77,,42522214.63,,,43257975.31,61152234.08,,1500000.0,,,1192360797.21,1193860797.21,,,,,,,,,,,,,,3259389.08,4072561.94,1744640157.02,,,,,,6104506.33,,,,,,,2953769.16,,9058275.49,1753698432.51,,809095632.0,,,,135159358.28,,,,407500380.85,,,3435143408.78,,,4786898779.91,68377613.08,4855276392.99,6608974825.5,定期报告,是,20250424,CNY,合并期末,2024-04-30T00:55:07
