报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,,5526004971.77,700000000.0,,,,,,,,,,,,,10787656568.24,17013661540.01,,,984201991.16,,,1221058411.36,7576210411.53,,,3611270361.63,,,2583727626.84,,,2026207249.73,295930255.59,1409668707.7,19708275015.54,-2694613475.53,,44991360.43,219606216.0,760011.1,,,265357587.53,365693138.01,114384773.71,,,480077911.72,-214720324.19,,,,,329312784.24,24768774860.0,,25098087644.24,24877294791.43,1130027722.5,,52.54,26152263935.41,-1054176291.17,1651931.73,-3961858159.16,,,,,25316744949.72,21354886790.56,定期报告,未审计,20241030,CNY,合并期末,2023-10-27T17:22:04
20230630,,,,3398996495.51,900000000.0,,,1205553586.11,,,,,,,,,,3293500615.95,8798050697.57,,,685255539.65,,,989698999.46,,,,806126661.31,,,3140272154.54,,,1497559414.01,234671997.28,1099485705.68,8453070471.93,344980225.64,,37652821.51,37548092.56,264283.35,,,75465197.42,87003138.01,49639020.59,,,136642158.6,-61176961.18,,,,,243301877.8,15213312650.0,,15456614527.8,16001991477.8,931484720.32,,16.26,17038023633.5,-1581409105.7,2155591.7,-1295450249.54,24021294700.18,25316744949.72,,,25316744949.72,24021294700.18,定期报告,未审计,20240829,CNY,合并期末,2023-08-24T22:32:02
20230331,,,,1589908003.43,400000000.0,,,2156053661.61,,,317125030.87,,,,,,,1663543720.09,6126630416.0,,,338920100.34,,,1254361308.07,,,,,,,271234514.56,,,702283735.11,110925223.18,696148223.31,3373873104.57,2752757311.43,,19210253.51,1250014.99,84589.27,,,20544857.77,49081623.46,22773364.37,,,71854987.83,-51310130.06,,,,,54274800.0,4767109700.0,,4821384500.0,7758506592.01,263893846.55,,46015476.08,8068415914.64,-3247031414.64,901081.43,-544683151.84,,,,,25316744949.72,24772061797.88,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T20:17:03
20221231,,,,6897285745.95,,,4061919911.55,6950024780.82,,,,,,,,,,1335803346.26,19245033784.58,,,1188590156.58,,,,,,,571669246.58,,,11847588440.06,,,2267833601.82,941915177.2,7457994332.56,24275590954.8,-5030557170.22,,44706494.14,223922206.02,1488635.56,,,270117335.72,55158577.89,144872538.59,,,200031116.48,70086219.24,,7159607858.17,,12250000.0,552059400.0,23085482488.4,,30797149746.57,25984920158.4,2047723000.64,,86.78,28215284968.41,2581864778.16,2535730.92,-2376070441.9,25316744949.72,27692815391.62,,,27692815391.62,25316744949.72,定期报告,是,20240426,CNY,合并期末,2023-04-27T20:37:06
20220930,,,,4883217734.79,,,3645803204.55,4796757678.83,,,,,,,,,,376947441.25,13702726059.42,,,493149658.59,,,,,,,3181580542.41,,,5284637462.17,,,1884871499.8,836380597.48,2824490707.44,14505110467.89,-802384408.47,,43426981.65,219582206.02,981882.2,,,263991069.87,54326290.2,84852240.57,,,139178530.77,124812539.1,,7159607858.17,12250000.0,12250000.0,468479200.0,10932503958.4,,18560591016.57,21635049558.4,1818869098.07,,86.41,23591381549.53,-5030790532.96,4518597.05,-5703843805.28,,,,,27692815391.62,21988971586.34,定期报告,未审计,20231028,CNY,合并期末,2022-10-27T17:17:03
20220630,,,,3162664279.6,,,2862841705.63,,,,1856074197.96,,,,,,,1554060984.94,9435641168.13,,,349133208.2,,,,176876295.45,,,,,,1006655449.52,,,1450786354.37,733281298.61,954602701.79,4671335307.94,4764305860.19,,18066194.28,22265026.2,177083.0,,,40508303.48,33799990.2,48218026.92,,,82018017.12,-41509713.64,,7147357858.17,,,261691200.0,8331233158.4,,15740282216.57,19635469158.4,1644902970.38,,83.82,21370118017.18,-5629835800.61,2709269.58,-904330384.48,26788485007.14,27692815391.62,,,27692815391.62,26788485007.14,定期报告,未审计,20230825,CNY,合并期末,2022-08-26T17:02:04
20220331,,1228009338.15,,1784622518.56,460000000.0,,1574068012.4,,,,,,,,,,,577189088.82,5623888957.93,,,314102028.0,,,,417470892.58,,,1079752690.36,,,,,,663386928.64,385046575.72,570848193.78,3430607309.08,2193281648.85,,,,246224.47,,,246224.47,21300000.0,18626107.13,,,39926107.13,-39679882.66,,,,,40550000.0,6369753158.4,,6410303158.4,9790746369.72,335163709.45,,49497815.33,10175407894.5,-3765104736.1,-3940538.33,-1615443508.24,,,,,27692815391.62,26077371883.38,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T18:12:04
20211231,,,,7327423971.24,,,,7424672803.25,,,2544616366.1,,,,,,,591695952.95,17888409093.54,,,1092604060.71,,,12350483.74,,,,,,,6300223594.77,,,1974192134.18,1032535296.54,4545294971.38,14957200541.32,2931208552.22,,5735732.6,135986830.21,489440.49,,,142212003.3,38220000.0,194773409.09,,,232993409.09,-90781405.79,,12250000.0,,12250000.0,2117584000.0,32826660000.0,,34956494000.0,31930864800.0,1788971418.44,6125137.66,293.11,33906099093.63,1050394906.37,305179.38,3891127232.18,27692815391.62,23801688159.44,,,23801688159.44,27692815391.62,定期报告,是,20230428,CNY,合并期末,2022-04-28T18:12:04
20210930,,,,4998696083.43,,,33839472.58,4499418406.23,,,1412896579.95,,,,,,,505576446.97,11450426989.16,,,449737910.51,,,,,,,,,,1719441277.85,,,1597158275.01,924799647.67,3479714381.28,8170851492.32,3279575496.84,,3361919.89,135986830.21,902389.24,,,140251139.34,32500000.0,125759887.06,,,158259887.06,-18008747.72,,,,,1991109000.0,22667410000.0,,24658519000.0,25917916800.0,1663346519.31,,154342340.69,27735605660.0,-3077086660.0,-4899019.51,179581069.61,,,,,23801688159.44,23981269229.05,定期报告,未审计,20221028,CNY,合并期末,2021-10-28T17:02:05
20210630,,1081357329.84,,3017897340.36,,,503043367.55,2285259522.04,,,1396075127.65,,,,,,,732840662.48,9016473349.92,,,303827896.81,,,,,,,,,,,,,1277196165.27,588533818.26,4053470552.76,6223028433.1,2793444916.82,,2720000.0,115120762.14,153993.33,,,117994755.47,32500000.0,63651444.37,,,96151444.37,21843311.1,,,,,1980398000.0,13741970000.0,,15722368000.0,17256987700.0,1385320076.1,,,18724944458.17,-3002576458.17,-533053.03,-187821283.28,23613866876.16,23801688159.44,,,23801688159.44,23613866876.16,定期报告,未审计,20220827,CNY,合并期末,2021-08-26T18:17:04
20210331,,894394442.19,,1668910285.61,,,889972636.91,869446303.76,,,1547476687.14,,,,,,,1068291788.69,6938492144.3,,,284799559.91,,,,,,,,,,,,,633417679.81,261196719.87,2822296765.52,4001710725.11,2936781419.19,,2720000.0,52721739.0,118237.93,,,55559976.93,32500000.0,36382283.4,,,68882283.4,-13322306.47,,,,,1835774400.0,6317940000.0,,8153714400.0,10110774400.0,335551446.44,,43415515.85,10489741362.29,-2336026962.29,2528090.21,589960240.64,,,,,23801688159.44,24391648400.08,定期报告,未审计,20220429,CNY,合并期末,2021-04-28T16:57:03
20201231,,,,6260635932.48,,,,7541188399.32,,,4493597468.72,,,,,,,652932831.89,18948354632.41,,,976895292.28,,,7922604687.66,,,,,,,3048639714.59,,,1515327345.16,627380245.97,9046149729.11,23136997014.77,-4188642382.36,,13439517.93,137328071.13,1235261.29,,,152002850.35,520905973.43,263264394.42,,,784170367.85,-632167517.5,,,,,6219464162.98,53075039622.64,,59294503785.62,44098304562.88,1514039364.42,,,45612343927.3,13682159858.32,-28897734.5,8832452223.96,23801688159.44,14969235935.48,,,14969235935.48,23801688159.44,定期报告,是,20220429,CNY,合并期末,2021-04-28T16:57:03
20200930,,371577301.74,,4549966186.58,,,,4102177908.84,,,3686829735.95,,,,,,,618501523.66,13329052656.77,,,705746879.75,,,8740379465.73,,,,,,,,,,1206456010.43,411679363.43,8089543769.43,19153805488.77,-5824752832.0,,13439517.93,123986671.29,485461.12,,,137911650.34,507907973.43,113730910.62,,,621638884.05,-483727233.71,,,,,4883622554.01,41092110000.0,,45975732554.01,32612843054.01,1433685396.02,,,34046528450.03,11929204103.98,-7491793.85,5613232244.42,,,,,14969235935.48,20582468179.9,定期报告,未审计,20211029,CNY,合并期末,2020-10-28T18:17:03
20200630,,,,2886845362.1,,,,1841606070.35,,,5207681592.3,,,,,,,553641129.49,10489774154.24,,,414509520.65,,,3229347047.16,,,,,,,1259898960.83,,,971348169.0,332067850.2,2877124409.28,9084295957.12,1405478197.12,,4375243.19,121837569.29,549785.57,,,126762598.05,471409653.43,48046403.47,,,519456056.9,-392693458.85,,,,,618371800.0,25602340000.0,,26220711800.0,21100312800.0,686273407.09,,,21786586207.09,4434125592.91,24764104.17,5471674435.35,20440910370.83,14969235935.48,,,14969235935.48,20440910370.83,定期报告,未审计,20210827,CNY,合并期末,2020-08-28T18:02:03
20200331,,645529427.19,,1232922086.56,,,,,,,3586235671.51,,,,,,,348989967.83,5813677153.09,,,271659606.53,,,545161130.98,95458777.11,,,,,,,,,465234093.51,143395158.25,2448097754.66,3969006521.04,1844670632.05,,592325.96,52721739.0,29657.5,,,53343722.46,50000000.0,7683353.46,,,57683353.46,-4339631.0,,,,,109644000.0,12116550000.0,,12226194000.0,8184479500.0,364445806.31,,,8548925306.31,3677268693.69,11716349.68,5529316044.42,,,,,14969235935.48,20498551979.9,定期报告,未审计,20210429,CNY,合并期末,2020-04-25T03:02:03
20191231,,3702315813.13,,4513373834.52,550000000.0,,,5581859378.27,,,3844180422.75,,,,,,,121077368.21,18312806816.88,,,607976537.55,,,5614427413.94,,,,,,,,,,1154214471.86,239375258.88,4031243230.58,11647236912.81,6665569904.07,,5912893.62,99135233.15,889556.18,,,105937682.95,101500000.0,244197194.83,,,345697194.83,-239759511.88,,,,,681703800.0,17427770000.0,,18109473800.0,19873796300.0,1291111789.14,,4580231.76,21169488320.9,-3060014520.9,23872736.07,3389668607.36,14969235935.48,11579567328.12,,,11579567328.12,14969235935.48,定期报告,是,20210429,CNY,合并期末,2020-04-25T03:02:03
20190930,,2072418599.77,,3308367302.3,599047000.0,,,3492314694.22,,,3599255171.6,,,,,,,101749350.5,13173152118.39,,,454053824.58,,,2097405142.79,,,,,,,,,,907272447.18,207120707.07,3191296988.51,6857149110.13,6316003008.26,,5910702.79,72763363.43,886247.58,,,79560313.8,21500000.0,125325873.79,,,146825873.79,-67265559.99,,,,,704462000.0,12675430000.0,,13379892000.0,15336523000.0,1146636152.59,507016.76,4000000.0,16487159152.59,-3107267152.59,14058598.04,3155528893.72,,,,,11579567328.12,14735096221.84,定期报告,未审计,20201029,CNY,合并期末,2020-03-13T14:52:11
20190630,,52628354.82,,2168910015.22,,,,4420929333.02,,,4679288901.7,,,,,,,87854538.28,11409611143.04,,,297885533.02,,,1073222887.77,,,,,,,,,,722230214.8,145077196.25,2604113919.77,4842529751.61,6567081391.43,,5690937.07,52721739.0,759673.98,,,59172350.05,21500000.0,44120430.6,,,65620430.6,-6448080.55,,,,,669451700.0,9837380000.0,,10506831700.0,12081976150.0,696463359.26,,,12778439509.26,-2271607809.26,2800394.71,4291825896.33,15871393224.45,11579567328.12,,,11579567328.12,15871393224.45,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T14:52:11
20190331,,829567335.56,,1494973187.2,,,,1912072556.64,,,6135409519.42,,,,,,,637756109.52,11009778708.34,,,137396040.87,,,1497398203.74,,,,,,,,,,321896192.88,67218940.68,1160831108.15,3184740486.32,7825038222.02,,3468000.0,52721739.0,,,296500.26,56486239.26,19000000.0,22402632.17,,,41402632.17,15083607.09,,,,,40745500.0,5242860000.0,,5283605500.0,6594740000.0,355935933.37,,,6950675933.37,-1667070433.37,-25660742.95,6147390652.79,,,,,11579567328.12,17726957980.91,定期报告,未审计,20200425,CNY,合并期末,2020-03-13T14:52:11
20181231,,515325865.46,,3590162542.2,,,4033009242.72,447790538.37,,,,,,,,,,908077939.87,9494366128.62,,,486399818.24,,,,,,,876260457.74,,,,,,1193340836.78,382634397.43,4193115424.39,7131750934.58,2362615194.04,,3000000.0,65902173.75,,,3668354.83,72570528.58,2089233562.09,131822863.52,,,2221056425.61,-2148485897.03,,,,,1106640600.0,24050240000.0,1000000000.0,26156880600.0,23548852700.0,1441337037.55,,1108643755.55,26098833493.1,58047106.9,46664275.55,318840679.46,11579567328.12,11260726648.66,,,11260726648.66,11579567328.12,定期报告,是,20200425,CNY,合并期末,2020-03-13T14:52:11
20180930,,,,2717747491.78,,,3518520672.96,,,,,,,,,,,708295411.76,6944563576.5,706109112.63,,391001858.77,,,,694933530.52,,,214774285.45,,,,,,933340826.27,346543059.75,5161386169.83,8448088843.22,-1503525266.72,,,65902173.75,,,3959246.21,69861419.96,2086783562.09,60718557.43,,,2147502119.52,-2077640699.56,,,,,961840000.0,20923560000.0,1000000000.0,22885400000.0,16252760000.0,1204187288.98,,1108643756.13,18565591045.11,4319808954.89,23936213.93,762579202.54,,,,,11260726648.66,12023305851.2,定期报告,未审计,20191019,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,1830581342.27,100000000.0,,2107209972.51,,,,1567278129.57,,,,,,,650660437.55,6255729881.9,2463499077.39,,270652457.48,,,,96202263.28,,,,,,,,,769648701.26,287052895.26,463623991.24,4350679385.91,1905050495.99,,,65902173.75,,,740449.85,66642623.6,600000.0,45052262.46,,,45652262.46,20990361.14,,,,,775652000.0,8432450000.0,1000000000.0,10208102000.0,9092088150.0,513131931.03,,1100000000.0,10705220081.03,-497118081.03,8392328.68,1437315104.78,12698041753.44,11260726648.66,,,11260726648.66,12698041753.44,定期报告,未审计,20190829,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,965971247.76,,,230346917.64,2229657673.37,,,803939991.36,,,,,,,2141354272.12,6371270102.25,1950585562.27,,153423594.47,,,,,,,,,,,,,388079505.15,116523739.77,314391545.95,2923003947.61,3448266154.64,,,65902173.75,,,94512.9,65996686.65,,16855221.05,,,16855221.05,49141465.6,,,,,158657400.0,7253160000.0,1000000000.0,8411817400.0,8679151400.0,256244283.82,,1100000000.0,10035395683.82,-1623578283.82,-17176023.21,1856653313.21,,,,,11260726648.66,13117379961.87,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,4018675317.57,,,,,,,,,,,,,,515485354.48,4534160672.05,859704553.52,,539110751.84,,,2127465623.78,3795914540.62,,,4348741026.31,,,,,,1285600727.07,568720753.26,4488425322.97,18013683299.37,-13479522627.32,,,,,,367377.37,367377.37,57653000.0,157298641.51,,,214951641.51,-214584264.14,,3962924299.4,4600000.0,4600000.0,1391444430.55,8724410000.0,2000000000.0,16078778729.95,3380780430.55,782740109.9,,3398260265.34,7561780805.79,8516997924.16,-38806495.77,-5215915463.07,11260726648.66,16476642111.73,,,16476642111.73,11260726648.66,定期报告,是,20190427,CNY,合并期末,2020-03-13T14:52:11
20170930,,29034590.53,,2864977106.34,,,,186981614.94,,,,,,,,,,1009162743.35,4090156055.16,,,427162265.32,,,290939807.3,,,,3192562567.42,,,,,,1036290568.79,518282963.4,4089408762.47,9554646934.7,-5464490879.54,,,,,,639722.73,639722.73,32343000.0,90148964.39,,,122491964.39,-121852241.66,,4600000.0,4600000.0,4600000.0,800404282.71,6893840000.0,1100000000.0,8798844282.71,5369006508.36,656153923.61,25661040.71,1972687160.64,7997847592.61,800996690.1,-22731489.59,-4808077920.69,,,,,16476642111.73,11668564191.04,定期报告,未审计,20181027,CNY,合并期末,2020-03-13T14:52:11
20170630,,,,1822404171.72,,,600836725.24,1252482627.68,,,,,,,,,,883823498.16,4559547022.8,512545938.34,,279766308.84,,,,,,,2291476121.01,,,,,,867064567.5,311379068.57,2173519763.19,6435751767.45,-1876204744.65,,,,,,543795.42,543795.42,20793000.0,51215166.87,,,72008166.87,-71464371.45,,4600000.0,4600000.0,4600000.0,637564833.09,2329850000.0,,2972014833.09,2550177433.09,580186466.09,,1200887977.55,4331251876.73,-1359237043.64,-22276134.74,-3329182294.48,13147459817.25,16476642111.73,,,16476642111.73,13147459817.25,定期报告,是,20180825,CNY,合并期末,2020-03-13T14:52:11
20170331,,216599765.06,,821650362.25,,,622313824.51,,,,,,,,,,,981730001.44,2642293953.26,,,166764612.11,,,,1188250303.5,,,2328918268.83,,,,,,663886103.9,155802612.16,1941517822.35,6445139722.85,-3802845769.59,,,,,,,0.0,,13526064.44,,,13526064.44,-13526064.44,,,,,,1483900000.0,,1483900000.0,669059039.16,170763019.46,,32751845.0,872573903.62,611326096.38,-7434272.16,-3212480009.81,,,,,16476642111.73,13264162101.92,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T14:52:11
20161231,,,,5165962380.98,810000000.0,,3086820497.82,3707462580.14,,,,,,,,,,281006148.49,13051251607.43,2566113904.13,,724105190.76,,,,,,,5167785614.5,,,,,,1225664058.37,955530601.28,3429657929.47,14068857298.51,-1017605691.08,,,40000000.0,,,310806.41,40310806.41,,93900532.04,,,93900532.04,-53589725.63,,500000000.0,,,545645000.0,14217050000.0,1400000000.0,16662695000.0,15217515000.0,728784456.23,,4889338020.61,20835637476.84,-4172942476.84,29406382.85,-5214731510.7,16476642111.73,21691373622.43,,,21691373622.43,16476642111.73,定期报告,是,20180428,CNY,合并期末,2020-03-13T14:52:11
20160930,,,,3242632442.5,,,3941514180.64,958598708.07,,,,,,,,,,728717320.83,8871462652.04,3827747918.54,,516421405.36,,,,,,,6073191512.57,,,,,,999699008.13,735618768.35,3596139878.67,15748818491.62,-6877355839.58,,,40000000.0,,,190154.32,40190154.32,,61405966.93,,,61405966.93,-21215812.61,,500000000.0,,,452439724.0,12968500000.0,800000000.0,14720939724.0,9320038262.94,461980048.59,,4878129387.66,14660147699.19,60792024.81,5987166.78,-6831792460.6,,,,,21691373622.43,14859581161.83,招股说明书/意向书,未审计,20171023,CNY,合并期末,2020-03-13T14:52:11
