报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,722164371.41,,,873284449.89,,,63991829.18,,63991829.18,,15026884.76,,,,,,,,,,,21122908.01,206113958.04,,,,,87469278.65,1989173679.94,,,,,,,,,,,,,,,,,,408025802.62,,,,,844012452.66,,,,,216594513.74,100100848.54,,,25527880.28,,27856730.41,1507710758.24,3129828986.49,5119002666.43,,,,,,,,229600758.15,,229600758.15,12256544.96,937145810.97,,,50821878.65,40947730.1,,,,,,154531176.8,,,,,,,,,,,,,,65624729.78,101117847.56,1592046476.97,,,,,,160596662.74,,,,,,17754854.78,,,178351517.52,1770397994.49,,547678400.0,,,,1989326445.12,,,,201693827.9,,,609905998.92,,,3348604671.94,,3348604671.94,5119002666.43,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T18:46:15
20251231,,841435703.8,,,917038920.89,,,34775088.36,,34775088.36,,23128424.52,,,,,,,,,,31851895.78,31851895.78,229626883.67,,,,,67494910.4,2145351827.42,,,,,,,,,,,,,,1683806994.99,823640785.32,860166209.67,3897628.29,404598048.0,404598048.0,,856268581.38,,856268581.38,,,,,201478627.16,100845733.21,,,26358341.91,,28119989.06,1322425385.18,2940094705.9,5085446533.32,,,,,,,,262101080.6,,262101080.6,9528352.51,854967503.71,,,64400388.51,48720423.97,,,,,,235807531.62,,,,,,,,,,,,,,67654324.23,93067454.94,1636247060.09,,,,,,142952808.98,,,,,,17785853.98,,,160738662.96,1796985723.05,,547678400.0,,,,1989326445.12,,,,201693827.9,,,549762137.25,,,3288460810.27,,3288460810.27,5085446533.32,定期报告,是,20260425,CNY,合并期末,2026-04-24T18:46:15
20250930,,849161932.61,,,994069499.25,,,42600404.92,,42600404.92,,13481278.59,,,,,,,,,,,26335138.75,264934506.49,,,,,65082493.75,2255665254.36,,,,,,,,,,,,,,,,,,258330749.68,,,,,891030615.17,,,,,228672490.85,89922772.02,,,32169594.07,,22942444.99,1293913912.45,2816982579.23,5072647833.59,,,,,,,,313941788.76,,313941788.76,46409681.07,910532172.49,,,61803984.02,23975169.97,,,,,,147407154.73,,,,,,,,,,,,,,91122821.25,94633378.11,1689826150.4,,,,,,150221301.94,,,,,,17042290.4,,,167263592.34,1857089742.74,,547678400.0,,,,1989326445.12,,,,190557243.74,,,487996001.99,,,3215558090.85,,3215558090.85,5072647833.59,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T17:48:09
20250630,,1284656033.37,,,661299975.03,,,40257350.66,,40257350.66,,14079412.41,410501.7,,,,,,,,,25379306.55,25789808.25,225098547.93,,,,,72183325.14,2323364452.79,,,,,,,,,,,,,,1729353011.28,824249588.98,905103422.3,,228984891.71,228984891.71,,905103422.3,,905103422.3,,,,,251366012.6,90975332.13,,,36540872.77,,25837294.7,1131422514.07,2670230340.28,4993594793.07,,,,,,,,266335792.51,,266335792.51,47174215.88,874338910.41,,,67792875.94,18515240.72,,,,,155748120.37,155748120.37,,,,,,,,,,,,,,84911082.77,91094863.26,1605911101.86,,,,,,177901861.91,,,,,,17344580.63,,,195246442.54,1801157544.4,,547678400.0,,,,1989326445.12,,,,190557243.74,,,464875159.81,,,3192437248.67,,3192437248.67,4993594793.07,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:42:04
20250331,,1733663881.55,,,647687184.79,,,42137991.4,,42137991.4,,18743237.73,,,,,,,,,,,29555969.87,240465166.61,,,,,75860848.47,2788114280.42,,,,,,,,,,,3000000.0,5000000.0,,,,,,121555418.19,,,,,920466097.94,,,,,249597964.8,92412389.22,,,39496166.04,,21637071.44,889320972.72,2342486080.35,5130600360.77,,,,,,,,272400494.63,,272400494.63,9365502.13,940626199.14,,,64056879.83,37682394.7,,,,,,152173782.66,,,,,,,,,,,,,,70747839.92,97626259.93,1644679352.94,,,,,,195102884.67,,,,,,9906870.86,,,205009755.53,1849689108.47,,547678400.0,,,,1989326445.12,,,,190557243.74,,,553349163.44,,,3280911252.3,,3280911252.3,5130600360.77,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T17:50:15
20241231,,1437913414.11,,,700787259.55,,,26406581.15,,26406581.15,,19248338.48,,,,,,,,,,28350019.97,28350019.97,310814697.49,,,,,62864457.6,2586384768.35,,,,,,,,,,,3000000.0,20000000.0,,1729735298.16,794734808.33,935000489.83,,68279534.27,68279534.27,,935000489.83,,935000489.83,,,,,264118691.04,93925324.04,,,45555762.69,,27221121.64,1051645937.7,2508746861.21,5095131629.56,,,,,,,,328497190.4,,328497190.4,10634675.8,880843405.99,,,72157368.98,32071546.79,,,,,,191512216.6,,,,,,,,,,,,,,73427363.87,92742029.35,1681885797.78,,,,,,201889502.81,,,,,,1209161.09,,,203098663.9,1884984461.68,,547678400.0,,,,1989326445.12,,,,190557243.74,,,482585079.02,,,3210147167.88,,3210147167.88,5095131629.56,定期报告,是,20260425,CNY,合并期末,2025-04-25T17:50:15
20240930,,2303296499.69,,,11722104.1,,,31937705.77,,31937705.77,,10734750.13,,,,,,,,,,,37923164.59,244914157.39,,,,,47889932.7,2688418314.37,,,,,,,,,,,3000000.0,20000000.0,,,,,,11613546.53,,,,,912819240.05,,,,,262905008.81,94623165.42,,,50537848.11,,29599648.05,932404885.3,2317503342.27,5005921656.64,,,,,,,,283338058.49,,283338058.49,7082568.27,897795539.59,,,71567880.49,40342189.95,,,,,,138595994.22,,,,,,,,,,,,,,72670825.55,93137056.34,1604530112.9,,,,,,210840367.61,,,,,,1869237.24,,,212709604.85,1817239717.75,,547678400.0,,,,1989326445.12,,,,179836728.09,,,471840365.68,,,3188681938.89,,3188681938.89,5005921656.64,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T20:30:04
20240630,,2526752057.57,,,10061852.78,,,24997000.0,,24997000.0,,12307141.02,273667.8,,,,,,,,,55407050.49,55680718.29,231629852.5,,,,,51612706.92,2913041329.08,,,,,,,,,,,3000000.0,20000000.0,,1764668560.57,828799302.84,935869257.73,,,,,935869257.73,,935869257.73,,,,,261839511.94,95901792.15,,,59588377.15,,29294625.79,599808808.97,2005302373.73,4918343702.81,,,,,,,,274239257.19,,274239257.19,7419034.36,865788470.99,,,75782937.9,24665052.73,,,,,151625739.39,151625739.39,,,,,,,,,,,,,,72880925.53,89970004.9,1562371422.99,,,,,,206971140.86,,,,,,3649703.0,,,210620843.86,1772992266.85,,547678400.0,,,,1989326445.12,,,,179836728.09,,,428509862.75,,,3145351435.96,,3145351435.96,4918343702.81,定期报告,未审计,20240822,CNY,合并期末,2024-08-21T17:15:08
20240331,,2490404960.44,,,9409611.19,,,36431324.69,,36431324.69,,16087472.96,,,,,,,,,,,37510429.16,258998660.15,,,,52817028.64,,2901659487.23,,,,,,,,,,,3000000.0,20000000.0,,,,,,,,,,,952939494.72,,,,,279009233.23,96831282.24,,,60833351.17,,29894000.19,805099621.68,2247606983.23,5149266470.46,,,,,,,,310249442.84,,310249442.84,9243894.45,921667345.57,,,71384098.53,36365671.32,,,,,,171899256.02,,,,,,,,,,,,,,73609917.88,95489929.0,1689909555.61,,,,,,225429219.57,,,,,,4477837.58,,,229907057.15,1919816612.76,,547678400.0,,,,1989326445.12,,,,179836728.09,,,512608284.49,,,3229449857.7,,3229449857.7,5149266470.46,定期报告,未审计,20240427,CNY,合并期末,2024-04-27T00:55:04
20231231,,2311920842.59,,,9172432.43,,,26846353.83,,26846353.83,,16176309.3,,,,,,,,,,31779831.84,31779831.84,279302461.25,,,,,51398526.85,2726596758.09,,,,,,,,,,,3000000.0,20000000.0,,1762354613.96,792092791.44,970261822.52,,,,,970261822.52,,970261822.52,,,,,292380316.01,97037384.84,,,62454168.45,,30570908.12,832680090.41,2308384690.35,5034981448.44,,,,,,,,329783490.47,,329783490.47,10830477.53,821983892.04,,,82018740.06,44623285.63,,,,,,167518393.66,,,,,,,,,,,,,,77442079.38,85768048.75,1619968407.52,,,,,,232550315.61,,,,,,5305972.16,,,237856287.77,1857824695.29,,547678400.0,,,,1989326445.12,,,,179836728.09,,,460315179.94,,,3177156753.15,,3177156753.15,5034981448.44,定期报告,是,20250426,CNY,合并期末,2024-04-26T19:50:09
