报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,2596880565.69,1791075812.65,719622271.59,557829741.81,432972412.14,,,,-1330748843.31,761438803.26,2092187646.57,1363435172.27,30784091.09,259613.42,,733521532.28,-8414536.73,34166531.18,-605090.97,14449988.32,2017977643.83,23990198.63,1852113702.7,,122636548.64,,,19237193.86,578902921.86,115044325.58,,33676938.73,,660270308.71,84678662.62,575591646.09,575591646.09,,424271914.39,151319731.7,,,127764536.65,49710986.23,-9506036.24,,,-9506036.24,,59217022.47,9863519.16,,19688444.13,,1089208.97,,,,28575850.21,,78053550.42,703356182.74,473982900.62,229373282.12,0.05,0.05,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T17:38:17
20230630,2160128155.26,1327342042.85,515662440.83,436208799.59,316802708.97,,,,-896405235.34,498555261.18,1394960496.52,1192049878.31,44023795.43,90895.67,,489011729.18,9976848.21,25461029.09,-1303809.21,13995672.17,1386089630.57,16363411.1,1266015886.94,,91387581.83,,,12322750.7,774038524.69,111783755.97,,2728813.12,,883093467.54,181100345.36,701993122.18,701993122.18,,551805663.13,150187459.05,945578513.61,,136956848.45,69633575.55,-7741383.07,,,-7741383.07,,77374958.62,15671374.95,,27064896.64,,975477.01,,,,33663210.02,,67323272.9,838949970.63,621439238.68,217510731.95,0.06,0.06,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T17:18:12
20230331,1399528101.04,746565497.87,268161969.23,264195386.74,193965220.08,,,,-309082010.64,357274860.03,666356870.67,730703207.92,61882254.31,15395.61,,199201209.15,10082883.81,11606179.26,-525279.58,10976413.25,746313095.14,8670645.72,719677029.52,,11447172.74,,,6518247.16,653215005.9,103217288.02,,534614.45,,755897679.47,158677484.98,597220194.49,597220194.49,,547336941.16,49883253.33,,,74279145.41,15772383.64,8969356.64,,,8969356.64,,6803027.0,2799097.19,,22732994.28,,895438.0,,,,-19624502.47,,58506761.77,671499339.9,563109324.8,108390015.1,0.06,0.06,定期报告,未审计,20240430,CNY,合并期末,2023-04-27T20:48:04
20221231,1720988732.54,3061916227.17,1016891839.93,897775175.68,995602552.41,,,,-1255440869.38,1246607399.82,2502048269.2,305564666.16,-323184473.71,17420797.35,,-470983670.01,18641490.68,40292832.13,-1070701.34,22068757.13,3637295379.21,43650171.2,2956772004.87,,605624039.59,,,31249163.55,-1916306646.67,54789048.88,,14952923.07,,-1876470520.86,-427224223.52,-1449246297.34,-1449246297.34,,-1502671783.92,53425486.58,2611493095.59,,-284474041.2,-330590088.37,-377345894.21,,,-377345894.21,,46755805.84,-8499000.76,,2065284.33,,-9097411.5,,,,62286933.77,,46116047.17,-1733720338.54,-1833261872.29,99541533.75,-0.17,-0.17,定期报告,是,20240430,CNY,合并期末,2023-04-27T20:48:04
20220930,1826663548.7,2447444645.35,762662254.33,739434299.04,848764429.92,,,,-911248490.88,863428888.58,1774677379.46,278719914.09,-140965727.5,16265218.64,,-41369676.85,8809364.78,27877751.47,-1616840.51,18046881.25,1887279989.56,34352851.54,1802302271.27,,31195275.4,,,19429591.35,-60616440.86,51451496.11,,5650383.24,,-14815327.99,-88851519.65,74036191.66,74036191.66,,51841664.08,22194527.58,,,-126167971.05,-63099682.28,-122707590.64,,,-122707590.64,,59607908.36,-9646643.12,,-5954120.7,,-31244.58,,,,75239916.76,,-63068288.77,-52131779.39,-11258018.2,-40873761.19,0.01,0.01,定期报告,未审计,20231031,CNY,合并期末,2022-10-30T15:53:03
20220630,1130265856.55,1617044598.27,484939495.98,562318975.38,510038933.09,,,,-554246760.42,595157324.94,1149404085.36,135353596.23,-81691615.73,15706132.3,,-99772667.5,3545452.89,18190781.54,-1565258.81,11716114.35,1178998898.04,26570256.74,1138840541.29,,2249576.58,,,11338523.43,-48733041.49,40248297.27,,3633955.36,,-12118699.58,-74406069.06,62287369.48,62287369.48,,51673609.35,10613760.13,2612903191.33,,-132805997.46,-104929306.73,-115420501.93,,,-115420501.93,,10491195.2,-859535.14,,-24753560.32,,63916.83,,,,36040373.83,,-27876690.73,-70518627.98,-53255697.38,-17262930.6,0.01,0.01,定期报告,未审计,20230831,CNY,合并期末,2022-08-30T16:43:02
20220331,365374925.67,607118849.8,236204386.43,237878763.72,94177044.68,,,,-273521013.47,376951309.64,650472323.11,187427438.78,-50313177.41,,,-175007514.64,1454137.32,7846036.35,24945.99,10032045.54,541350891.65,5856109.54,580679016.49,,-52330502.89,,,7146268.51,-175975965.98,33743.95,,1191411.53,,-177133633.56,-111053539.19,-66080094.37,-66080094.37,,-84301499.46,18221405.09,,,-112791878.31,-93604880.44,-34044726.96,,,-34044726.96,,-59560153.48,-189726.02,,-44930992.92,,35380.47,,,,-14474815.01,,-19186997.87,-178871972.68,-177906379.9,-965592.78,-0.01,-0.01,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T20:48:04
20211231,4405719313.76,3076292792.53,1049201227.2,860652347.75,989240955.27,,,,-984764972.66,1526272369.4,2511037342.06,1704181798.07,84875166.46,9455582.82,,528210888.94,-9050712.45,79515470.57,-2725835.44,14059884.2,3766805556.24,32946757.0,3589366059.29,,136660507.99,,,7832231.96,638913757.52,78064888.03,,15035833.06,,701942812.49,104391012.82,597551799.67,597551799.67,,586354789.34,11197010.33,2267854987.16,,-228718802.76,-203887364.64,-112440095.87,,,-112440095.87,,-91447268.77,150549.33,,-100097600.61,,7684538.05,,,,815244.46,,-24831438.12,368832996.91,382467424.7,-13634427.79,0.07,0.07,定期报告,是,20230428,CNY,合并期末,2023-04-27T20:48:04
20210930,2917509725.8,2033224523.73,741894281.72,713405510.32,482301098.44,,,,-492271316.42,1001220793.34,1493492109.76,1113710071.19,67488730.62,,,191670666.86,-7333425.63,72675780.14,-2560183.89,8393609.82,2089243134.12,20760043.53,2145737888.07,,-82730189.6,,,5475392.12,828266591.68,71588417.45,,15276137.04,,884578872.09,153973180.44,730605691.65,730605691.65,,634676843.65,95928848.0,,,-83026395.94,-48367555.32,-49741471.77,,,-49741471.77,,1373916.45,6770695.48,,-11834961.32,,-1525778.42,,,,7963960.71,,-34658840.62,647579295.71,586309288.33,61270007.38,0.08,0.08,定期报告,未审计,20221031,CNY,合并期末,2021-10-29T17:18:03
20210630,1627361723.29,1140346893.23,454307706.99,365648412.79,284981207.23,,,,-297891994.19,674898365.91,972790360.1,657671321.61,7166437.29,,,99090189.31,-7125167.37,27365725.91,-200936.88,8105691.67,1184301801.21,11610720.63,1242721124.91,,-73710647.5,,,3680603.17,443059922.08,58485097.25,,9270378.85,,492274640.48,96341241.26,395933399.22,395933399.22,,329788428.62,66144970.6,2293707677.58,,-38873675.34,-33803873.45,-36249516.41,,,-36249516.41,,2445642.96,3280684.69,,1705952.97,,-1338015.23,,,,-1202979.47,,-5069801.89,357059723.88,295984555.17,61075168.71,0.04,0.04,定期报告,未审计,20220831,CNY,合并期末,2022-08-30T16:43:02
20210331,676614812.41,557756180.1,216629633.96,180857133.76,136267905.97,,,,-159478826.84,319838594.16,479317421.0,283753074.23,2976311.25,,,-14914427.1,-1120441.4,6205734.67,33228.73,4380290.02,534568629.9,5024971.88,541576689.28,,-13805338.87,,,1772307.61,142046182.51,239600.04,,3039487.79,,139246294.76,14743967.28,124502327.48,124502327.48,,88958936.51,35543390.97,,,-37831865.2,-24584662.21,-25827287.6,,,-25827287.6,,1242625.39,-356160.38,,-318121.23,,-73781.12,,,,1990688.12,,-13247202.99,86670462.28,64374274.3,22296187.98,0.01,0.01,定期报告,未审计,20220430,CNY,合并期末,2021-04-27T18:53:02
20201231,4359629544.39,2756581099.86,788881274.62,1024508520.64,836722806.1,,,,-467521218.49,1201680437.16,1669201655.65,1324774189.94,161471393.14,,,505224968.7,14115646.14,199264911.89,169903.88,27020042.47,3510307559.71,33483774.78,2851820961.46,,405791347.0,75371122.23,,143840354.24,849321984.68,67597000.37,,28768979.48,,888150005.57,200269594.59,687880410.98,687880410.98,,454871365.71,233009045.27,2009942587.25,,-310478739.14,-215622938.75,-168335949.79,,,-168335949.79,,-47286988.96,-5763802.95,,-4439276.28,,569203.59,,,,-37653113.32,,-94855800.39,377401671.84,239248426.96,138153244.88,0.07,0.07,定期报告,是,20220331,CNY,合并期末,2021-04-27T18:53:02
20200930,3432178847.81,2060560576.54,593533719.75,755979037.74,615603623.48,,,,-261689320.27,936935853.25,1198625173.52,1286813543.51,136840954.73,,,141280921.61,6802328.4,189852101.33,-163444.79,8722141.48,2395804009.64,23709668.48,2098146988.71,,132578299.67,,,141369052.78,1036374838.17,55549567.22,,19683859.36,,1072240546.03,76824766.04,995415779.99,995415779.99,,702130115.02,293285664.97,,,65443673.86,-40006327.42,-5381452.89,,,-5381452.89,,-34624874.53,-6081448.28,,-1271022.0,,-258050.69,,,,-27014353.56,,105450001.28,1060859453.85,662123787.6,398735666.25,0.11,0.11,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T16:48:02
20200630,2061307013.11,1357199164.46,334011803.28,522973050.0,421900555.43,,,,-200239813.36,572227576.53,772467389.89,830490935.06,75733250.95,,,44284321.61,-247537.45,25092925.01,77695.42,4649322.36,1442455076.59,16340729.91,1314331982.16,,107810821.25,,,3971543.27,618851936.52,2097937.38,,10562268.04,,610387605.86,70145249.26,540242356.6,540242356.6,,404988465.61,135253890.99,2012666643.86,,-224935008.58,-87014579.12,-67726458.11,,,-67726458.11,,-19288121.01,105835.17,,-1144689.0,,26600.71,,,,-18275867.89,,-137920429.46,315307348.02,317973886.49,-2666538.47,0.07,0.07,定期报告,未审计,20210831,CNY,合并期末,2020-08-30T14:48:03
20200331,839058279.74,649137224.38,221618303.13,200555679.35,206564902.97,,,,-86221663.68,280417493.7,366639157.38,332201034.54,14106093.31,,,-74792677.38,-932210.65,18512444.81,-1286.09,1155413.81,665997082.64,7771007.15,637183962.78,,19108741.44,,,1933371.27,173061197.1,557850.43,,5914026.01,,167705021.52,31160033.48,136544988.04,136544988.04,,80495045.99,56049942.05,,,-52226213.08,-20236813.33,-36134138.49,,,-36134138.49,,15897325.16,7177602.59,,4575368.15,,-83749.8,,,,4228104.22,,-31989399.75,84318774.96,60258232.66,24060542.3,0.02,0.02,定期报告,未审计,20210428,CNY,合并期末,2020-04-27T23:58:02
20191231,3846100730.48,2104060851.94,577167543.28,743894162.9,666861144.68,,,,-372612411.97,947136730.64,1319749142.61,1220632900.51,19763682.93,36830173.22,,323190388.0,-1148442.75,568619307.13,49375.77,3308761.85,3447643030.33,30245719.81,2405733793.91,,483701052.27,,,527962464.34,398457700.15,75497821.47,,11650246.33,,462305275.29,41413622.91,420891652.38,420891652.38,,307767555.05,113124097.33,1899176177.53,,-309945448.53,-242710361.08,-244821553.12,,,-244821553.12,,2111192.04,869794.07,,-4230821.53,,164493.43,,,,5307726.07,,-67235087.45,110946203.85,65057193.97,45889009.88,0.05,0.05,定期报告,是,20210428,CNY,合并期末,2020-04-28T01:23:02
20190930,2462211973.91,1435086599.02,436363536.52,465205871.48,473240455.78,,,,-249136543.42,721299233.6,970435777.02,937864830.82,25614731.55,,,2865511.2,374963.26,333722460.96,189094.81,1245057.26,2210168289.92,20392384.1,1684473782.99,,195698843.95,,,309603278.88,252043683.99,62112915.72,,8953293.1,,305203306.61,43279304.06,261924002.55,261924002.55,,193776381.89,68147620.66,,,-336154164.6,-208059259.28,-202899336.58,,,-202899336.58,,-5159922.7,1196998.34,,-8900224.16,,137009.66,,,,2406293.46,,-128094905.32,-74230162.05,-14282877.39,-59947284.66,0.037,0.037,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T15:58:11
20190630,1814478415.81,987733640.55,314066506.38,304623619.12,329427661.67,,,,-166738298.39,463266270.44,630004568.83,594903767.13,17562265.11,,,158418630.22,-77341.06,239000626.91,-3902.94,1241293.39,1602818360.47,13786797.76,1204007094.47,,146343201.72,8846560.21,,229834706.31,211660055.34,57049894.28,,5181783.67,,263528165.95,45587417.02,217940748.93,217940748.93,,168189542.25,49751206.68,1886847692.21,,-281270960.07,-169641863.33,-159510738.99,,,-159510738.99,,-10131124.34,628371.01,,-12805299.13,,50375.53,,,,1995428.25,,-111629096.74,-63330211.14,-1452321.08,-61877890.06,0.032,0.032,定期报告,未审计,20200831,CNY,合并期末,2020-03-13T15:58:11
20190331,1030993507.6,465056871.67,155460406.94,148185992.09,149493671.2,,,,-91407111.04,212989777.11,304396888.15,322074981.05,10164650.67,,,237976239.21,-8818.71,97212009.42,-13746.85,103082.85,794688141.34,5963732.48,703120221.24,,-5807813.0,,,91412000.62,236305366.26,14350091.49,,2267501.28,,248387956.47,40333480.01,208054476.46,208054476.46,,128500487.45,79553989.01,,,-131491569.43,-122767273.21,-104215421.48,,,-104215421.48,,-18551851.73,794584.02,,-20767613.25,,1546574.62,,,,-125397.12,,-8724296.22,76562907.03,5733214.24,70829692.79,0.025,0.025,定期报告,未审计,20200428,CNY,合并期末,2020-03-13T15:58:11
20181231,3277404101.33,1839917657.34,561021677.93,521281551.45,667067849.43,,,,-391259554.33,892167578.52,1283427132.85,1175776028.67,21291880.27,,,-96415462.8,78553.5,746140823.39,247254.71,2918800.85,2889076787.3,23806129.37,2068964320.54,63586683.62,,,,732719653.77,388327314.03,50905355.54,,10432652.79,,428800016.78,112309185.3,316490831.48,316490831.48,,302851495.02,13639336.46,1653127600.79,,-88084310.81,-66199663.39,,,,,,-66199663.39,10684281.01,-80517549.06,,,,,,,3633604.66,,-21884647.42,228406520.67,236651831.63,-8245310.96,0.064,0.064,定期报告,是,20200428,CNY,合并期末,2020-03-13T15:58:11
20180930,1987693042.77,1327899815.15,420410628.52,294977153.32,531549144.81,,,,-274227518.12,675188753.07,949416271.19,1413805171.17,9725464.91,,,-782765015.09,-193221.18,303144467.88,29342.96,,1712745470.19,16708701.68,1399786505.85,-9434702.13,,,,305684964.79,274947572.58,47786590.23,,6292734.61,,316441428.2,86231639.58,230209788.62,230209788.62,,264010982.23,-33801193.61,,,-21412421.42,41028557.88,,,,,,41028557.88,9846879.58,27055813.63,,,,,,,4125864.67,,-62440979.3,208797367.2,305039540.11,-96242172.91,0.057,0.057,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T15:58:11
20180630,1348550553.57,960667942.48,330360172.31,240733459.06,331261091.61,,,,-176626228.98,478151475.76,654777704.74,578163479.08,15472801.31,,,-164843100.12,-365063.17,151601234.61,-47710.33,,1105508401.55,10702801.77,946787151.73,-4299953.89,,,,152318401.94,243042152.02,44495809.38,,2567970.43,,284969990.97,88120700.53,196849290.44,196849290.44,,231987214.02,-35137923.58,1653127600.79,,-42537603.15,-24303350.71,,,,,,-24303350.71,3549281.81,-29486105.51,,,,,,,1633472.99,,-18234252.44,154311687.29,207683863.31,-53372176.02,0.05,0.05,定期报告,未审计,20190829,CNY,合并期末,2020-03-13T15:58:11
20180331,635610995.88,449367627.28,167037772.92,104921884.59,158341250.98,,,,-75190277.98,232485178.97,307675456.95,248475054.72,8473635.56,,,-18431647.22,-359483.52,31747359.64,2362.96,,554858342.27,5174439.75,519732333.74,-1483048.82,,,,31434617.6,80752653.61,24556808.58,,782960.89,,104526501.3,37601986.33,66924514.97,66924514.97,,90463626.83,-23539111.86,1653127600.79,,41623622.13,25040300.25,,,,,,25040300.25,4057117.84,20376877.48,,,,,,,606304.93,,16583321.88,108548137.1,115503927.08,-6955789.98,0.019,0.019,定期报告,是,20190427,CNY,合并期末,2020-03-13T15:58:11
20171231,2986161700.23,2180587070.3,590371888.03,637808566.99,747917168.86,,,,-233939657.1,850944158.54,1084883815.64,1066659726.83,99799990.32,,,-45615554.13,-560637.82,18787767.79,242984.36,,2241305352.96,28007330.01,2107656947.63,88533531.29,,,,17107544.03,744856347.27,28580103.9,,13518053.54,,759918397.63,145052169.37,614866228.26,614866228.26,,410130726.93,204735501.33,1404977321.27,,49647033.62,37071197.26,,,,,,37071197.26,-5747470.48,42205196.42,,,,,,,613471.32,,12575836.36,664513261.88,447201924.19,217311337.69,0.088,0.088,定期报告,是,20190416,CNY,合并期末,2020-03-13T15:58:11
20170930,2160145612.76,1591079108.21,432118373.86,446055967.02,570793471.76,,,,-204484182.9,,,770926992.05,71603950.03,,,-5604982.87,-426651.43,8522976.31,132353.39,,1620193881.88,17271816.74,1554215836.79,38010331.51,,,,10695896.84,539951730.88,23152706.61,,7314557.51,,555789879.98,107835998.81,447953881.17,447953881.17,,283581189.79,164372691.38,,,257097958.24,45296567.85,,,,,,45296567.85,-1683177.4,46648023.42,,,,,,,331721.83,,211801390.39,705051839.41,328877757.64,376174081.77,0.061,0.061,招股说明书/意向书,未审计,20181018,CNY,合并期末,2020-03-13T15:58:11
20170630,1493008828.67,1048836872.02,264111792.39,317099375.3,367556906.32,,,,-90771977.55,380853000.0,471624900.0,468385530.8,50964913.0,,,59547961.31,-237304.38,7247746.47,,,1009766024.72,11663519.58,966742098.28,23438069.9,,,,7922336.96,483242803.95,11813880.1,,4777192.07,,490279491.98,97026345.29,393253146.69,,,251424749.97,141828396.72,,,114603753.88,33594483.54,,,,,,,,,,,,,,,,,81009270.34,507856900.57,,,0.054,0.054,招股说明书(申报稿),是,20171229,CNY,合并期末,2020-03-13T15:58:11
20161231,3097919718.74,2081562913.59,292401342.74,1050252334.44,488849551.94,,,,-217059123.82,969127953.25,1186187077.07,1475185608.92,101042788.38,,,-253364343.42,609250.74,9167296.83,1818115.9,,1974604401.56,88821650.42,1838592233.7,42542803.43,,,,4647714.01,1123315317.18,40035995.6,,9067141.77,,1154284171.01,199470704.63,954813466.38,954813466.38,,671567746.98,283245719.4,905427157.16,,-128395550.17,-166815962.2,,,,,,-166815962.2,-14573749.63,-151502084.66,,,,,,,-740127.91,,38420412.03,826417916.21,504751784.78,321666131.43,0.144,0.144,招股说明书/意向书,是,20170430,CNY,合并期末,2020-03-13T15:58:11
