报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,114532036.89,114532036.89,,,,,,97861446.85,82465622.92,,,,,,,,,867649.84,4198232.81,1020941.11,8702247.11,606753.06,,,2909005.18,,,,,,,,,496186.23,-222512.21,-1722444.73,,,18130824.51,17125.66,,148877.21,,17999072.96,2257491.09,,15741581.87,15741581.87,,15741581.87,,,,,,,,,,,,,,,,,,,,,,15741581.87,15741581.87,,0.09,0.09,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:16:05
20251231,443801561.97,443801561.97,,,,,,381679735.0,325549453.44,,,,,,,,,3994113.35,15114131.28,4512257.65,34688793.38,-2179014.1,,,12492577.86,,,,,,,,,1981445.13,-338220.24,-383030.21,,25656.89,75900256.4,4181.42,,59748.67,,75844689.15,9233278.22,,66611410.93,66611410.93,,66611410.93,,,,,,,,,,,,,,,,,,,,,,66611410.93,66611410.93,,0.38,0.38,定期报告,是,20260318,CNY,合并期末,2026-03-17T19:36:05
20250930,329914899.52,329914899.52,,,,,,282711876.5,239116329.1,,,,,,,,,2682824.62,13076141.5,4199975.42,25864023.88,-2227418.02,,,10497577.86,,,,,,,,,1426692.35,-100279.79,-574399.37,,39223.3,58491837.37,42244.16,,10000.0,,58524081.53,6998014.02,,51526067.51,51526067.51,,51526067.51,,,,,,,,,,,,,,,,,,,,,,51526067.51,51526067.51,,0.29,0.29,定期报告,未审计,20251021,CNY,合并期末,2025-10-20T18:06:15
20250630,229068141.46,229068141.46,,,,,,195746453.47,166465235.21,,,,,,,,,1947625.39,8759041.61,2717327.0,17755388.68,-1898164.42,,,7092744.53,,,,,,,,,959791.2,-125260.35,-1111102.58,,,40137860.79,14826.1,,,,40152686.89,4860107.56,,35292579.33,,35292579.33,35292579.33,,,,,,,,,,,,,,,,,,,,,,35292579.33,35292579.33,,0.26,0.26,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:22:06
20250331,115730444.24,115730444.24,,,,,,101930395.1,86393935.91,,,,,,,,,952257.49,4234545.63,1439199.66,10017590.73,-1107134.32,,,4855259.71,,,,,,,,,539332.18,,-858519.54,,,18336121.49,9161.07,,,,18345282.56,2157223.22,,16188059.34,16188059.34,,16188059.34,,,,,,,,,,,,,,,,,,,,,,16188059.34,16188059.34,,0.09,0.09,定期报告,未审计,20260430,CNY,合并期末,2025-04-26T00:54:32
20241231,419462944.08,419462944.08,,,,,,365074348.2,320929349.07,,,,,,,,,4328241.33,12823611.48,6263726.87,31890856.79,-11161437.34,,,7910201.91,,,,,,,,,2537756.44,-928161.5,-435868.38,,,63472524.35,,,37816.8,,63434707.55,7468632.06,,55966075.49,55966075.49,,55966075.49,,,,,,,,,,,,,,,,,,,,,,55966075.49,55966075.49,,0.32,0.32,定期报告,是,20260318,CNY,合并期末,2025-04-26T00:54:32
20240930,305498137.52,305498137.52,,,,,,266049147.72,230303162.79,,,,,,,,,3009822.83,11321680.94,6914709.43,22176941.16,-7677169.43,0.0,,6862802.29,,,,,,,,,1066160.93,-7039.62,-304018.02,,,47066895.38,3000.0,,13635.6,,47056259.78,5274419.72,,41781840.06,41781840.06,,41781840.06,,,,,,,,,,,,,,,,,,,,,,41781840.06,41781840.06,,0.24,0.24,定期报告,未审计,20251021,CNY,合并期末,2024-10-27T15:52:08
20240630,208885212.73,208885212.73,,,,,,179074869.95,157509610.46,,,,,,,,,1795272.71,7958538.93,5851807.39,14378584.29,-8418943.83,,,4112329.0,,,,,,,,,765664.81,,-1711767.74,,,32976568.85,20321.77,,,,32996890.62,3684308.12,,29312582.5,29312582.5,29312582.5,29312582.5,,,,,,,,,,,,,,,,,,,,,,29312582.5,29312582.5,,0.22,0.22,定期报告,未审计,20250826,CNY,合并期末,2024-08-22T18:42:04
20240331,102937425.64,102937425.64,,,,,,89407156.76,78604325.49,,,,,,,,,677475.82,3842453.99,1339650.88,6400413.23,-1457162.65,,,759168.76,,,,,,,,,450948.45,,-2523898.12,,,12216487.97,,,7598.6,,12208889.37,1259949.36,,10948940.01,10948940.01,,10948940.01,,,,,,,,,,,,,,,,,,,,,,10948940.01,10948940.01,,0.08,0.08,定期报告,未审计,20250426,CNY,合并期末,2024-04-23T19:02:04
20231231,435406568.95,435406568.95,,,,,,341162917.84,296886693.13,,,,,,,,,3746161.67,15413723.95,3373730.0,31014983.37,-9272374.28,97.91,,10005878.19,,,,,,,,,2451712.88,-354337.43,1124405.26,,,107471310.01,80015.93,,804823.61,,106746502.33,13405376.17,,93341126.16,93341126.16,,93341126.16,,,,,,,,,,,,,,,,,,,,,,93341126.16,93341126.16,,0.69,0.69,定期报告,是,20250426,CNY,合并期末,2024-03-21T20:07:07
20230930,330152636.42,330152636.42,,,,,,256570913.62,219730392.4,,,,,,,,,2762011.65,12370956.36,3308786.99,26693464.2,-8294697.98,97.91,,8091439.77,,,,,,,,,95829.62,-5126.99,-308746.21,,,81455118.99,57015.93,,260800.85,,81251334.07,11133678.18,,70117655.89,70117655.89,,70117655.89,,,,,,,,,,,,,,,,,,,,,,70117655.89,70117655.89,,0.5212,0.5212,定期报告,未审计,20241028,CNY,合并期末,2023-10-26T18:57:05
20230630,229508821.33,229508821.33,,,,,,175100875.33,152788130.11,,,,,,,,,1808685.96,8066197.89,2102200.6,17008198.22,-6672537.45,97.91,,5913631.34,,,,,,,,,95829.62,-5126.99,-120863.21,,,60291416.76,57015.93,,116114.76,,60232317.93,8405703.14,,51826614.79,51826614.79,,51826614.79,,,,,,,,,,,,,,,,,,,,,,51826614.79,51826614.79,,0.39,0.39,定期报告,未审计,20240823,CNY,合并期末,2023-08-21T17:32:04
20230331,112533633.36,112533633.36,,,,,,86926598.88,73628864.87,,,,,,,,,768815.16,3342590.51,724017.24,8257580.39,204730.71,97.91,,4148651.01,,,,,,,,,95829.62,,831604.86,,,30683119.97,24589.38,,,,30707709.35,4382812.0,,26324897.35,26324897.35,,26324897.35,,,,,,,,,,,,,,,,,,,,,,26324897.35,26324897.35,,0.2,0.2,定期报告,未审计,20240424,CNY,合并期末,2023-04-25T16:42:27
20221231,398088103.44,398088103.44,,,,,,291923367.65,254319726.79,,,,,,,,,1567132.19,13325241.33,3289836.07,27019328.14,-7597896.87,8539.6,,15615314.89,,,,,,,,,2033098.0,-2128.19,-609580.91,,41412.56,123242852.14,8159.3,,305639.87,,122945371.57,15998474.53,,106946897.04,106946897.04,,106946897.04,,,,,,,,,,,,,,,,,,,,,,106946897.04,106946897.04,,0.8,0.8,定期报告,是,20240322,CNY,合并期末,2023-02-17T19:42:04
20220930,277292591.27,277292591.27,,,,,,203770178.41,178811785.6,,,,,,,,,757817.84,11588137.71,2409887.0,19580771.28,-9378221.02,7674.8,,10045875.1,,,,,,,,,22014.0,,-650486.5,,41412.56,82981228.02,,,214733.29,,82766494.73,10921782.25,,71844712.48,71844712.48,,71844712.48,,,,,,,,,,,,,,,,,,,,,,71844712.48,71844712.48,,0.53,0.53,定期报告,未审计,20231027,CNY,合并期末,2022-10-25T16:57:05
20220630,182788073.17,182788073.17,,,,,,133072421.13,117377293.8,,,,,,,,,503384.12,6728061.37,1756050.63,11923077.88,-5215446.67,5951.85,,7711333.25,,,,,,,,,17054.0,,207809.88,,41412.56,57693261.73,,,119345.07,,57573916.66,7785983.07,,49787933.59,49787933.59,,49787933.59,,,,,,,,,,,,,,,,,,,,,,49787933.59,49787933.59,,0.37,0.37,定期报告,未审计,20230822,CNY,合并期末,2022-08-18T16:27:04
20220331,99059468.01,99059468.01,,,,,,72023715.95,63243777.31,,,,,,,,,255940.67,3283907.28,862623.37,4578783.15,-201315.83,3383.97,,3030584.94,,,,,,,,,17054.0,,-165807.43,,,29917583.57,,,25656.81,,29891926.76,4054854.96,,25837071.8,25837071.8,,25837071.8,,,,,,,,,,,,,,,,,,,,,,25837071.8,25837071.8,0.0,0.19,0.19,定期报告,未审计,20230426,CNY,合并期末,2022-04-25T17:47:05
20211231,342031413.67,342031413.67,,,,,,271136082.34,232559557.49,,,,,,,,,1680309.9,10906666.42,2228913.26,24841879.7,-1081244.43,19390.08,,6276473.31,,,,,,,,,333839.93,,-554980.89,,13377.29,76964040.97,4216.81,,498996.93,,76469260.85,10174997.38,,66294263.47,66294263.47,,66294263.47,,,,,,,,,,,,,,,,,,,,,,66294263.47,66294263.47,,0.79,0.79,定期报告,是,20230218,CNY,合并期末,2022-04-25T17:47:05
20210930,236531019.64,236531019.64,,,,,,182177505.31,155453537.79,,,,,,,,,1391320.84,7286683.79,2465270.09,15677207.91,-96515.11,,,4245115.43,,,,,,,,,333839.93,107.33,-70318.91,,13377.29,58875635.4,4516.81,,498996.93,,58381155.28,7851023.34,,50530131.94,50530131.94,,50530131.94,,,,,,,,,,,,,,,,,,,,,,50530131.94,50530131.94,,0.65,0.65,定期报告,未审计,20221026,CNY,合并期末,2021-10-27T19:47:05
20210630,160879719.18,160879719.18,,,,,,123080688.32,104789949.51,,,,,,,,,1074286.64,5052603.0,1759969.33,10099880.99,303998.85,,,2741416.8,,,,,,,,,325839.93,25465.33,-850891.56,,5946.69,40046808.05,2942.47,,372618.08,,39677132.44,5345936.37,,34331196.07,34331196.07,,34331196.07,,,,,,,,,,,,,,,,,,,,,,34331196.07,34331196.07,,0.44,0.44,定期报告,未审计,20220819,CNY,合并期末,2022-08-18T16:27:04
