报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,35027430000.0,,,,1046000.0,7337361000.0,,,,13071552000.0,,,,,78689159000.0,6083977000.0,,,,,,,,,,409247661000.0,419447759000.0,11378175000.0,,,,,,,,,107513679000.0,150380758000.0,,,,,,564621000.0,,15706924000.0,,,,,,3289717000.0,,3289717000.0,,,,,,,,703771000.0,371876000.0,,,4419118000.0,1793897000.0,,834202547000.0,,,55544066000.0,,65905397000.0,46990171000.0,18915226000.0,520926626000.0,,,,,,,,73585000.0,1954025000.0,13417739000.0,,,,,,,,1311245000.0,,,1122205000.0,,,,,,,,,,854742000.0,,,118110064000.0,,,,,473464000.0,,,,2431230000.0,782124388000.0,,5820355000.0,8395783000.0,,8395783000.0,10686506000.0,2180581000.0,,,,3603377000.0,10256969000.0,,,10000180000.0,,,,50943751000.0,1134408000.0,834202547000.0,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T22:12:04
20251231,,42979933000.0,,,,1046000.0,9953265000.0,,,,18254853000.0,,,,,74688589000.0,17975490000.0,,,,,,,,,,387692967000.0,397008292000.0,10422779000.0,,,,,,,,,97786595000.0,137024491000.0,,,,,,507591000.0,,17461304000.0,5056682000.0,1725182000.0,3331500000.0,,,3331500000.0,,3331500000.0,,,,,,,,743558000.0,405792000.0,,,4372950000.0,1780160000.0,,814960084000.0,,,48579376000.0,,51666947000.0,29028245000.0,22638702000.0,512121455000.0,,,,,,,,10460000.0,1849403000.0,23090548000.0,,,,,,,,1420882000.0,,,1000240000.0,,,,,,,,,,861013000.0,,,121902730000.0,,,,,511017000.0,,,,1691557000.0,764705628000.0,,5820355000.0,8395783000.0,,8395783000.0,10686506000.0,1928188000.0,,,,3603377000.0,10256969000.0,,,8475970000.0,,,,49167148000.0,1087308000.0,814960084000.0,定期报告,是,20260429,CNY,合并期末,2026-03-26T20:58:05
20250930,,29633285000.0,,,,1046000.0,10740552000.0,,,,21092383000.0,,,,,70097651000.0,6591343000.0,,,,,,,,,,365596432000.0,375298100000.0,10555960000.0,,,,,,,,,108006194000.0,126955688000.0,,,,,,228412000.0,,15435395000.0,,,,,,3316043000.0,,3316043000.0,,,,,,,,769527000.0,350608000.0,,,4334214000.0,2422686000.0,,765571459000.0,,,46480528000.0,,39338926000.0,19510466000.0,19828460000.0,491151373000.0,,,,,,,,9706000.0,1578197000.0,26160583000.0,,,,,,,,1178471000.0,,,914503000.0,,,,,,,,,,480689000.0,,,108493951000.0,,,,,532396000.0,,,,2097407000.0,718416730000.0,,5820355000.0,6395783000.0,,6395783000.0,10687091000.0,2060120000.0,,,,3106154000.0,8511286000.0,,,9522588000.0,,,,46103377000.0,1051352000.0,765571459000.0,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T20:10:04
20250630,,33196367000.0,,,,1046000.0,10832004000.0,,,,20072012000.0,,,,,68207055000.0,12975160000.0,,,,,,,,,,359216323000.0,368405827000.0,9861556000.0,,,,,,,,,95783212000.0,116084699000.0,,,,,,24563000.0,,15535174000.0,5003073000.0,1651693000.0,3351380000.0,,,3351380000.0,,3351380000.0,,,,,,,,741739000.0,351159000.0,,,3938925000.0,2716728000.0,,743027546000.0,,,38896814000.0,,36886841000.0,17066458000.0,19820383000.0,476315305000.0,,,,,,,,22859000.0,1206126000.0,32033239000.0,,,,,,,,864164000.0,,,945383000.0,,,,,,,,,,470994000.0,,,104712179000.0,,,,,505980000.0,,,,3083731000.0,695943615000.0,,5820355000.0,6395783000.0,,6395783000.0,10687091000.0,2728790000.0,,,,3106154000.0,8511286000.0,,,8828605000.0,,,,46078064000.0,1005867000.0,743027546000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T21:32:04
20250331,,48751230000.0,,,,1046000.0,3911180000.0,,,,19110952000.0,,,,,60377503000.0,4797551000.0,,,,,,,,,,350419859000.0,359117585000.0,9669473000.0,,,,,,,,,97621802000.0,101355229000.0,,,,,,79816000.0,,15423680000.0,,,,,,3393892000.0,,3393892000.0,,,,,,,,776109000.0,354712000.0,,,3975732000.0,2802860000.0,,713153153000.0,,,35925453000.0,,33943413000.0,14016079000.0,19927334000.0,459774455000.0,,,,,,,,32800000.0,1097912000.0,28435918000.0,,,,,,,,976374000.0,,,689295000.0,,,,,,,,,,478586000.0,,,102233958000.0,,,,,526260000.0,,,,3119711000.0,667234135000.0,,5820355000.0,6395783000.0,,6395783000.0,10687091000.0,2433523000.0,,,,3106154000.0,8511286000.0,,,7953237000.0,,,,44907429000.0,1011589000.0,713153153000.0,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T20:26:05
20241231,,49153266000.0,,,,1046000.0,3495177000.0,,,,14844347000.0,,,,,63986527000.0,7496541000.0,,,,,,,,,,332554291000.0,340689725000.0,9008580000.0,,,,,,,,,94075023000.0,97593546000.0,,,,,,55310000.0,,15516540000.0,5009211000.0,1571957000.0,3437254000.0,,,3437254000.0,,3437254000.0,,,,,,,,764450000.0,379124000.0,,,3553816000.0,3056775000.0,,689963033000.0,,,28240081000.0,,33191972000.0,12355339000.0,20836633000.0,443425535000.0,,,,,,,,162430000.0,699788000.0,35504160000.0,,,,,,,,1090741000.0,,,578884000.0,,,,,,,,,,410416000.0,,,98752059000.0,,,,,514281000.0,,,,2492857000.0,645063204000.0,,5820355000.0,6395783000.0,,6395783000.0,10687091000.0,2716533000.0,,,,3106154000.0,8511286000.0,,,6695179000.0,,,,43932381000.0,967448000.0,689963033000.0,定期报告,是,20260327,CNY,合并期末,2025-03-26T18:50:03
20240930,,45808417000.0,,,,1046000.0,3561798000.0,,,,17779508000.0,,,,,66650437000.0,9795247000.0,,,,,,,,,,322713424000.0,331127141000.0,9153180000.0,,,,,,,,,99065681000.0,76335517000.0,,,,,,107695000.0,,15097005000.0,,,,,,3449715000.0,,3449715000.0,,,,,,,,795401000.0,365810000.0,,,3567715000.0,3887491000.0,,668981907000.0,,,28306562000.0,,39891336000.0,18124462000.0,21766874000.0,439259760000.0,,,,,,,,68523000.0,694743000.0,25001214000.0,,,,,,,,737574000.0,,,643976000.0,,,,,,,,,,511162000.0,,,87688141000.0,,,,,531919000.0,,,,2101224000.0,625436134000.0,,5820355000.0,6395783000.0,,6395783000.0,10687091000.0,2206999000.0,,,,2718114000.0,7508602000.0,,,7276711000.0,,,,42613655000.0,932118000.0,668981907000.0,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T21:20:05
20240630,,46349223000.0,,,,1046000.0,3192403000.0,,,,14957551000.0,,,,,62638811000.0,15992881000.0,,,,,,,,,,316397176000.0,324394232000.0,8614532000.0,,,,,,,,,107300349000.0,58589026000.0,,,,,,57357000.0,,16399765000.0,4847852000.0,1484554000.0,3363298000.0,,106550000.0,3363298000.0,,3469848000.0,,,,,,,,794097000.0,383516000.0,,,3484295000.0,4017029000.0,,654024373000.0,,,24448454000.0,,41012008000.0,19336006000.0,21676002000.0,421810646000.0,,,,,,,,101296000.0,445218000.0,26776204000.0,,,,,,,,455128000.0,,,708498000.0,,,,,,,,,,545064000.0,,,87973555000.0,,,,,529653000.0,,,,6362912000.0,611168636000.0,,5820355000.0,6395783000.0,,6395783000.0,10687091000.0,2132578000.0,,,,2718114000.0,7508602000.0,,,6695900000.0,,,,41958423000.0,897314000.0,654024373000.0,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T20:40:03
20240331,,32894111000.0,,,,340021000.0,2715595000.0,,,,13248024000.0,,,,,61612058000.0,9993440000.0,,,,,,,,,,309539533000.0,317040720000.0,8394837000.0,,,,,,,,,111543198000.0,52150434000.0,,,,,,87613000.0,,17314538000.0,,,,,106431000.0,3376590000.0,,3483021000.0,,,,,,,,825068000.0,392353000.0,,,3700244000.0,3231279000.0,,623070530000.0,,,19793958000.0,,31820437000.0,7503835000.0,24316602000.0,400148646000.0,,,,,,,,60272000.0,808258000.0,28493630000.0,,,,,,,,450785000.0,,,857003000.0,,,,,,,,,,575289000.0,,,91686242000.0,,,,,547165000.0,,,,6186102000.0,581427787000.0,,5820355000.0,6395783000.0,,6395783000.0,10687634000.0,1530874000.0,,,,2718114000.0,7483824000.0,,,6091653000.0,,,,40728237000.0,914506000.0,623070530000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T23:50:05
20231231,,31043664000.0,,,,96151000.0,2210368000.0,,,,14021225000.0,,,,,58269523000.0,13944652000.0,,,,,,,,,,292992926000.0,300089541000.0,7855127000.0,,,,,,,,,114985134000.0,52756509000.0,,,,,,149377000.0,,16741773000.0,4832118000.0,1397438000.0,3434680000.0,,106309000.0,3434680000.0,,3540989000.0,,,,,,,,838139000.0,420085000.0,,,3793887000.0,2180970000.0,,607985372000.0,,,18235088000.0,,23332695000.0,2242331000.0,21090364000.0,395467359000.0,,,,,,,,71107000.0,,36880567000.0,,,,,,,,758284000.0,,,697493000.0,,,,,,,,,,565767000.0,,,89269785000.0,,,,,555035000.0,,,,2212949000.0,568046129000.0,,5820355000.0,6395783000.0,,6395783000.0,10687634000.0,947211000.0,,,,2718114000.0,7483824000.0,,,5011018000.0,,,,39063939000.0,875304000.0,607985372000.0,定期报告,是,20250327,CNY,合并期末,2024-03-28T22:20:04
