报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,364141267.07,,,,,,,,,,,2289328.01,8473747.3,374904342.38,243775083.79,,,,,,70137182.64,17060437.34,58547849.25,389520553.02,-14616210.64,,856007317.95,592681.99,3000.0,,,,,856602999.94,11775973.75,1029700000.0,,,,,1041475973.75,-184872973.81,,,,218236829.26,,,218236829.26,95750000.0,2882203.49,,100000.0,98732203.49,119504625.77,-1453894.34,-81438453.02,336842114.29,,,,,255403661.27,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T22:52:06
20251231,,1445082905.11,,,,,,,,,,,16089655.3,69848118.0,1531020678.41,724252104.48,,,,,,196438749.83,92920729.38,273277161.85,1286888745.54,244131932.87,,1443083304.08,2299873.2,218449.93,,22064835.61,,,1467666462.82,49943650.4,1503700000.0,,,,,1553643650.4,-85977187.58,,4800000.0,4800000.0,191713570.92,,3600000.0,200113570.92,227920000.0,121632904.49,64031668.2,10306320.56,359859225.05,-159745654.13,351060.34,-1239848.5,338081962.79,336842114.29,338081962.79,,,336842114.29,定期报告,是,20260429,CNY,合并期末,2026-04-28T22:52:06
20250930,,1123030601.27,,,,,,,,,,,11684020.26,41706694.92,1176421316.45,529888325.15,,,,,,153325673.93,65713657.34,227464723.41,976392379.83,200028936.62,,733679794.08,1244769.72,179621.28,,22064835.61,,,757169020.69,37185822.65,881000000.0,,,,,918185822.65,-161016801.96,,4800000.0,4800000.0,176070089.31,,,180870089.31,192935000.0,99021337.23,,10306320.56,302262657.79,-121392568.48,1136045.82,-81244388.0,338081962.79,,,,,256837574.79,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T18:20:22
20250630,,779622494.67,,,,,,,,,,,9994687.16,34855850.09,824473031.92,413319115.4,,,,,,112242763.84,46033682.85,164883693.98,736479256.07,87993775.85,,268678840.0,813000.63,133376.28,,22064835.61,,,291690052.52,20521776.68,317800000.0,,,,,338321776.68,-46631724.16,,4800000.0,4800000.0,161470000.0,,,166270000.0,145935000.0,36459294.96,,10306320.56,192700615.52,-26430615.52,1392456.34,16323892.51,338081962.79,354405855.3,338081962.79,,,354405855.3,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:20:07
20250331,,384854835.27,,,,,,,,,,,2674423.13,14603560.5,402132818.9,177188888.88,,,,,,70885725.06,34092710.58,90063523.9,372230848.42,29901970.48,,15878840.0,41250.0,55177.0,,22064835.61,,,38040102.61,17932497.5,63500000.0,,,,,81432497.5,-43392394.89,,4450000.0,4450000.0,136000000.0,,,140450000.0,93500000.0,27843869.78,,100000.0,121443869.78,19006130.22,799057.99,6314763.8,338081962.79,,,,,344396726.59,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T17:02:09
20241231,,1533829324.9,,,,,,,,,,,35119610.5,74501925.96,1643450861.36,785408638.3,,,,,,201727163.23,69996443.92,332720226.81,1389852472.26,253598389.1,,621200000.0,3364750.18,1869258.28,,31009977.5,,,657443985.96,94458031.42,649890000.0,,,,375003940.47,1119351971.89,-461907985.93,,4800000.0,4800000.0,457570000.0,,,462370000.0,559590000.0,61383767.18,2615834.1,154831822.95,775805590.13,-313435590.13,7213101.42,-514532085.54,852614048.33,338081962.79,852614048.33,,,338081962.79,定期报告,是,20260429,CNY,合并期末,2025-04-26T03:14:06
20240930,,1162159113.67,,,,,,,,,,,28445708.84,47743903.43,1238348725.94,486115354.59,,,,,,156550993.82,58199308.91,275166188.01,976031845.33,262316880.61,,,1140523.73,576692.99,,297000000.0,,,298717216.72,85283128.4,72690000.0,,,,546200000.0,704173128.4,-405455911.68,,,,354570000.0,,,354570000.0,376790000.0,55010248.14,,14075399.68,445875647.82,-91305647.82,5383306.7,-229061372.19,852614048.33,,,,,623552676.14,定期报告,未审计,20251025,CNY,合并期末,2024-10-29T18:10:04
20240630,,830639091.4,,,,,,,,,,,18561372.55,36888663.2,886089127.15,355370361.94,,,,,,113679057.38,39019584.3,182422560.26,690491563.88,195597563.27,,,736838.8,144655.01,,230000000.0,,,230881493.81,62237283.98,2500000.0,,,,306000000.0,370737283.98,-139855790.17,,,,263770000.0,,,263770000.0,243990000.0,51339761.35,,14075399.68,309405161.03,-45635161.03,4945345.54,15051957.61,852614048.33,867666005.94,852614048.33,,,867666005.94,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T18:55:06
20240331,,421859870.84,,,,,,,,,,,12243026.76,27722352.49,461825250.09,118124655.16,,,,,,69154001.02,13803201.41,99485217.58,300567075.17,161258174.92,,,71555.56,35552.94,,10000000.0,,,10107108.5,48292371.6,2500000.0,,,,15000000.0,65792371.6,-55685263.1,,,,115000000.0,,3414427.89,118414427.89,84500000.0,4452562.23,,17489827.07,106442389.3,11972038.59,1765851.92,119310802.33,852613658.8,,,,,971924461.13,定期报告,未审计,20250430,CNY,合并期末,2024-04-26T17:20:20
20231231,,1656872491.42,,,,,,,,,,,18402612.5,73234592.4,1748509696.32,709361630.29,,,,,,170486743.45,131260932.82,460491218.9,1471600525.46,276909170.86,,42410958.9,3016756.39,496747.49,,103000000.0,,,148924462.78,124946168.54,1500000.0,,117483889.82,,75000000.0,318930058.36,-170005595.58,,3300000.0,3300000.0,545950000.0,,,549250000.0,382810000.0,91015785.01,29400000.0,59772951.5,533598736.51,15651263.49,1161707.44,123716546.21,728897502.12,852614048.33,728897502.12,,,852614048.33,定期报告,是,20250426,CNY,合并期末,2024-04-19T21:10:04
