报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,730059711.18,730059711.18,,,,,,639178582.6,567606731.92,,,,,,,,,3808693.73,,54704301.4,11271539.91,1787315.64,,,,,,,,,,,,191012.0,,5936.66,,,91078077.24,5250.0,,195412.6,,90887914.64,23309269.06,,67578645.58,67578645.58,,67267806.1,,310839.48,,,,,,,,,,,,,,,,,,,,67578645.58,67267806.1,310839.48,0.1399,0.1399,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T20:54:05
20251231,3166272515.22,3166272515.22,,,,,,2941903126.32,2632950745.93,,,,,,,,,14844445.49,,234433481.02,54534498.09,5139955.79,5841001.37,,,,,,,,,,,1025821.69,-842395.64,-7538.84,,225812.15,224771088.26,1936167.76,,8114163.4,,218593092.62,63166518.38,,155426574.24,155426574.24,,154652880.62,,773693.62,,,,,,,,,,,,,,,,,,,,155426574.24,154652880.62,773693.62,0.3217,0.3217,定期报告,是,20260424,CNY,合并期末,2026-04-23T20:58:06
20250930,2395185433.94,2395185433.94,,,,,,2221049955.21,2002109803.9,,,,,,,,,10198761.37,,169734879.78,36113338.91,2893171.25,,,,,,,,,,,,122681.32,,1906.3,,24189.74,174284256.09,198346.58,,6970036.35,,167512566.32,53843385.56,,113669180.76,113669180.76,,113191872.03,,477308.73,,,,,,,,,,,,,,,,,,,,113669180.76,113191872.03,477308.73,0.2354,0.2354,定期报告,未审计,20251023,CNY,合并期末,2025-10-22T16:56:05
20250630,1588091455.12,1588091455.12,,,,,,1455576256.31,1312538374.98,,,,,,,,,7121315.7,,111548470.82,22799039.35,1569055.46,,,,,,,,,,,,95223.64,,-7716.98,,23378.07,132626083.54,100643.15,,3107435.81,,129619290.88,37853646.64,,91765644.24,91765644.24,,91465698.99,,299945.25,,,,,,,,,,,,,,,,,,,,91765644.24,91465698.99,299945.25,0.1902,0.1902,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T22:26:05
20250331,801816873.86,801816873.86,,,,,,729300831.48,660052607.56,,,,,,,,,3847853.16,,53227265.4,11285654.21,887451.15,1730822.12,,,,,,,,,,,61765.96,,-9774.1,,23378.07,72591412.31,94236.29,,669581.72,,72016066.88,18891908.13,,53124158.75,53124158.75,,52965668.09,,158490.66,,,,,,,,,,,,,,,,,,,,53124158.75,52965668.09,158490.66,0.1102,0.1102,定期报告,未审计,20260424,CNY,合并期末,2025-04-24T22:24:06
20241231,3305615445.2,3305615445.2,,,,,,3165645757.22,2789837831.14,,,,,,,,,22081752.19,,287521897.83,61884464.28,4319811.78,5267380.27,,,,,,,,,,,441502.41,-47392.49,-111805.29,,-443235.08,139808757.53,538656.44,,9366054.67,,130981359.3,30812311.39,,100169047.91,100169047.91,,99329469.15,,839578.76,,,,,,,,,,,,,,,,,,,,100169047.91,99329469.15,839578.76,0.2066,0.2066,定期报告,是,20260424,CNY,合并期末,2025-04-24T22:26:06
20240930,2537147488.16,2537147488.16,,,,,,2461958726.53,2254640801.59,,,,,,,,,16985998.09,,148156517.57,38519873.6,3655535.68,,,,,,,,,,,,13674.05,,3611.3,,-9579.05,75196467.93,249975.35,,2278527.6,,73167915.68,19228953.99,,53938961.69,53938961.69,,53312587.87,,626373.82,,,,,,,,,,,,,,,,,,,,53938961.69,53312587.87,626373.82,0.1109,0.1109,定期报告,未审计,20251023,CNY,合并期末,2024-10-30T16:22:04
20240630,1682700516.68,1682700516.68,,,,,,1632617583.84,1501827310.85,,,,,,,,,10125256.63,,92162743.06,25741106.2,2761167.1,2737383.12,,,,,,,,,,,13674.05,,3628.63,,64.55,50100300.07,20355.18,,1062579.46,,49058075.79,12722417.87,,36335657.92,36335657.92,,35924228.48,,411429.44,,,,,,,,,,,,,,,,,,,,36335657.92,35924228.48,411429.44,0.0747,0.0747,定期报告,未审计,20250828,CNY,合并期末,2024-08-22T20:32:03
20240331,841907657.64,841907657.64,,,,,,816391687.33,755691496.38,,,,,,,,,4256930.97,,43348233.17,11771034.54,1323992.27,1356955.65,,,,,,,,,,,13642.13,,-5443.92,,64.55,25524233.07,21389.5,,174599.65,,25371022.92,6559343.32,,18811679.6,18811679.6,,18536572.62,,275106.98,,,,,,,,,,,,,,,,,,,,18811679.6,18536572.62,275106.98,0.0386,0.0386,定期报告,未审计,20250425,CNY,合并期末,2024-04-24T21:37:06
20231231,3641277758.17,3641277758.17,,,,,,3563439104.69,3257245542.33,,,,,,,,,12195640.17,,224860765.58,60506556.36,8630600.25,8051289.75,,-5039321.53,-2040746.69,,,,,,,,330291.25,-11256252.41,-26421.03,,207779.78,62054729.54,1129729.6,,7338764.05,,55845695.09,20570914.37,,35274780.72,35274780.72,,34886564.34,,388216.38,,,,,,,,,,,,,,,,,,,,35274780.72,34886564.34,388216.38,0.0726,0.0726,定期报告,是,20250425,CNY,合并期末,2024-04-24T21:37:06
20230930,2692983235.38,2692983235.38,,,,,,2652492913.28,2463777197.68,,,,,,,,,9370736.22,,138145784.22,34819865.93,6379329.23,6452853.1,,-2040746.69,-2040746.69,,,,,,,,96245.63,43002.0,-56472.89,,16637.57,38548987.72,262620.32,,1093235.24,,37718372.8,13800187.85,,23918184.95,23918184.95,,23392247.52,,525937.43,,,,,,,,,,,,,,,,,,,,23918184.95,23392247.52,525937.43,0.0487,0.0487,定期报告,未审计,20241031,CNY,合并期末,2023-10-26T20:12:03
20230630,1673577832.74,1673577832.74,,,,,,1649765191.13,1533946288.58,,,,,,,,,6851422.83,,83693926.31,22343675.63,2929877.78,3116318.01,,-412231.76,-412231.76,,,,,,,,68787.95,43002.0,-135861.2,,14670.72,23391009.32,1921.97,,718900.83,,22674030.46,9277465.5,,13396564.96,13396564.96,,13292391.54,,104173.42,0.0,,,,,,,,,,,,,,,,,,,13396564.96,13292391.54,104173.42,0.028,0.028,定期报告,未审计,20240823,CNY,合并期末,2023-08-24T22:32:07
20230331,816303567.33,816303567.33,,,,,,806132031.31,753490041.47,,,,,,,,,3089925.27,,37100713.4,11206879.88,1244471.29,1276622.37,,-198922.3,-198922.3,,,,,,,,41330.27,37002.0,-59729.09,,-574.17,9990642.73,2.0,,61427.84,,9929216.89,2310998.58,,7618218.31,7618218.31,,7588347.97,,29870.34,,,,,,,,,,,,,,,,,,,,7618218.31,7588347.97,29870.34,0.016,0.016,定期报告,未审计,20240425,CNY,合并期末,2023-04-27T16:57:05
20221231,3069893747.18,3069893747.18,,,,,,3022984818.41,2772279626.99,,,,,,,,,10064528.05,,178533977.22,53642875.57,8463810.58,8746306.91,,237356.48,237356.48,,,,,,,,352224.76,-15845876.98,-6506.66,,-371745.66,31274380.71,2990.04,,7904728.35,,23372642.4,11965356.52,,11407285.88,11407285.88,,11639713.8,,-232427.92,,,,,,,,,,,,,,,,,,,,11407285.88,11639713.8,-232427.92,0.02,0.02,定期报告,是,20240425,CNY,合并期末,2024-04-24T21:37:06
20220930,2508953174.73,2508953174.73,,,,,,2491409033.19,2309466546.47,,,,,,,,,7739468.02,,131106741.64,35792519.37,7303757.69,7425705.5,,567010.81,567010.81,,,,,,,,91856.44,-6000.0,-1288.79,,-666104.77,17529615.23,1900.04,,1311379.56,,16220135.71,8869768.59,,7350367.12,7350367.12,,7517999.5,,-167632.38,,,,,,,,,,,,,,,,,,,,7350367.12,7517999.5,-167632.38,0.0156,0.0156,定期报告,未审计,20231027,CNY,合并期末,2022-10-20T16:17:05
20220630,1580294313.01,1580294313.01,,,,,,1570233073.0,1450901270.28,,,,,,,,,5455939.43,,83841832.41,24277305.88,5756725.0,5673518.41,,756417.41,756417.41,,,,,,,,64398.76,0.0,-3900.62,,0.0,10878155.56,1900.0,,50025.58,,10830029.98,6629147.84,,4200882.14,4200882.14,,4196867.77,,4014.37,0.0,,,,,,,,,,,,,,,,,,,4200882.14,4196867.77,4014.37,0.009,0.009,定期报告,未审计,20230825,CNY,合并期末,2022-08-25T16:12:07
