报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,682379294.12,366894716.95,286212594.61,26854504.43,15108022.29,,,,-39882933.86,134241435.58,174124369.44,224651936.13,-5274997.42,,,35842731.02,-273829.86,89415406.9,-12598.0,5743864.84,661969606.18,5922244.12,562593126.96,,-6163255.26,1444039.75,,98173450.61,20409687.94,76002.09,,1198816.85,,19286873.18,40979778.01,-21692904.83,-21692904.83,,31050993.0,-52743897.83,,,-2146630.04,-2283245.89,-2171517.04,,,-2171517.04,,-111728.85,,,-98566.04,,-61013.41,,,,47850.6,,136615.85,-23839534.87,28767747.11,-52607281.98,0.01,0.01,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:48:03
20251231,3147786605.28,1576340649.05,1132415801.12,183735173.21,64470951.15,,,,-209482825.43,580343288.82,789826114.25,1151949418.55,-23743267.87,,,-11050.0,-533027.83,609029490.96,529033.39,19964916.59,2964627374.53,28002640.15,2301050374.98,,123075543.47,32337331.39,,480161484.54,183159230.75,2285744.43,,4991816.35,,180453158.83,152123398.93,28329759.9,28329759.9,,182014100.88,-153684340.98,1085977408.57,,-679818.94,141734.82,2783469.89,,-1731954.3,4515424.19,,-2641735.07,,,-2555904.94,,-6128.22,,,,-79701.91,,-821553.76,27649940.96,182155835.7,-154505894.74,0.08,0.08,定期报告,是,20260428,CNY,合并期末,2026-04-27T19:53:05
20250930,2063026320.2,1081832558.37,763581517.42,136132726.52,50527924.36,,,,-225102260.87,376243702.92,601345963.79,952979815.07,-19099331.35,,,-9735878.23,5150.16,247329727.59,509625.21,15207582.9,1859836753.77,20375499.26,1638873865.37,,-31917133.7,8081034.83,,224423488.01,203189566.43,143889.69,,2354092.1,,200979364.02,136817973.4,64161390.62,64161390.62,,204677536.1,-140516145.48,,,-8993700.33,-8845084.2,-8603996.07,,,-8603996.07,,-241088.13,,,-1738055.96,,1549021.6,,,,-52053.77,,-148616.13,55167690.29,195832451.9,-140664761.61,0.09,0.09,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:58:22
20250630,1312613555.52,668884270.5,437415058.93,102050750.41,38627744.15,,,,-170405645.91,245149967.69,415555613.6,579784985.44,-18920214.23,,,38748588.1,-194667.56,184203751.53,650665.6,10941607.82,1229775490.81,12902554.98,1097710791.44,,-38573871.45,4300710.29,,153435305.55,82838064.71,64631.04,,1882234.86,,81020460.89,73594386.24,7426074.65,7426074.65,,78852120.36,-71426045.71,1085977408.57,,-8829783.14,-8702312.1,-9041076.3,,,-9041076.3,,338764.2,,,389105.42,,-5693.65,,,,-44647.57,,-127471.04,-1403708.49,70149808.26,-71553516.75,0.04,0.04,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:08:14
20250331,536984014.95,328468227.85,225640795.48,52558063.88,13125737.09,,,,-73524015.38,130025678.65,203549694.03,264212394.0,-11343522.7,,,-42130843.68,,49373473.61,217982.79,10366795.76,614111222.3,5976408.86,543580715.57,,11431266.63,2737612.24,,50385219.0,-77127207.35,14215.61,,1414458.36,,-78527450.1,13537774.57,-92065224.67,-92065224.67,,-39633714.72,-52431509.95,,,-16845961.49,-16802269.41,-16252731.48,,,-16252731.48,,-549537.93,,,-528523.43,,-5711.06,,,,-15303.44,,-43692.08,-108911186.16,-56435984.13,-52475202.03,-0.02,-0.02,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T21:13:03
20241231,3351544852.36,1500281668.47,970918191.32,255352208.95,103517100.37,,,,-292583647.86,628632843.86,921216491.72,1484608670.25,-19698739.44,,,-170407146.08,314110.85,810718651.07,-241555.67,18854101.33,3065921832.41,29134758.97,2343774970.6,,134765161.72,12009051.34,,546237889.78,285623019.95,128691.96,,91113809.42,,194637902.49,138256755.49,56381147.0,56381147.0,,61758528.82,-5377381.82,1117034275.1,,-16460398.07,-17033989.33,-8580560.65,,,-8580560.65,,-8453428.68,,,-8648007.57,,-5036.91,,,,199615.8,,573591.26,39920748.93,44724539.49,-4803790.56,0.03,0.03,定期报告,是,20260428,CNY,合并期末,2025-04-29T23:43:05
20240930,2189959791.62,967395693.46,579937882.78,172536776.02,78951035.96,,,,-276045443.96,451472867.7,727518311.66,1209103251.43,-15470770.15,,,31686060.5,15876.15,249010653.9,739606.21,8054093.93,2013162497.32,18934967.24,1712667231.13,,60168492.62,-212479.17,,221604285.5,176797294.3,85315.67,,48342317.56,,128540292.41,104893241.97,23647050.44,23647050.44,,107875461.25,-84228410.81,,,-17196277.02,-17471120.43,-13695331.85,,,-13695331.85,,-3775788.58,,,-3882344.53,,10740.68,,,,95815.27,,274843.41,6450773.42,90404340.82,-83953567.4,0.05,0.05,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:13:02
20240630,1484843878.2,720238946.55,444182654.42,124374110.31,64173265.65,,,,-177827816.7,311790592.51,489618409.21,908491444.94,-7793249.22,,,-134331331.7,134173.28,161335580.29,341826.89,6461054.65,1396653147.4,13106717.51,1112973083.9,,145624492.6,-2504134.92,,127452988.31,88190730.8,49101.97,,3446524.29,,84793308.48,61223885.05,23569423.43,23569423.43,,47528278.98,-23958855.55,1117034275.1,,-37972305.77,-38391212.7,-36514726.4,,,-36514726.4,,-1876486.3,,,-2032396.09,,10708.28,,,,145201.51,,418906.93,-14402882.34,9137066.28,-23539948.62,0.02,0.02,定期报告,未审计,20250830,CNY,合并期末,2024-08-29T18:28:49
20240331,610472398.28,308578526.98,182965695.27,54845553.59,26958645.73,,,,-81897450.87,158120404.21,240017855.08,489542150.77,-3607885.88,,,-113733903.34,,2358357.04,17853.36,5606864.34,556740052.46,6293664.35,490700307.67,,59388378.74,,,357701.7,53732345.82,12.03,,1880393.83,,51851964.02,31156402.34,20695561.68,20695561.68,,18500680.54,2194881.14,,,-9670948.21,-9670948.21,-7939626.19,,,-7939626.19,,-1731322.02,,,-1741998.25,,10676.23,,,,,,,11024613.47,8829732.33,2194881.14,0.01,0.01,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T18:58:07
20231231,3003665037.13,1639736342.01,1130973650.38,257803357.8,82447289.44,,,,-319169829.57,719760419.79,1038930249.36,1422903441.3,926669.16,-5248.41,,205224672.8,251706.25,31984710.72,191416.72,22542576.9,2292288451.92,22772926.15,2290848732.57,,-24709704.38,27630.77,,3348866.81,711376585.21,400468.31,,26342475.49,,685434578.03,219570660.5,465863917.53,465863917.53,,462311824.44,3552093.09,769562018.11,,-6560329.77,-6560329.77,-10316930.75,,,-10316930.75,,3756600.98,,,3799093.79,,-42492.81,,,,,,,459303587.76,455751494.67,3552093.09,0.21,0.21,定期报告,是,20250430,CNY,合并期末,2024-04-18T19:48:02
