报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20240930,12899066794.31,5348555778.3,2434689071.65,1347511351.91,1415961582.9,,,,2711469418.45,13155272523.67,10443803105.22,3406659311.74,117156080.64,,,-1514102229.81,-333670517.29,2859759206.51,562889.31,419832937.1,12012605636.99,170801776.69,7768639061.21,,1709331641.49,36008972.58,,2327824185.02,886461157.32,66587336.57,,44238803.63,,908809690.26,1120479756.98,-211670066.72,-211670066.72,,-659452300.81,447782234.09,,,475932695.94,529842600.65,388184922.24,10988671.46,,377196250.78,,141657678.41,-501848.24,,162941091.63,,51744404.04,,-17432626.62,,-55093342.4,,-53909904.71,264262629.22,-129609700.16,393872329.38,-0.05,-0.05,定期报告,是,20241031,CNY,合并期末,2024-10-30T19:13:13
20240630,8864757835.68,3504210450.73,1690678470.69,854277846.3,841205938.43,,,,1770804207.17,8953500890.07,7182696682.9,2190781817.46,-71235100.98,,,-470977537.23,-65963223.89,1388959975.36,777718.35,546164427.73,6978044391.83,115477647.08,4959258038.37,,870126365.68,15647623.19,,1017534717.51,1886713443.85,36624929.12,,17462296.35,,1905876076.62,676352013.39,1229524063.23,1229524063.23,,953097368.84,276426694.39,42335647242.12,-162057806.71,291108290.69,323645975.08,59285093.53,10627495.9,,48657597.63,,264360881.55,669581.57,,400631687.53,,12615023.57,,10858576.04,,-160413987.16,,-32537684.39,1520632353.92,1276743343.92,243889010.0,0.07,0.07,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T22:23:02
20240331,4761703435.99,1700481800.9,851235199.42,413256448.11,402133810.12,,,,871727978.87,4557804938.41,3686076959.54,528842688.61,-112437664.95,,,578199582.87,-66919594.78,639124264.33,-112478.17,510359193.36,3360641547.03,56572831.29,2605987764.98,,261392803.64,-1891591.83,,438579738.95,1401061888.96,23849673.9,,6484433.82,,1418427129.04,373079106.08,1045348022.96,1045348022.96,,911298865.24,134049157.72,,,352133268.52,359487490.44,269608112.97,,,269608112.97,,89879377.47,,,164544203.72,,-12512028.31,,39295711.97,,-101448509.91,,-7354221.92,1397481291.48,1270786355.68,126694935.8,0.07,0.07,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T19:18:38
20231231,22952749636.38,9352964802.42,3829625915.34,3421050911.02,1913769104.0,,,,4088547392.04,20042049144.36,15953501752.32,6476577870.3,543537987.99,,,-5451806090.36,-343958695.24,7838545512.93,28111622.17,963767222.12,21502197542.2,237039279.94,11097168642.84,,3188708429.64,307517518.86,,6671763670.92,1450552094.18,258279926.27,,142956774.04,,1565875246.41,1876918370.05,-311043123.64,-311043123.64,,1008406316.27,-1319449439.91,46699136993.48,-268327131.64,127487178.3,48136713.64,-371213670.89,-34914907.72,,-336298763.17,,419350384.53,1362237.74,,353929662.72,,-51250248.95,,25390044.7,,89918688.32,,79350464.66,-183555945.34,1056543029.91,-1240098975.25,0.08,0.08,定期报告,是,20240329,CNY,合并期末,2024-03-28T20:28:33
20230930,22573794437.97,7432972876.19,2873457946.02,3011228686.21,1427458968.18,,,,3273339780.61,15152534617.42,11879194836.81,5243200268.8,419574480.21,,,-1131464355.18,-234116007.83,7139826130.95,-11321961.58,861357706.01,16418908636.71,185184356.81,8612090925.12,,1464333416.73,27612892.5,,6129687045.55,6154885801.26,111516485.09,,20878266.74,,6245524019.61,1731141767.83,4514382251.78,4514382251.78,,4361744499.35,152637752.43,,,459939292.63,290403743.34,-32955731.1,-2098584.28,,-30857146.82,,323359474.44,2535107.26,,179244048.27,,-78109987.94,,54137297.38,,165553009.47,,169535549.29,4974321544.41,4652148242.69,322173301.72,0.33,0.33,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T18:58:03
20230630,16968366973.04,4940568989.46,1971925520.74,1949290370.16,932465708.29,,,,2184402807.96,10102453737.7,7918050929.74,3718096492.65,479771270.73,,,48516768.26,-205419634.21,5489305835.61,152986.63,792742726.68,11802086981.64,129063839.7,5695858828.97,,1203824441.24,9877840.94,,4763462030.79,5166279991.4,99287759.09,,13843302.68,,5251724447.81,1326992645.72,3924731802.09,3924731802.09,,3829634781.6,95097020.49,46699136993.48,,795560056.64,551978256.34,58291960.75,-2265927.31,,60557888.06,,493686295.59,2986155.2,,245048485.52,,-28194730.21,,46582152.62,,227264232.46,,243581800.3,4720291858.73,4381613037.94,338678820.79,0.29,0.29,定期报告,未审计,20240830,CNY,合并期末,2023-08-30T20:18:03
20230331,8520170580.48,2312637342.47,914302134.46,905629917.06,471645790.56,,,,1075632569.0,4972962344.12,3897329775.12,2078916517.4,216418958.31,,,150960545.27,-166490556.01,2325735046.45,52895.5,742726220.4,5247742480.11,64368420.88,2843578474.12,,391316647.36,-10317316.43,,1958796254.18,3272428100.37,79013072.86,,5424829.2,,3346016344.03,726414003.98,2619602340.05,2619602340.05,,2433770742.35,185831597.7,,,346899668.99,435386176.51,231657200.92,-60684.19,,231717885.11,,203728975.59,-1909705.68,,144979507.49,,14150146.13,,34695113.75,,11813913.9,,-88486507.52,2966502009.04,2869156918.86,97345090.18,0.19,0.19,定期报告,未审计,20240427,CNY,合并期末,2023-04-28T17:58:03
20221231,25948187501.48,11585039606.49,4673488235.96,4178911048.22,2253419054.03,,,,6209858704.59,19817568806.8,13607710102.21,2808636658.79,786580621.49,,,-3056495265.99,-425400271.98,8021582137.26,-8136126.06,813102058.38,18036667172.91,241045399.0,9945258785.61,,1665648943.79,65120931.86,,6119593112.65,7911520328.57,127269263.01,,39753956.86,,7999035634.72,2802885623.58,5196150011.14,5191870772.14,4279239.0,6545346964.83,-1349196953.69,47504315755.7,-306101760.2,-138961565.74,-1259760034.86,-1061412587.46,80356697.29,,-1141769284.75,,-198347447.4,8335976.29,,-165801825.42,,-49260974.45,,38692173.23,,-30312797.05,,1120798469.12,5057188445.4,5285586929.97,-228398484.57,0.5,0.5,定期报告,是,20240329,CNY,合并期末,2023-03-30T21:48:02
20220930,18938408553.83,9317868948.39,3629830071.62,3757332561.58,1687823453.15,,,,4736588847.24,14483605814.0,9747016966.76,1314280466.54,856267552.4,,,-326790207.25,-515390837.35,3713233175.39,-50129768.75,748747929.62,11430799496.64,196442088.89,8288483949.84,,452709448.01,39313346.06,,2453850663.84,7507609057.19,87543362.56,,18372724.89,,7576779694.86,1882513103.11,5694266591.75,5694266591.75,,6075494319.11,-381227727.36,,,238122349.81,-1075773200.34,-1336096705.65,53501610.11,,-1389598315.76,,260323505.31,147258.5,,165041260.96,,-35328400.53,,80190190.07,,50273196.31,,1313895550.15,5932388941.56,4999721118.77,932667822.79,0.47,0.47,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T18:48:03
20220630,12104350296.48,6140680386.57,2474007654.92,2434751965.24,1086471873.13,,,,3088087983.84,9539397462.55,6451309478.71,-362282684.28,303592418.25,,,1358310150.74,-297909682.71,1494134804.58,-38426281.24,721755618.98,6259598598.71,156694507.48,5256123649.22,,178662978.58,25910800.78,,642206662.65,5844751697.77,54133555.55,,12820668.68,,5886064584.64,1420703701.27,4465360883.37,4465360883.37,,4757725335.07,-292364451.7,47504315755.7,,58198289.07,-882374185.94,-673928088.48,55465679.89,,-729393768.37,,-208446097.46,4365114.58,,38171582.84,,-42617744.92,,33598149.21,,-241963199.17,,940572475.01,4523559172.44,3875351149.13,648208023.31,0.36,0.36,定期报告,未审计,20230831,CNY,合并期末,2022-08-26T21:08:02
