报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,557754773.57,557754773.57,,,,,,546770798.36,475842715.84,,,,,,,,,3374222.88,3173167.05,6832443.85,45918349.23,11629899.51,12558668.6,,-996222.91,-930252.91,,,,230728.69,,,,336254.71,-217782.07,-473800.63,,-8769.15,9854383.85,46428.22,,933522.92,,8967289.15,12740521.83,,-3773232.68,-3773232.68,,1789931.95,,-5563164.63,,,,,,,,,,,,,,,,,,,,-3773232.68,1789931.95,-5563164.63,0.005,0.005,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:00:13
20251231,4980160344.67,4980160344.67,,,,,,4710307590.84,4381692290.78,,,,,,,,,18789969.98,24436013.25,32814864.75,191348819.2,61225632.88,64642349.49,,29852388.63,7471173.32,,,,-9969224.32,,,,4891440.46,-156421296.58,-22419113.19,,41550524.15,157337472.98,1031623.0,,540971.66,,157828124.32,90720326.23,,67107798.09,67107798.09,,109235235.0,,-42127436.91,,,,,,,,,,,,,,,,,,,,67107798.09,109235235.0,-42127436.91,0.31,0.31,定期报告,是,20260428,CNY,合并期末,2026-04-27T20:42:06
20250930,3522248603.04,3522248603.04,,,,,,3372716279.34,3134326816.26,,,,,,,,,12560703.93,18420250.06,26113679.56,133961457.0,47333372.53,50307407.65,,23576266.76,3176963.72,,,,962653.69,,,,3916830.86,-38464650.76,-3707472.48,,7348.92,135823300.69,456519.02,,25733.87,,136254085.84,66447173.41,,69806912.43,69806912.43,,95269603.78,,-25462691.35,,,,,,,,,,,,,,,,,,,,69806912.43,95269603.78,-25462691.35,0.27,0.27,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T20:32:07
20250630,2493370248.7,2493370248.7,,,,,,2396075732.16,2236201556.99,,,,,,,,,8631918.74,13076217.72,16945223.89,88535099.46,32685715.36,34737343.97,,18610627.0,4086337.87,,,,846742.17,,,,2476916.46,-22162735.17,-977557.46,,-4092.51,96084417.03,332460.68,,24784.76,,96392092.95,44572753.32,,51819339.63,51819339.63,,66922973.72,,-15103634.09,,,,,,,,,,,,,,,,,,,,51819339.63,66922973.72,-15103634.09,0.19,0.19,定期报告,未审计,20250822,CNY,合并期末,2025-08-21T19:08:04
20250331,722068877.15,722068877.15,,,,,,707398698.89,629874914.11,,,,,,,,,3694359.0,6400704.57,7662133.97,42610505.38,17156081.86,18339881.54,,-439797.9,-1296173.73,,,,,,,,947744.1,-4325840.15,-1504032.94,,-2583.47,9345667.9,307910.19,,6174.63,,9647403.46,13195767.32,,-3548363.86,-3548363.86,,2788092.19,,-6336456.05,,,,,,,,,,,,,,,,,,,,-3548363.86,2788092.19,-6336456.05,0.008,0.008,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:26:06
20241231,7127243789.62,7127243789.62,,,,,,6877492884.26,6479738173.76,,,,,,,,,32726198.66,49533146.28,34914560.52,202334476.14,78246328.9,83039645.54,,7614724.77,4832724.42,,,,5950294.08,,,,5090305.03,-140471165.97,10233490.43,,16906164.82,155074718.52,546588.16,,308401.39,,155312905.29,124391115.84,,30921789.45,30921789.45,,61369738.21,,-30447948.76,,,,,,,,,,,,,,,,,,,,30921789.45,61369738.21,-30447948.76,0.174,0.174,定期报告,是,20260428,CNY,合并期末,2025-04-25T00:54:17
20240930,4656639121.45,4656639121.45,,,,,,4488194386.99,4197968135.25,,,,,,,,,26807882.44,42430174.41,25702851.98,137771300.06,57514042.85,61287571.79,,3321581.52,2000388.52,,,,780208.12,,,,3048213.03,-22622233.3,18411074.36,,16540363.23,187923941.42,273253.64,,99444.28,,188097750.78,84929155.83,,103168594.95,103168594.95,,120447989.16,,-17279394.21,,,,,,,,,,,,,,,,,,,,103168594.95,120447989.16,-17279394.21,0.342,0.342,定期报告,未审计,20251031,CNY,合并期末,2024-10-27T15:52:08
20240630,3020731807.4,3020731807.4,,,,,,2927953651.64,2747015892.48,,,,,,,,,11008425.08,27232923.52,17366650.24,87331038.35,37998721.97,41132214.24,,-835317.72,-1751417.72,,,,63171.83,,,,2360097.77,-13174448.77,19552625.34,,29610.06,100773894.27,230750.08,,7838.06,,100996806.29,54792041.54,,46204764.75,46204764.75,,58676018.7,,-12471253.95,,,,,,,,,,,,,,,,,,,,46204764.75,58676018.7,-12471253.95,0.167,0.167,定期报告,未审计,20250822,CNY,合并期末,2024-08-27T23:32:03
20240331,1156524789.21,1156524789.21,,,,,,1119469776.8,1035240272.51,,,,,,,,,4566102.35,13685986.28,8783121.42,41300369.99,15893924.25,18302556.91,,1723698.1,1723698.1,,,,399088.96,,,,1844282.39,-3794444.49,19182988.87,,29610.06,56440236.3,78568.17,,112.38,,56518692.09,26804433.33,,29714258.76,29714258.76,,34497946.45,,-4783687.69,,,,,,,,,,,,,,,,,,,,29714258.76,34497946.45,-4783687.69,0.098,0.098,定期报告,未审计,20250430,CNY,合并期末,2024-04-25T19:47:05
20231231,8008118403.35,8008118403.35,,,,,,7762642932.41,7377218616.61,,,,,,,,,19061527.41,40031145.49,71896451.4,179565094.89,74870096.61,88836812.31,,255758509.58,-6291460.37,,,,5039364.01,,,,8003391.81,-5081267.78,44251933.91,,22238.64,553469641.11,1802182.92,,177410.54,,555094413.49,223736427.73,,331357985.76,331357985.76,,365937536.58,,-34579550.82,,,,,,,,,,,,,,,,,,,,331357985.76,365937536.58,-34579550.82,1.039,1.039,定期报告,是,20250425,CNY,合并期末,2024-03-25T19:07:12
