报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,4933722011.3,942472111.73,690544808.91,158911013.57,72085490.24,,,,1358161280.01,2867959838.22,1509798558.21,1169828591.89,216561877.7,,,-165675704.91,4659924.88,1612163887.45,21225.87,12090694.38,3254937347.28,33435668.99,1708114211.27,,-94975993.6,6456968.16,,1601906492.46,1678784664.02,5770517.04,,687154.03,,1683868027.03,256782531.89,1427085495.14,1427085495.14,,1426250306.05,835189.09,,,365059846.83,365058030.65,,,,,,365058030.65,368664.58,,314883399.78,,3669189.66,,,,46136776.63,,1816.18,1792145341.97,1791308336.7,837005.27,0.33,0.33,定期报告,未审计,20241026,CNY,合并期末,2023-10-25T23:38:02
20230630,3110841516.79,641578070.84,481870006.39,102431761.6,43207057.03,,,,876763813.7,1870178237.07,993414423.37,660927970.76,144509320.77,17993.65,,37936774.15,4068023.45,877659425.69,34470.44,11872967.76,2022727701.4,20579791.94,1106504418.28,,4414108.06,5483147.17,,885746235.95,1088113815.39,4904571.98,,399738.46,,1092618648.91,178271305.8,914347343.11,914347343.11,,913917257.73,430085.38,6182499574.46,,510710079.37,510707806.54,,,,,,510707806.54,315454.49,,452729946.39,,3316125.47,,,,54346280.19,,2272.83,1425057422.48,1424625064.27,432358.21,0.21,0.21,定期报告,未审计,20240827,CNY,合并期末,2023-08-17T21:18:04
20230331,1549959423.68,314516244.93,221393261.16,65416551.32,21320322.19,,,,437663995.58,924650681.44,486986685.86,300614589.68,67864686.15,0.0,0.0,196582579.79,2807645.25,287106495.39,46514.39,10621358.67,922312628.39,9838762.92,619579468.5,,2378479.2,515414.88,,290000502.89,627646795.29,18071.11,,66354.23,,627598512.17,107593735.14,520004777.03,520004777.03,,519894650.43,110126.6,,,201797603.51,201797441.29,0.0,0.0,0.0,0.0,0.0,201797441.29,0.0,,233878671.22,0.0,2406393.64,,0.0,,-34487623.57,,162.22,721802380.54,721692091.72,110288.82,0.12,0.12,定期报告,未审计,20240429,CNY,合并期末,2023-04-26T20:43:04
20221231,5341049974.59,1900544370.09,1005808423.4,776532949.7,94022958.33,,,,2040576954.62,3762437458.31,1721860503.69,560788169.92,438484291.32,0.0,0.0,-216066529.84,-19482796.88,1056283736.06,85909.01,18320161.61,3290648888.57,42962105.25,2252482310.69,,-81599802.43,9117731.74,,1067686543.32,2050401086.02,17591766.24,,16374634.71,,2051618217.55,316600705.77,1735017511.78,1735017511.78,0.0,1733400556.78,1616955.0,5627421382.74,,-303410861.87,-303410861.87,0.0,,0.0,0.0,0.0,-303410861.87,666574.52,,-444258513.46,,2142337.63,,,,138038739.44,,,1431606649.91,1429989694.91,1616955.0,0.4,0.4,定期报告,是,20240326,CNY,合并期末,2023-03-27T21:13:02
20220930,3864197080.76,1481614256.8,762263650.5,631604421.35,70470155.62,,,,1503876032.34,2739554919.72,1235678887.38,87655104.87,238567516.36,-24058564.54,0.0,-208747618.21,5608373.12,978225997.21,-194503.63,16159438.26,2436103433.43,32003563.14,1536917241.91,,-136271731.83,8153358.91,,995301001.3,1428093647.33,5471369.64,,3867867.42,,1429697149.55,269153988.98,1160543160.57,1160543160.57,0.0,1159584644.51,958516.06,,,306749347.01,306749347.01,0.0,0.0,0.0,0.0,0.0,306749347.01,764717.82,,146514944.08,0.0,1868739.23,,0.0,,157600945.88,,0.0,1467292507.58,1466333991.52,958516.06,0.27,0.27,定期报告,未审计,20231026,CNY,合并期末,2022-10-27T19:58:03
20220630,2445903875.25,819776063.26,498680707.93,262689182.89,45837557.72,,,,978311048.29,1791510367.94,813199319.65,12284550.44,192799001.83,-24244018.43,,-18200139.95,3167185.62,639670437.92,-790807.69,11685537.36,1520451051.41,21271871.87,970232525.16,,-127777099.73,7206184.1,,649517570.01,925452823.84,2473193.57,,3144946.57,,924781070.84,175901290.85,748879779.99,748879779.99,,748238106.51,641673.48,5629693046.86,,-35288230.26,-35288230.26,,,,,,-35288230.26,326874.75,,-106005989.72,,2209094.21,,,,68181790.5,,,713591549.73,712949876.25,641673.48,0.17,0.17,定期报告,未审计,20230818,CNY,合并期末,2022-08-22T22:28:03
20220331,583470084.47,411199282.38,249802081.41,133128883.15,22830564.66,,,,452747944.33,858587622.73,405839678.4,32893640.59,33139890.66,0.0,0.0,-716697500.62,7150439.86,388286892.79,0.0,7889385.14,775527328.45,9810401.49,420971567.63,,-47259622.34,906514.88,,391098466.79,-192057243.98,516373.51,,381071.45,,-191921941.92,-72068458.4,-119853483.52,-119853483.52,,-120053049.46,199565.94,,,-233136498.97,-233136498.97,0.0,0.0,0.0,0.0,0.0,-233136498.97,0.0,,-221759500.35,0.0,599392.62,,0.0,,-11976391.24,,0.0,-352989982.49,-353189548.43,199565.94,-0.03,-0.03,定期报告,未审计,20230427,CNY,合并期末,2022-04-25T17:48:04
20211231,6109751584.75,2250724050.83,1177936185.16,950182587.66,105863194.56,,,,1847356648.83,3199689126.46,1352332477.63,1043788828.27,140956710.41,,,185379635.62,47658628.03,728494593.96,-59502.45,6408701.66,3668754731.38,48611144.44,2413864302.01,,480144207.75,5878037.75,,720257039.43,2440996853.37,9159863.01,,9126835.36,,2441029881.02,530315938.41,1910713942.61,1910713942.61,,1909272808.14,1441134.47,5054047774.42,,410531198.58,410531198.58,,,,,,410531198.58,-229218.24,,481224980.74,,-27783175.2,,,,-42681388.72,,,2321245141.19,2319804006.72,1441134.47,0.44,0.44,定期报告,是,20230328,CNY,合并期末,2022-03-28T20:48:03
20210930,3708298268.03,1293725089.83,866361473.58,346597947.47,73657478.93,,,,1320686555.84,2286965778.24,966279222.4,703184084.05,84918540.09,0.0,0.0,85684085.27,24516022.32,268801111.01,-49637.47,11750957.18,2021956268.09,33468410.79,1707356565.61,,13745545.46,4314859.67,,263070886.56,1686341999.94,1212549.11,,1291601.59,,1686262947.46,359351695.87,1326911251.59,1326911251.59,0.0,1325931388.78,979862.81,,,255513054.41,255514408.25,0.0,0.0,0.0,0.0,0.0,255514408.25,-116405.71,,300019135.42,0.0,-29253532.98,,0.0,,-15134788.48,,-1353.84,1582424306.0,1581445797.03,978508.97,0.3,0.3,定期报告,未审计,20221028,CNY,合并期末,2021-10-26T20:33:03
20210630,2275384578.36,832673149.93,521330577.92,254914237.32,51786252.4,,,,859379210.48,1477763234.95,618384024.47,387121068.48,60250511.8,,,62746505.33,17005604.86,105820266.63,-76403.1,10715175.75,1205817419.23,19875336.39,1093699788.13,,-9087149.13,2504170.57,,98825273.27,1069567159.13,798502.98,,871972.68,,1069493689.43,222737520.89,846756168.54,846756168.54,,846138208.62,617959.92,5054202439.6,,84942800.98,84947872.65,,,,,,84947872.65,-93847.07,,133100303.51,,-31156181.42,,,,-16902402.37,,-5071.67,931698969.52,931086081.27,612888.25,0.19,0.19,定期报告,未审计,20220823,CNY,合并期末,2021-08-23T19:38:03
20210331,921835918.08,397832543.94,252316366.32,129639933.89,14516199.56,,,,422731906.39,730302521.73,307570615.34,125207105.77,32748901.19,,,-84391027.52,1681256.77,53477549.36,5000.73,5291582.64,520080751.74,9080420.18,471917154.77,,-11663725.82,1538080.93,,49208821.68,401755166.34,559836.39,,391217.79,,401923784.94,68035074.31,333888710.63,333888710.63,,333823811.26,64899.37,,,3068981.87,3074185.51,,,,,,3074185.51,5969.68,,31222773.74,,-33642432.85,,,,5487874.94,,-5203.64,336957692.5,336897996.77,59695.73,0.08,0.08,定期报告,未审计,20220426,CNY,合并期末,2021-04-28T22:08:03
20201231,4528625617.88,1725175854.26,1010576181.09,621952833.33,82849293.73,,,,1539016324.09,2744813937.56,1205797613.47,992291569.22,175411269.62,-2794612.39,,24712523.49,23054304.37,212691672.83,5192430.71,6490938.91,2773845491.2,43333009.02,2037267386.93,,487493405.58,2219632.63,,203532057.04,1754780126.68,33823040.62,,54263518.91,,1734339648.39,363464984.56,1370874663.83,1370874663.83,,1370096738.86,777924.97,4558285660.9,,-228216587.38,-228216587.38,,,,,,-228216587.38,-437347.64,,-106492213.07,,-27253966.94,,,,-94033059.73,,,1142658076.45,1141880151.48,777924.97,0.39,0.39,定期报告,是,20220329,CNY,合并期末,2021-03-29T22:28:03
20200930,3533018750.74,1275410926.95,764734349.69,439276418.04,65808164.65,,,,1128951352.52,2021718240.45,892766887.93,683151157.45,89172370.54,,,159144072.64,23617198.71,251780140.21,5255912.46,5707989.8,2161098111.0,29047103.66,1497591989.22,,383035745.85,2369081.48,,249054190.79,1371920639.74,15678220.7,,15190643.31,,1372408217.13,291631110.88,1080777106.25,1080777106.25,,1080319875.97,457230.28,,,-229477029.65,-229477029.65,,,,,,-229477029.65,,,-172269227.42,,-28309627.22,,,,-28898175.01,,,851300076.6,850842846.32,457230.28,0.29,0.29,定期报告,未审计,20211027,CNY,合并期末,2020-10-29T20:58:03
20200630,2115128481.79,624390581.42,431382198.67,137818330.58,50230659.91,,,,755646632.31,1339018351.1,583371718.79,255895986.65,94788014.62,,,281089087.18,14645972.05,172723914.92,5484641.83,5251665.43,1331404754.86,18236808.34,917220742.23,,224368648.3,2584518.78,,168994037.21,783723726.93,6156304.33,,10470656.9,,779409374.36,161507001.31,617902373.05,617902373.05,,617686456.03,215917.02,4565132948.64,,99219704.73,99219704.73,,,,,,99219704.73,,,98668827.93,,-28939274.98,,,,29490151.78,,,717122077.78,716906160.76,215917.02,0.16,0.16,定期报告,未审计,20210824,CNY,合并期末,2020-08-16T21:38:02
20200331,909792994.28,287969748.07,247340821.06,24723009.67,15338311.26,,,,391740450.22,701187569.51,309447119.29,202432305.6,18659007.98,,,-16753932.25,10037480.78,27025228.12,5546629.16,1795084.58,526535527.75,7882432.56,343162910.72,,152939971.49,1969444.96,,20580768.02,383257466.53,21381.65,,10154109.91,,373124738.27,90174115.15,282950623.12,282950623.12,,282876808.58,73814.54,,,199631296.29,199631296.29,,,,,,199631296.29,,,195261744.1,,-27446083.75,,,,31815635.94,,,482581919.41,482508104.87,73814.54,0.08,0.08,定期报告,未审计,20210429,CNY,合并期末,2020-04-29T05:58:03
20191231,3198808368.09,1203254038.0,682291349.23,399840780.99,118189484.31,,,,1279179357.06,2586332335.44,1307152978.38,518271151.11,127312740.92,,,141544624.91,5840975.8,27104123.07,13619786.09,9994312.05,2094279722.27,40985384.96,1669362955.23,,368806864.09,,,15124517.99,1104528645.82,52058016.09,,5270790.84,,1151315871.07,236526952.73,914788918.34,914788918.34,,914361564.54,427353.8,4679942556.31,,99668279.33,99668279.33,,,,,,99668279.33,153332.93,,88193549.28,,-19465001.62,,,,30786398.74,,,1014457197.67,1014029843.87,427353.8,0.27,0.27,定期报告,是,20210330,CNY,合并期末,2020-03-29T16:48:02
20190930,2246551440.41,830858267.5,527706457.34,255361761.06,45995921.22,,,,929624030.33,1909882918.1,980258887.77,601769018.87,54790885.44,,,-146865910.29,2611397.21,20705777.59,5252157.41,2596701.79,1380035595.89,28721830.45,1144367101.23,,185491459.62,,,21455204.59,866515844.52,6931508.95,,-1607052.96,,875054406.43,175118351.99,699936054.44,699936054.44,,699721547.24,214507.2,,,83901411.39,83901411.39,,,,,,83901411.39,-3175537.02,,25020012.64,,21068876.74,,,,40988059.04,,,783837465.83,783622958.63,214507.2,0.21,0.21,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T15:58:11
20190630,1585037421.63,616870589.7,370749115.36,208592922.76,36304301.8,,,,603527200.73,1271918955.98,668391755.25,433946764.32,31980113.87,,,-84899642.85,-2241114.58,16661542.42,-190469.05,1362550.94,1043715577.22,21656439.15,756147581.25,,256298163.74,,,9613393.08,541321844.41,7363843.05,,424899.58,,548260787.88,115515129.55,432745658.33,432745658.33,,432642231.89,103426.44,4679942556.31,,6888669.24,6888669.24,,,,,,6888669.24,-3175537.02,,-5286445.25,,9108753.43,,,,6241898.08,,,439634327.57,439530901.13,103426.44,0.13,0.13,定期报告,未审计,20200817,CNY,合并期末,2020-03-13T15:58:11
20190331,984518316.66,300726028.07,193954664.58,96870317.18,9726313.33,,,,288897291.7,595781628.63,306884336.93,93127276.1,16604782.13,,,287354469.11,-1162417.2,15778528.5,-202859.62,,432984703.5,7167739.78,412691507.57,,2349468.98,1123998.73,,10775987.17,551533613.16,6545982.6,,77678.79,,558001916.97,136231956.9,421769960.07,421769960.07,,421777166.43,-7206.36,,,10578766.74,10578766.74,,,,,,10578766.74,-3175537.02,,32719498.52,,8402458.54,,,,-27367653.3,,,432348726.81,432355933.17,-7206.36,0.13,0.13,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T15:58:11
20181231,2537907348.38,960437729.49,552480650.08,292140954.18,97213751.78,,,,540351498.63,1921778992.38,1381427493.75,1612521173.3,77769180.57,,,-629870810.22,8698777.8,33511239.35,2408143.24,9849596.79,1696810014.2,52830944.89,1470443880.95,160509416.61,,,,13025771.75,841097334.18,15830253.5,,21824685.51,,835102902.17,164576047.96,670526854.21,670526854.21,,670370829.86,156024.35,4995230563.83,,-901932542.24,-901924810.2,,,,,,-901924810.2,-116287138.57,-847401185.14,,,,,,,61763513.51,,-7732.04,-231405688.03,-231553980.34,148292.31,0.2,0.2,定期报告,是,20200330,CNY,合并期末,2020-03-13T15:58:11
20180930,1626376225.18,672789539.09,431864042.8,181945364.47,42665693.04,,,,430159449.98,1505985749.19,1075826299.21,966423627.55,60922518.95,,,-484041926.75,4910179.28,36069845.97,65510.06,,1214232224.7,41274822.7,1058804688.08,99200324.6,,,,14952389.32,412144000.48,11614667.95,,12843320.02,,410915348.41,82795196.37,328120152.04,328120152.04,,328125560.26,-5408.22,,,-286046889.56,-286032223.07,,,,,,-286032223.07,3927232.15,-354961739.47,,,,,,,65002284.25,,-14666.49,42073262.48,42093337.19,-20074.71,0.1,0.1,定期报告,未审计,20191029,CNY,合并期末,2020-03-13T15:58:11
20180630,1109717564.95,506572272.42,311579802.49,149961127.15,31479207.18,,,,279593882.93,1015645640.34,736051757.41,634525902.11,48189220.7,,,-345456661.02,8118079.05,26391825.91,-27736.45,,828024864.33,33600555.75,730375262.18,54625656.24,,,,9423390.16,281692700.62,11981793.04,,7409076.46,,286265417.2,54645295.3,231620121.9,231620121.9,,231685631.5,-65509.6,4995230563.83,,-223341068.88,-223347835.44,,,,,,-223347835.44,666674.16,-234872647.53,,,,,,,10858137.93,,6766.56,8279053.02,8337796.06,-58743.04,0.07,0.07,定期报告,未审计,20190820,CNY,合并期末,2020-03-13T15:58:11
20180331,629585474.77,293460077.53,170357223.37,109259221.97,13381487.77,,,,160363295.46,517047900.83,356684605.37,294468087.19,18892019.75,,,-139132059.91,3438753.22,16991915.3,-4594.02,,416105972.97,22548181.09,362669452.63,25622104.83,,,,5266234.42,213479501.8,2160398.77,,259719.7,,215380180.87,49122195.65,166257985.22,166257985.22,,166404937.09,-146951.87,,,-210539231.75,-210541953.3,,,,,,-210541953.3,-302878.19,-160661355.55,,,,,,,-49577719.56,,2721.55,-44281246.53,-44137016.21,-144230.32,0.05,0.05,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T15:58:11
20171231,3510702162.26,1400382186.82,750887535.35,475227567.88,115418854.26,,,,842767150.16,2036204269.69,1193437119.53,1870747454.32,100372907.74,,,-653741625.51,16988201.77,33057891.89,500902.81,,1958341316.61,35131133.31,1780311151.51,129524085.79,,,,13374946.0,1552360845.65,22667065.61,,17549530.99,,1557478380.27,343509622.07,1213968758.2,1213968758.2,,1203746140.88,10222617.32,4676622766.89,,-160291236.75,-160316531.17,,,,,,-160316531.17,56387700.42,-133744788.11,,,,,,,-82959443.48,,25294.42,1053677521.45,1043429609.71,10247911.74,0.4,0.4,定期报告,是,20190326,CNY,合并期末,2020-03-13T15:58:11
20170930,2499017259.64,1005131673.56,583770824.15,324558466.75,62945887.41,,,,625403756.84,,,1312813351.23,73418593.05,,,-475751185.75,6611175.23,24662507.96,145980.57,,1349598156.48,24461943.41,1287841066.23,31308865.3,,,,5986281.54,1149419103.16,8293984.21,345371.0,7460316.14,,1150252771.23,249479473.29,900773297.94,900773297.94,,890368853.62,10404444.32,,,-154012958.76,-154022455.81,,,,,,-154022455.81,698435.9,-91869977.58,,,,,,,-62850914.13,,9497.05,746760339.18,736346397.81,10413941.37,0.3,0.3,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T15:58:11
20170630,1571772721.72,587342144.4,360964321.08,184354787.65,30145128.05,,,,452979607.74,973813137.62,520833529.88,856010681.03,38917223.32,,,-344153519.63,5002563.26,14430540.52,160704.4,,900979422.13,16164407.63,892219914.55,-11501359.31,,,,4096459.26,670793299.59,6013714.2,235199.66,5450772.16,74495.26,671356241.63,153667586.58,517688655.05,517688655.05,,513718293.29,3970361.76,4676622766.89,,-77417123.72,-77466917.84,,,,,,-77466917.84,4094306.4,-44653274.21,,,,,,,-36907950.03,,49794.12,440271531.33,436251375.45,4020155.88,0.17,0.17,定期报告,未审计,20180808,CNY,合并期末,2020-03-13T15:58:11
20170331,791250584.92,279153036.2,186084346.49,71588022.88,16931123.86,,,,268183319.81,,,407115117.6,20263190.35,,,-173289021.74,3403701.88,6663352.96,21078.21,,478345419.69,5873112.18,478946761.6,-8004285.63,,,,1529831.54,312905165.23,20326.21,86417.36,1111825.58,,311813665.86,69124091.55,242689574.31,242689574.31,,241897908.91,791665.4,,,-20186000.66,-20186000.66,,,,,,-20186000.66,2121993.98,-13197080.32,,,,,,,-9110914.32,,0.0,222503573.65,221711908.25,791665.4,0.08,0.08,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T15:58:11
20161231,3375696421.01,1588517562.13,967765902.42,462713892.83,100440446.27,,,,821598685.49,1832173945.97,1010575260.48,1578550087.63,65408023.29,,,-639557398.48,8955612.94,17455940.32,175930.98,,1599315994.6,89878527.9,1484792037.41,21039781.61,,,,3605647.68,1776380426.41,28587456.53,212429.81,25380621.03,409346.29,1779587261.91,364193329.99,1415393931.92,1415393931.92,,1405404397.83,9989534.09,4454244552.95,,155715167.53,155755448.26,,,,,,155755448.26,5195112.52,74433263.96,,,,,,,76127071.78,,-40280.73,1571109099.45,1561159846.09,9949253.36,0.48,0.48,定期报告,是,20180328,CNY,合并期末,2020-03-13T15:58:11
