报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,903768254.43,,,,,,,,,,,,165109934.75,1068878189.18,890423661.28,,,,,,50706187.17,28744066.12,138954504.56,1108828419.13,-39950229.95,,70710000.0,251551.85,,,20828000.0,,,91789551.85,20116794.73,56000000.0,,,,60000000.0,136116794.73,-44327242.88,,490000.0,490000.0,80000000.0,,,80490000.0,80500000.0,6939726.58,,4376780.36,91816506.94,-11326506.94,,-95603979.77,362934589.12,,,,,267330609.35,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T20:28:06
20251231,,3330656991.81,,,,,,,,,,,181911.07,240153711.59,3570992614.47,3029635230.5,,,,,,182777347.05,47234852.04,290591307.66,3550238737.25,20753877.22,,160512207.69,1082427.31,,,4217260.26,,,165811895.26,133916587.12,171291809.46,,,,,305208396.58,-139396501.32,,1333000.0,1333000.0,701561276.55,,150000000.0,852894276.55,433639878.49,17671088.22,,390181425.68,841492392.39,11401884.16,6716.92,-107234023.02,470168612.14,362934589.12,470168612.14,,,362934589.12,定期报告,是,20260424,CNY,合并期末,2026-04-23T22:44:07
20250930,,2617591928.56,,,,,,,,,,,,68107319.32,2685699247.88,2473809505.6,,,,,,145331102.99,31810583.55,65938852.88,2716890045.02,-31190797.14,,144000000.0,864550.36,,,62413248.5,,,207277798.86,107726131.44,145700000.0,,,,60000000.0,313426131.44,-106148332.58,,1333000.0,1333000.0,686476577.82,,,687809577.82,395645711.97,14541542.1,,289150607.54,699337861.61,-11528283.79,,-148867413.51,470168612.14,,,,,321301198.63,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:44:23
20250630,,1801642029.84,,,,,,,,,,,,57131306.1,1858773335.94,1696436935.5,,,,,,95595997.34,24176359.95,59781662.45,1875990955.24,-17217619.3,,115000000.0,469994.74,,,62184493.15,,,177654487.89,70907369.34,131000000.0,,,,60000000.0,261907369.34,-84252881.45,,1333000.0,1333000.0,435944213.94,,,437277213.94,217738161.24,10914668.42,,139040515.8,367693345.46,69583868.48,,-31886632.27,470168612.14,438281979.87,470168612.14,,,438281979.87,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T20:18:07
20250331,,836032918.65,,,,,,,,,,,,32958000.72,868990919.37,690482764.78,,,,,,56277660.85,13646966.17,39394437.49,799801829.29,69189090.08,,69000000.0,275750.0,,,61035926.59,,,130311676.59,31308182.17,96000000.0,,,,60000000.0,187308182.17,-56996505.58,,333000.0,333000.0,206000000.0,,,206333000.0,95000000.0,3727383.35,,135273991.0,234001374.35,-27668374.35,,-15475789.85,470168612.14,,,,,454692822.29,定期报告,未审计,20260428,CNY,合并期末,2025-04-29T19:42:07
20241231,,3325749983.34,,,,,,,,,,,,72631168.51,3398381151.85,3034146667.81,,,,,,201014243.29,49042360.08,95327587.84,3379530859.02,18850292.83,,30000000.0,471855.7,,,6565234.76,,,37037090.46,231148283.02,115132000.0,,,,,346280283.02,-309243192.56,,67000.0,67000.0,411629617.19,,90215342.4,501911959.59,335440955.92,20927880.52,,55961422.54,412330258.98,89581700.61,-138517.31,-200949716.43,671118328.57,470168612.14,671118328.57,,,470168612.14,定期报告,是,20260424,CNY,合并期末,2025-04-15T20:14:03
20240930,,2269548337.83,,,,,,,,,,,3053720.91,62074863.48,2334676922.22,2132025804.84,,,,,,146270605.34,46474990.08,55250019.61,2380021419.87,-45344497.65,,18800000.0,5625894.53,,,,,,24425894.53,102693490.65,,,,,60000000.0,162693490.65,-138267596.12,,67000.0,67000.0,300694677.58,,,300761677.58,226253503.22,16747606.85,,10732711.5,253733821.57,47027856.01,7130.1,-136577107.66,671118328.57,,,,,534541220.91,定期报告,未审计,20251028,CNY,合并期末,2024-10-30T19:05:24
20240630,,1646736821.93,,,,,,,,,,,3053720.91,52487202.31,1702277745.15,1502394568.23,,,,,,97356829.26,38792709.33,49782011.01,1688326117.83,13951627.32,,18800000.0,4512351.64,,,,,,23312351.64,84025574.51,200000.0,,,,60000000.0,144225574.51,-120913222.87,,67000.0,67000.0,244499919.99,,,244566919.99,212197514.91,8648331.69,,10860912.65,231706759.25,12860160.74,7130.1,-94094304.71,671118328.57,577024023.86,671118328.57,,,577024023.86,定期报告,未审计,20250828,CNY,合并期末,2024-08-29T20:20:13
20240331,,827837966.34,,,,,,,,,,,,31938672.09,859776638.43,679521505.1,,,,,,56081113.35,28086296.84,38967065.29,802655980.58,57120657.85,,,83473.97,,,0.0,,,83473.97,37972498.6,0.0,,,,60000000.0,97972498.6,-97889024.63,,67000.0,,43392198.42,,,43459198.42,54323625.79,4152281.65,,8281881.95,66757789.39,-23298590.97,,-64066957.75,671118328.57,,,,,607051370.82,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T21:45:05
20231231,,3337845835.11,,,,,,,,,,,,104420249.61,3442266084.72,3222156052.93,,,,,,190011057.18,46104587.09,121126875.43,3579398572.63,-137132487.91,,138400538.22,1379827.99,357429.05,,,,,140137795.26,187638862.55,132845100.0,,,,,320483962.55,-180346167.29,,700000.0,700000.0,831918499.46,,171500050.0,1004118549.46,701599096.59,12992807.38,,102703556.27,817295460.24,186823089.22,534488.17,-130121077.81,801239406.38,671118328.57,801239406.38,,,671118328.57,定期报告,是,20250416,CNY,合并期末,2024-04-23T21:20:12
