报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,13196382424.36,10217932474.5,3359244378.53,2342699017.05,,5396777986.71,,27937864389.42,2350734730.0,894129142.81,894129142.81,,,,,,1553578650.78,,,,,7634451.0,,,244354525.7,,563668600.25,,152860476.11,,,,,,,905061774.13,25631452.11,,930693226.24,72357696.05,152089078.75,278573895.59,4101258761.4,,,,409552498.41,2853795624.86,64455550536.97,,382033195.18,,3075356986.3,1618600000.0,250404348.0,3345349.99,11517242000.0,89101681.08,89101681.08,,388066241.95,79594847.47,,,,13172437628.61,,,,,59687998.06,,,398797747.45,11419580606.75,,,,,,43216741.76,155088208.0,119430069.58,629309983.46,43401293633.64,,2213542477.0,,,,15445848561.49,222258821.12,-18621541.86,,29574390.68,1352335871.49,,1207439009.29,,20007859946.97,1046396956.36,21054256903.33,64455550536.97,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:48:04
20251231,,12081962765.14,8993939431.51,2805250354.88,1658305795.61,,5475146148.34,,24681349305.48,2137157711.51,956764779.49,956764779.49,,,,,,1323554701.69,,,,,6165548.0,,,249642457.72,,535260113.95,15672331.51,155755832.16,,,1471037113.75,506369091.65,964668022.1,49602095.58,915065926.52,22697060.86,,937762987.38,60994053.47,153289954.55,301763610.19,4101258761.4,,,,462652429.46,2717488090.06,59158891936.38,,371237241.69,,3061413150.69,1643462979.89,182060616.71,5347831.91,7170799912.14,81374586.71,81374586.71,,593043472.2,78491048.36,,,,11305383246.36,,,,,61150694.03,,,400025941.32,11403162934.14,,,,,,45777060.76,157619047.83,109264259.52,1411184597.91,38080798622.17,,2213542477.0,,,,15445847751.13,222258821.12,-16338295.97,,29574390.68,1352335871.49,,1176388016.29,,19979091389.5,1099001924.71,21078093314.21,59158891936.38,定期报告,是,20260430,CNY,合并期末,2026-04-27T19:54:03
20250930,,11375267322.92,8784796945.3,2634184349.47,1781937811.91,,5207923087.7,,26014346007.26,2531701996.47,977895656.55,977895656.55,,,,,,1019642579.1,,,,,9970744.0,,,252131543.53,,747593204.81,180841722.76,138263271.81,,,,,,,922356132.94,23965875.74,,946322008.68,57312329.9,162170084.59,318305854.41,4101258761.4,,,,411875353.32,2909647737.29,59996653615.97,,447808214.03,,1567554657.56,1541387250.04,244920119.28,8454255.94,10823428246.74,110965530.5,110965530.5,,512518846.92,79269679.07,,,,10878922170.88,,,,,62225876.45,,,461972605.38,11352232100.46,,,,,,89572032.15,167408794.98,104046702.67,376374665.05,38829061748.1,,2213542477.0,,,,15438920482.81,222258821.12,-25325114.99,,29574390.68,1260732378.33,,1290654944.67,,19985840737.38,1181751130.49,21167591867.87,59996653615.97,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:56:06
20250630,,10439085532.21,8178034142.33,2375701417.73,1416783397.89,,3812874684.87,,30305558133.38,2333169763.2,1028202028.1,1028202028.1,,,,,,1203120118.03,,,,,14797815.16,,,252310660.65,,750538413.33,207380712.18,137680498.17,,,1448890117.66,475627723.29,973262394.37,42099676.13,931162718.24,29393211.57,,960555929.81,72303603.99,164521381.86,332881174.32,4101258761.4,,,,406572939.06,2847518162.28,61746031729.73,,475172995.63,,1061513287.69,1717048605.58,345900699.4,3758253.44,13371144815.27,109914537.07,109914537.07,,499734328.52,79126144.43,,,,10021590735.73,,,,,61314243.72,,,462310406.72,11582104516.5,,,,,,87046773.66,168818691.76,111885035.49,476722799.86,40635106870.47,,2224429877.0,,,,15510291402.62,304541942.12,-25182342.89,,29574390.68,1260732378.33,,1164829528.93,,19860133292.55,1250791566.71,21110924859.26,61746031729.73,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:06:03
20250331,,10869511895.01,7973271385.43,1876349862.45,1042811376.29,,3813118084.69,,25429193237.09,3125998970.88,1101028221.88,1101028221.88,,,,,,1414205306.18,,,,,36119383.39,,,242246965.51,,888272128.37,202706287.62,128064957.95,,,,,,,935772124.37,24866813.75,,960638938.12,70060950.88,181778444.69,319077863.72,4101258761.4,,,,431300007.32,2942443441.62,58133373708.77,,524717672.02,,1006292602.75,1964204330.57,455411111.07,34958156.46,11130485400.0,99761179.55,99761179.55,,492984062.37,67470865.32,,,,9498968974.14,,,,,64413376.92,,,495272317.2,10180316970.01,,,,,,20469001.19,186870595.19,104579380.62,808590081.23,37135766076.61,,2224429877.0,,,,15508274402.28,304541942.12,-33282300.2,,29574390.68,1260732378.33,,1046343693.85,,19731530499.82,1266077132.34,20997607632.16,58133373708.77,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T21:14:05
20241231,,11540813658.89,7003631026.83,2689131014.7,1523789995.37,,3880605356.8,,24480014838.21,2406486175.77,1245935808.66,1245935808.66,,,,,,1644047420.48,,,,,61454004.3,,,243770308.81,,1007615887.71,216298806.99,149735266.57,,,1436379757.73,449376607.32,987003150.41,42099676.13,944903474.28,22082978.76,,966986453.04,60004693.65,195578729.58,267754782.55,4101258761.4,,,,479593479.92,2872021125.84,58509106573.87,,421685719.68,,1001410410.96,1891912149.96,333090572.58,60062705.02,9868376398.48,76590401.63,76590401.63,,671087311.46,107558441.24,,,,9124517600.29,1703950000.0,,,,71463442.96,,,465450420.8,10153814580.55,,,,,,18221045.02,200801977.23,122995346.52,1109712096.28,37402700620.66,,2224429877.0,,,,15508245125.07,304541942.12,-16480030.79,,29574390.68,1260732378.33,,1085977408.57,,19787937206.74,1318468746.47,21106405953.21,58509106573.87,定期报告,是,20260428,CNY,合并期末,2025-04-29T21:14:05
20240930,,9649399000.28,6941965827.11,2471298309.26,1604791355.57,,3235901278.79,,25237285793.01,2833008251.83,897998830.66,897998830.66,,,,,,2015105714.49,,,,,130167568.61,,,247408209.78,,1164437997.48,295603028.43,142915571.63,,,,,,,952232078.06,21915273.76,,974147351.82,62167998.23,184484565.77,270417271.3,4100103381.92,,,,451274817.35,3053133476.56,57416258417.2,,447584410.62,,1591172435.24,1693373419.53,333463954.09,93507830.81,10506626356.91,64095103.58,64095103.58,,636580934.05,81371333.24,,,,9102809273.17,,,,,78702027.81,,,497151715.03,9003046140.03,,,,,,75621955.15,183306250.79,163703292.27,1801633896.75,36353750329.07,,2261423642.0,,,,15882854891.77,718853958.85,-16917161.89,,29574390.68,1167916982.98,,1224909736.35,,19830908523.04,1231599565.09,21062508088.13,57416258417.2,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:22:03
20240630,,9411650831.9,5379965876.32,1773377565.46,865622813.5,,3211241782.91,,27410263832.05,2340888571.61,992867323.19,992867323.19,,,,,,2109290083.97,,,,,115098430.57,,,252969194.82,,1179271078.46,293263740.72,106152996.23,,,1416951257.05,421011038.38,995940218.67,42017295.15,953922923.52,22019944.29,,975942867.81,53325221.04,214440673.95,289662873.03,4100103381.92,,,,461855177.52,2892076325.82,58183741952.98,,437339498.19,,2620885769.55,1881669744.5,333817235.09,30844315.7,12306561412.6,68438189.19,68438189.19,,578436610.4,59331743.6,,,,6941415446.09,,,,,38075620.42,,,496929530.93,9055589230.48,,,,,,54465009.63,213004398.68,131648181.5,1883710547.41,37132162483.96,,2261423642.0,,,,15884390454.05,718853958.85,-37837254.16,,29574390.68,1167916982.98,,1164562554.08,,19751176810.78,1300402658.24,21051579469.02,58183741952.98,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T18:37:10
20240331,,9004892147.0,6179479957.9,1788212499.15,828926258.09,,3472520294.33,,26676068195.28,2678271485.15,963598355.86,963598355.86,,,,,,1874937496.17,,,,,87118034.08,,,257154558.16,,1181797061.18,288897290.12,144253129.84,,,,,,,965128266.53,21859690.2,,986987956.73,59530500.17,239485027.25,304635296.78,4093965761.47,,,,407316069.87,2864938741.63,57374579900.22,,332490539.61,,3620047644.32,1893677549.94,324726192.03,14053025.81,12134978280.22,58640884.71,58640884.71,,494961403.86,126142044.78,,,,7642726545.91,,,,,38848143.2,,,110470546.74,7285716262.64,,,,,,51254505.66,235248852.87,130278109.72,1742786512.88,36237047044.9,,2261423642.0,,,,15900852797.85,718853958.85,-9116989.67,,29574390.68,1167916982.98,,1135534955.64,,19767331820.63,1370201034.69,21137532855.32,57374579900.22,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:12:03
20231231,,7966995530.25,5516424073.22,2354153708.1,1381012914.69,,3497193411.85,,22947600327.82,2669242755.54,490008064.97,490008064.97,,,,,,1964342606.86,,,,,77568072.59,,,728719614.08,,1201490599.46,343784982.33,154839298.1,,,638295140.55,296403614.42,341891526.13,42193654.1,299697872.03,22382118.77,,322079990.8,,190102612.5,134042231.78,3640479698.73,,,,434218695.29,2633408757.16,51750270958.21,,,,3580830424.72,1984263763.91,265590304.47,13144905.63,8744768524.85,55002769.64,55002769.64,,667733524.15,165491715.69,,,,7209525634.51,,,,,30032311.16,,,,7143183508.63,,,,,,6949769.4,190000131.55,100450205.36,1752649080.88,31909616574.55,,2261423642.0,,,,15900852797.85,718853958.85,553958.54,,29574390.68,1167916982.98,,1117034275.1,,19758502088.3,82152295.36,19840654383.66,51750270958.21,定期报告,是,20250430,CNY,合并期末,2024-04-29T19:12:03
