报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,1322811681.87,,,,13641142834.8,,,518769128.74,,,,,,,9162066064.47,24644789709.88,,,288650612.15,1180000000.0,,122984503.76,,4406257447.33,,,,,13568817176.61,,,403408702.22,237489841.8,4453990729.96,24661599013.83,-16809303.95,,48346357.27,,43834.55,,,48390191.82,69284762.92,47119125.77,,,116403888.69,-68013696.87,,,,,149376290.93,6876230000.0,,7025606290.93,3197094345.87,111192636.24,,30841501.48,3339128483.59,3686477807.34,-1105124.54,3600549681.98,,,,,33898662481.32,37499212163.3,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T19:44:03
20251231,,3463618686.6,,4105430152.23,1720000000.0,,,837296364.67,,,3902188893.09,,,,,,,7649843985.5,21678378082.09,,,1021441066.4,,,2415873370.21,,34306572.61,,,,,,,,1780457199.44,730075814.97,13476898054.69,19459052078.32,2219326003.77,,,,184976.79,,8538063964.64,8538248941.43,,149237756.73,,,149237756.73,8389011184.7,,,,,370000169.51,17565670000.0,,17935670169.51,17122984849.93,1109009032.51,,207026345.08,18439020227.52,-503350058.01,-1899334.81,10103087795.65,33898662481.32,23795574685.67,,,23795574685.67,33898662481.32,定期报告,是,20260402,CNY,合并期末,2026-04-01T21:12:03
20250930,,,,3013184640.18,1750000000.0,,,7182052364.67,,40463200.81,4249448074.6,,,,,,,6301493270.58,22536641550.84,,,724670948.12,,,1533540496.19,,,,,,,5435611312.61,,,1330528619.15,538290359.38,9941873615.12,19504515350.57,3032126200.27,,201139683.42,,103785.2,,,201243468.62,264410899.19,83179449.1,382134099.98,,729724448.27,-528480979.65,,,,,223516814.69,13850000000.0,,14073516814.69,14026963280.26,918635089.81,,137518911.78,15083117281.85,-1009600467.16,-724994.94,1493319758.52,,,,,23795574685.67,25288894444.19,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:30:04
20250630,,,,1747737435.47,2080000000.0,,434351008.51,17112864364.67,,,569293919.49,,,,,,,3128633337.91,25072880066.05,,,481092155.9,,,,,1330303643.38,,,,,11381389694.97,,,1017590013.73,355135785.0,11436876838.52,26002388131.5,-929508065.45,,166294619.75,,72969.39,,,166367589.14,157738510.89,72270093.48,,,230008604.37,-63641015.23,,,,,104153139.28,10250000000.0,,10354153139.28,10846644661.01,783059657.84,,75995647.33,11705699966.18,-1351546826.9,-308042.43,-2345003950.01,21450570735.66,23795574685.67,,,23795574685.67,21450570735.66,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:00:02
20250331,,,,892482412.71,650000000.0,,,9973128364.67,,,,,,,,,,3315452247.7,14831063025.08,,,233776780.67,,,236891302.0,,3455671101.6,,311867823.37,,,6336354306.06,,,276406811.02,269008202.18,3811316955.22,14931293282.12,-100230257.04,,42052299.15,,22842.07,,,42075141.22,52081078.64,38614158.82,,,90695237.46,-48620096.24,,,,,20000000.0,3100000000.0,,3120000000.0,5610000000.0,276494882.89,,62639866.22,5949134749.11,-2829134749.11,-90772.46,-2978075874.85,,,,,23795574685.67,20817498810.82,定期报告,未审计,20260424,CNY,合并期末,2025-04-23T22:24:03
20241231,,14784693366.61,,3397694771.42,540000000.0,,,,,1531712153.06,5514049476.54,,,,,,,10326773832.11,36094923599.74,,,756505682.67,,,1818147209.87,11281855855.13,,,,,,,,,1678008400.64,449466911.55,8022118424.61,24006102484.47,12088821115.27,,,,383390.97,,,383390.97,,191951701.21,3442582354.35,,3634534055.56,-3634150664.59,,,,,15000000.0,17500000000.0,40350000.0,17555350000.0,17142650000.0,1113022285.64,,164506496.86,18420178782.5,-864828782.5,821525.6,7590663193.78,23795574685.67,16204911491.89,,,16204911491.89,23795574685.67,定期报告,是,20260402,CNY,合并期末,2025-04-23T22:42:02
20240930,,7708204167.0,,2289614841.78,200000000.0,,759416170.75,,,1645777975.49,3734126869.48,,,,,,,7328151617.05,23665291641.55,,,718466706.46,,,,7773724490.46,,,,,,,,,1303769710.49,381676097.36,5779689029.83,15957326034.6,7707965606.95,,241421196.57,,51414.56,,,241472611.13,176315253.68,105291279.75,,,281606533.43,-40133922.3,,,,,10000000.0,15700000000.0,,15710000000.0,15032650000.0,920896264.97,,87231060.22,16040777325.19,-330777325.19,-539539.21,7336514820.25,,,,,16204911491.89,23541426312.14,定期报告,未审计,20251029,CNY,合并期末,2024-10-29T19:27:03
20240630,,4707641744.98,,1479134010.69,,,511829511.07,,,274377676.54,1609200533.68,,,,,,,4541986227.4,13124169704.36,,,494694729.47,150000000.0,,,4307485832.85,,,,,,,,,964990527.6,213762550.43,3529293119.73,9660226760.08,3463942944.28,,92309678.54,,5469.78,,,92315148.32,123707244.98,77729825.09,,,201437070.07,-109121921.75,,,,,,12300000000.0,,12300000000.0,12532650000.0,840738426.32,,158975771.84,13532364198.16,-1232364198.16,302898.85,2122759723.22,18327671215.11,16204911491.89,,,16204911491.89,18327671215.11,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:12:03
20240331,,2817513189.71,,727683436.54,,,225824056.69,,,,1224870934.49,,,,,,,4822449351.45,9818340968.88,,,257645796.07,1250000000.0,,,1348650490.46,2877718293.34,,,,,,,,272495616.92,103136899.55,1540337419.99,7649984516.33,2168356452.55,,34435983.53,,1220.42,,,34437203.95,62335976.53,52217289.1,,,114553265.63,-80116061.68,,,,,,5800000000.0,,5800000000.0,5717650000.0,245678250.03,,11807057.87,5975135307.9,-175135307.9,71955.19,1913177038.16,,,,,16204911491.89,18118088530.05,定期报告,未审计,20250424,CNY,合并期末,2024-04-23T19:52:02
20231231,,165633063.63,,3297863048.52,,,,,,2946298061.66,,,,,,,,8401172924.8,14810967098.61,,,863046434.72,1199000000.0,,814402142.39,841678070.52,,,1257482645.2,,,,,,1636134038.71,660198684.55,7288312956.79,14560254972.88,250712125.73,,,322050.83,876396.81,,82799415.45,83997863.09,,231205898.8,,,231205898.8,-147208035.71,,,,,40000000.0,23503780000.0,,23543780000.0,24414550000.0,766126210.21,,194710966.21,25375387176.42,-1831607176.42,599305.44,-1727503780.96,16204911491.89,17932415272.85,,,17932415272.85,16204911491.89,定期报告,是,20250424,CNY,合并期末,2024-04-23T20:32:02
