报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,9858698000.0,,,,30975000.0,6066553000.0,,,,5238924000.0,,,,,10826833000.0,2393815000.0,,,,,,,,,,141116808000.0,145656804000.0,4539996000.0,,,,,,,,,,,1145214000.0,,35315263000.0,37406240000.0,,49231000.0,100440000.0,,,,,,,1191414000.0,,1191414000.0,,,,,,,,90084000.0,111252000.0,,,974128000.0,1269889000.0,,253185761000.0,,,17134705000.0,,1946831000.0,446189000.0,1500642000.0,185772769000.0,,,,,,,,7989000.0,506904000.0,18179108000.0,,,,,,,,235357000.0,,,82345000.0,,,,,,,,,,37738000.0,,,7420221000.0,,,,,74721000.0,,,,1314734000.0,232713422000.0,,1962161000.0,,,,1348976000.0,248223000.0,,,,3697903000.0,5547117000.0,,,7387295000.0,,,,20191675000.0,280664000.0,253185761000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:48:05
20251231,,11194111000.0,,,,,4642220000.0,,,,5237776000.0,,,,,11834827000.0,682494000.0,,,,,,,,,,136813938000.0,141205887000.0,4391949000.0,,,,,,,,,,,1108248000.0,,35134207000.0,31232373000.0,,49764000.0,100440000.0,,2034471000.0,822887000.0,1211584000.0,,,1211584000.0,,1211584000.0,,,,,,,,94977000.0,112392000.0,,,1003834000.0,1041742000.0,,241494927000.0,,,12125921000.0,,2034612000.0,233585000.0,1801027000.0,181638189000.0,,,,,,,,15488000.0,495370000.0,16804482000.0,,,,,,,,307964000.0,,,78802000.0,,,,,,,,,,43120000.0,,,6444726000.0,,,,,83497000.0,,,,1458514000.0,221530685000.0,,1962161000.0,,,,1348976000.0,168718000.0,,,,3697903000.0,5547117000.0,,,6965117000.0,,,,19689992000.0,274250000.0,241494927000.0,定期报告,是,20260430,CNY,合并期末,2026-03-26T20:02:05
20250930,,9182197000.0,,,,29975000.0,4361779000.0,,,,6417602000.0,,,,,10919028000.0,515056000.0,,,,,,,,,,129201725000.0,133544273000.0,4342548000.0,,,,,,,,,,,1051289000.0,,33059629000.0,32002781000.0,,32111000.0,100000000.0,,,,,,,1220482000.0,,1220482000.0,,,,,,,,96499000.0,113534000.0,,,1024966000.0,936437000.0,,230265090000.0,,,12025364000.0,,2135276000.0,234164000.0,1901112000.0,173507622000.0,,,,,,,,26109000.0,648390000.0,15258505000.0,,,,,,,,214716000.0,,,125893000.0,,,,,,,,,,37406000.0,,,5615458000.0,,,,,81834000.0,,,,1015783000.0,210692356000.0,,1962161000.0,,,,1348976000.0,222818000.0,,,,3503070000.0,4962617000.0,,,7304558000.0,,,,19304200000.0,268534000.0,230265090000.0,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:04:05
20250630,,9002468000.0,,,,,4853032000.0,,,,5838198000.0,,,,,10140036000.0,194828000.0,,,,,,,,,,129885207000.0,134204616000.0,4460287000.0,,,,,,,,,,,1047846000.0,,30542312000.0,35515022000.0,,31266000.0,100000000.0,,2038791000.0,797555000.0,1241236000.0,,,1241236000.0,,1241236000.0,,,,,,,,92380000.0,114675000.0,,,878279000.0,593994000.0,,230070779000.0,,,12025635000.0,,1917443000.0,228106000.0,1689337000.0,172802021000.0,,,,,,,,18732000.0,814541000.0,16779161000.0,,,,,,,,179797000.0,,,88793000.0,,,,,,,,,,33595000.0,,,5201156000.0,,,,,79179000.0,,,,722024000.0,210662077000.0,,1962161000.0,,,,1348976000.0,700691000.0,,,,3503070000.0,4962617000.0,,,6668250000.0,,,,19145765000.0,262937000.0,230070779000.0,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T21:22:04
20250331,,9175583000.0,,,,,4559580000.0,,,,1970009000.0,,,,,10127440000.0,,,,,,,,,,,132660575000.0,136780710000.0,4120135000.0,,,,,,,,,,,1018222000.0,,31403428000.0,35522364000.0,,19622000.0,100000000.0,,,,,,,1255955000.0,,1255955000.0,,,,,,,,88125000.0,115816000.0,,,881944000.0,444204000.0,,229342867000.0,,,11025893000.0,,3557711000.0,1354745000.0,2202966000.0,174389567000.0,,,,,,,,37521000.0,372198000.0,15410315000.0,,,,,,,,205315000.0,,,95484000.0,,,,,,,,,,39972000.0,,,4330426000.0,,,,,76055000.0,,,,677734000.0,210218191000.0,,1962161000.0,,,,1348976000.0,489604000.0,,,,3503070000.0,4959089000.0,,,6598886000.0,,,,18861786000.0,262890000.0,229342867000.0,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T19:14:04
20241231,,9764262000.0,,,,,4161522000.0,,,,2050468000.0,,,,,9483152000.0,,,,,,,,,,,127100520000.0,130959628000.0,4012385000.0,,,,,,,,,,,1017281000.0,,28558012000.0,35949934000.0,,27621000.0,100000000.0,,2035500000.0,755340000.0,1280160000.0,,,1280160000.0,,1280160000.0,,,,,,,,81639000.0,116957000.0,,,627284000.0,184077000.0,,220502889000.0,,,11025893000.0,,1950548000.0,249631000.0,1700917000.0,166191465000.0,,,,,,,,48074000.0,501627000.0,13065354000.0,,,,,,,,263009000.0,,,92895000.0,,,,,,,,,,47069000.0,,,7333577000.0,,,,,78095000.0,,,,679099000.0,201276705000.0,,1962161000.0,,,,1348976000.0,1020166000.0,,,,3503070000.0,4959089000.0,,,6174573000.0,,,,18968035000.0,258149000.0,220502889000.0,定期报告,是,20260327,CNY,合并期末,2025-03-27T20:50:13
20240930,,9719688000.0,,,,,4335454000.0,,,,2831119000.0,,,,,8901193000.0,199029000.0,,,,,,,,,,121186330000.0,125042036000.0,3855706000.0,,,,,,,,,,,956862000.0,,24959060000.0,34053002000.0,,22468000.0,100000000.0,,,,,,,1288925000.0,,1288925000.0,,,,,,,,80694000.0,118098000.0,,,810823000.0,1737670000.0,,211300415000.0,,,11082076000.0,,1948411000.0,247670000.0,1700741000.0,157536862000.0,,,,,,,,6282000.0,1356267000.0,11634277000.0,,,,,,,,144837000.0,,,51267000.0,,,,,,,,,,30474000.0,,,7170407000.0,,,,,73403000.0,,,,2130299000.0,193164862000.0,,1962161000.0,,,,1348976000.0,412340000.0,,,,3312642000.0,4351725000.0,,,6492281000.0,,,,17880125000.0,255428000.0,211300415000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:45:04
20240630,,11232554000.0,,,,24845000.0,3565107000.0,,,,4336284000.0,,,,,8833558000.0,,,,,,,,,,,118029295000.0,121695916000.0,3805989000.0,,,,,,,,,,,930744000.0,,25457154000.0,35289653000.0,,19042000.0,100000000.0,,2030398000.0,723530000.0,1306868000.0,,8609000.0,1306868000.0,,1315477000.0,,,,,,,,82810000.0,119239000.0,,,782508000.0,276564000.0,,210394834000.0,,,11025518000.0,,2027039000.0,225993000.0,1801046000.0,162081886000.0,,,,,,,,19565000.0,1245030000.0,9103686000.0,,,,,,,,109800000.0,,,46801000.0,,,,,,,,,,24749000.0,,,6394418000.0,,,,,74219000.0,,,,595683000.0,192748394000.0,,1962161000.0,,,,1348976000.0,529618000.0,,,,3312642000.0,4351725000.0,,,5893222000.0,,,,17398344000.0,248096000.0,210394834000.0,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T18:45:03
20240331,,10102704000.0,,,,,4891801000.0,,,,452037000.0,,,,,7250779000.0,,,,,,,,,,,119071132000.0,122490802000.0,,,,,,,,,,,,748558000.0,,25405862000.0,35636544000.0,,20578000.0,100000000.0,,,,,,71283000.0,1318758000.0,,1390041000.0,,,,,,,,84278000.0,120381000.0,,,710971000.0,493917000.0,,206479583000.0,,,11326803000.0,,2741921000.0,1240867000.0,1501054000.0,153343892000.0,,,,,,,,22101000.0,,11890752000.0,,,,,,,,148056000.0,,,50191000.0,,,,,,,,,,11450000.0,,,8759412000.0,,,,,77012000.0,,,,722065000.0,189093655000.0,,1962161000.0,,,,1348976000.0,363487000.0,,,,3312642000.0,4351725000.0,,,5801544000.0,,,,17140535000.0,245393000.0,206479583000.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T17:15:03
20231231,,12034619000.0,,,,,4125975000.0,,,,3299423000.0,,,,,6364326000.0,297284000.0,,,,,,,,,,110199260000.0,113382140000.0,3332426000.0,,,,,,,,,,,723242000.0,,20548171000.0,36653309000.0,,16639000.0,100000000.0,,2021593000.0,683489000.0,1338104000.0,,9283000.0,1338104000.0,,1347387000.0,,,,,,,,73340000.0,121522000.0,,,691759000.0,292209000.0,,196888465000.0,,,11126718000.0,,2884499000.0,1067179000.0,1817320000.0,147230225000.0,,,,,,,,13447000.0,,12233523000.0,,,,,,,,231815000.0,,,63056000.0,,,,,,,,,,23893000.0,,,5597993000.0,,,,,70388000.0,,,,542880000.0,180018437000.0,,1962161000.0,,,,1348976000.0,248950000.0,,,,3312642000.0,4351725000.0,,,5403850000.0,,,,16628304000.0,241724000.0,196888465000.0,定期报告,是,20250328,CNY,合并期末,2024-03-27T19:35:04
