报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230630,,,,,,,,,,,,,,2277406.84,2277406.84,,,,,,,1960258.71,137289.42,1625473.47,3723021.6,-1445614.76,,,,,,,,,0.0,3867243.99,,,,,,3867243.99,-3867243.99,,,,,,7000000.0,7000000.0,,605589.04,,,605589.04,6394410.96,,1081552.21,34103.72,1115655.93,34103.72,,,1115655.93,定期报告,未审计,20230828,CNY,合并期末,2023-08-28T17:20:05
20230331,,,,,,,,,,,,,3732.43,1952187.15,1955919.58,,,,,,,1202646.01,123833.39,445155.49,1771634.89,184284.69,,,,,,,,,0.0,33349.73,,,,,,33349.73,-33349.73,,,,,,,0.0,,,,,0.0,0.0,,150934.96,34103.72,,,,,185038.68,定期报告,未审计,20230425,CNY,合并期末,2023-04-25T17:40:04
20221231,,,,,,,,,,,,,6615345.08,10611893.24,17227238.32,,,,,,,9921573.3,449443.78,10193606.91,20564623.99,-3337385.67,,,,,,,,,0.0,14293854.35,,,,,120344717.28,134638571.63,-134638571.63,,,,,,21000000.0,21000000.0,,3523430.14,,2500000.0,6023430.14,14976569.86,,-122999387.44,123033491.16,34103.72,123033491.16,,,34103.72,定期报告,是,20230425,CNY,合并期末,2023-04-25T17:35:03
20220930,,,,,,,,,,,,,6615345.08,8707925.18,15323270.26,,,,,,,9325623.64,243946.11,8953253.82,18522823.57,-3199553.31,,,,,,,,,0.0,11807929.72,,,,,,11807929.72,-11807929.72,,,,,,21000000.0,21000000.0,,3523430.14,,2500000.0,6023430.14,14976569.86,,-30913.17,2688773.88,,,,,2657860.71,定期报告,未审计,20221028,CNY,合并期末,2022-10-28T16:45:02
20220630,,,,,,,,,,,,,6615345.08,8030209.36,14645554.44,,,,,,,7839814.55,228694.98,3077090.76,11145600.29,3499954.15,,,,,,,,,0.0,11220332.16,,,,,,11220332.16,-11220332.16,,,,,,9000000.0,9000000.0,,648000.0,,2500000.0,3148000.0,5852000.0,0.26,-1868377.75,2688773.62,820395.87,2688773.62,,,820395.87,定期报告,未审计,20220830,CNY,合并期末,2022-08-30T17:00:03
20220331,,225649972.88,,,,,,,,,,,,4838897.96,230488870.84,117643451.95,,,,,,22792106.37,346949.58,33533903.95,174316411.85,56172458.99,,,,,,,,,0.0,26744714.7,,,,,11420039.88,38164754.58,-38164754.58,,,,,,11000000.0,11000000.0,300000.0,5852723.44,,10047787.2,16200510.64,-5200510.64,3354225.76,16161419.53,123033491.16,,,,,139194910.69,定期报告,未审计,20220430,CNY,合并期末,2022-04-29T22:55:03
20211231,,837869254.71,,,,,,,,,,,,25998435.2,863867689.91,481003690.88,,,,,,86982085.95,3828207.26,115112341.13,686926325.22,176941364.69,,,,7572557.0,,14817647.44,,,22390204.44,87859452.15,10000000.0,,,,,97859452.15,-75469247.71,,,,11939490.05,,102470101.19,114409591.24,62290486.8,67925698.11,,8735006.03,138951190.94,-24541599.7,-2656266.92,74274250.36,48759240.8,123033491.16,48759240.8,,,123033491.16,定期报告,是,20220430,CNY,合并期末,2022-04-29T21:10:04
20210930,,602481010.53,,,,,,,,,,,,43188761.58,645669772.11,370463672.56,,,,,,63881258.86,2374882.71,101004480.15,537724294.28,107945477.83,,,,6527782.38,,,,,6527782.38,37729367.29,10000000.0,,,,,47729367.29,-41201584.91,,,,16869490.05,,88339367.88,105208857.93,64000104.56,17903488.13,,9794893.29,91698485.98,13510371.95,-1986955.36,78267309.51,48759240.8,,,,,127026550.31,定期报告,未审计,20211030,CNY,合并期末,2021-10-29T20:25:03
20210630,,394506389.07,,,,,,,,,,,,25076235.08,419582624.15,263887988.29,,,,,,44575289.77,1558180.89,54084766.54,364106225.49,55476398.66,,,,2785709.1,,,,,2785709.1,23109960.2,10000000.0,,,,,33109960.2,-30324251.1,,,,14869490.05,,36620000.0,51489490.05,18119490.05,12711207.78,,8581305.22,39412003.05,12077487.0,1071819.26,38301453.82,48759240.8,87060694.62,48759240.8,,,87060694.62,定期报告,未审计,20210831,CNY,合并期末,2021-08-30T20:35:05
20210331,,196905889.51,,,,,,,,,,,,38744929.72,235650819.23,136173935.5,,,,,,27508817.06,571323.21,44103512.19,208357587.96,27293231.27,,,,2142306.17,,,,,2142306.17,15572622.74,10000000.0,,,,,25572622.74,-23430316.57,,,,,,27109627.37,27109627.37,800000.0,566488.1,,14804988.1,16171476.2,10938151.17,1909041.36,16710107.23,48759240.8,,,,,65469348.03,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T23:50:03
20201231,,640949381.96,,,,,,,,,,,1582977.34,206480230.19,849012589.49,382982411.26,,,,,,97434801.62,36572178.88,262866978.96,779856370.72,69156218.77,,,,4550413.89,298872094.0,,,,303422507.89,105347433.54,,,,,,105347433.54,198075074.35,,6568997.83,6568997.83,525079300.08,,512882708.22,1044531006.13,854078007.71,118583345.25,,372220904.0,1344882256.96,-300351250.83,-4841383.02,-37961340.73,86720581.53,48759240.8,86720581.53,,,48759240.8,定期报告,是,20220430,CNY,合并期末,2021-03-30T21:05:02
20200930,,410024050.98,,,,,,,,,,,,21628483.9,431652534.88,285352537.72,,,,,,81376187.05,21214138.95,215579375.05,603522238.77,-171869703.89,,,,1329932.56,163832000.0,,,,165161932.56,70061726.37,2000000.0,,,,404367.13,72466093.5,92695839.06,,5000000.0,,,,295657920.94,300657920.94,169452734.39,81767387.49,,26084023.4,277304145.28,23353775.66,13327468.85,-42492620.32,86720581.53,,,,,44227961.21,定期报告,未审计,20211030,CNY,合并期末,2020-10-29T22:50:04
20200630,,311498539.58,,,,,,,,,,,,10139705.22,321638244.8,221011842.82,,,,,,64752257.08,16939728.73,192332585.93,495036414.56,-173398169.76,,,,,163832000.0,,,,163832000.0,50991054.08,,,,,103810.0,51094864.08,112737135.92,,,,,,252359930.78,252359930.78,161428968.61,73540074.14,,4083098.73,239052141.48,13307789.3,4290765.56,-43062478.98,86720581.53,43658102.55,86720581.53,,,43658102.55,定期报告,未审计,20210831,CNY,合并期末,2020-08-26T18:05:02
20200331,,205237211.22,,,,,,,,,,,37560.0,135599153.78,340873925.0,183639860.73,,,,,,30433031.57,852170.64,229877772.75,444802835.69,-103928910.69,,,,,163832000.0,,,,163832000.0,34959579.32,,,,,,34959579.32,128872420.68,,,,,,41150000.0,41150000.0,76755085.26,13844664.57,,,90599749.83,-49449749.83,-11324947.46,-35831187.3,86720581.53,,,,,50889394.23,定期报告,未审计,20210430,CNY,合并期末,2020-04-29T06:00:05
20191231,,1007461250.37,,,,,,,,,,,1211413.92,448715356.53,1457388020.82,727258174.32,,,,,,157514284.58,14916723.89,229594330.47,1129283513.26,328104507.56,,1500000.0,,22268813.0,23713360.27,,,,47482173.27,743800678.97,,,,,,743800678.97,-696318505.7,,,,26900000.0,,875990003.86,902890003.86,243964544.88,325439251.9,,1919333.77,571323130.55,331566873.31,1173204.48,-35473920.35,122194501.88,86720581.53,122194501.88,,,86720581.53,定期报告,是,20210331,CNY,合并期末,2020-04-29T06:00:05
20190930,,787864285.78,,,,,,,,,,,1140804.35,186038548.82,975043638.95,677522202.73,,,,,,94193257.37,9428495.34,179164296.37,960308251.81,14735387.14,,,,17087303.76,8974760.15,,,,26062063.91,690479336.84,,,,,,690479336.84,-664417272.93,,,,22000000.0,,745210003.86,767210003.86,77945011.31,95651382.45,,1919333.77,175515727.53,591694276.33,1224241.51,-56763367.95,122194501.88,,,,,65431133.93,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T14:58:48
20190630,,548793217.33,,,,,,,,,,,1129554.35,166440597.81,716363369.49,516116137.22,,,,,,76656517.35,7001667.61,97160995.71,696935317.89,19428051.6,,,,12528621.34,8974760.15,,,,21503381.49,49037864.11,,,,,,49037864.11,-27534482.62,,,,15000000.0,,,15000000.0,2200000.0,74579568.71,,1136670.98,77916239.69,-62916239.69,37240687.61,-33781983.1,122194501.88,88412518.78,122194501.88,,,88412518.78,定期报告,未审计,20200827,CNY,合并期末,2020-03-13T14:58:48
20190331,,226240458.0,,,,,,,,,,,,105247520.52,331487978.52,347403799.23,,,,,,14639310.57,2591552.2,40876767.61,405511429.61,-74023451.09,,9000000.0,,,,,,,9000000.0,36199203.22,,,,,,36199203.22,-27199203.22,,,,10000000.0,,,10000000.0,1000000.0,20240732.83,,,21240732.83,-11240732.83,-6285196.63,-118748583.77,122194501.88,,,,,3445918.11,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T14:58:48
20181231,,3316861506.43,,,,,,,,,,,7027724.63,324016655.45,3647905886.51,2681230204.13,,,,,,177066720.13,183846020.75,364145040.29,3406287985.3,241617901.21,,,14890571.67,85690507.43,14169665.15,,,,114750744.25,654631083.37,126578014.0,,,,,781209097.37,-666458353.12,,,,3151974207.06,,1074730051.07,4226704258.13,3226100880.02,443337364.33,,771650243.76,4441088488.11,-214384229.98,-33285577.46,-672510259.35,794704761.23,122194501.88,794704761.23,,,122194501.88,定期报告,是,20200429,CNY,合并期末,2020-03-13T14:58:48
20180930,,3742541269.21,,,,,,,,,,,7240667.81,28725573.83,3778507510.85,3066546152.44,,,,,,124652019.77,144075415.19,236004848.6,3571278436.0,207229074.85,,,14694846.35,33804956.66,,,,,48499803.01,970492517.87,124090000.0,,,,,1094582517.87,-1046082714.86,,,,2903033768.45,,127173083.76,3030206852.21,2440123729.7,365976385.4,,41181031.15,2847281146.25,182925705.96,2501780.75,-653426153.3,794704761.23,,,,,141278607.93,定期报告,未审计,20191028,CNY,合并期末,2020-03-13T14:58:48
20180630,,2428088681.41,,,,,,,,,,,2749112.2,15103511.11,2445941304.72,1844758423.19,,,,,,88912123.85,107727058.37,252325667.42,2293723272.83,152218031.89,,,14694846.35,12128500.0,,235500.0,,,27058846.35,366539152.08,114540000.0,,,,,481079152.08,-454020305.73,,,,1764660701.13,,96432613.44,1861093314.57,1184559806.03,299189104.72,,15481378.08,1499230288.83,361863025.74,-11029386.11,49031365.79,794704761.23,843736127.02,794704761.23,,,843736127.02,定期报告,未审计,20190828,CNY,合并期末,2020-03-13T14:58:48
