报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,94182215.54,,,,,,,,,,,721420.62,3223998.59,98127634.75,123839546.6,,,,,,58232490.58,7535346.76,21000896.11,210608280.05,-112480645.3,,100000000.0,396986.3,179544.0,,,,,100576530.3,6077149.77,100000000.0,,,,,106077149.77,-5500619.47,,,,,,6963333.61,6963333.61,,,,559413.09,559413.09,6403920.52,,-111577344.25,276069868.61,,,,,164492524.36,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T18:52:09
20251231,,810098354.41,,,,,,,,,,,1887327.06,24963367.64,836949049.11,441665394.68,,,,,,157056608.5,35747301.08,91623861.1,726093165.36,110855883.75,,80000000.0,14230582.22,1161962.61,,,,,95392544.83,25803422.8,,,,,,25803422.8,69589122.03,,,,5996800.0,,,5996800.0,5996800.0,,,5923805.92,11920605.92,-5923805.92,115249.44,174636449.3,101433419.31,276069868.61,101433419.31,,,276069868.61,定期报告,是,20260424,CNY,合并期末,2026-04-23T18:52:09
20250930,,634275318.52,,,,,,,,,,,1822057.25,17667492.33,653764868.1,321655171.85,,,,,,115516365.43,27339143.46,75579893.62,540090574.36,113674293.74,,,,412043.61,,,,,412043.61,17715890.63,2810000.0,,,,,20525890.63,-20113847.02,,,,5996800.0,,,5996800.0,,163723.92,,1666712.89,1830436.81,4166363.19,174467.91,97901277.82,101433419.31,,,,,199334697.13,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T16:44:15
20250630,,405397825.71,,,,,,,,,,,1325630.32,8990064.62,415713520.65,191378896.3,,,,,,78374856.58,20628013.37,48895502.78,339277269.03,76436251.62,,,,193171.0,,,,,193171.0,12800931.33,,,,,,12800931.33,-12607760.33,,,,5996800.0,,,5996800.0,,70982.37,,1478902.93,1549885.3,4446914.7,231104.08,68506510.07,101433419.31,169939929.38,101433419.31,,,169939929.38,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T17:10:05
20250331,,97779987.37,,,,,,,,,,,619681.79,5387795.05,103787464.21,99526403.59,,,,,,43478186.94,10503360.3,23615584.62,177123535.45,-73336071.24,,,,20100.0,,,,,20100.0,5539407.84,,,,,,5539407.84,-5519307.84,,,,5996800.0,,29943166.67,35939966.67,,26539.4,,1159577.35,1186116.75,34753849.92,57392.06,-44044137.1,101433419.31,,,,,57389282.21,定期报告,未审计,20260424,CNY,合并期末,2025-04-24T22:12:06
20241231,,546019173.49,,,,,,,,,,,3708138.06,33905664.05,583632975.6,367711047.88,,,,,,140059282.83,51083949.49,93016035.96,651870316.16,-68237340.56,,35498777.78,1026052.89,939616.0,,1108721.27,,,38573167.94,52813163.58,50000000.0,,,,,102813163.58,-64239995.64,,,,1171984.92,,,1171984.92,25321640.42,883155.65,,3479971.87,29684767.94,-28512783.02,-193792.32,-161183911.54,262617330.85,101433419.31,262617330.85,,,101433419.31,定期报告,是,20260424,CNY,合并期末,2025-04-24T22:12:06
20240930,,377955863.86,,,,,,,,,,,3172739.77,23497325.56,404625929.19,288682420.48,,,,,,100360880.54,29382729.6,71567554.79,489993585.41,-85367656.22,,35498777.78,1026052.89,51900.0,,,,,36576730.67,43933896.6,50000000.0,,-1108721.27,,,92825175.33,-56248444.66,,,,1171984.92,,,1171984.92,22721640.42,825754.77,,2860214.1,26407609.29,-25235624.37,-62635.96,-166914361.21,262617330.85,,,,,95702969.64,定期报告,未审计,20251025,CNY,合并期末,2024-10-24T18:55:05
20240630,,264147297.32,,,,,,,,,,,2364882.58,12141877.02,278654056.92,207016977.34,,,,,,66113217.83,24110446.66,48708694.97,345949336.8,-67295279.88,,35498777.78,1026052.89,2800.0,,,,,36527630.67,33518982.48,50000000.0,,-1108721.27,,,82410261.21,-45882630.54,,,,1171984.92,,461000.0,1632984.92,21623710.47,672475.78,,2086250.8,24382437.05,-22749452.13,-279620.2,-136206982.75,262617330.85,126410348.1,262617330.85,,,126410348.1,定期报告,未审计,20250823,CNY,合并期末,2024-08-22T19:20:09
20240331,,104562864.06,,,,,,,,,,,1457553.27,3502317.12,109522734.45,106656356.29,,,,,,35902392.35,9954961.46,21278008.08,173791718.18,-64268983.73,,35498777.78,1026052.89,,,,,,36524830.67,16124466.31,50000000.0,,-1108721.27,,,65015745.04,-28490914.37,,,,575218.25,,,575218.25,20419955.61,226958.38,,1189079.05,21835993.04,-21260774.79,-323616.07,-114344288.96,262617330.85,,,,,148273041.89,定期报告,未审计,20250425,CNY,合并期末,2024-04-25T18:50:07
20231231,,668946076.67,,,,,,,,,,,3781905.2,16382437.31,689110419.18,404406351.03,,,,,,125913520.44,57352714.62,52078304.95,639750891.04,49359528.14,,,,157300.0,,,,,157300.0,23977231.46,30300000.0,,,,,54277231.46,-54119931.46,,,,,,,0.0,155750000.0,41328257.18,,6672535.56,203750792.74,-203750792.74,404785.61,-208106410.45,470723741.3,262617330.85,470723741.3,,,262617330.85,定期报告,是,20250425,CNY,合并期末,2024-04-25T18:50:07
