报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,335923518.0,,1274241281.06,,,,1061064129.92,,,15073332763.36,,,,,,,11526236.75,18305228427.56,,,252937879.27,350000000.0,,1804870977.52,,,,,,,,,,269185975.48,124249777.07,178902766.58,2980147375.92,15325081051.64,,680000000.0,21607725.49,21208.75,,,701628934.24,639840781.7,3836289.55,,,643677071.25,57951862.99,,,,,,4516870000.0,,4516870000.0,4250000000.0,91227830.18,,18457976.21,4359685806.39,157184193.61,-1025340.59,15539191767.65,,,,,40104142245.97,55643334013.62,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:46:08
20251231,,,,4315822385.56,,,,2454562088.56,,,6623799573.43,,,,,,,66785345.36,13460969392.91,,,811444874.99,910000000.0,,3320790548.91,,,,,,,2450316512.48,,,1033359907.58,369817551.0,796418884.89,10703045455.31,2757923937.6,,5692886543.46,98784499.82,2997851.16,,,5794668894.44,14331725101.1,65487567.76,,,14397212668.86,-8602543774.42,,,,,,17249270000.0,,17249270000.0,8512020000.0,336148909.56,,113559607.67,8961728517.23,8287541482.77,-1385349.02,2441536296.93,33475551243.9,28299284618.64,6628591002.07,9363321330.4,37662605949.04,40104142245.97,定期报告,是,20260430,CNY,合并期末,2026-04-29T19:48:03
20250930,,1523249141.37,,3146922290.17,,,,5738196421.9,,,6726589038.27,,,,,,,265542830.8,17400499722.51,,,646606110.0,1810000000.0,,2361979215.48,,,,,,,,,,656022030.38,290660298.37,672133878.78,7330866146.04,10069633576.47,,501551900.0,53576720.05,315182.53,,,555443802.58,7509908032.41,23859411.65,,,7533767444.06,-6978323641.48,,,,,,8024390000.0,,8024390000.0,4677020000.0,250351978.12,,68111021.15,4995482999.27,3028907000.73,-768681.88,6119448253.84,,,,,37662605949.04,43782054202.88,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:38:05
20250630,,3097832732.77,,2026527612.92,,,1085098667.84,,,,2564396184.91,,,,,,,126439074.56,8900294273.0,,,382697621.53,2760000000.0,,,562373000.0,,,,,,,,,450451105.22,185252620.32,715747811.88,5075586909.97,3824707363.03,,401551900.0,22657208.92,105977.96,,,424315086.88,1083582269.85,9830086.11,,,1093412355.96,-669097269.08,,,,,,1675000000.0,,1675000000.0,3537020000.0,152737156.2,,41002925.04,3730760081.24,-2055760081.24,-301945.7,1099548067.01,31834816268.78,28299284618.64,6927337747.27,9363321330.4,37662605949.04,38762154016.05,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T18:44:03
20250331,,766439864.92,,1021580785.53,,,,2600323000.0,,,,,,,,,,56563623.08,4444907273.53,,,299898170.23,3320000000.0,,303578787.92,,,,2348838786.9,,,,,,242022756.45,73991048.2,165888260.88,7015774215.73,-2570866942.2,,210191900.0,9583925.27,109087.96,,,219884913.23,970511027.88,4581884.79,,,975092912.67,-755207999.44,,,,,,,,0.0,287020000.0,80233293.15,,28007309.87,395260603.02,-395260603.02,-100936.23,-3721436480.89,,,,,37662605949.04,33941169468.15,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:42:03
20241231,,3283755451.21,,3886598512.65,2650000000.0,,,,,,8397404908.22,,,,,,,128613367.95,19079383794.97,,,621911965.22,,,1601080982.74,5682019352.34,,,,,,,,,1062365304.4,203088291.12,756282985.82,9964188881.64,9115194913.33,,3604910150.0,220102661.62,620294.09,,,3825633105.71,2559526097.75,123769817.86,,,2683295915.61,1142337190.1,,,,,,9762050000.0,,9762050000.0,8945810000.0,370942808.04,,118176344.37,9434929152.41,327120847.59,1048162.21,10585701113.23,28299284618.64,20784006691.97,9363321330.4,6292898143.84,27076904835.81,37662605949.04,定期报告,是,20260430,CNY,合并期末,2025-04-29T20:10:03
20240930,,5259336473.15,,2331143776.12,,,1424619660.6,,,,10150983882.06,,,,,,,1109641735.11,20783725723.15,,,482304919.26,500000000.0,,,3014552942.47,,,,,,,,,642354737.51,156908433.39,1246548961.77,6042669994.4,14741055728.75,,1024117474.37,129708433.23,58658.87,,,1153884566.47,3395022657.14,66934238.77,,,3461956895.91,-2308072329.44,,,,,,5400030000.0,,5400030000.0,6722300000.0,312690506.14,,69154994.41,7104145500.55,-1704115500.55,-6790643.37,10722077255.39,,,,,27076904835.81,37798982091.2,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:42:02
20240630,,2874508320.84,,1533826372.99,,,921062054.34,,,,679519612.14,,,,,,,869537821.21,7100319182.17,,,351706349.34,900000000.0,,,1499838000.0,,,,,,,,,439916939.41,87254834.88,310735886.67,3589452010.3,3510867171.87,,610000000.0,75037594.4,38900.33,,,685076494.73,2557095905.97,43790689.26,,,2600886595.23,-1915810100.5,,,,,,3354460000.0,,3354460000.0,2649440000.0,99487998.17,,39912049.01,2788840047.18,565619952.82,434211.74,2161111235.93,23592667914.15,20784006691.97,5645348157.59,6292898143.84,27076904835.81,29238016071.74,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T18:27:03
20240331,,5109341412.45,,820907844.78,,,400606097.51,,,,969486253.86,,,,,,,83082399.08,7890904387.93,,,230245586.39,1400000000.0,,,1921527000.0,,,,,,,,,245676723.51,27870915.64,2128516070.61,5953836296.15,1937068091.78,,310000000.0,29614980.39,2300.0,,,339617280.39,2169151896.87,23540173.48,,,2192692070.35,-1853074789.96,,,,,,460020000.0,,460020000.0,1442150000.0,90251191.58,,14388680.27,1546789871.85,-1086769871.85,115687.39,-1002660882.64,,,,,27076904835.81,26074243953.17,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T19:22:03
20231231,,,,3361499746.04,,,,6972026000.0,,,,,,,,,,249005281.48,10803413090.16,,,766342250.04,200000000.0,,1988072257.27,,,,3486290135.2,,,7483219176.1,,,1127637000.42,253100941.38,2521580601.65,17826242362.06,-7022829271.9,,3895974228.47,29581987.94,158131.55,,,3925714347.96,4717182036.38,95980812.0,,,4813162848.38,-887448500.42,,,,,,10774200000.0,,10774200000.0,8176420000.0,261793172.85,,113705399.79,8551918572.64,2222281427.36,1160978.52,-5686835366.44,20784006691.97,26356788747.81,6292898143.84,6406951454.44,32763740202.25,27076904835.81,定期报告,是,20250430,CNY,合并期末,2024-04-29T19:32:02
