报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,30743953540.8,27496530395.27,9897151952.81,7518027166.83,,14556396329.73,,28868772925.98,1271235309.34,741871934.26,741871934.26,,,,,,1327560808.29,,,,,7764690.26,,,3814337834.71,17080992.53,362420715.82,15898998511.45,2064275242.84,,,,,,,1373963918.26,15419161.13,,1389383079.39,,219657505.79,197806885.97,3829390.1,,,,4144394.15,140323597.11,111526965641.33,,,,10494046825.76,500020138.89,5067822180.02,29224530.08,13151882156.53,208425521.14,208425521.14,,550252903.29,320230530.94,,,,35005112320.32,,,,,,,,,19178246485.78,,,,,,14575677.42,207325160.53,207516500.15,140141505.55,85074822436.4,,5024209278.0,,,,9900547372.97,,375330398.5,,1412263089.86,1707852187.66,1487464446.2,6472193296.79,,26379860069.98,72283134.95,26452143204.93,111526965641.33,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T18:10:02
20251231,,27508589970.14,25616545306.06,9234961772.32,5449679539.74,,14323897189.34,,26653205038.77,1307736385.47,288806663.72,288806663.72,,,,,,998007662.8,,,,,16201976.85,,,3808591665.98,17377301.44,493869725.12,17532885965.8,2120363012.4,,,2114834325.78,724991636.3,1389842689.48,,1389842689.48,11565475.1,,1401408164.58,,228511835.19,212315594.51,3829390.1,,,,4125097.59,126644466.99,106281328879.11,,,,10837483328.55,,3665431516.58,6535355.23,14734075800.79,222468523.54,222468523.54,,876203385.43,279105402.18,,,,31114104884.58,,,,,,,,,20084852425.43,,,,,,12342166.04,217482376.45,191919828.78,150468875.72,82392473869.3,,4678417025.0,229155183.82,,,7880058345.03,0.0,381299245.46,,1412263089.86,1707851643.49,1487464446.2,6038844783.85,,23815353762.71,73501247.1,23888855009.81,106281328879.11,定期报告,是,20260429,CNY,合并期末,2026-03-26T19:50:07
20250930,,25085970030.14,23551180474.08,8708875469.31,5598693770.06,,13518779475.48,,26576694644.14,1353929755.87,395085549.69,395085549.69,,,,,,555491028.71,,,,,12691691.29,,,3813306827.74,17673610.34,698266330.89,22071862087.65,2000425657.64,,,,,,,1337804842.51,9050911.66,,1346855754.17,,130902378.24,178191674.08,3829390.1,,,,,185925093.94,106654756449.42,,,,11716333713.0,310037572.22,4028822845.46,12332292.97,18927455826.97,177349850.95,177349850.95,,685584614.81,427064800.91,,,,29059495019.71,,,,,,,,,16978235995.68,,,,,,22806372.59,125296501.08,204110668.51,226285007.68,82901211082.54,,4678400246.0,313038866.62,,,7879085207.69,,197429353.85,,1219533305.52,1476878311.64,1278862208.38,6633231164.5,,23676458664.2,77086702.68,23753545366.88,106654756449.42,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:28:08
20250630,,22261650347.47,20767052700.33,7597759933.92,4742216917.41,,10642644328.13,,28641802257.39,1334052198.47,111721601.87,111721601.87,,,,,,404180149.87,,,,,4468083.86,,,3779272838.59,17969919.25,768133667.71,22485087647.59,2175440306.93,,,2015923027.98,668878220.55,1347044807.43,,1347044807.43,7995867.06,,1355040674.49,,135496806.6,191919764.62,3829390.1,,,,6197168.59,201060773.82,102117727859.27,,,,8094529967.55,200049166.67,2776511307.41,3409156.63,23163800101.99,236045747.03,236045747.03,,525970565.03,324144877.72,,,,25493116908.95,,,,,,,,,17477384376.26,,,,,,25825200.71,127540430.07,268179064.73,224113948.05,78940620818.8,,4678398535.0,313040357.86,,,7879075661.42,,477606161.3,,1219533305.52,1475840451.75,1278862208.38,5783812478.02,,23106169159.25,70937881.22,23177107040.47,102117727859.27,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T18:26:04
20250331,,21322113852.42,19301515770.36,8386304709.39,5365612240.96,,11457091163.15,,35365463985.31,1534957930.04,660762143.81,660762143.81,,,,,,329697794.14,,,,,11001071.05,,,3524473256.95,18266228.15,819329686.37,14522466116.53,2040031545.13,,,,,,,1363565255.24,8526283.61,,1372091538.85,,143628677.62,197769317.86,3829390.1,,,,9124791.9,225925051.33,101944328250.1,,,,8551571418.64,510167800.0,3626331231.93,3284412.32,22169462648.89,287180194.41,287180194.41,,409216123.16,386656878.58,,,,24662097957.92,,,,,,,,,17952578028.24,,,,,,18964449.49,137893961.31,184868618.06,133722446.47,79033996169.42,,4678398199.0,313040656.1,,,7879073749.86,,347537395.17,,1219533305.52,1474554631.73,1278862208.38,5648832622.86,,22839832768.62,70499312.06,22910332080.68,101944328250.1,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T17:40:03
20241231,,20884717991.86,18504943966.98,8147339633.49,5255579557.88,,11445918263.72,,36839958013.75,1558611574.72,397501331.54,397501331.54,,,,,,291479502.59,,,,,29713379.14,,,3505645586.25,18562537.06,1301299517.27,14044543053.91,2664891651.64,,,1983440708.79,614112511.08,1369328197.71,,1369328197.71,9325198.15,,1378653395.86,,150125295.64,200315068.77,3829390.1,,,,11760124.6,139228951.43,103014094263.34,,,,7783917349.29,150037500.0,2940138157.0,18458654.41,24083530557.5,389211575.65,389211575.65,,523081357.02,277557151.33,,,,23756626457.0,8256000.0,,,,,,,,19960393716.98,,,,,,11551956.39,144924052.12,312977728.5,131717908.66,80492380121.85,,4697715261.0,313040805.22,,,7978528248.26,100251673.95,632021911.54,,1219533305.52,1473238406.23,1278862208.38,4958273961.56,,22450962433.76,70751707.73,22521714141.49,103014094263.34,定期报告,是,20260327,CNY,合并期末,2025-03-27T19:42:01
20240930,,19672194168.43,17906120256.76,6131088308.69,3433537873.23,,8856223239.71,,37932074369.28,971265813.71,129045688.25,129045688.25,,,,,,297472527.77,,,,,49374844.14,,,3418925951.78,18858845.96,1874359142.47,7700966978.04,2436206221.52,,,,,,,1350610083.9,7982831.96,,1358592915.86,,151662526.26,193758991.48,3829390.1,,,,279427895.75,129822567.62,91605150386.82,,,,7461680508.66,,3004696768.22,36955862.7,19993224024.57,677374343.33,677374343.33,,304164360.0,73150923.64,,,,21328441100.39,,,,,,,,,15894544525.74,,,,,,15296703.5,147988135.16,465206395.1,129764167.08,69532487818.09,,4697666291.0,417471349.52,,,7978253878.87,,327915388.62,,1048571457.19,1284961245.08,1113695843.17,5140533598.39,,22009069051.84,63593516.89,22072662568.73,91605150386.82,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T18:02:02
20240630,,15240790802.95,13308089222.43,6359395118.6,3772402900.56,,9319738272.34,,31939455305.55,1037076590.52,250916282.29,250916282.29,,,,,,273780217.22,,,,,73641465.72,,,3241876676.78,19155154.87,2057930049.79,10121314614.67,2288604814.25,,,1940744921.06,566055249.63,1374689671.43,,1374689671.43,8740559.85,,1383430231.28,,140280208.06,204886292.11,3829390.1,,,,238863314.26,207916454.75,84402881256.11,,,,7987759748.17,1300328208.33,2542725627.45,38622864.05,17415447338.32,439912478.09,439912478.09,,303304207.73,90913096.58,,,,17067966331.13,,,,,,,,,14898724365.65,,,,,,22705008.26,133323455.94,366878525.26,215872977.1,62824484232.06,,4697666291.0,417471349.52,,,7978253878.87,,268597151.02,,1048571457.19,1283557949.09,1113695843.17,4712742997.53,,21520556917.39,57840106.66,21578397024.05,84402881256.11,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T17:47:02
20240331,,15963370161.07,13550043778.76,6317383715.92,3745799862.9,,10206965281.72,,33869679165.46,1209141207.91,105728051.17,105728051.17,,,,,,257623184.09,,,,,57030600.05,,,3225301660.38,19451463.77,2155994257.55,6884236524.88,1206861321.91,,,,,,,1396427462.54,7663835.42,,1404091297.96,,148339732.26,207477819.51,3829390.1,,,,267789334.54,207101694.88,83717395865.13,,,,7116531676.92,,2222294713.46,26954976.53,19262461121.14,445259547.61,445259547.61,,258853862.51,57411016.72,,,,17290665260.52,,,,,,,,,14877252894.98,,,,,,33202008.72,144263824.5,358266501.77,125293938.5,62218711343.88,,4697665959.0,417471647.77,,,7978251999.45,,146096854.9,,1048571457.19,1282065196.74,1113695843.17,4749132480.1,,21432951438.32,65733082.93,21498684521.25,83717395865.13,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T17:02:03
20231231,,13106970794.7,12089149531.12,5983199277.02,3442961352.9,,10493929338.89,,27591383526.09,1273973092.68,135818666.39,135818666.39,,,,,,403163426.49,,,,,56256369.17,,,3035597764.79,19747772.69,2328186116.38,11826377624.41,1101883276.61,,,1911669542.29,519885920.78,1391783621.51,,1391783621.51,9843736.6,,1401627358.11,,163617304.69,207500925.84,3829390.1,,,,292684368.72,131889045.04,79557635438.81,,,,5133693675.61,100021111.11,2552470720.89,45344203.37,17866449402.77,564779984.53,564779984.53,,478118528.19,91104246.4,,,,15531926309.26,,,,,,,,,15423154078.5,,,,,,13681886.9,159474039.01,326277557.18,122411541.65,58408907285.37,,4697663634.0,417473735.52,,,7978238878.14,,71454590.94,,1048571457.19,1280756090.34,1113695843.17,4473283271.26,,21081137500.56,67590652.88,21148728153.44,79557635438.81,定期报告,是,20250328,CNY,合并期末,2024-03-28T19:32:02
