报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,587789494.84,,,,,,,,,,,165896.82,81799438.99,669754830.65,330921517.85,,,,,,70133766.58,3988560.93,22542600.98,427586446.34,242168384.31,,,,18788.5,,290182425.53,,,290201214.03,47237539.8,,,,,1778000000.0,1825237539.8,-1535036325.77,,,,1019465912.24,,,1019465912.24,742538266.26,7890462.91,,26155130.88,776583860.05,242882052.19,-6188076.56,-1056173965.83,1992260042.81,,,,,936086076.98,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T22:28:04
20251231,,1475739407.71,,,,,,,,,,,9957374.33,350680609.19,1836377391.23,1279557815.41,,,,,,280536242.83,77670987.57,71703888.62,1709468934.43,126908456.8,,,,148812.97,,2155067257.99,,,2155216070.96,464136415.85,160330001.0,,,,350020000.0,974486416.85,1180729654.11,,,,3582876483.79,,,3582876483.79,3527720445.15,96709666.06,,67544209.95,3691974321.16,-109097837.37,-13931684.76,1184608588.78,807651454.03,1992260042.81,807651454.03,,,1992260042.81,定期报告,是,20260429,CNY,合并期末,2026-04-28T22:28:04
20250930,,831695990.56,,,,,,,,,,,634756.3,273623515.1,1105954261.96,822258970.75,,,,,,200664724.46,68116873.49,50394168.02,1141434736.72,-35480474.76,,,,135548.97,,691277197.44,,,691412746.41,304557369.71,128330000.0,,,,944413600.0,1377300969.71,-685888223.3,,,,3212524104.38,,,3212524104.38,2341046362.93,86802341.56,,253596960.93,2681445665.42,531078438.96,-8196021.11,-198486280.21,807651454.03,,,,,609165173.82,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:00:21
20250630,,607940341.67,,,,,,,,,,,511177.76,266087574.03,874539093.46,547501230.37,,,,,,122138717.68,52424377.55,32236089.54,754300415.14,120238678.32,,,,130293.97,,466520524.65,,,466650818.62,167126848.56,28330000.0,,,,700000000.0,895456848.56,-428806029.94,,,,2030365892.61,,,2030365892.61,1644117947.19,78639708.05,,223630414.49,1946388069.73,83977822.88,-56995.59,-224646524.33,807651454.03,583004929.7,807651454.03,,,583004929.7,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:56:06
20250331,,288289516.14,,,,,,,,,,,0.0,109995945.13,398285461.27,253456994.04,,,,,,65548975.59,30596713.95,17078302.18,366680985.76,31604475.51,,,,9467.0,,446029692.32,,,446039159.32,55234106.13,28330000.0,,,,352000000.0,435564106.13,10475053.19,,,,1126518277.78,,,1126518277.78,953704955.56,7402026.66,,33200989.48,994307971.7,132210306.08,942495.74,175232330.52,807651454.03,,,,,982883784.55,定期报告,未审计,20260429,CNY,合并期末,2025-04-24T22:00:07
20241231,,2128034258.53,,,,,,,,,,,4341080.74,232483219.26,2364858558.53,1963639816.93,,,,,,260120784.07,43961400.55,144834627.63,2412556629.18,-47698070.65,,,,2269140.15,,532445766.73,,,534714906.88,636437149.74,90393276.35,,,,552600211.18,1279430637.27,-744715730.39,,,,3334695972.28,,,3334695972.28,1944195275.0,103257272.62,,544416286.68,2591868834.3,742827137.98,4856956.11,-44729706.95,852381160.98,807651454.03,852381160.98,,,807651454.03,定期报告,是,20260429,CNY,合并期末,2025-04-24T22:00:07
20240930,,1572631099.32,,,,,,,,,,,3926689.43,192957069.08,1769514857.83,1693294799.25,,,,,,179113740.56,26247028.3,58583526.43,1957239094.54,-187724236.71,,,,27929.57,,527252866.64,,,527280796.21,590195578.94,77864383.8,,,,530273622.46,1198333585.2,-671052788.99,,,,2343600000.0,,,2343600000.0,1151600000.0,100462013.32,,308628415.36,1560690428.68,782909571.32,-1246828.72,-77114283.1,852381160.98,,,,,775266877.88,定期报告,未审计,20251028,CNY,合并期末,2024-10-28T20:40:04
20240630,,814846748.87,,,,,,,,,,,3308271.93,60784570.43,878939591.23,1021257915.84,,,,,,112683563.04,24577504.55,41296764.9,1199815748.33,-320876157.1,,,,16239.57,,516147241.45,,,516163481.02,146712355.59,7000000.0,,,,530000000.0,683712355.59,-167548874.57,,,,1740600000.0,,,1740600000.0,766600000.0,87396504.2,,238317438.94,1092313943.14,648286056.86,2315181.0,162176206.19,852381160.98,1014557367.17,852381160.98,,,1014557367.17,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T19:55:07
20240331,,499626788.12,,,,,,,,,,,2330476.25,47048502.55,549005766.92,525058663.85,,,,,,71678287.37,22404377.68,32028315.65,651169644.55,-102163877.63,,,,98.08,,236429182.9,,,236429280.98,56490108.88,2000000.0,,,,560000000.0,618490108.88,-382060827.9,,,,1360600000.0,,,1360600000.0,640550000.0,5949902.25,,38636738.18,685136640.43,675463359.57,596554.91,191835208.95,852381160.98,,,,,1044216369.93,定期报告,未审计,20250425,CNY,合并期末,2024-04-24T21:10:04
20231231,,2303963352.62,,,,,,,,,,,40931769.44,119374072.44,2464269194.5,1145376931.68,,,,,,302077308.79,18525506.58,108580404.82,1574560151.87,889709042.63,,,,424636.95,,820043055.44,,,820467692.39,554061439.21,10000000.0,,,,749957392.09,1314018831.3,-493551138.91,,,,1721508368.62,,,1721508368.62,1394150200.0,97578603.66,,168175780.68,1659904584.34,61603784.28,1002579.97,458764267.97,393616893.01,852381160.98,393616893.01,,,852381160.98,定期报告,是,20250425,CNY,合并期末,2024-04-24T21:10:04
