报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,252372681.57,,,61799259.84,98703000.0,,,721549939.84,,,,,,,78195747.09,1212620628.34,,,67488753.34,,,,,,,,,,-83041843.09,,,101323881.98,10465123.97,160216352.1,256452268.3,956168360.04,,,,,,,0.0,,17789577.66,,51599.45,17841177.11,-17841177.11,,,,,,131700000.0,,131700000.0,310190880.0,6439058.64,,5742081.97,322372020.61,-190672020.61,-721106.01,746934056.31,,,,,9419554724.9,10166488781.21,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:22:02
20251231,,1254650537.67,,961353772.4,,,,,,,1604753586.72,,,,,,,98423522.74,3919181419.53,,,244413415.77,500000000.0,,433978974.53,519435933.46,,,,,,,,,382548300.2,72699640.68,341214581.11,2494290845.75,1424890573.78,,2271754200.0,90185582.09,,,,2361939782.09,,75329810.94,,185976.72,75515787.66,2286423994.43,,,,,1764340000.0,1041130000.0,,2805470000.0,4347115138.87,599686274.56,48182919.96,34298930.08,4981100343.51,-2175630343.51,-903897.08,1534780327.62,9419554724.9,7884774397.28,,,7884774397.28,9419554724.9,定期报告,是,20260429,CNY,合并期末,2026-04-28T19:28:04
20250930,,,,725988928.32,-500000000.0,,,-47339933.46,,,1133700051.76,,,,,,,72680930.55,1385029977.17,,,177927749.56,,,279250264.36,,,,,,,-570818694.46,,,289794585.31,45727106.75,315678389.46,537559400.98,847470576.19,,2271754200.0,90090941.4,-111263.68,,,2361733877.72,,43324224.5,,,43324224.5,2318409653.22,,,,,1764340000.0,718120000.0,,2482460000.0,4039195138.87,589052493.08,48182919.96,29170329.34,4657417961.29,-2174957961.29,-494491.8,990427776.32,,,,,7884774397.28,8875202173.6,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T21:40:03
20250630,,,,443654879.59,-220000000.0,,24766505.0,110910066.54,,,863024977.44,,,,,,,68909910.37,1291266338.94,,,118728833.98,,,,,,,,,,211099788.47,,,192150540.01,30280267.79,144583510.81,696842941.06,594423397.88,,2271754200.0,90941.4,401719.88,,,2272246861.28,,34090340.1,,,34090340.1,2238156521.18,,,,,1224340000.0,466990000.0,,1691330000.0,3213385138.87,497104995.11,48182919.96,23679016.98,3734169150.96,-2042839150.96,-377967.63,789362800.47,8674137197.75,7884774397.28,,,7884774397.28,8674137197.75,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T19:20:04
20250331,,,,248617510.0,,,,-1198703933.46,,,,,,,,,,23034978.47,-927051444.99,,,56956081.71,,,88086281.82,,,,49340869.28,,,-1178468057.7,,,99201512.16,9165671.98,144399024.79,-731318615.96,-195732829.03,,,,179708.12,,,179708.12,,28324485.15,,,28324485.15,-28144777.03,,,,,1039490000.0,342400000.0,,1381890000.0,1039960000.0,36069039.42,,6973183.77,1083002223.19,298887776.81,-94581.29,74915589.46,,,,,7884774397.28,7959689986.74,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T16:50:10
20241231,,,,876837465.29,1010000000.0,,,1687959973.46,,,1769469566.78,,,,,,,124472902.24,5468739907.77,,,193409497.39,,,224967327.34,,,,,,,1109785780.94,,,365033393.31,58398448.86,252447697.79,2204042145.63,3264697762.14,,,120112830.63,154489.86,,,120267320.49,,100292997.52,,,100292997.52,19974322.97,,,,,3165450000.0,844810000.0,,4010260000.0,4975990000.0,279350764.84,48182919.96,34385493.46,5289726258.3,-1279466258.3,673380.75,2005879207.56,7884774397.28,5878895189.72,,,5878895189.72,7884774397.28,定期报告,是,20260429,CNY,合并期末,2025-04-27T16:02:20
20240930,,,,581700412.85,630000000.0,,183204261.2,2577522003.33,,,1209203990.33,,,,,,,128196563.12,5309827230.83,,,134153504.72,,,,,,,,,,2839360253.65,,,273953256.06,34596972.19,170133008.31,3452196994.93,1857630235.9,,,120112830.63,458307.94,,,120571138.57,,76025057.85,,,76025057.85,44546080.72,,,,,3161550000.0,469730000.0,,3631280000.0,3918860000.0,227790361.57,48182919.96,28469660.88,4175120022.45,-543840022.45,-277798.32,1358058495.85,,,,,5878895189.72,7236953685.57,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:47:02
20240630,,,,354835949.81,320000000.0,,111189069.4,3088617002.0,,,268657609.29,,,,,,,122356372.47,4265656002.97,,,84016400.33,,,,,,,,,,2970807227.33,,,184868840.68,25911589.93,155936333.03,3421540391.3,844115611.67,,,120112830.63,454514.66,,,120567345.29,,64463877.25,,,64463877.25,56103468.04,,,,,2137450000.0,162790000.0,,2300240000.0,2565590000.0,207132632.55,48182919.96,17078467.63,2789801100.18,-489561100.18,244651.82,410902631.35,6289797821.07,5878895189.72,,,5878895189.72,6289797821.07,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T18:17:03
20240331,,,,141578765.41,150000000.0,,27000062.92,1537361077.3,,,87312127.47,,,,,,,43498782.21,1986750815.31,,,41721219.56,,,,,,,,,,1575721987.91,,,95149588.47,9860705.78,63657581.75,1786111083.47,200639731.84,,,120000000.0,133980.34,,,120133980.34,,42326402.24,,,42326402.24,77807578.1,,,,,2121670000.0,61820000.0,,2183490000.0,2143670000.0,125125224.86,,10053157.54,2278848382.4,-95358382.4,37611.48,183126539.02,,,,,5878895912.02,6062022451.04,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T18:37:03
20231231,,,,839536726.75,90000000.0,,,-2220969040.0,,,,,,,,,,68943466.63,-1222488846.62,,,183179453.96,,,275816603.67,,,,451927413.7,,,-2368839907.4,,,433775296.29,83335641.15,267722262.36,-673083236.27,-549405610.35,,1617516.38,80116470.38,-7817.85,,,81726168.91,,83061595.46,,,83061595.46,-1335426.55,,,,,5871580000.0,955620000.0,402804900.0,7230004900.0,6388299996.0,562263041.34,80304866.6,48297063.46,6998860100.8,231144799.2,541750.39,-319054487.31,5878895189.72,6197949677.03,,,6197949677.03,5878895189.72,定期报告,是,20250428,CNY,合并期末,2024-04-25T21:12:02
